,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:15,00:15
1,PAC961,CVG,00:05,00:11,00:11
2,PAC213,CVG,00:35,00:29,00:29
3,KAL854,PEK,00:45,00:05,00:05
4,APJ701,CTS,01:10,00:53,00:53
5,VJC874,DAD,01:15,01:46,01:46
6,VJC974,PQC,01:25,02:06,02:06
7,CKK257,PVG,02:40,02:13,02:13
8,KAL868,ULN,03:25,03:08,03:08
9,PAC224,CVG,03:35,03:15,03:15
10,PAC997,LAX,03:35,03:03,03:03
11,AAR235,ORD,04:00,04:00,04:00
12,DAL27,ATL,04:00,23:46,04:02
13,JNA080,DAD,04:05,03:27,03:27
14,KAL086,JFK,04:10,04:09,04:09
15,JJA2306,MNL,04:15,04:35,04:35
16,AAR203,LAX,04:20,03:56,03:56
17,KAL026,SFO,04:20,03:44,03:44
18,APJ809,HND,04:25,04:05,04:05
19,CRK646,HKG,04:25,03:40,03:40
20,AAR211,SFO,04:30,03:01,03:33
21,HVN440,CXR,04:30,03:47,03:47
22,JJA4206,CNX,04:30,03:36,03:36
23,VJC836,CXR,04:30,05:41,05:41
24,KAL624,MNL,04:35,04:16,04:16
25,KAL720,HND,04:35,04:29,04:29
26,TAX704,DMK,04:35,04:26,04:26
27,AAR322,CSX,04:40,04:42,04:42
28,AAR704,MNL,04:40,04:07,04:07
29,KAL984,IKT,04:45,04:20,04:33
30,TWB302,GUM,04:45,04:14,04:14
31,AAR324,CTU,04:50,04:22,04:22
32,AAV704,KLO,04:50,04:28,04:28
33,KAL012,LAX,04:50,04:19,04:19
34,KAL886,KMG,04:50,04:48,04:48
35,AAV700,KLO,04:55,04:12,04:12
36,KAL006,LAS,04:55,04:46,04:46
37,AAV600,CEB,05:00,05:02,05:02
38,ESR592,DAD,05:00,04:37,04:37
39,ESR992,VVO,05:00,04:52,04:52
40,TWB132,VTE,05:00,04:50,04:50
41,VJC880,DAD,05:00,05:05,05:05
42,AAR326,KWL,05:05,04:39,04:39
43,AAR746,HKG,05:10,04:41,04:41
44,JNA064,BKI,05:10,04:32,04:32
45,CES2023,CSX,05:20,05:00,05:00
46,PAL466,MNL,05:20,04:58,04:58
47,TWB308,SPN,05:20,05:10,05:10
48,APG036,KLO,05:25,05:04,05:04
49,KAL464,DAD,05:25,05:25,05:25
50,KAL608,HKG,05:25,04:54,04:54
51,KAL680,HAN,05:25,05:12,05:12
52,KAL696,KTM,05:25,04:45,04:45
53,VJC864,SGN,05:25,06:01,06:01
54,ASV502,HKG,05:30,05:08,05:08
55,VJC962,HAN,05:30,05:18,05:18
56,AAR734,HAN,05:40,05:16,05:16
57,DLH718,MUC,05:40,05:26,05:26
58,AAR356,CAN,05:45,05:55,05:55
59,TWB108,MFM,05:45,05:57,05:57
60,HVN416,HAN,05:50,05:23,05:23
61,AAR756,DAD,05:55,05:38,05:38
62,CPA412,HKG,05:55,05:20,05:20
63,JNA040,KLO,05:55,05:28,05:28
64,KAL112,GUM,05:55,05:45,05:45
65,KAL316,PVG,05:55,06:05,06:05
66,ESR512,BKK,06:00,05:34,05:34
67,KAL612,HKG,06:00,05:32,05:32
68,KAL644,SIN,06:00,05:47,05:47
69,THA688,BKK,06:00,05:52,05:52
70,VJC878,DAD,06:00,05:59,05:59
71,JJA2108,HKG,06:05,06:17,06:17
72,JNA122,MFM,06:05,06:15,06:15
73,TWB122,SGN,06:05,05:49,05:49
74,KAL658,BKK,06:10,05:36,05:36
75,KAL8468,CXR,06:10,05:43,05:43
76,VJC926,HPH,06:15,05:30,05:30
77,AAR752,SIN,06:20,06:07,06:07
78,JJA2508,BKI,06:25,06:10,06:10
79,KAL632,CEB,06:25,06:54,06:54
80,PAL484,CEB,06:25,06:13,06:13
81,AAR626,SPN,06:30,07:04,07:04
82,AAR970,HKG,06:30,06:25,06:25
83,JNA024,CRK,06:30,06:58,06:58
84,PAL488,KLO,06:30,04:57,04:57
85,THA658,BKK,06:35,06:08,06:08
86,TWB128,DAD,06:35,07:54,07:54
87,HVN408,SGN,06:40,06:22,06:22
88,HVN430,DAD,06:40,06:20,06:20
89,JNA062,BKI,06:40,06:03,06:03
90,KAL684,SGN,06:40,06:45,06:45
91,KAL690,PNH,06:40,06:34,06:34
92,AAR748,HKT,06:45,06:28,06:28
93,ESR594,DAD,06:45,07:40,07:40
94,AAR2831,SFO,06:50,06:31,06:31
95,ASV102,GUM,06:50,09:47,09:47
96,KAL672,KUL,06:50,06:42,06:42
97,RBA651,BWN,06:50,06:33,06:33
98,JJA2406,CEB,06:55,08:13,08:13
99,JJA3105,GUM,06:55,06:29,06:29
100,KAL652,BKK,06:55,06:49,06:49
101,THA656,BKK,06:55,07:02,07:02
102,AAR988,PVG,07:00,07:35,07:35
103,ASV532,KLO,07:00,07:37,07:37
104,ESR572,PPS,07:00,06:40,06:40
105,AAR708,CRK,07:05,07:06,07:06
106,LAO921,VTE,07:05,06:56,06:56
107,AAR736,SGN,07:10,07:20,07:20
108,CEB180,KLO,07:10,06:36,06:37
109,ESR502,BKI,07:10,06:24,06:24
110,MAS066,KUL,07:10,06:38,06:38
111,AAR740,PNH,07:15,07:15,07:15
112,AFR264,CDG,07:15,06:05,07:00
113,KAL628,CGK,07:15,06:52,06:52
114,ASV542,BKI,07:20,07:24,07:24
115,JJA4304,VTE,07:20,06:47,06:47
116,JNA058,HAN,07:20,07:13,07:13
117,JJA2804,HAN,07:25,07:33,07:33
118,JJA8602,SYX,07:30,07:09,07:09
119,BAW17,LHR,07:35,08:05,08:05
120,JJA4604,CRK,07:35,07:52,07:52
121,KAL472,RGN,07:35,08:01,08:01
122,AAR710,CEB,07:45,08:49,08:49
123,AHK128,HKG,07:45,07:30,07:30
124,SIA608,SIN,07:45,07:11,07:11
125,JNA026,CEB,07:50,07:59,07:59
126,KAL314,HKG,07:50,07:42,07:42
127,ESR562,CXR,07:55,08:26,08:26
128,JNA060,DAD,07:55,09:03,09:03
129,KAL214,LAX,07:55,07:17,07:17
130,UPS196,ANC,07:55,07:28,07:28
131,VJC960,HAN,07:55,08:35,08:35
132,AAR8532,PUS,08:00,07:49,07:49
133,JJA2904,DAD,08:05,09:19,09:19
134,JNA028,CEB,08:05,07:22,07:22
135,KAL638,HKT,08:05,07:26,07:26
136,KAL1402,PUS,08:10,07:44,07:44
137,KAL1410,TAE,08:15,08:02,08:02
138,FIN41,HEL,08:20,07:56,07:56
139,JNA002,BKK,08:25,08:40,08:40
140,KAL320,CAN,08:25,07:46,07:46
141,UZB511,TAS,08:25,08:24,08:24
142,FDX5926,MEM,08:30,08:06,08:06
143,GIA878,CGK,08:30,07:57,07:57
144,AAR177,HND,08:35,08:31,08:31
145,JJA3403,SPN,08:35,08:33,08:33
146,KAL336,PVG,08:35,07:50,07:50
147,KAL646,SIN,08:35,08:21,08:21
148,XAX506,KUL,08:35,08:10,08:10
149,TWB102,BKK,08:40,09:13,09:13
150,AAR574,TAS,08:55,08:18,08:18
151,AAR762,CGK,08:55,08:37,08:37
152,FDX5230,MEM,08:55,08:47,08:47
153,UPS11,SDF,08:55,08:15,08:15
154,GTI8658,OAI,09:10,11:20,11:20
155,KAL1406,PUS,09:10,09:05,09:05
156,LOT97,WAW,09:10,08:53,08:53
157,AAR742,BKK,09:15,08:42,08:42
158,ASV512,DAD,09:15,10:01,10:01
159,GIA870,DPS,09:15,08:28,08:28
160,KAL630,DPS,09:15,09:36,09:36
161,JJA2206,BKK,09:20,09:44,09:44
162,APJ001,KIX,09:30,09:23,09:23
163,AZA758,FCO,09:40,09:33,09:33
164,BOX550,LEJ,09:40,09:17,09:17
165,JJA2204,BKK,09:40,09:25,09:25
166,JJA4908,CXR,09:40,08:56,08:56
167,KAL924,SVO,09:40,09:00,09:00
168,VJC862,SGN,09:40,09:31,09:31
169,JJA4704,SGN,09:45,08:45,08:45
170,KZR209,TSE,09:45,09:29,09:29
171,AIH512,HAN,09:50,09:27,09:27
172,SIA612,SIN,09:50,09:14,09:14
173,TWB158,CXR,09:55,09:38,09:38
174,TAX700,DMK,10:05,09:40,09:40
175,CSN685,DLC,10:20,09:55,09:55
176,KAL362,HAN,10:20,09:50,09:50
177,AAR978,CKG,10:25,11:17,11:17
178,TWB164,HAN,10:25,09:21,09:21
179,CAL164,KHH,10:30,10:13,10:13
180,GCR7993,TSN,10:30,10:28,10:28
181,CDG4095,TNA,10:45,10:09,10:09
182,JNA222,FUK,10:45,10:45,10:45
