,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ETH673,NRT,00:05,00:16,00:16
1,GEC8390,FRA,00:05,00:00,00:00
2,VJC974,PQC,00:20,00:09,00:09
3,MGL307,ULN,00:25,00:05,00:05
4,KAL854,PEK,00:45,00:37,00:37
5,APJ701,CTS,01:10,00:43,00:43
6,PAC963,CVG,01:15,03:38,03:38
7,CLX7345,LUX,01:55,01:31,01:31
8,ESR872,PVG,02:30,02:53,02:53
9,CKK257,PVG,02:40,05:00,05:00
10,KAL278,GDL,03:00,02:32,02:32
11,KAL868,ULN,03:25,03:19,03:19
12,AAR588,BRU,03:30,11:24,05:17
13,AAR203,LAX,04:00,03:26,03:26
14,AAR211,SFO,04:00,02:42,03:34
15,AAR235,ORD,04:00,03:29,03:29
16,DAL27,ATL,04:00,04:10,04:10
17,KAL026,SFO,04:00,03:11,03:11
18,JNA080,DAD,04:05,03:14,03:14
19,KAL086,JFK,04:10,04:05,04:05
20,JJA2306,MNL,04:15,04:02,04:02
21,KAL012,LAX,04:20,03:50,03:50
22,APJ809,HND,04:25,04:16,04:16
23,CRK646,HKG,04:25,03:55,03:55
24,ETH3640,BRU,04:25,05:30,05:33
25,HVN440,CXR,04:30,04:34,04:34
26,VJC836,CXR,04:30,04:53,04:53
27,KAL006,LAS,04:35,04:07,04:07
28,KAL624,MNL,04:35,04:22,04:22
29,KAL720,HND,04:35,04:12,04:12
30,TAX704,DMK,04:35,04:39,04:39
31,AAR322,CSX,04:40,04:32,04:32
32,AAR704,MNL,04:40,03:46,03:46
33,KAL152,KWE,04:40,04:18,04:18
34,KAL984,IKT,04:45,04:49,04:49
35,TWB302,GUM,04:45,04:20,04:20
36,AAR324,CTU,04:50,04:26,04:26
37,AAV704,KLO,04:50,,
38,KAL886,KMG,04:50,04:40,04:40
39,AAV700,KLO,04:55,04:14,04:14
40,AAV600,CEB,05:00,04:52,04:52
41,APG8036,KLO,05:00,04:45,04:45
42,ESR592,DAD,05:00,04:47,04:47
43,ESR992,VVO,05:00,04:36,04:36
44,TWB132,VTE,05:00,04:55,04:55
45,VJC880,DAD,05:00,05:50,05:50
46,AAR746,HKG,05:10,05:01,05:01
47,JNA064,BKI,05:10,04:57,04:57
48,CES2023,CSX,05:20,04:43,04:43
49,PAL466,MNL,05:20,05:37,05:37
50,TWB308,SPN,05:20,05:05,05:05
51,KAL464,DAD,05:25,05:10,05:10
52,KAL608,HKG,05:25,05:08,05:08
53,KAL680,HAN,05:25,05:13,05:13
54,VJC864,SGN,05:25,05:46,05:46
55,ASV502,HKG,05:30,05:42,05:42
56,VJC962,HAN,05:30,05:28,05:28
57,AAR734,HAN,05:40,05:32,05:32
58,DLH718,MUC,05:40,05:49,05:49
59,AAR358,CAN,05:45,05:30,05:30
60,KAL316,PVG,05:45,07:33,07:33
61,TWB108,MFM,05:45,05:44,05:44
62,HVN416,HAN,05:50,05:39,05:39
63,AAR756,DAD,05:55,05:24,05:24
64,CPA412,HKG,05:55,05:45,05:45
65,JNA040,KLO,05:55,05:20,05:20
66,KAL112,GUM,05:55,05:48,05:48
67,ESR512,BKK,06:00,05:56,05:56
68,KAL612,HKG,06:00,05:55,05:55
69,KAL644,SIN,06:00,05:59,05:59
70,PAC224,CVG,06:00,05:52,05:52
71,THA688,BKK,06:00,05:53,05:53
72,VJC878,DAD,06:00,06:07,06:07
73,JJA2108,HKG,06:05,06:18,06:18
74,TWB122,SGN,06:05,05:35,05:35
75,KAL658,BKK,06:10,06:00,06:00
76,KAL8468,CXR,06:10,05:58,05:58
77,VJC926,HPH,06:15,05:26,05:26
78,AAR752,SIN,06:20,06:58,06:58
79,JNA122,MFM,06:20,06:09,06:09
80,JJA2508,BKI,06:25,06:48,06:48
81,KAL632,CEB,06:25,07:58,07:58
82,PAL484,CEB,06:25,06:02,06:02
83,AAR626,SPN,06:30,06:11,06:11
84,AAR970,HKG,06:30,06:30,06:30
85,JNA024,CRK,06:30,06:25,06:25
86,PAL488,KLO,06:30,05:40,05:40
87,THA658,BKK,06:35,06:38,06:38
88,TWB128,DAD,06:35,07:29,07:29
89,HVN408,SGN,06:40,06:46,06:46
90,HVN430,DAD,06:40,06:22,06:22
91,JNA062,BKI,06:40,06:20,06:20
92,KAL684,SGN,06:40,06:34,06:34
93,KAL690,PNH,06:40,06:27,06:27
94,ESR594,DAD,06:45,07:11,07:11
95,AAR708,CRK,06:50,06:50,06:50
96,ASV102,GUM,06:50,07:08,07:08
97,KAL672,KUL,06:50,06:54,06:54
98,KAL8868,ULN,06:50,06:40,06:40
99,JJA2406,CEB,06:55,07:14,07:14
100,JJA3105,GUM,06:55,06:32,06:32
101,KAL652,BKK,06:55,06:44,06:44
102,THA656,BKK,06:55,07:04,07:04
103,AAR988,PVG,07:00,08:30,08:30
104,ASV532,KLO,07:00,06:56,06:56
105,KAL482,DEL,07:00,06:52,06:52
106,LAO921,VTE,07:05,07:15,07:15
107,AAR736,SGN,07:10,07:00,07:00
108,CEB180,KLO,07:10,06:36,06:36
109,ESR502,BKI,07:10,07:19,07:19
110,MAS066,KUL,07:10,07:22,07:22
111,AAR740,PNH,07:15,07:27,07:27
112,AFR264,CDG,07:15,06:10,08:24
113,KAL628,CGK,07:15,07:02,07:02
114,ASV542,BKI,07:20,07:39,07:39
115,JJA4304,VTE,07:20,06:42,06:42
116,JNA058,HAN,07:20,07:24,07:24
117,JJA2804,HAN,07:25,07:31,07:31
118,JJA8602,SYX,07:30,07:20,07:20
119,JNA026,CEB,07:30,08:01,08:01
120,BAW17,LHR,07:35,07:13,07:13
121,KAL472,RGN,07:35,07:17,07:17
122,AAR710,CEB,07:45,07:37,07:37
123,KAL942,TAS,07:45,07:43,07:43
124,SIA608,SIN,07:45,07:35,07:35
125,AAR578,ALA,07:50,07:49,07:49
126,KAL314,HKG,07:50,07:36,07:36
127,ESR562,CXR,07:55,08:32,08:32
128,JNA060,DAD,07:55,09:10,09:10
129,KAL214,LAX,07:55,07:06,07:06
130,UPS196,ANC,07:55,07:52,07:52
131,VJC960,HAN,07:55,08:13,08:13
132,AAR8532,PUS,08:00,07:46,07:46
133,JJA2904,DAD,08:05,09:29,09:29
134,JNA028,CEB,08:05,07:26,07:26
135,KAL1402,PUS,08:10,07:55,07:55
136,KAL1410,TAE,08:15,08:05,08:05
137,FIN41,HEL,08:20,08:09,08:09
138,JNA002,BKK,08:25,09:05,09:05
139,KAL320,CAN,08:25,07:51,07:51
140,KAL646,SIN,08:25,08:37,08:37
141,GIA878,CGK,08:30,08:35,08:35
142,AAR177,HND,08:35,08:46,08:46
143,XAX506,KUL,08:35,08:22,08:22
144,AHK128,HKG,08:40,08:27,08:27
145,JJA2204,BKK,08:40,08:53,08:53
146,TWB102,BKK,08:40,09:12,09:12
147,JJA3403,SPN,08:50,08:40,08:40
148,AAR574,TAS,08:55,08:43,08:43
149,AAR762,CGK,08:55,08:58,08:58
150,KAL638,HKT,08:55,10:58,10:58
151,FDX5926,MEM,09:05,08:47,08:47
152,LOT97,WAW,09:10,09:21,09:21
153,AAR742,BKK,09:15,09:07,09:07
154,GIA870,DPS,09:15,09:25,09:25
155,KAL630,DPS,09:15,09:03,09:03
156,JJA2206,BKK,09:20,09:49,09:49
157,APJ001,KIX,09:30,09:28,09:28
158,TWB158,CXR,09:30,11:20,11:20
159,AAR748,HKT,09:35,09:41,09:41
160,JJA4908,CXR,09:40,09:14,09:14
161,KAL924,SVO,09:40,08:56,08:56
162,VJC862,SGN,09:40,09:46,09:46
163,ESR514,BKK,09:45,09:43,09:43
164,JJA4704,SGN,09:45,09:00,09:00
165,KZR909,ALA,09:45,09:51,09:51
166,AIH512,HAN,09:50,09:35,09:35
167,SIA612,SIN,09:50,09:32,09:32
168,ASV512,DAD,10:00,10:15,10:15
169,TAX700,DMK,10:05,11:04,11:04
170,AAR754,SIN,10:15,10:17,10:17
171,JJA2408,CEB,10:15,10:02,10:02
172,CSN685,DLC,10:20,10:05,10:05
173,KAL362,HAN,10:20,09:59,09:59
174,TWB164,HAN,10:25,09:23,09:23
175,AAR392,SGN,10:30,10:13,10:13
176,AAR956,HAN,10:30,13:22,13:22
177,CAL164,KHH,10:30,10:36,10:36
178,GCR7993,TSN,10:30,10:42,10:42
179,KAL9916,OSL,10:30,11:06,11:06
180,CDG4095,TNA,10:45,10:10,10:10
181,AAR532,VCE,10:50,10:49,10:49
182,CES549,YNT,10:55,11:02,11:02
183,JNA222,FUK,10:55,11:00,11:00
184,JNA262,KKJ,10:55,10:39,10:39
185,UPS26,ANC,10:55,10:25,10:25
186,AAR115,KIX,11:00,10:47,10:47
187,CES2039,TAO,11:00,10:20,10:20
188,EVA170,TPE,11:00,10:45,10:45
189,AFL250,SVO,11:10,10:34,10:34
190,CAL160,TPE,11:10,10:59,11:08
191,CDG4617,TAO,11:15,11:13,11:13
192,CES579,NKG,11:15,10:53,10:53
193,JJA1607,NGO,11:15,10:51,10:51
194,CSN313,PVG,11:20,11:15,11:15
195,DLH712,FRA,11:20,11:32,11:32
196,KAL722,KIX,11:20,11:10,11:10
197,KAL752,NGO,11:25,11:21,11:21
198,AAR107,NRT,11:30,11:16,11:16
199,AAR368,PVG,11:30,11:37,11:37
200,JJA1407,FUK,11:30,11:13,11:13
201,CCA123,PEK,11:35,11:41,11:41
202,CSN681,SHE,11:35,11:18,11:18
203,ETD876,AUH,11:35,12:36,12:36
204,TWB298,OIT,11:35,11:27,11:27
205,CCA171,TSN,11:45,11:46,11:46
206,KAL706,NRT,11:45,11:34,11:34
207,PAC237,CVG,11:45,10:56,10:56
208,SHU5450,KHV,11:45,11:35,11:35
209,AAR542,FRA,11:50,12:14,12:14
210,CSN683,HRB,11:50,11:25,11:25
211,HKE618,HKG,11:50,11:42,11:42
212,JJA1303,KIX,11:50,11:53,11:53
213,KAL936,PRG,11:50,11:52,11:52
214,KAL938,VIE,11:50,12:54,12:54
215,ASV712,KIX,11:55,11:58,11:58
216,CES5041,PVG,11:55,12:05,12:05
217,KAL1404,PUS,11:55,11:50,11:50
218,KAL896,PVG,11:55,11:45,11:45
219,KAL748,OKJ,12:00,11:48,11:48
220,KAL788,FUK,12:00,12:06,12:06
221,CCA139,HGH,12:05,12:17,12:17
222,KAL952,DXB,12:05,12:21,12:21
223,APG884,MNL,12:10,12:02,12:02
224,CES2033,TAO,12:10,11:23,11:23
225,KAL846,TAO,12:10,11:54,11:54
226,SHU5436,VVO,12:10,11:44,11:44
227,CSN687,CGQ,12:15,11:56,11:56
228,AAR310,WEH,12:20,12:11,12:11
229,CXA871,XMN,12:20,12:00,12:00
230,ESR642,FUK,12:20,12:01,12:01
231,JJA8402,TAO,12:20,12:07,12:07
232,KAL9576,HAN,12:25,14:36,14:36
233,SHU5496,UUS,12:25,12:09,12:09
234,ASV742,TAK,12:30,12:24,12:24
235,KAL8596,ZAZ,12:30,13:35,13:35
236,CPA438,HKG,12:35,12:22,12:22
237,EVA172,KHH,12:35,12:12,12:12
238,JNA212,KIX,12:35,12:41,12:41
239,AAR111,KIX,12:40,12:34,12:34
240,AAR302,DLC,12:40,12:46,12:46
241,AAR241,SEA,12:50,12:38,12:38
242,CDG4087,TAO,12:50,12:31,12:31
243,MGL301,ULN,12:50,12:43,12:43
244,AAR318,TAO,12:55,13:28,13:28
245,AFR262,CDG,12:55,12:56,12:56
246,ESR606,NRT,12:55,13:00,13:00
247,KAL906,FRA,12:55,13:10,13:11
248,THY88,IST,12:55,14:01,14:01
249,AAR131,FUK,13:00,12:52,12:52
250,ESR612,KIX,13:00,13:06,13:06
251,AAR121,NGO,13:05,12:58,12:58
252,CCA143,YNJ,13:10,12:40,12:40
253,TWB282,KIX,13:10,13:05,13:05
254,CES2017,WEH,13:15,12:50,12:50
255,CES5021,XIY,13:15,13:09,13:09
256,KAL832,SHE,13:15,13:03,13:03
257,JNA202,NRT,13:20,13:24,13:24
258,CSN6073,YNJ,13:25,12:48,12:48
259,KAL956,IST,13:25,13:18,13:18
260,AAR328,TSN,13:30,13:20,13:20
261,FDX5230,MEM,13:30,13:15,13:15
262,AAR796,FRA,13:40,16:16,16:16
263,AMU822,MFM,13:40,13:37,13:37
264,CCA135,PEK,13:40,13:13,13:13
265,TWB292,FUK,13:45,13:56,13:56
266,AAR332,PEK,13:50,13:40,13:40
267,AAR502,CDG,13:50,13:34,13:34
268,ACA063,YVR,13:50,13:26,13:26
269,JJA1301,KIX,13:50,13:31,13:31
270,KAL930,LED,13:50,14:04,14:04
271,AAR562,FCO,13:55,13:49,13:49
272,CSN337,CAN,13:55,13:38,13:38
273,CSZ9033,SZX,13:55,13:30,13:30
274,FDX5154,MEM,13:55,13:47,13:47
275,AAR338,YNZ,14:00,13:46,13:46
276,JJA8502,WEH,14:00,13:51,13:51
277,JNA082,TPE,14:00,13:50,13:50
278,CPA410,HKG,14:05,13:41,13:41
279,ESR622,CTS,14:10,14:06,14:06
280,ESR662,KMI,14:10,14:13,14:13
281,JJA1115,NRT,14:10,14:11,14:11
282,CCA131,PEK,14:15,13:58,13:58
283,KAL724,KIX,14:15,14:05,14:05
284,KAL810,CGO,14:15,13:43,13:43
285,KAL806,TSN,14:20,14:49,14:49
286,KAL894,PVG,14:20,14:08,14:08
287,KAL656,BOM,14:25,13:55,13:55
288,AAR304,CGQ,14:30,14:09,14:09
289,AAR362,PVG,14:30,14:26,14:26
290,CDG4081,TAO,14:30,14:54,14:54
291,JJA1101,NRT,14:30,14:24,14:24
292,ESR602,NRT,14:35,13:53,13:53
293,JJA8702,YNT,14:35,14:19,14:19
294,KAL1406,PUS,14:35,14:44,14:44
295,KAL908,LHR,14:35,14:30,14:30
296,TWB672,KHH,14:35,14:15,14:15
297,TWB202,NRT,14:40,14:40,14:40
298,APJ005,KIX,14:45,14:38,14:38
299,ASV752,FSZ,14:45,14:28,14:28
300,UAL893,SFO,14:45,15:41,15:41
301,SBI6271,VVO,14:50,14:42,14:42
302,AAR352,YNJ,14:55,14:32,14:32
303,CES267,YNT,14:55,15:37,15:37
304,KAL814,HFE,14:55,14:31,14:31
305,KLM855,AMS,14:55,14:52,14:52
306,JNA282,KIX,15:00,14:51,14:51
307,KAL902,CDG,15:00,15:25,15:25
308,JJA1903,CTS,15:05,14:34,14:34
