,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AJX8480,OKA,00:10,00:10,00:11
1,ETD873,AUH,00:15,00:15,00:26
2,PAC947,HKG,00:15,00:19,00:22
3,GTI537,PVG,00:20,00:20,00:46
4,TAX703,DMK,00:20,00:30,00:50
5,SIA007,SIN,00:25,00:25,00:28
6,THY91,IST,00:30,00:30,00:31
7,QTR859,DOH,00:35,00:35,00:34
8,ETH673,ADD,00:45,00:45,00:52
9,KLM856,AMS,00:55,00:55,00:55
10,AAR987,PVG,01:05,10:30,10:46
11,KAL233,SEA,01:30,03:25,03:53
12,VJC839,CXR,01:50,01:50,02:03
13,GEC8385,FRA,01:55,01:55,01:58
14,KAL335,PVG,01:55,01:55,02:07
15,GAP2483,TAG,02:30,02:30,02:35
16,CEB187,MNL,02:35,02:35,02:49
17,KAL541,OSL,02:40,02:40,02:51
18,GTI2828,LAX,03:00,03:00,03:11
19,AAR242,SEA,03:15,09:50,10:03
20,PAC769,HKG,03:20,03:20,03:32
21,CKK258,PVG,03:40,04:00,03:58
22,AAR1981,NRT,03:50,03:50,04:04
23,KAL595,ZAZ,04:00,04:40,05:27
24,GTI2688,JFK,04:25,23:15,23:27
25,PAC997,PVG,05:00,05:00,05:22
26,AIH2516,XUZ,05:20,06:20,06:34
27,PAC225,CVG,05:30,05:30,05:34
28,PAC713,HKG,05:50,09:30,09:55
29,JJA2201,BKK,06:15,06:15,06:26
30,VJC881,DAD,06:15,06:15,06:21
31,AAV601,CEB,06:25,06:25,06:32
32,VJC963,HAN,06:25,06:25,06:50
33,AAR8533,PUS,06:30,,06:42
34,TWB671,KHH,06:30,06:30,06:37
35,VJC865,SGN,06:45,06:45,07:00
36,AAV701,KLO,06:50,06:50,06:53
37,CRK647,HKG,06:50,06:50,07:07
38,ESR633,OKA,06:50,06:50,06:56
39,JJA1582,KOJ,06:50,06:50,07:02
40,JNA221,FUK,06:50,06:50,07:09
41,KAL141F,PUS,06:50,21:06,07:26
42,APG037,KLO,06:55,06:55,06:48
43,AAR383,SIN,07:00,07:00,07:17
44,EVA149,TPE,07:00,07:00,07:19
45,JJA1304,KIX,07:00,07:00,07:21
46,VJC879,DAD,07:00,07:00,07:11
47,TWB289,KIX,07:10,07:10,07:24
48,ASV762,KIX,07:15,07:15,07:37
49,VJC925,HPH,07:15,07:15,07:30
50,JNA261,KKJ,07:20,07:20,07:32
51,TWB297,OIT,07:20,07:20,07:28
52,CES5050,YNT,07:25,07:25,07:48
53,ESR621,CTS,07:25,07:25,07:42
54,TWB237,NGO,07:25,07:25,07:46
55,AAR731,SGN,07:30,07:30,07:52
56,APJ012,KIX,07:30,07:30,07:40
57,JNA201,NRT,07:30,07:30,07:50
58,PAL485,CEB,07:30,07:30,07:35
59,AAR701,MNL,07:35,07:35,08:07
60,JJA1408,FUK,07:35,07:35,07:54
61,KAL1411,TAE,07:35,,08:00
62,AMU825,MFM,07:40,07:40,07:57
63,JNA077,DAD,07:40,07:40,08:02
64,TWB125,DAD,07:45,07:45,08:10
65,TWB201,NRT,07:45,07:45,08:04
66,JNA063,BKI,07:50,07:50,08:14
67,ASV722,NGS,07:55,07:55,08:12
68,CEB181,KLO,07:55,07:55,07:58
69,KAL621,MNL,07:55,07:55,08:21
70,TWB281,KIX,07:55,07:55,08:16
71,JNA211,KIX,08:00,08:00,08:26
72,KAL529,FRA,08:00,08:00,08:08
73,KAL787,FUK,08:00,08:00,08:21
74,AAR112,KIX,08:05,08:05,08:23
75,KAL479,HAN,08:05,08:05,08:23
76,KAL747,OKJ,08:05,08:05,08:19
77,AAR122,NGO,08:10,08:10,08:29
78,JJA1102,NRT,08:10,08:10,08:32
79,PAL467,MNL,08:10,08:10,08:18
80,KAL827,SZX,08:15,08:15,08:37
81,AAR331,PEK,08:20,08:20,08:35
82,AAR727,HAN,08:20,08:20,08:43
83,JJA8401,TAO,08:20,08:20,08:39
84,KAL603,HKG,08:20,08:20,08:41
85,KAL1401,PUS,08:25,,08:40
86,AAR353,CKG,08:30,08:30,08:54
87,AAR369,CAN,08:30,08:30,08:48
88,AAR795,FRA,08:30,10:00,10:17
89,CES2044,TAO,08:30,08:30,08:29
90,JNA021,CEB,08:30,08:30,08:45
91,JNA231,CTS,08:35,08:35,08:49
92,KAL893,PVG,08:35,08:35,09:00
93,ESR601,NRT,08:40,08:40,08:53
94,CDG4620,TAO,08:45,08:45,08:50
95,CPA415,HKG,08:45,08:45,08:52
96,KAL831,SHE,08:50,08:50,09:15
97,UPS186,ANC,08:50,08:50,08:56
98,AAR132,FUK,08:55,08:55,09:10
99,AAR284,SFO,08:55,16:10,16:29
100,AAR327,TSN,08:55,08:55,09:12
101,CES5052,PVG,08:55,08:55,09:06
102,JNA281,KIX,08:55,08:55,09:19
103,KAL865,CAN,08:55,08:55,09:17
104,AAR102,NRT,09:00,09:00,09:39
105,AAR174,CTS,09:00,09:00,09:31
106,AAR309,WEH,09:00,09:00,09:19
107,AAR317,TAO,09:00,09:00,09:22
108,AAR721,HKG,09:00,09:00,09:23
109,KAL691,TPE,09:00,09:00,09:31
110,KAL723,KIX,09:00,09:00,09:34
111,SIA607,SIN,09:00,09:00,09:10
112,AAR303,CGQ,09:05,09:05,09:26
113,AAR361,PVG,09:05,09:05,09:27
114,ESR611,KIX,09:05,09:05,09:22
115,KAL813,HFE,09:05,09:05,09:39
116,KAL845,TAO,09:05,09:05,09:29
117,KAL891,YNJ,09:05,09:05,09:33
118,ASV732,HIJ,09:10,09:10,09:25
119,ESR931,HKG,09:10,09:10,09:40
120,JJA1302,KIX,09:10,09:10,09:28
121,KAL681,SGN,09:10,09:10,09:43
122,CPA421,HKG,09:15,09:15,09:35
123,JNA113,HKG,09:15,09:15,09:48
124,KAL113,GUM,09:15,09:15,09:36
125,KAL657,BKK,09:15,09:15,09:51
126,AAR351,YNJ,09:20,09:20,09:37
127,KAL807,XIY,09:20,09:20,09:46
128,AAR337,YNZ,09:35,09:35,09:57
129,AAR551,IST,09:35,09:35,09:53
130,ESR641,FUK,09:35,09:35,09:41
131,JNA641,GUM,09:35,09:35,10:01
132,KAL035,ATL,09:35,09:35,10:08
133,THA659,BKK,09:35,09:35,10:02
134,XAX507,KUL,09:35,09:35,09:59
135,AAR172,OKA,09:40,11:10,11:49
136,AAR301,DLC,09:40,09:40,10:07
137,ESR661,KMI,09:40,09:40,09:48
138,JNA081,TPE,09:40,09:40,10:04
139,AAR711,TPE,09:45,09:45,10:09
140,AFR267,CDG,09:55,09:55,10:11
141,JJA2101,HKG,09:55,09:55,10:13
142,KAL703,NRT,09:55,09:55,10:15
143,AAR371,SZX,10:00,10:00,10:27
144,ASV752,NRT,10:00,10:00,10:26
