,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:28,00:28
1,SOO7970,CVG,00:05,00:04,00:04
2,TAX702,DMK,00:05,00:13,00:13
3,KAL288,ORD,00:25,00:06,00:06
4,UPS37,ONT,00:25,00:42,00:42
5,JJA3401,SPN,00:30,00:15,00:15
6,TWB9308,SPN,00:40,00:39,00:39
7,KAL854,PEK,00:45,00:20,00:20
8,APJ701,CTS,01:10,00:44,00:44
9,PAC963,CVG,01:15,02:15,02:15
10,ESR872,PVG,02:30,02:13,02:13
11,CKK257,PVG,02:40,02:26,02:26
12,ETH3640,BRU,03:30,03:23,03:23
13,PAC224,CVG,03:35,03:46,03:46
14,PAC997,LAX,03:35,03:14,03:14
15,ICV8732,MXP,03:45,03:59,03:59
16,DAL27,ATL,04:00,03:40,03:40
17,JNA080,DAD,04:05,03:31,03:31
18,KAL086,JFK,04:10,03:36,03:36
19,JJA2306,MNL,04:15,04:07,04:07
20,JNA126,MFM,04:15,03:57,03:57
21,AAR203,LAX,04:20,03:54,03:54
22,APJ809,HND,04:25,04:11,04:11
23,CRK646,HKG,04:25,03:49,03:49
24,AAR211,SFO,04:30,03:21,03:43
25,HVN440,CXR,04:30,04:24,04:24
26,KAL026,SFO,04:30,04:19,04:19
27,VJC836,CXR,04:30,05:32,05:32
28,ESR992,VVO,04:35,04:05,04:05
29,KAL624,MNL,04:35,03:51,03:51
30,KAL720,HND,04:35,04:26,04:26
31,TAX704,DMK,04:35,04:22,04:22
32,AAR704,MNL,04:40,04:02,04:02
33,TWB302,GUM,04:45,05:11,05:11
34,AAR324,CTU,04:50,04:15,04:15
35,AAV704,KLO,04:50,04:52,04:52
36,KAL012,LAX,04:50,04:54,04:54
37,AAV700,KLO,04:55,05:46,05:46
38,KAL006,LAS,04:55,04:59,04:59
39,AAV600,CEB,05:00,04:48,04:48
40,ESR592,DAD,05:00,04:38,04:38
41,TWB132,VTE,05:00,04:40,04:40
42,VJC880,DAD,05:00,07:13,07:13
43,AAR326,KWL,05:05,05:02,05:02
44,KAL696,KTM,05:05,05:21,05:21
45,AAR746,HKG,05:10,04:45,04:45
46,JNA064,BKI,05:10,04:42,04:42
47,CES2023,CSX,05:20,05:07,05:07
48,PAL466,MNL,05:20,04:50,04:50
49,TWB308,SPN,05:20,11:19,11:19
50,APG036,KLO,05:25,05:04,05:04
51,KAL464,DAD,05:25,05:14,05:14
52,KAL608,HKG,05:25,05:17,05:17
53,KAL680,HAN,05:25,04:57,04:57
54,VJC864,SGN,05:25,05:43,05:43
55,AAR568,ULN,05:30,05:09,05:09
56,ASV502,HKG,05:30,05:22,05:22
57,VJC962,HAN,05:30,05:34,05:34
58,KAL860,PEK,05:35,05:15,05:15
59,AAR734,HAN,05:40,05:19,05:19
60,DLH718,MUC,05:40,05:26,05:26
61,AAR358,CAN,05:45,05:27,05:27
62,TWB108,MFM,05:45,07:09,07:09
63,HVN416,HAN,05:50,05:37,05:37
64,JJA4206,CNX,05:50,05:13,05:13
65,UZB511,TAS,05:50,05:40,05:40
66,AAR756,DAD,05:55,05:09,05:09
67,CPA412,HKG,05:55,05:35,05:35
68,KAL112,GUM,05:55,06:29,06:29
69,AMX090,MEX,06:00,06:15,06:15
70,ESR512,BKK,06:00,05:41,05:41
71,KAL612,HKG,06:00,05:48,05:48
72,KAL644,SIN,06:00,05:38,05:38
73,PAC715,LAX,06:00,10:39,10:39
74,VJC878,DAD,06:00,05:56,06:34
75,JJA2108,HKG,06:05,06:27,06:27
76,JNA122,MFM,06:05,06:25,06:25
77,LOT2001,BUD,06:05,05:53,05:53
78,TWB122,SGN,06:05,05:30,05:30
79,KAL658,BKK,06:10,05:50,05:50
80,VJC926,HPH,06:15,05:24,05:24
81,AAR752,SIN,06:20,06:09,06:09
82,JJA2004,MFM,06:25,06:39,06:39
83,JJA2508,BKI,06:25,06:24,06:24
84,KAL474,MLE,06:25,06:23,06:23
85,KAL632,CEB,06:25,06:16,06:16
86,PAL484,CEB,06:25,06:06,06:06
87,AAR626,SPN,06:30,07:34,07:34
88,AAR970,HKG,06:30,06:45,06:45
89,JNA024,CRK,06:30,06:20,06:20
90,THA658,BKK,06:35,06:15,06:15
91,TWB128,DAD,06:35,07:11,07:11
92,HVN408,SGN,06:40,06:33,06:33
93,HVN430,DAD,06:40,06:11,06:11
94,JNA062,BKI,06:40,06:36,06:36
95,KAL482,DEL,06:40,06:41,06:41
96,KAL684,SGN,06:40,06:21,06:21
97,KAL690,PNH,06:40,06:31,06:31
98,ESR594,DAD,06:45,06:56,06:56
99,AAR283,SFO,06:50,06:18,06:18
100,AAR708,CRK,06:50,06:43,06:43
101,AAR7483,HKT,06:50,06:51,06:51
102,ASV102,GUM,06:50,07:49,07:49
103,KAL672,KUL,06:50,06:49,06:49
104,JJA2406,CEB,06:55,07:05,07:05
105,JJA3105,GUM,06:55,07:15,07:15
106,KAL652,BKK,06:55,06:38,06:38
107,THA656,BKK,06:55,06:46,06:46
108,AAR988,PVG,07:00,07:39,07:39
109,ASV532,KLO,07:00,06:53,06:53
110,AAR736,SGN,07:10,07:18,07:18
111,CEB180,KLO,07:10,06:40,06:40
