,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:11,00:11
1,TWB206,NRT,00:05,00:25,00:25
2,KAL8288,ORD,00:20,00:13,00:13
3,TWB214,NRT,00:40,00:17,00:17
4,KAL854,PEK,00:45,00:21,00:21
5,APJ701,CTS,01:10,00:56,00:56
6,THY6494,ISL,02:45,01:52,01:52
7,KAL868,ULN,03:25,02:56,02:56
8,PAC224,CVG,03:35,03:26,03:26
9,PAC927,LAX,03:35,03:12,03:12
10,UPS33A,ONT,03:35,03:05,03:05
11,AAR235,ORD,04:00,03:08,03:08
12,DAL27,ATL,04:00,02:50,02:50
13,JNA080,DAD,04:05,03:00,03:00
14,KAL086,JFK,04:10,03:54,03:54
15,JJA2306,MNL,04:15,04:43,04:43
16,KAL624,MNL,04:15,04:53,04:53
17,AAR203,LAX,04:20,04:12,04:12
18,KAL026,SFO,04:20,04:05,04:05
19,APJ809,HND,04:25,04:15,04:15
20,CRK646,HKG,04:25,03:35,03:35
21,AAR211,SFO,04:30,03:57,03:57
22,HVN440,CXR,04:30,03:51,03:51
23,VJC836,CXR,04:30,04:41,04:41
24,KAL720,HND,04:35,04:21,04:21
25,KZR209,TSE,04:35,04:23,04:23
26,TAX704,DMK,04:35,04:07,04:07
27,AAR322,CSX,04:40,04:03,04:03
28,AAR704,MNL,04:40,04:25,04:25
29,TWB302,GUM,04:45,04:17,04:17
30,AAR324,CTU,04:50,04:28,04:28
31,AAV704,KLO,04:50,04:01,04:01
32,KAL012,LAX,04:50,05:04,05:04
33,AAV700,KLO,04:55,04:10,04:10
34,KAL006,LAS,04:55,04:56,04:56
35,AAV600,CEB,05:00,05:09,05:09
36,ESR592,DAD,05:00,04:19,04:19
37,ESR992,VVO,05:00,04:34,04:34
38,TWB132,VTE,05:00,06:09,06:09
39,VJC880,DAD,05:00,05:14,05:14
40,AAR326,KWL,05:05,05:18,05:18
41,AAR746,HKG,05:10,04:48,04:48
42,JNA064,BKI,05:10,04:45,04:45
43,CES2023,CSX,05:20,04:58,04:58
44,PAL466,MNL,05:20,05:30,05:30
45,TWB148,CRK,05:20,05:25,05:25
46,APG036,KLO,05:25,05:01,05:01
47,KAL464,DAD,05:25,04:50,04:50
48,KAL608,HKG,05:25,05:40,05:40
49,KAL680,HAN,05:25,05:23,05:23
50,VJC864,SGN,05:25,05:47,05:47
51,ASV502,HKG,05:30,05:22,05:22
52,VJC962,HAN,05:30,05:34,05:34
53,KAL860,PEK,05:35,05:11,05:11
54,AAR734,HAN,05:40,06:25,06:25
55,DLH718,MUC,05:40,05:20,05:20
56,AAR356,CAN,05:45,05:15,05:15
57,HVN416,HAN,05:50,05:27,05:27
58,JJA4206,CNX,05:50,05:52,05:52
59,AAR756,DAD,05:55,05:16,05:16
60,CPA412,HKG,05:55,05:45,05:45
61,JNA040,KLO,05:55,05:17,05:17
62,KAL112,GUM,05:55,05:54,05:54
63,AMX090,MEX,06:00,05:49,05:49
64,ESR512,BKK,06:00,05:43,05:43
65,KAL612,HKG,06:00,06:45,06:45
66,KAL644,SIN,06:00,05:36,05:36
67,VJC878,DAD,06:00,06:03,06:03
68,JJA2108,HKG,06:05,06:47,06:47
69,JNA122,MFM,06:05,06:06,06:06
70,TWB122,SGN,06:05,05:32,05:32
71,KAL658,BKK,06:10,05:58,05:58
72,ESR572,PPS,06:15,06:17,06:17
73,VJC926,HPH,06:15,07:35,07:35
74,AAR752,SIN,06:20,06:08,06:08
75,KAL482,DEL,06:20,06:42,06:42
76,JJA2004,MFM,06:25,06:50,06:50
77,JJA2508,BKI,06:25,06:30,06:30
78,KAL474,MLE,06:25,06:39,06:39
79,KAL632,CEB,06:25,06:00,06:00
80,PAL484,CEB,06:25,05:56,05:56
81,AAR626,SPN,06:30,06:11,06:11
82,AAR970,HKG,06:30,06:54,06:54
83,JNA024,CRK,06:30,07:10,07:10
84,PAL488,KLO,06:30,05:28,05:28
85,THA658,BKK,06:35,06:14,06:14
86,TWB128,DAD,06:35,07:38,07:38
87,HVN408,SGN,06:40,06:27,06:27
88,HVN430,DAD,06:40,06:13,06:13
