,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:09,00:09
1,UPS37,ONT,00:25,01:04,01:07
2,CDG4777,TAO,00:30,00:22,00:22
3,KAL2902,OKA,00:30,00:01,00:01
4,CDG8071,TAO,00:45,00:55,00:55
5,KAL854,PEK,00:45,00:28,00:28
6,APJ701,CTS,01:10,02:08,02:08
7,CKK257,PVG,02:40,02:41,02:41
8,KAL868,ULN,03:25,02:57,02:57
9,ETH3640,BRU,03:30,03:59,03:59
10,PAC224,CVG,03:35,03:23,03:23
11,PAC997,LAX,03:35,03:04,03:04
12,DAL27,ATL,04:00,03:31,03:31
13,JNA080,DAD,04:05,03:20,03:20
14,KAL086,JFK,04:10,03:43,03:43
15,JJA2306,MNL,04:15,04:47,04:47
16,AAR203,LAX,04:20,03:53,03:53
17,KAL026,SFO,04:20,03:57,03:57
18,APJ809,HND,04:25,04:14,04:14
19,CRK646,HKG,04:25,04:01,04:01
20,AAR211,SFO,04:30,02:50,04:06
21,HVN440,CXR,04:30,04:18,04:18
22,VJC836,CXR,04:30,05:16,05:16
23,KAL624,MNL,04:35,04:43,04:43
24,KAL720,HND,04:35,04:16,04:16
25,TAX704,DMK,04:35,04:41,04:41
26,AAR704,MNL,04:40,04:36,04:36
27,GTI2838,LAX,04:40,10:48,10:48
28,TWB302,GUM,04:45,04:11,04:11
29,AAR324,CTU,04:50,05:07,05:07
30,AAV704,KLO,04:50,04:30,04:30
31,KAL012,LAX,04:50,04:26,04:26
32,AAV700,KLO,04:55,04:08,04:08
33,KAL006,LAS,04:55,04:22,04:22
34,AAV600,CEB,05:00,04:59,04:59
35,ESR592,DAD,05:00,04:38,04:38
36,ESR992,VVO,05:00,04:03,04:03
37,TWB132,VTE,05:00,04:52,04:52
38,VJC880,DAD,05:00,05:27,05:27
39,AAR326,KWL,05:05,04:50,04:50
40,AAR746,HKG,05:10,05:02,05:02
41,JNA064,BKI,05:10,04:54,04:54
42,CES2023,CSX,05:20,04:34,04:34
43,PAL466,MNL,05:20,05:17,05:17
44,TWB308,SPN,05:20,04:45,04:45
45,APG036,KLO,05:25,05:08,05:08
46,KAL464,DAD,05:25,05:03,05:03
47,KAL608,HKG,05:25,05:13,05:13
48,KAL680,HAN,05:25,05:11,05:11
49,KAL696,KTM,05:25,05:05,05:05
50,VJC864,SGN,05:25,07:38,07:38
51,ASV502,HKG,05:30,05:37,05:37
52,VJC962,HAN,05:30,05:40,05:40
53,KAL860,PEK,05:35,05:19,05:19
54,AAR734,HAN,05:40,05:24,05:24
55,DLH718,MUC,05:40,05:29,05:29
56,GTI583,CVG,05:40,04:57,04:57
57,AAR358,CAN,05:45,05:20,05:20
58,TWB108,MFM,05:45,05:43,05:43
59,HVN416,HAN,05:50,05:34,05:34
60,JJA4206,CNX,05:50,05:15,05:15
61,KAL250,JFK,05:50,05:22,05:22
62,AAR756,DAD,05:55,05:31,05:31
63,CPA412,HKG,05:55,05:25,05:25
64,JNA040,KLO,05:55,05:30,05:30
65,KAL112,GUM,05:55,05:50,05:50
66,AMX090,MEX,06:00,05:09,05:09
67,ESR512,BKK,06:00,05:45,05:45
68,KAL612,HKG,06:00,05:56,05:56
69,KAL644,SIN,06:00,05:54,05:54
70,VJC878,DAD,06:00,06:44,06:44
71,JJA2108,HKG,06:05,06:05,06:05
72,JNA122,MFM,06:05,05:59,05:59
73,TWB122,SGN,06:05,05:52,05:52
74,KAL658,BKK,06:10,05:48,05:48
75,VJC926,HPH,06:15,05:32,05:32
76,AAR752,SIN,06:20,06:16,06:16
77,JJA2004,MFM,06:25,06:33,06:33
78,JJA2508,BKI,06:25,06:29,06:29
79,KAL632,CEB,06:25,06:37,06:37
80,PAL484,CEB,06:25,06:02,06:02
81,AAR626,SPN,06:30,06:14,06:14
82,AAR970,HKG,06:30,06:10,06:10
83,JNA024,CRK,06:30,06:36,06:36
84,PAL488,KLO,06:30,05:28,05:28
85,THA658,BKK,06:35,06:18,06:18
86,TWB128,DAD,06:35,07:29,07:29
87,HVN408,SGN,06:40,06:22,06:22
88,HVN430,DAD,06:40,06:58,06:58
