,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR951,HAN,00:05,23:55,00:14
1,KAL8241,LAX,00:05,23:50,00:29
2,UAE323,DXB,00:05,23:50,00:02
3,CAL2163,TPE,00:10,00:10,00:37
4,MAS039,KUL,00:10,00:10,00:19
5,ETD873,AUH,00:15,00:15,00:17
6,TAX703,DMK,00:20,00:20,00:35
7,SIA007,SIN,00:25,00:25,00:33
8,QTR859,DOH,00:30,00:30,00:38
9,THY91,IST,00:40,00:40,00:46
10,UPS5903,ANC,00:50,00:50,00:44
11,KLM856,AMS,00:55,00:55,01:03
12,KAL315,PVG,01:00,01:00,01:23
13,AAR987,PVG,01:05,01:05,01:18
14,CAL2161,TPE,01:05,01:05,01:13
15,ABW392,SVO,01:50,01:50,02:11
16,VJC839,CXR,01:50,02:20,02:57
17,GEC8387,FRA,02:10,02:10,02:15
18,CEB187,MNL,02:30,02:30,02:40
19,GAP2483,TAG,02:30,02:30,02:26
20,CKK258,PVG,03:40,03:40,03:42
21,HKE615,HKG,04:55,04:55,05:10
22,PAC997,PVG,05:00,05:00,05:18
23,ESR262F,GMP,05:50,05:50,06:30
24,QTR8983,DOH,06:00,07:15,07:44
25,PIC195,DAD,06:10,06:10,06:20
26,AAR805A,GMP,06:15,06:15,06:40
27,VJC881,DAD,06:15,06:15,06:34
28,AAV601,CEB,06:20,06:20,06:42
29,AAV705,KLO,06:20,06:20,06:47
30,JCC802,REP,06:20,06:20,07:00
31,JJA1582,KOJ,06:25,06:25,06:38
32,VJC963,HAN,06:25,06:25,06:52
33,CRK627,HKG,06:30,06:30,06:57
34,ESR633,OKA,06:30,06:30,06:54
35,SWM2129,REP,06:30,06:30,06:45
36,AAV701,KLO,06:45,06:45,07:03
37,VJC865,SGN,06:45,06:45,07:32
38,APG037,KLO,06:55,06:55,07:10
39,TWB205,NRT,06:55,06:56,07:25
40,EVA149,TPE,07:00,07:00,07:16
41,JJA1304,KIX,07:00,07:00,07:20
42,SWM212,REP,07:00,07:00,07:23
43,VJC879,DAD,07:00,07:00,07:13
44,AIH231,ICN,07:05,07:05,
45,AIH231,YNT,07:05,07:05,07:29
46,ASV762,KIX,07:05,07:05,07:36
47,JNA221,FUK,07:05,07:05,07:35
48,PAL489,KLO,07:10,07:10,07:28
49,JJA2461,CEB,07:15,07:15,07:42
50,VJC925,HPH,07:15,07:45,07:57
51,ESR605,NRT,07:20,07:20,07:48
52,TWB297,OIT,07:20,07:20,07:38
53,ASV726,KMJ,07:25,07:25,08:48
54,ESR621,CTS,07:25,09:50,10:46
55,TWB203,NRT,07:25,07:25,07:53
56,AAR731,SGN,07:30,08:30,08:30
57,APJ012,KIX,07:30,07:30,08:09
58,JJA1904,CTS,07:30,07:30,08:02
59,JNA261,KKJ,07:30,07:30,07:46
60,PAL485,CEB,07:30,07:30,07:55
61,JJA1408,FUK,07:35,07:35,08:00
62,JNA201,NRT,07:35,07:35,08:05
63,KAL1413,TAE,07:35,07:35,07:50
64,JNA077,DAD,07:40,07:40,08:07
65,TWB125,DAD,07:45,07:45,08:26
66,TWB201,NRT,07:45,07:45,08:20
67,AAR701,MNL,07:50,07:50,08:15
68,AMU825,MFM,07:50,07:50,08:11
69,CEB181,KLO,07:55,07:55,08:21
70,CES5050,YNT,07:55,07:55,08:23
71,KAL621,MNL,07:55,07:55,08:25
72,TWB281,KIX,07:55,07:55,08:13
73,JNA211,KIX,08:00,08:00,08:34
74,KAL535,FRA,08:00,08:00,08:17
75,KAL787,FUK,08:00,08:00,08:22
76,PAL487,KLO,08:00,08:00,08:28
77,AAR112,KIX,08:05,08:05,08:32
78,KAL747,OKJ,08:05,08:05,08:24
79,AAR327,TSN,08:10,08:10,08:35
80,JJA1102,NRT,08:10,08:10,08:40
81,KAL479,HAN,08:10,09:40,09:55
82,PAL467,MNL,08:10,08:10,08:32
83,AAR122,NGO,08:15,08:15,08:43
84,KAL827,SZX,08:15,08:15,08:40
85,AAR331,PEK,08:20,08:20,08:38
86,AAR727,HAN,08:20,08:20,08:46
87,JJA8401,TAO,08:20,08:20,08:49
88,KAL1401,PUS,08:25,08:25,08:51
89,KAL603,HKG,08:25,08:25,08:42
90,AAR793,FRA,08:30,08:30,09:08
91,ASV744,YGJ,08:30,08:30,08:46
92,CES2044,TAO,08:30,08:30,08:45
93,JNA021,CEB,08:30,08:30,08:54
94,JNA281,KIX,08:30,08:30,08:54
95,JNA231,CTS,08:35,08:35,08:49
96,KAL893,PVG,08:35,09:05,09:36
97,AAR369,CAN,08:40,08:40,08:57
98,ESR601,NRT,08:40,08:40,09:01
99,CDG4620,TAO,08:45,08:45,09:00
100,CPA415,HKG,08:45,08:45,09:05
101,AAR576,UUS,08:50,08:50,09:08
102,KAL831,SHE,08:50,10:11,10:11
103,CES5052,PVG,08:55,08:55,09:12
104,KAL819,CSX,08:55,08:55,09:17
105,AAR102,NRT,09:00,09:00,09:25
106,AAR132,FUK,09:00,09:00,09:32
107,AAR309,WEH,09:00,09:00,09:14
108,AAR317,TAO,09:00,09:00,09:22
109,AAR721,HKG,09:00,09:00,09:19
110,KAL691,TPE,09:00,10:05,10:05
111,KAL723,KIX,09:00,09:00,09:21
112,KAL865,CAN,09:00,09:00,09:24
113,SIA607,SIN,09:00,09:00,09:20
114,AAR303,CGQ,09:05,09:05,09:27
115,AAR361,PVG,09:05,09:35,10:01
116,ESR611,KIX,09:05,11:10,12:06
117,KAL657,BKK,09:05,09:05,09:32
118,KAL845,TAO,09:05,09:05,09:30
119,ASV732,HIJ,09:10,09:10,09:35
120,ESR931,HKG,09:10,09:10,09:29
121,JJA1302,KIX,09:10,09:10,09:29
122,KAL681,SGN,09:10,09:10,09:35
123,KAL825,YNJ,09:10,09:10,10:03
124,KAL113,GUM,09:15,09:15,10:12
125,AAR351,YNJ,09:20,09:20,09:38
126,CPA421,HKG,09:20,09:20,09:46
127,KAL807,XIY,09:20,09:40,10:15
128,KAL809,CGO,09:20,09:20,09:41
129,KAL813,HFE,09:20,09:20,09:49
130,JNA113,HKG,09:25,09:25,09:45
131,AAR152,SDJ,09:30,09:30,09:46
132,AAR797,MXP,09:30,09:30,10:07
133,AJX8476,NRT,09:30,09:30,09:38
134,AAR337,YNZ,09:35,09:35,09:51
135,AAR551,IST,09:35,09:35,09:59
136,ASV712,FSZ,09:35,09:35,10:06
137,ESR641,FUK,09:35,10:00,10:11
138,ESR661,KMI,09:35,09:35,10:00
139,JNA641,GUM,09:35,09:35,09:54
140,KAL035,ATL,09:35,09:35,10:17
141,THA659,BKK,09:35,09:35,09:57
142,XAX507,KUL,09:35,09:35,09:53
143,AAR301,DLC,09:40,10:47,10:47
144,JNA081,TPE,09:40,09:40,10:09
145,KAL483,HAN,09:40,09:40,10:13
146,AAR172,OKA,09:50,09:50,10:17
147,AAR371,SZX,09:55,10:35,11:06
148,AFR267,CDG,09:55,09:55,10:19
149,JJA2101,HKG,09:55,09:55,10:30
150,AAR711,TPE,10:00,10:30,10:23
151,ASV752,NRT,10:00,10:00,10:33
152,KAL081,JFK,10:00,10:00,10:36
153,JJA3102,GUM,10:05,10:05,10:21
154,KAL765,CTS,10:05,10:05,10:29
155,KAL823,MDG,10:05,10:05,10:53
156,KAL887,XMN,10:05,10:05,10:40
157,TWB291,FUK,10:05,10:05,10:08
158,CPA417,HKG,10:10,10:10,10:21
159,JJA3402,SPN,10:10,10:10,10:25
