,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ABW292,SVO,00:05,00:11,00:11
1,ETH673,NRT,00:05,23:03,00:25
2,JJA8404,TAO,00:05,00:08,00:08
3,QDA9901,TAO,00:05,00:52,00:52
4,CDG8071,TAO,00:15,00:13,00:13
5,MGL307,ULN,00:25,00:06,00:06
6,UPS37,ONT,00:25,00:55,00:55
7,KAL854,PEK,00:45,00:58,00:58
8,CDG4777,TAO,00:50,00:38,00:38
9,APJ701,CTS,01:10,00:48,00:48
10,PAC963,CVG,01:15,20:46,04:38
11,ESR872,PVG,02:30,04:26,04:26
12,HYT9073,YNZ,02:35,01:40,01:40
13,CKK257,PVG,02:40,02:45,02:45
14,KAL868,ULN,03:25,03:29,03:29
15,KAL859,PEK,03:35,03:18,03:18
16,PAC224,CVG,03:35,03:53,03:53
17,PAC997,LAX,03:35,09:38,09:38
18,ICV8732,MXP,03:45,13:30,13:30
19,AAR203,LAX,04:00,03:40,03:40
20,AAR211,SFO,04:00,02:27,03:47
21,DAL27,ATL,04:00,03:11,03:11
22,KAL026,SFO,04:00,03:31,03:31
23,JNA080,DAD,04:05,03:03,03:03
24,KAL086,JFK,04:10,03:35,03:35
25,JJA2306,MNL,04:15,04:20,04:20
26,KAL012,LAX,04:20,04:07,04:07
27,APJ809,HND,04:25,04:40,04:40
28,CRK646,HKG,04:25,03:56,03:56
29,HVN440,CXR,04:30,06:22,06:22
30,VJC836,CXR,04:30,06:59,06:59
31,ESR992,VVO,04:35,04:10,04:10
32,KAL006,LAS,04:35,03:42,03:42
33,KAL624,MNL,04:35,03:58,03:58
34,KAL720,HND,04:35,04:04,04:04
35,TAX704,DMK,04:35,04:33,04:33
36,AAR704,MNL,04:40,04:12,04:12
37,TWB302,GUM,04:45,04:47,04:47
38,AAR324,CTU,04:50,04:28,04:28
39,AAV704,KLO,04:50,04:36,04:36
40,AAV700,KLO,04:55,04:31,04:31
41,AAV600,CEB,05:00,04:53,04:53
42,ESR592,DAD,05:00,04:42,04:42
43,TWB132,VTE,05:00,05:16,05:16
44,VJC880,DAD,05:00,04:59,04:59
45,AAR746,HKG,05:10,04:50,04:50
46,CES2023,CSX,05:20,04:56,04:56
47,PAL466,MNL,05:20,05:23,05:23
48,TWB308,SPN,05:20,05:51,05:51
49,APG036,KLO,05:25,05:01,05:01
50,KAL464,DAD,05:25,05:03,05:03
51,KAL608,HKG,05:25,05:12,05:12
52,KAL680,HAN,05:25,05:13,05:13
53,KAL696,KTM,05:25,05:05,05:05
54,VJC864,SGN,05:25,06:27,06:27
55,AAR568,ULN,05:30,05:27,05:27
56,ASV502,HKG,05:30,05:18,05:18
57,VJC962,HAN,05:30,05:32,05:32
58,KAL860,PEK,05:35,10:29,10:29
59,AAR734,HAN,05:40,05:29,05:29
60,DLH718,MUC,05:40,05:26,05:26
61,AAR358,CAN,05:45,05:21,05:21
62,TWB108,MFM,05:45,07:06,07:06
63,HVN416,HAN,05:50,05:46,05:46
64,JJA4206,CNX,05:50,05:38,05:38
65,JNA064,BKI,05:50,05:42,05:42
66,KAL250,JFK,05:50,04:45,04:45
67,UZB511,TAS,05:50,05:44,05:44
68,AAR756,DAD,05:55,05:07,05:07
69,CPA412,HKG,05:55,05:34,05:34
70,JNA040,KLO,05:55,05:10,05:10
71,KAL112,GUM,05:55,06:00,06:00
72,AMX090,MEX,06:00,06:25,06:25
73,ESR512,BKK,06:00,06:29,06:29
74,KAL612,HKG,06:00,05:47,05:47
75,KAL644,SIN,06:00,05:48,05:48
76,VJC878,DAD,06:00,06:38,06:38
77,JJA2108,HKG,06:05,05:57,05:57
