,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
133,ESR504,BKI,08:10,07:52,07:52,착륙
134,KAL1402,PUS,08:10,07:58,07:58,착륙
135,KAL678,ROR,08:15,07:55,07:55,착륙
136,FDX5926,MEM,08:20,08:21,08:21,착륙
137,JJA2904,DAD,08:20,08:03,08:03,착륙
138,XAX506,KUL,08:20,07:48,07:48,착륙
139,JJA3403,SPN,08:25,08:04,08:04,착륙
140,GIA878,CGK,08:30,07:43,07:43,착륙
141,KAL9170,SYX,08:35,08:06,08:06,착륙
142,TWB102,BKK,08:35,08:15,08:15,착륙
143,TWB122,SGN,08:35,08:37,08:37,착륙
144,KAL336,PVG,08:40,07:57,07:57,착륙
145,KAL642,SIN,08:40,08:26,08:26,착륙
146,KAL638,HKT,08:45,08:31,08:31,착륙
147,AAR177,HND,08:50,08:29,08:29,착륙
148,AAR762,CGK,08:50,08:24,08:24,착륙
149,BAW17,LHR,08:50,08:18,08:18,착륙
150,KAL320,CAN,08:50,08:13,08:13,착륙
151,KAL1404,PUS,09:05,08:42,08:42,착륙
152,FIN41,HEL,09:10,08:45,08:45,착륙
153,JJA2206,BKK,09:10,09:19,09:19,착륙
154,GIA870,DPS,09:15,08:34,08:34,착륙
155,AAR744,BKK,09:20,09:23,09:23,착륙
156,KAL630,DPS,09:20,09:15,09:15,착륙
157,LOT97,WAW,09:30,09:27,09:27,착륙
158,UZB511,TAS,09:30,09:25,09:25,착륙
159,AAR552,IST,09:35,10:03,10:03,착륙
160,JJA4704,SGN,09:40,09:06,09:06,착륙
161,JJA4904,CXR,09:40,08:53,08:53,착륙
162,AAR748,HKT,09:45,09:43,09:43,착륙
163,APJ001,KIX,09:45,09:33,09:33,착륙
164,FDX5230,MEM,09:45,08:35,09:29,착륙
165,KZR209,TSE,09:45,09:58,09:58,착륙
166,VJC862,SGN,09:50,09:32,09:32,착륙
167,SIA008,SIN,10:05,09:21,09:21,착륙
168,TAX700,DMK,10:05,09:36,09:36,착륙
169,AAR610,ROR,10:10,09:48,09:48,착륙
170,KAL362,HAN,10:15,09:55,09:55,착륙
171,PAC237,CVG,10:15,09:52,09:52,착륙
172,AAR934,HAN,10:20,11:44,11:44,지연
173,CSN685,DLC,10:20,10:09,10:09,착륙
174,ESR514,BKK,10:20,09:46,09:46,착륙
175,AAR956,HAN,10:25,11:23,11:23,착륙
176,EVA170,TPE,10:40,10:31,10:31,착륙
177,CAL164,KHH,10:45,10:15,10:15,착륙
178,CDG4095,TNA,10:45,10:39,10:39,착륙
179,DLH718,MUC,10:45,10:26,10:26,착륙
180,KAL952,DXB,10:50,10:44,10:44,착륙
181,CES2039,TAO,10:55,10:54,10:54,착륙
182,GCR7993,TSN,10:55,10:50,10:50,착륙
183,JNA222,FUK,10:55,10:41,10:41,착륙
184,AAR115,KIX,11:00,10:48,10:48,착륙
185,AIH232,YNT,11:00,11:15,11:15,착륙
186,AZA758,FCO,11:00,10:37,10:37,착륙
187,CES549,YNT,11:00,10:46,10:46,착륙
188,CSN313,PVG,11:05,10:52,10:52,착륙
189,CAL160,TPE,11:15,11:03,11:00,착륙
190,CES579,NKG,11:15,11:04,11:04,착륙
191,JJA1607,NGO,11:15,10:56,10:56,착륙
192,AAR368,PVG,11:20,11:50,11:50,착륙
193,AFL250,SVO,11:20,10:58,10:58,착륙
194,CDG4617,TAO,11:20,11:28,11:28,착륙
195,JNA262,KKJ,11:25,11:13,11:13,착륙
196,KAL722,KIX,11:25,11:09,11:09,착륙
197,JJA1303,KIX,11:30,11:37,11:37,착륙
198,JJA1407,FUK,11:30,11:16,11:16,착륙
199,UPS64,ANC,11:30,11:59,11:59,착륙
200,CSN681,SHE,11:35,11:25,11:25,착륙
201,KAL1406,PUS,11:35,12:05,12:05,지연
202,KAL752,NGO,11:35,11:28,11:28,착륙
203,AAR107,NRT,11:40,11:26,11:26,착륙
204,TWB298,OIT,11:40,11:32,11:32,착륙
205,ASV721,NGS,11:45,11:36,11:36,착륙
206,CCA171,TSN,11:45,11:18,11:18,착륙
207,ETD876,AUH,11:45,11:33,11:33,착륙
208,THY88,IST,11:45,11:45,11:45,착륙
209,CCA123,PEK,11:50,11:22,11:22,착륙
210,CCA139,HGH,11:50,11:48,11:48,착륙
211,HKE618,HKG,11:50,12:14,12:14,착륙
212,KAL706,NRT,11:50,11:34,11:34,착륙
213,ASV761,KIX,11:55,11:42,11:42,착륙
214,CES5041,PVG,11:55,12:21,12:21,착륙
215,KAL896,PVG,11:55,11:35,11:35,착륙
216,DLH712,FRA,12:00,11:40,11:40,착륙
217,KAL788,FUK,12:00,11:57,11:57,착륙
218,KAL796,CTS,12:00,11:55,11:55,착륙
219,AAR542,FRA,12:05,11:52,11:52,착륙
220,AIC310,BOM,12:05,12:49,12:49,착륙
221,KAL536,FRA,12:05,13:29,13:29,지연
222,MGL301,ULN,12:05,11:30,11:30,착륙
223,TWB608,TAO,12:05,12:17,12:17,착륙
224,APG884,MNL,12:10,12:13,12:13,착륙
225,FDX5154,ANC,12:10,12:15,12:15,착륙
226,CES2033,TAO,12:15,12:04,12:04,착륙
227,AAR310,WEH,12:20,12:46,12:46,착륙
228,CSN687,CGQ,12:20,12:06,12:06,착륙
229,JJA8402,TAO,12:20,12:44,12:44,착륙
230,ESR634,OKA,12:25,11:39,11:39,착륙
231,KAL748,OKJ,12:25,12:08,12:08,착륙
232,AAR247,ATL,12:30,22:38,22:38,지연
233,AAR588,BRU,12:30,13:37,13:37,지연
234,CPA438,HKG,12:35,16:42,16:42,지연
235,CSN6079,WUH,12:35,12:02,12:02,착륙
236,SHU5436,VVO,12:35,12:09,12:09,착륙
237,CCA401,CTU,12:40,13:07,13:07,착륙
238,KAL284,ORD,12:40,12:11,12:11,착륙
239,CSA190,PRG,12:45,12:36,12:36,착륙
240,PAC213,CVG,12:45,12:28,12:28,착륙
241,AAR111,KIX,12:50,12:47,12:47,착륙
242,AAR131,FUK,12:50,12:42,12:42,착륙
243,AAR328,TSN,12:50,12:31,12:31,착륙
244,CDG4087,TAO,12:50,13:26,13:26,착륙
245,AAR318,TAO,12:55,13:40,13:40,착륙
246,TWB282,KIX,12:55,12:33,12:33,착륙
247,AAR768,DEL,13:00,12:58,12:58,착륙
248,CES2017,WEH,13:00,13:11,13:11,착륙
249,CCA143,YNJ,13:05,12:41,12:41,착륙
250,JNA212,KIX,13:05,13:09,13:09,착륙
251,MDA2262,RMQ,13:05,12:38,12:38,착륙
252,SHU5450,KHV,13:05,12:39,12:39,착륙
253,AAR121,NGO,13:10,13:04,13:04,착륙
254,AAR302,DLC,13:15,13:56,13:56,착륙
255,CES5021,TAO,13:15,13:35,13:35,착륙
256,KAL764,KIJ,13:15,13:19,13:19,착륙
257,KAL786,KOJ,13:15,12:51,12:51,착륙
258,ASV701,TAK,13:20,13:05,13:05,착륙
259,CSN6073,YNJ,13:25,13:02,13:02,착륙
260,KAL846,TAO,13:25,13:59,13:59,착륙
261,CES5061,PVG,13:30,14:06,14:06,착륙
262,ESR642,FUK,13:30,13:13,13:13,착륙
263,ASV741,YGJ,13:40,13:16,13:16,착륙
264,AAR332,PEK,13:45,13:28,13:28,착륙
265,JNA282,KIX,13:45,13:31,13:31,착륙
266,KAL906,FRA,13:45,14:18,14:18,착륙
267,TWB292,FUK,13:45,14:01,14:01,착륙
268,CSN337,CAN,13:50,13:24,13:24,착륙
269,ESR612,KIX,13:50,13:43,13:43,착륙
270,JJA1301,KIX,13:50,13:41,13:41,착륙
271,CSZ9033,SZX,13:55,14:04,14:04,착륙
272,JJA8502,WEH,13:55,14:20,14:20,착륙
273,KAL724,KIX,13:55,13:54,13:54,착륙
274,JNA202,NRT,14:00,13:46,13:46,착륙
275,KAL894,PVG,14:00,14:24,14:24,착륙
276,AMU820,MFM,14:05,13:21,13:21,착륙
277,AZG123,GYD,14:05,16:56,16:56,지연
278,KAL776,KMQ,14:05,13:50,13:50,착륙
279,AAR157,KMI,14:10,13:57,13:57,착륙
280,CCA131,PEK,14:10,14:11,14:11,착륙
281,JJA1309,KIX,14:15,14:09,14:09,착륙
282,KAL832,SHE,14:15,13:52,13:52,착륙
283,ESR882,TPE,14:20,14:13,14:13,착륙
284,KAL826D,YNJ,14:20,14:03,14:03,착륙
285,AAR283,SFO,14:25,14:45,14:45,착륙
286,CDG4081,TAO,14:25,14:56,14:56,착륙
287,JJA1401,FUK,14:25,14:15,14:15,착륙
288,AAR304,CGQ,14:30,14:27,14:27,착륙
289,AAR362,PVG,14:30,14:44,14:44,착륙
290,ESR602,NRT,14:30,14:29,14:29,착륙
291,JJA1101,NRT,14:30,14:22,14:22,착륙
292,AAR562,FCO,14:35,15:05,15:05,착륙
293,AIH234,YNT,14:35,14:39,14:39,착륙
294,ESR622,CTS,14:35,14:25,14:25,착륙
295,TWB672,KHH,14:35,13:48,13:48,착륙
296,AAR7121,TPE,14:40,14:08,14:08,착륙
297,CCA739,WNZ,14:40,14:33,14:33,착륙
298,APJ005,KIX,14:45,14:42,14:42,착륙
299,KAL908,LHR,14:45,14:31,14:31,착륙
300,XAX504,KUL,14:50,14:41,14:41,착륙
301,CCA439,CKG,14:55,14:16,14:16,착륙
302,CES267,YNT,14:55,15:25,15:25,착륙
303,TWB202,NRT,14:55,14:47,14:47,착륙
304,AAR794,FRA,15:00,14:58,14:58,착륙
305,SBI555,VVO,15:00,14:36,14:36,착륙
306,KAL746,FUK,15:10,15:01,15:01,착륙
307,CSN3061,CAN,15:15,15:07,15:07,착륙
308,JJA1307,KIX,15:15,15:04,15:04,착륙
309,KAL686,SGN,15:15,14:50,14:50,착륙
310,KAL806,TSN,15:15,14:48,14:54,착륙
311,AAR171,OKA,15:20,15:12,15:12,착륙
312,ACA061,YYZ,15:20,14:46,14:46,착륙
313,CES5033,PVG,15:20,15:14,15:14,착륙
314,KAL826,YNJ,15:20,16:57,16:57,지연
315,TAX708,DMK,15:20,15:19,15:19,착륙
316,UAL893,SFO,15:20,15:15,15:15,착륙
317,AAL281,DFW,15:25,14:37,14:37,착륙
318,AAR151,SDJ,15:25,15:30,15:30,착륙
319,AAR352,YNJ,15:25,15:09,15:09,착륙
320,KAL958,TLV,15:25,15:11,15:11,착륙
321,SBI503,IKT,15:25,15:02,15:02,착륙
322,APJ905,OKA,15:30,15:32,15:32,착륙
323,SIA600,SIN,15:30,15:00,15:00,착륙
324,JNA232,CTS,15:35,15:52,15:52,착륙
325,KLM855,AMS,15:40,15:33,15:33,착륙
326,KAL692,TPE,15:45,15:28,15:28,착륙
327,CES559,TAO,15:50,15:36,15:36,착륙
328,KAL250,JFK,15:50,15:24,15:24,착륙
329,KAL742,NGO,15:50,15:49,15:49,착륙
330,AAR101,NRT,15:55,15:56,15:56,착륙
331,APG038,KLO,15:55,15:54,15:54,착륙
332,CQH8559,PVG,15:55,16:10,16:10,착륙
333,KAL728,KIX,15:55,15:59,15:59,착륙
334,KAL902,CDG,15:55,15:43,15:43,착륙
335,KAL934,ZRH,15:55,16:05,16:05,착륙
336,AAR364,PVG,16:00,16:27,16:27,착륙
337,CCA801,TSN,16:00,16:15,16:15,착륙
338,JNA082,TPE,16:00,15:37,15:37,착륙
339,JNA246,OKA,16:00,15:53,15:53,착륙
340,KAL8368,PEN,16:00,16:38,16:38,착륙
341,KAL926,AMS,16:00,15:47,15:47,착륙
342,AAR522,LHR,16:05,16:04,16:04,착륙
343,JNA224,FUK,16:05,16:02,16:02,착륙
344,ASV751,NRT,16:10,16:13,16:13,착륙
345,THA634,BKK,16:15,16:08,16:08,착륙
346,AAR133,FUK,16:20,16:39,16:39,착륙
347,ACA063,YVR,16:20,16:12,16:12,착륙
348,KAL082,JFK,16:25,16:16,16:16,착륙
349,KAL882,WUH,16:25,16:29,16:29,착륙
350,AAR221,JFK,16:30,16:00,16:00,착륙
351,AAR712,TPE,16:30,16:01,16:01,착륙
352,CSN695,DLC,16:30,16:09,16:09,착륙
353,DAL159,DTW,16:30,15:57,15:57,착륙
354,HVN414,HAN,16:30,16:48,16:48,착륙
355,KAL038,ORD,16:30,16:25,16:25,착륙
356,KAL094,IAD,16:30,15:47,15:47,착륙
357,KAL824,MDG,16:30,16:18,16:18,착륙
358,KAL704,NRT,16:35,16:44,16:44,착륙
359,DAL27,ATL,16:45,16:06,16:06,착륙
360,JJA1105,NRT,16:45,16:50,16:50,착륙
361,KAL256,SEA,16:45,15:44,15:44,착륙
362,KAL808,XIY,16:45,16:23,16:23,착륙
363,KAL982,VVO,16:45,17:18,17:18,착륙
364,TWB276,KMJ,16:45,17:05,17:05,착륙
365,AAR370,CAN,16:50,16:45,16:45,착륙
366,CCA125,PEK,16:50,16:20,16:20,착륙
367,DAL199,SEA,16:50,16:35,16:35,착륙
368,UAE322,DXB,16:50,16:47,16:47,착륙
369,ESR632,OKA,16:55,17:06,17:06,착륙
370,KAL768,AOJ,16:55,17:34,17:34,착륙
371,KAL870,DLC,16:55,16:54,16:54,착륙
372,JJA2602,TPE,17:00,17:13,17:13,착륙
373,KAL604,HKG,17:00,17:16,17:16,착륙
374,KAL828,SZX,17:00,16:53,16:53,착륙
375,KAL898,PVG,17:00,17:01,17:01,착륙
376,KAL914,MAD,17:00,17:30,17:30,착륙
377,KAL932,FCO,17:00,17:04,17:04,착륙
378,KAL820,CSX,17:05,17:20,17:20,착륙
379,AAR348,XIY,17:10,16:51,16:51,착륙
380,AAR702,MNL,17:10,16:59,16:59,착륙
381,KAL660,BKK,17:10,16:40,16:40,착륙
382,KAL790,FUK,17:10,17:12,17:12,착륙
383,TWB284,KIX,17:10,17:10,17:10,착륙
384,KAL036,ATL,17:15,18:01,18:01,착륙
385,KAL1408,PUS,17:15,17:23,17:23,착륙
386,KAL766,CTS,17:15,17:48,17:48,착륙
387,KAL622,MNL,17:20,17:08,17:08,착륙
388,CSH827,PVG,17:25,17:31,17:31,착륙
389,KAL840,WEH,17:25,17:57,17:57,착륙
390,KAL866,CAN,17:25,17:24,17:24,착륙
391,AAR201,LAX,17:30,17:22,17:22,착륙
392,AAR231,HNL,17:30,17:45,17:45,착륙
393,AAR722,HKG,17:30,17:55,17:55,착륙
394,KAL024,SFO,17:30,18:27,18:27,착륙
395,KAL856,PEK,17:30,17:02,17:02,착륙
396,JJA1601,NGO,17:35,17:28,17:28,착륙
397,KAL032,DFW,17:35,16:32,16:32,착륙
398,KAL842,TAO,17:35,17:51,17:51,착륙
399,QTR858,DOH,17:35,17:38,17:38,착륙
400,KAL018,LAX,17:40,17:40,17:40,착륙
401,KAL122,SYD,17:40,17:15,17:15,착륙
402,KAL138,NAN,17:40,17:36,17:36,착륙
403,KAL792,OIT,17:40,17:26,17:26,착륙
404,KAL888,XMN,17:40,17:27,17:27,착륙
405,KAL054,HNL,17:45,17:42,17:42,착륙
406,KAL072,YVR,17:45,17:33,17:33,착륙
407,KAL1414,TAE,17:45,17:50,17:50,착륙
408,KAL848,TNA,17:45,18:05,18:05,착륙
409,CSN683,HRB,17:50,18:10,18:10,착륙
410,AAR308,YNT,17:55,18:13,18:13,착륙
411,CSN369,PVG,17:55,17:41,17:41,착륙
412,AAR271,SEA,18:00,17:53,17:53,착륙
413,AAR998,TSN,18:00,18:15,18:15,착륙
414,KAL130,AKL,18:00,18:00,18:00,착륙
415,AAR320,TAO,18:05,18:46,18:46,착륙
416,AAR3523,YNJ,18:05,17:58,17:58,착륙
417,ESR932,HKG,18:05,18:06,18:06,착륙
418,JNA114,HKG,18:05,18:18,18:18,착륙
419,AAR340,HRB,18:10,18:16,18:16,착륙
420,AAR350,NKG,18:10,18:08,18:08,착륙
421,AAR360,HGH,18:10,18:19,18:19,착륙
422,TWB252,CTS,18:15,18:30,18:30,착륙
423,AAR372,SZX,18:20,19:44,19:44,지연
424,JNA078,DAD,18:20,18:04,18:04,착륙
425,AAR334,PEK,18:25,18:21,18:21,착륙
426,JJA2102,HKG,18:25,18:44,18:44,착륙
427,KAL648,SIN,18:25,18:10,18:10,착륙
428,THY90,IST,18:25,22:47,22:47,지연
429,TWB126,DAD,18:25,18:12,18:12,착륙
430,CPA418,HKG,18:30,19:01,19:01,착륙
431,TWB296,HSG,18:30,18:41,18:41,착륙
432,KAL480,HAN,18:40,18:28,18:28,착륙
433,EVA160,TPE,18:45,18:51,18:51,착륙
434,KAL318,TSN,18:45,21:38,21:38,지연
435,AAR728,HAN,18:50,18:23,18:23,착륙
436,JJA1801,OKA,18:55,19:06,19:06,착륙
437,AAR113,KIX,19:00,19:19,19:19,착륙
438,AAR602,SYD,19:00,18:36,18:36,착륙
439,JJA8504,WEH,19:00,19:08,19:08,착륙
440,TWB9302,GUM,19:00,19:50,19:50,착륙
441,ASV763,KIX,19:05,19:04,19:04,착륙
442,JJA5101,VVO,19:05,19:40,19:40,착륙
443,JNA022,CEB,19:05,18:47,18:47,착륙
444,ASV711,FSZ,19:10,18:49,18:49,착륙
445,JJA1901,CTS,19:10,19:10,19:10,착륙
446,AAR366,PVG,19:20,19:13,19:13,착륙
447,AAR732,SGN,19:20,19:23,19:23,착륙
448,JJA1403,FUK,19:25,19:25,19:25,착륙
449,JNA214,KIX,19:25,19:21,19:21,착륙
450,PAL468,MNL,19:25,18:53,18:53,착륙
451,AAR798,MXP,19:30,19:37,19:37,착륙
452,CSN671,SHE,19:30,20:49,20:49,지연
453,ESR614,KIX,19:35,19:31,19:31,착륙
454,CXA871,XMN,19:40,19:15,19:15,착륙
455,ESR652,KOJ,19:40,18:54,18:54,착륙
456,EVA172,KHH,19:40,19:35,19:35,착륙
457,JJA2002,MFM,19:40,19:33,19:33,착륙
458,KAL834,SHE,19:40,19:27,19:27,착륙
459,UPS173,CGO,19:40,19:17,19:17,착륙
460,KAL002,HNL,19:50,19:47,19:47,착륙
461,KAL114,GUM,19:50,19:46,19:46,착륙
462,AAR197,NRT,19:55,23:30,23:30,지연
463,JNA642,GUM,19:55,19:56,19:56,착륙
464,KAL614,HKG,19:55,20:18,20:18,착륙
465,TWB272,OKA,19:55,19:54,19:54,착륙
466,AAR714,TPE,20:00,21:12,21:12,지연
467,HAL459,HNL,20:00,19:57,19:57,착륙
468,CAL162,TPE,20:05,20:06,20:06,착륙
469,ESR644,FUK,20:05,20:02,20:02,착륙
470,JJA1405,FUK,20:05,20:20,20:20,착륙
471,JNA284,KIX,20:05,20:04,20:04,착륙
472,THA628,BKK,20:05,19:52,19:52,착륙
473,APJ009,KIX,20:10,20:15,20:15,착륙
474,CDG4777,TAO,20:10,19:42,19:42,착륙
475,ESR616,KIX,20:10,20:08,20:08,착륙
476,KAL504,CDG,20:10,19:29,19:29,착륙
477,KAL726,KIX,20:10,20:13,20:13,착륙
478,FDX5924,OAK,20:25,20:40,20:40,착륙
479,JJA3401,SPN,20:25,20:26,20:26,착륙
480,AAR123,NGO,20:30,20:39,20:39,착륙
481,CSN339,HAK,20:35,20:43,20:43,착륙
482,JJA3101,GUM,20:35,20:00,20:00,착륙
483,CES2043,TAO,20:40,20:36,20:36,착륙
484,CPA420,HKG,20:40,20:10,20:10,착륙
485,KAL736,OKA,20:40,20:53,20:53,착륙
486,CDG4707,YNT,20:45,20:31,20:31,착륙
487,CES5051,PVG,20:45,20:24,20:24,착륙
488,CSN675,DLC,21:05,20:29,20:29,착륙
489,HKE626,HKG,21:05,21:18,21:18,착륙
490,JJA1103,NRT,21:05,22:13,22:13,지연
491,JJA2902,DAD,21:05,21:03,21:03,착륙
492,CDG4619,TAO,21:10,21:00,21:00,착륙
493,CES5049,YNT,21:10,20:46,20:46,착륙
494,JJA4502,KHH,21:10,21:41,21:41,착륙
495,KAL552,NRT,21:15,21:52,21:52,착륙
496,KAL682,SGN,21:15,21:07,21:07,착륙
497,AAR173,CTS,21:20,21:14,21:14,착륙
498,CEB128,CEB,21:20,21:05,21:05,착륙
499,CPA416,HKG,21:20,21:21,21:21,착륙
500,AAR105,NRT,21:30,21:58,21:58,착륙
501,ESR604,NRT,21:35,22:22,22:22,착륙
502,JAL959,NRT,21:35,21:31,21:31,착륙
503,JNA226,FUK,21:35,21:43,21:43,착륙
504,APG9048,CEB,21:40,21:27,21:27,착륙
505,JJA1305,KIX,21:40,21:29,21:29,착륙
506,PAL492,CRK,21:40,21:09,21:09,착륙
507,SHU5434,VVO,21:40,21:16,21:16,착륙
508,TGW896,SIN,21:40,21:23,21:23,착륙
509,TWB670,RMQ,21:40,22:08,22:08,착륙
510,CES2003,KMG,21:45,21:45,21:45,착륙
511,APJ011,KIX,21:55,21:54,21:54,착륙
