,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ABW292,SVO,00:05,00:08,00:08
1,CEB188,MNL,00:05,00:02,00:02
2,CKS257,LEJ,00:05,00:23,00:23
3,KAL288,ORD,00:15,00:05,00:05
4,KAL854,PEK,01:00,00:18,00:18
5,JJA8404,TAO,01:30,01:26,01:26
6,CKK257,PVG,01:50,02:07,02:07
7,GTI2498,LAX,02:00,18:34,18:34
8,KAL624,MNL,04:00,03:41,03:41
9,JNA062,BKI,04:15,03:53,03:53
10,PAC224,CVG,04:20,03:56,03:56
11,CRK646,HKG,04:25,04:56,04:56
12,HVN440,CXR,04:25,03:50,03:50
13,AAR704,MNL,04:30,04:08,04:08
14,AAV600,CEB,04:30,04:03,04:03
15,PIC1194,DAD,04:30,04:58,04:58
16,VJC836,CXR,04:30,04:24,04:24
17,APJ809,HND,04:35,04:41,04:41
18,JJA2306,MNL,04:40,03:34,03:34
19,PAC582,MEL,04:40,04:38,04:38
20,KAL720,HND,04:50,04:31,04:31
21,AAV700,KLO,04:55,04:00,04:00
22,KAL680,HAN,04:55,04:51,04:51
23,QTR8982,DOH,04:55,04:43,04:43
24,AAR746,HKG,05:00,05:02,05:02
25,ESR592,DAD,05:00,04:28,04:28
26,KAL658,BKK,05:00,04:53,04:53
27,KAL860,PEK,05:00,04:26,04:26
28,TWB132,VTE,05:00,04:36,04:36
29,TWB302,GUM,05:05,04:49,04:49
30,VJC880,DAD,05:05,05:07,05:07
31,KAL012,LAX,05:10,04:34,05:23
32,KAL006,LAS,05:15,04:55,05:16
33,KAL086,JFK,05:15,04:34,04:34
34,AAR203,LAX,05:20,06:00,06:00
35,KAL608,HKG,05:20,05:08,05:08
36,CPA412,HKG,05:25,05:09,05:09
37,SWM211,REP,05:25,05:05,05:05
38,VJC864,SGN,05:25,06:51,06:51
39,VJC962,HAN,05:25,05:26,05:26
40,AAR211,SFO,05:30,05:12,05:12
41,AAR358,CAN,05:30,05:25,05:25
42,HVN416,HAN,05:30,05:11,05:11
43,KAL026,SFO,05:30,04:45,05:32
44,KAL696,KTM,05:30,05:00,05:00
45,ASV542,KLO,05:35,04:46,04:46
46,KAL464,DAD,05:35,05:07,05:07
47,KAL632,CEB,05:35,05:34,05:34
48,AAR756,DAD,05:40,05:19,05:19
49,AMU826,MFM,05:40,05:15,05:15
50,JNA004,BKK,05:40,05:35,05:35
51,AAR734,HAN,05:45,06:21,06:21
52,DAL27,ATL,05:45,05:05,05:05
53,JNA052,VTE,05:45,06:07,06:07
54,KAL644,SIN,05:45,05:27,05:27
55,ASV532,HKG,05:50,05:21,05:21
56,PAL466,MNL,05:50,05:29,05:29
57,APG036,KLO,05:55,05:15,05:15
58,JJA2108,HKG,05:55,05:50,05:50
59,AMX090,MEX,06:00,05:43,05:43
60,KAL482,DEL,06:00,05:36,05:36
61,PAL484,CEB,06:00,05:13,05:13
62,VJC878,DAD,06:00,05:48,05:48
63,VJC926,HPH,06:00,05:17,05:17
64,JJA4206,CNX,06:05,05:45,05:45
65,TWB148,CRK,06:05,05:30,05:30
66,KAL474,MLE,06:10,05:54,05:54
67,KAL684,SGN,06:10,05:56,05:56
68,TWB108,MFM,06:10,05:41,05:41
69,KAL668,CNX,06:15,05:52,05:52
70,ASV101,GUM,06:20,06:31,06:31
71,ESR512,BKK,06:20,05:20,05:20
72,KAL112,GUM,06:20,06:05,06:05
73,KAL612,HKG,06:20,06:15,06:15
74,JNA024,CRK,06:25,06:17,06:17
75,JNA058,HAN,06:25,06:29,06:29
76,AAR708,CRK,06:30,06:09,06:09
77,AAR748,HKT,06:30,06:32,06:32
78,HVN408,SGN,06:30,06:35,06:35
79,MAS066,KUL,06:30,05:58,05:58
80,AAR752,SIN,06:35,06:26,06:26
81,JNA122,MFM,06:35,06:49,06:49
82,THA658,BKK,06:35,06:03,06:03
83,AAR626,SPN,06:40,07:17,07:17
84,ESR502,BKI,06:40,07:32,07:32
85,JJA3105,GUM,06:40,06:22,06:22
86,KAL652,BKK,06:40,06:11,06:11
87,JJA4304,VTE,06:45,06:24,06:24
88,KAL690,PNH,06:45,06:37,06:37
89,KAL628,CGK,06:50,06:28,06:28
90,AAR736,SGN,06:55,06:57,06:57
91,AAR742,BKK,06:55,06:40,06:40
92,AAR988,PVG,06:55,07:37,07:37
93,KAL638,HKT,06:55,06:46,06:46
94,THA656,BKK,06:55,06:19,06:19
95,TWB128,DAD,06:55,06:27,06:27
96,PAL488,KLO,07:00,06:36,06:36
97,JJA2406,CEB,07:05,06:53,06:53
98,JNA124,MFM,07:05,07:01,07:01
99,LAO921,VTE,07:05,06:44,06:44
100,AAR710,CEB,07:10,07:26,07:26
101,CEB180,KLO,07:10,06:33,06:33
102,ESR572,PPS,07:10,07:09,07:09
103,ESR594,DAD,07:10,07:50,07:50
104,JJA2004,MFM,07:10,06:39,06:39
105,ESR261F,GMP,07:13,07:35,07:35
106,JNA072,HKT,07:15,07:03,07:03
107,KAL472,RGN,07:15,06:55,06:55
108,KAL672,KUL,07:15,06:41,06:41
109,AAR740,PNH,07:20,07:19,07:19
110,JNA026,CEB,07:20,07:05,07:05
111,ASV512,BKI,07:25,07:53,07:53
112,HVN430,DAD,07:25,07:28,07:28
113,ESR542,HAN,07:30,07:07,07:07
114,JNA644,GUM,07:35,07:30,07:30
115,SIA608,SIN,07:35,07:12,07:12
116,KAL942,TAS,07:40,07:24,07:24
117,SWM213,REP,07:40,07:46,07:46
118,AHK128,HKG,07:45,07:40,07:40
119,JJA2508,BKI,07:45,07:21,07:21
120,KAL314,HKG,07:45,07:14,07:14
121,JJA2804,HAN,07:50,07:49,07:49
122,UPS196,ANC,07:50,07:47,07:47
123,AAR578,ALA,07:55,07:43,07:43
124,JNA942F,PUS,07:55,08:45,08:45
125,VJC960,HAN,07:55,07:55,07:55
126,AAR8532,PUS,08:00,07:44,07:44
127,KAL1412,TAE,08:00,07:48,07:48
128,JJA4604,CRK,08:05,07:42,07:42
129,JNA060,DAD,08:05,08:28,08:28
130,AFR264,CDG,08:10,07:52,07:52
131,JJA2204,BKK,08:15,08:02,08:02
132,KAL1402,PUS,08:15,07:56,07:56
133,JJA2904,DAD,08:20,08:42,08:42
134,XAX506,KUL,08:20,07:57,07:57
135,FDX5926,MEM,08:25,08:21,08:21
136,JJA2466,CEB,08:25,08:05,08:05
137,JJA3403,SPN,08:25,08:17,08:17
138,KAL654,BKK,08:25,07:59,07:59
139,TWB122,SGN,08:25,09:37,09:37
140,TWB146,HAN,08:25,08:54,08:54
141,GIA878,CGK,08:30,08:34,08:34
142,ESR562,CXR,08:35,09:56,09:56
143,TWB102,BKK,08:35,08:52,08:52
144,KAL336,PVG,08:40,08:30,08:30
145,AAR177,HND,08:50,08:47,08:47
146,BAW17,LHR,08:50,08:40,08:40
147,KAL320,CAN,08:50,08:24,08:24
148,KAL646,SIN,08:50,08:26,08:26
149,GTI8650,KWI,08:55,14:40,14:40
150,AAR3701,CAN,09:04,09:35,09:35
151,KAL1404,PUS,09:05,09:21,09:21
152,FIN41,HEL,09:10,09:07,09:07
153,KAL468,CXR,09:10,08:19,08:19
154,GIA870,DPS,09:15,08:50,08:50
155,AAR744,BKK,09:20,09:43,09:43
156,ASV552,DAD,09:20,09:16,09:16
157,JJA4704,SGN,09:20,09:00,09:00
158,KAL630,DPS,09:20,09:19,09:19
159,JJA2206,BKK,09:25,09:31,09:31
160,UZB511,TAS,09:30,09:14,09:14
161,AAR552,IST,09:35,09:05,09:05
162,JJA4904,CXR,09:40,08:57,08:57
