,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:01,00:01
1,PAC961,CVG,00:05,00:51,00:51
2,PAC213,CVG,00:35,00:40,00:40
3,KAL854,PEK,00:45,00:19,00:19
4,APJ701,CTS,01:10,01:05,01:05
5,ABW139,SVO,02:40,02:30,02:30
6,CKK257,PVG,02:40,02:49,02:49
7,VJC974,PQC,03:00,02:56,02:56
8,KAL868,ULN,03:25,03:06,03:06
9,PAC224,CVG,03:35,03:38,03:38
10,PAC997,LAX,03:35,03:10,03:10
11,AAR235,ORD,04:00,03:47,03:47
12,DAL27,ATL,04:00,03:17,03:17
13,JNA080,DAD,04:05,03:19,03:19
14,KAL086,JFK,04:10,04:00,04:00
15,JJA2306,MNL,04:15,04:47,04:47
16,KAL624,MNL,04:15,04:27,04:27
17,AAR203,LAX,04:20,03:15,03:15
18,KAL026,SFO,04:20,03:30,03:30
19,APJ809,HND,04:25,04:33,04:33
20,CRK646,HKG,04:25,03:58,03:58
21,AAR211,SFO,04:30,03:08,03:08
22,HVN440,CXR,04:30,04:03,04:03
23,JJA4206,CNX,04:30,03:53,03:53
24,VJC836,CXR,04:30,04:45,04:45
25,KAL720,HND,04:35,04:08,04:08
26,AAR322,CSX,04:40,04:25,04:25
27,AAR704,MNL,04:40,04:18,04:18
28,TWB302,GUM,04:45,04:31,04:31
29,AAR324,CTU,04:50,04:15,04:15
30,AAV704,KLO,04:50,04:23,04:23
31,KAL012,LAX,04:50,04:13,04:13
32,KAL886,KMG,04:50,04:21,04:21
33,AAV700,KLO,04:55,04:05,04:05
34,KAL006,LAS,04:55,03:49,03:49
35,KAL8568,BSL,04:55,05:02,05:02
36,AAV600,CEB,05:00,05:05,05:05
37,ESR592,DAD,05:00,04:38,04:38
38,ESR992,VVO,05:00,04:11,04:11
39,TWB132,VTE,05:00,04:57,04:57
40,VJC880,DAD,05:00,05:13,05:13
41,AAR326,KWL,05:05,04:41,04:41
42,KAL696,KTM,05:05,04:54,04:54
43,AAR746,HKG,05:10,04:59,04:59
44,JNA064,BKI,05:10,04:43,04:43
45,CES2023,CSX,05:20,04:36,04:36
46,PAL466,MNL,05:20,05:07,05:07
47,TWB308,SPN,05:20,04:52,04:52
48,APG036,KLO,05:25,04:49,04:49
49,KAL464,DAD,05:25,05:18,05:18
50,KAL608,HKG,05:25,05:09,05:09
51,KAL680,HAN,05:25,05:14,05:14
52,VJC864,SGN,05:25,06:56,06:56
53,ASV502,HKG,05:30,05:16,05:16
54,VJC962,HAN,05:30,05:41,05:41
55,AAR734,HAN,05:40,05:24,05:24
56,DLH718,MUC,05:40,05:49,05:49
57,AAR356,CAN,05:45,05:45,05:45
58,TWB108,MFM,05:45,06:35,06:35
59,HVN416,HAN,05:50,05:18,05:18
60,AAR756,DAD,05:55,05:35,05:35
61,CPA412,HKG,05:55,05:30,05:30
62,JNA040,KLO,05:55,05:20,05:20
63,KAL112,GUM,05:55,05:55,05:55
64,KAL316,PVG,05:55,05:32,05:32
65,ESR512,BKK,06:00,05:58,05:58
66,KAL612,HKG,06:00,05:23,05:23
67,KAL644,SIN,06:00,05:36,05:36
68,THA688,BKK,06:00,06:00,06:00
69,VJC878,DAD,06:00,06:24,06:24
70,JJA2108,HKG,06:05,06:15,06:15
71,JNA122,MFM,06:05,06:10,06:10
72,TWB122,SGN,06:05,05:27,05:27
73,KAL658,BKK,06:10,06:03,06:03
74,KAL8468,CXR,06:10,05:39,05:39
75,VJC926,HPH,06:15,05:22,05:22
76,AAR752,SIN,06:20,06:06,06:06
77,JJA2508,BKI,06:25,06:28,06:28
78,KAL632,CEB,06:25,06:31,06:31
79,PAL484,CEB,06:25,06:12,06:12
80,AAR626,SPN,06:30,06:23,06:23
81,AAR970,HKG,06:30,06:14,06:14
82,JNA024,CRK,06:30,06:25,06:25
83,PAL488,KLO,06:30,05:12,05:12
84,THA658,BKK,06:35,06:18,06:18
85,TWB128,DAD,06:35,07:52,07:52
86,HVN408,SGN,06:40,06:08,06:08
87,HVN430,DAD,06:40,06:50,06:50
88,JNA062,BKI,06:40,06:44,06:44
89,KAL684,SGN,06:40,06:20,06:20
90,KAL690,PNH,06:40,06:32,06:32
91,ESR594,DAD,06:45,07:23,07:23
92,ASV102,GUM,06:50,06:57,06:57
93,KAL672,KUL,06:50,06:42,06:42
94,RBA651,BWN,06:50,06:34,06:34
95,JJA2406,CEB,06:55,07:00,07:00
96,JJA3105,GUM,06:55,06:52,06:52
97,KAL652,BKK,06:55,06:29,06:29
98,THA656,BKK,06:55,06:43,06:43
99,AAR988,PVG,07:00,07:16,07:16
100,ASV532,KLO,07:00,06:39,06:39
101,ESR572,PPS,07:00,06:36,06:36
102,AAR708,CRK,07:05,07:12,07:12
103,LAO921,VTE,07:05,06:53,06:53
104,AAR736,SGN,07:10,06:40,06:40
105,CEB180,KLO,07:10,06:27,06:27
106,ESR502,BKI,07:10,06:38,06:38
107,MAS066,KUL,07:10,06:49,06:49
108,AAR740,PNH,07:15,07:21,07:21
109,AFR264,CDG,07:15,06:45,06:45
110,GTI2838,LAX,07:15,06:19,06:19
111,KAL628,CGK,07:15,06:47,06:47
112,ASV542,BKI,07:20,07:02,07:02
113,JJA4304,VTE,07:20,06:55,06:55
114,JNA058,HAN,07:20,06:58,06:58
115,JJA2804,HAN,07:25,07:19,07:19
116,JJA8602,SYX,07:30,06:48,06:48
117,BAW17,LHR,07:35,07:10,07:10
118,JJA4604,CRK,07:35,07:08,07:08
119,KAL472,RGN,07:35,07:11,07:11
120,AAR710,CEB,07:45,07:25,07:25
121,AHK128,HKG,07:45,07:29,07:29
122,SIA608,SIN,07:45,07:14,07:14
123,JNA026,CEB,07:50,07:54,07:54
124,KAL314,HKG,07:50,07:06,07:06
125,ESR562,CXR,07:55,08:09,08:09
126,JNA060,DAD,07:55,09:49,09:49
127,KAL214,LAX,07:55,06:16,06:16
128,UPS196,ANC,07:55,07:27,07:27
129,VJC960,HAN,07:55,07:34,07:34
130,AAR8532,PUS,08:00,07:45,07:45
