,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ETH673,NRT,00:05,00:01,00:01
1,GEC8384,FRA,00:05,00:16,00:16
2,PAC213,CVG,00:35,00:38,00:38
3,KAL854,PEK,00:45,01:06,01:06
4,KAL594,FRA,01:30,01:13,01:13
5,CKK257,PVG,02:40,04:15,04:15
6,PAC961,CVG,02:45,02:25,02:25
7,KAL868,ULN,03:25,03:04,03:04
8,PAC224,CVG,03:35,03:45,03:45
9,PAC997,LAX,03:35,03:30,03:30
10,AAR235,ORD,04:00,03:39,03:39
11,DAL27,ATL,04:00,03:36,03:36
12,JNA080,DAD,04:05,03:26,03:26
13,KAL086,JFK,04:10,04:20,04:20
14,JJA2306,MNL,04:15,04:24,04:24
15,KAL624,MNL,04:15,04:10,04:10
16,AAR203,LAX,04:20,03:24,03:24
17,APJ809,HND,04:25,04:22,04:22
18,CRK646,HKG,04:25,03:48,03:48
19,AAR211,SFO,04:30,03:00,03:07
20,HVN440,CXR,04:30,03:59,03:59
21,JJA4206,CNX,04:30,03:33,03:33
22,KAL026,SFO,04:30,03:42,03:42
23,VJC836,CXR,04:30,05:45,05:45
24,KAL720,HND,04:35,04:31,04:31
25,TAX704,DMK,04:35,04:13,04:13
26,AAR322,CSX,04:40,06:23,06:23
27,AAR704,MNL,04:40,04:58,04:58
28,GTI2458,LAX,04:40,04:51,04:51
29,TWB302,GUM,04:45,04:42,04:42
30,AAR324,CTU,04:50,04:29,04:29
31,KAL012,LAX,04:50,04:08,04:08
32,KAL886,KMG,04:50,04:06,04:06
33,AAV700,KLO,04:55,04:34,04:34
34,KAL006,LAS,04:55,04:27,04:27
35,AAV600,CEB,05:00,04:40,04:40
36,ESR592,DAD,05:00,04:18,04:18
37,ESR992,VVO,05:00,04:53,04:53
38,TWB132,VTE,05:00,04:36,04:36
39,VJC880,DAD,05:00,05:38,05:38
40,AAR326,KWL,05:05,05:04,05:04
41,KAL696,KTM,05:05,05:00,05:00
42,AAR746,HKG,05:10,04:38,04:38
43,JNA064,BKI,05:10,04:47,04:47
44,CES2023,CSX,05:20,15:41,15:41
45,PAL466,MNL,05:20,05:12,05:12
46,TWB308,SPN,05:20,04:56,04:56
47,APG036,KLO,05:25,04:45,04:45
48,KAL464,DAD,05:25,04:49,04:49
49,KAL608,HKG,05:25,05:09,05:09
50,KAL680,HAN,05:25,05:02,05:02
51,VJC864,SGN,05:25,05:23,05:23
52,ASV502,HKG,05:30,05:06,05:06
53,VJC962,HAN,05:30,05:21,05:21
54,AAR734,HAN,05:40,06:04,06:04
55,DLH718,MUC,05:40,05:29,05:29
56,AAR356,CAN,05:45,05:15,05:15
57,TWB108,MFM,05:45,06:06,06:06
58,HVN416,HAN,05:50,05:17,05:17
59,AAR756,DAD,05:55,05:10,05:10
60,CPA412,HKG,05:55,05:31,05:31
61,JNA040,KLO,05:55,05:18,05:18
62,KAL112,GUM,05:55,06:29,06:29
63,KAL316,PVG,05:55,06:52,06:52
64,ESR512,BKK,06:00,05:25,05:25
65,KAL612,HKG,06:00,05:26,05:26
66,KAL644,SIN,06:00,05:36,05:36
67,THA688,BKK,06:00,05:54,05:54
68,VJC878,DAD,06:00,05:51,05:51
69,JJA2108,HKG,06:05,06:08,06:08
70,JNA122,MFM,06:05,06:27,06:27
71,TWB122,SGN,06:05,05:42,05:42
72,KAL658,BKK,06:10,05:40,05:40
73,KAL8468,CXR,06:10,05:47,05:47
74,ESR572,PPS,06:15,05:49,05:49
75,VJC926,HPH,06:15,06:56,06:56
76,AAR752,SIN,06:20,06:16,06:16
77,JJA2508,BKI,06:25,06:13,06:13
78,KAL632,CEB,06:25,06:54,06:54
79,PAL484,CEB,06:25,06:09,06:09
80,AAR626,SPN,06:30,06:21,06:21
81,AAR970,HKG,06:30,05:58,05:58
82,JNA024,CRK,06:30,06:40,06:40
83,PAL488,KLO,06:30,05:34,05:34
84,AAR748,HKT,06:35,06:29,06:29
85,THA658,BKK,06:35,06:01,06:01
86,TWB128,DAD,06:35,06:44,06:44
87,HVN408,SGN,06:40,06:15,06:15
88,HVN430,DAD,06:40,05:59,05:59
