,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR284,SFO,00:05,23:30,00:12
1,AAR383,SIN,00:05,23:40,00:24
2,AAR609,ROR,00:05,23:30,00:10
3,AAR951,HAN,00:05,23:55,00:26
4,CRK623,HKG,00:05,23:40,00:06
5,CSN316,PEK,00:05,23:20,00:07
6,KAL213,SFO,00:05,23:20,00:34
7,KAL283,ORD,00:05,23:30,00:28
8,KAL315,PVG,00:05,23:55,00:19
9,KAL319,CAN,00:05,23:35,00:02
10,KAL361,HAN,00:05,23:30,00:01
11,KAL647,SIN,00:05,23:25,00:22
12,SHU5497,UUS,00:05,23:35,00:18
13,UAE323,DXB,00:05,23:50,00:13
14,XAX509,KUL,00:05,23:20,00:03
15,JJA4903,CXR,00:10,00:00,00:38
16,MAS039,KUL,00:10,00:10,00:32
17,AJX8480,OKA,00:15,00:15,00:36
18,ETD873,AUH,00:15,00:15,00:30
19,TAX703,DMK,00:20,00:20,00:54
20,SIA007,SIN,00:25,00:25,00:40
21,THY91,IST,00:40,00:40,00:47
22,QTR859,DOH,00:50,00:50,01:00
23,KLM856,AMS,00:55,00:55,01:12
24,AAR987,PVG,01:05,01:05,01:19
25,GTI511,PVG,01:15,01:15,01:37
26,AAR3871,HAN,01:30,01:30,01:27
27,ABW392,SVO,01:50,01:50,01:56
28,VJC839,CXR,01:50,01:50,02:01
29,GEC8387,FRA,02:10,02:10,02:15
30,KAL249,JFK,02:10,02:10,02:17
31,CEB187,MNL,02:30,02:30,02:48
32,GAP2483,TAG,02:30,02:30,02:28
33,PAC769,HKG,02:50,02:50,03:14
34,CKK258,PVG,04:20,08:35,08:39
35,HKE615,HKG,04:55,04:55,05:18
36,PAC997,PVG,05:00,05:00,05:51
37,KAL1460,GMP,05:40,05:40,05:49
38,JJA9392,GMP,05:50,05:50,06:15
39,QTR8983,DOH,06:00,07:00,07:42
40,KAL9735,MMY,06:10,06:10,06:35
41,PIC195,DAD,06:10,06:10,06:42
