,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR929,LCK,00:05,00:05,00:22
1,AAR951,HAN,00:05,23:45,00:06
2,AJX8480,OKA,00:05,00:05,00:25
3,CDG8072,TAO,00:05,23:45,00:01
4,HVN407,SGN,00:05,23:55,00:11
5,KAL261,SEA,00:05,23:10,00:04
6,QDA9902,TAO,00:05,00:05,00:19
7,SIA603,SIN,00:05,23:45,00:02
8,THY91,IST,00:05,23:45,00:08
9,UAE323,DXB,00:05,23:55,00:16
10,MAS039,KUL,00:10,00:10,00:15
11,QTR8981,DOH,00:30,01:10,01:44
12,KAL8323,XIY,00:35,00:35,00:40
13,SHU5485,VVO,00:40,00:40,00:42
14,ETD873,AUH,00:55,00:55,01:03
15,KLM856,AMS,00:55,00:55,01:07
16,AAR987,PVG,01:05,01:05,01:32
17,ETH673,ADD,01:05,01:05,01:29
18,TAX703,DMK,01:05,01:05,01:12
19,PAC715,PVG,01:10,01:10,01:19
20,CEB187,MNL,01:15,01:10,01:37
21,QTR859,DOH,01:15,01:15,01:22
22,AAR993,CAN,01:30,01:30,02:29
23,KAL249,JFK,01:40,01:40,02:07
24,VJC975,PQC,01:45,02:55,02:55
25,VJC839,CXR,01:50,01:50,01:47
26,GEC8387,FRA,02:05,02:05,02:10
27,KAL541,OSL,02:30,02:30,02:33
28,APJ702,CTS,02:40,02:40,02:50
29,GTI545,WUX,02:40,02:40,02:51
30,HYT9074,YNZ,04:35,04:35,04:39
31,CKK258,PVG,04:55,08:45,09:41
32,PAC969,HKG,05:15,04:40,04:58
33,AAR801A,GMP,05:30,05:30,05:45
34,PAC735,HKG,05:35,05:35,05:51
35,APG037,KLO,05:50,05:50,05:48
36,TAX705,DMK,05:50,05:50,05:55
37,AAV705,KLO,06:10,06:10,06:27
38,AAV601,CEB,06:15,06:15,06:18
39,VJC837,CXR,06:15,06:15,06:21
40,VJC881,DAD,06:15,06:45,07:10
41,AAV701,KLO,06:20,06:20,06:32
42,AAV771,CRK,06:20,06:20,06:52
43,HVN441,CXR,06:20,06:20,06:29
44,JJA5164,VVO,06:20,06:20,06:43
45,ETH3618,HKG,06:25,06:25,06:55
46,VJC963,HAN,06:25,06:25,06:48
47,AAR8533,PUS,06:30,,06:51
48,JJA1408,FUK,06:30,06:30,06:46
49,JJA2201,BKK,06:30,06:30,06:41
50,TWB103,HKT,06:45,06:45,07:04
51,VJC865,SGN,06:45,06:45,06:58
52,EVA149,TPE,06:50,06:50,07:13
53,CRK647,HKG,06:55,06:55,07:02
54,TWB303,GUM,06:55,06:55,07:07
55,JJA3100,GUM,07:00,07:00,07:18
56,KAL9585,FRA,07:00,09:30,10:01
57,TWB671,KHH,07:00,07:00,07:16
58,VJC879,DAD,07:00,08:00,08:22
59,JNA201,NRT,07:10,07:10,07:20
60,ESR563,CXR,07:15,07:15,07:46
61,JNA221,FUK,07:15,07:15,07:28
62,VJC925,HPH,07:15,07:15,07:43
63,AAR731,SGN,07:20,07:20,07:35
64,JJA1904,CTS,07:20,07:20,07:30
65,JNA077,DAD,07:20,07:20,07:41
66,TWB125,DAD,07:25,07:25,07:52
67,TWB145,KLO,07:25,07:25,07:37
68,APJ012,KIX,07:30,,
69,JNA021,CEB,07:30,07:30,07:57
70,LOT2002,BUD,07:30,07:30,07:49
71,AAR701,MNL,07:45,07:45,08:09
72,CES5050,YNT,07:45,07:45,08:01
73,JNA081,TPE,07:50,07:50,08:14
74,KAL621,MNL,07:50,07:50,08:03
75,CEB181,KLO,07:55,07:55,08:05
76,KAL787,FUK,08:00,08:00,08:16
77,KAL809,CGO,08:00,08:00,08:25
78,KAL845,TAO,08:00,08:00,08:16
79,KAL831,SHE,08:05,08:05,08:19
80,KAL479,HAN,08:10,08:10,08:28
81,KAL603,HKG,08:10,08:10,08:32
82,PAL467,MNL,08:10,08:10,08:11
83,AAR331,PEK,08:20,08:20,08:47
84,AAR727,HAN,08:20,08:20,08:35
85,JJA8401,TAO,08:20,08:20,08:40
86,ASV741,TAK,08:25,08:25,08:29
87,KAL1401,PUS,08:25,,08:52
88,AAR248,ATL,08:30,08:30,08:46
89,CES2044,TAO,08:30,08:30,08:37
90,KAL893,PVG,08:30,08:30,08:48
91,PAL485,CEB,08:30,08:30,08:27
92,AAR353,CKG,08:35,08:35,08:42
93,ESR641,FUK,08:35,08:35,08:44
94,AAR369,CAN,08:40,08:40,08:54
95,CPA415,HKG,08:40,08:40,08:50
96,KAL813,HFE,08:40,08:40,09:05
97,KAL827,SZX,08:40,08:40,08:59
98,AAR132,FUK,08:45,08:45,09:02
99,CDG4620,TAO,08:45,08:45,08:44
100,KAL823,MDG,08:45,08:45,09:03
101,KAL865,CAN,08:50,08:50,09:16
102,AAR327,TSN,08:55,08:55,09:21
103,CES5052,PVG,08:55,08:55,09:10
104,AAR174,CTS,09:00,09:00,09:05
105,AAR309,WEH,09:00,09:00,09:50
106,AAR351,YNJ,09:00,09:00,09:33
107,AAR361,PVG,09:00,09:00,09:24
108,AAR721,HKG,09:00,09:00,09:12
109,SIA607,SIN,09:00,09:00,09:22
110,AAR301,DLC,09:05,09:05,09:28
111,AAR317,TAO,09:05,09:05,09:18
112,AFR267,CDG,09:05,09:05,09:46
113,JJA2601,TPE,09:05,09:05,09:30
114,KAL681,SGN,09:05,09:05,09:26
115,CPA421,HKG,09:10,09:10,09:48
116,ESR931,HKG,09:10,09:10,09:55
117,KAL657,BKK,09:15,09:15,09:52
118,KAL805,TSN,09:15,09:15,09:37
119,KAL807,XIY,09:15,09:15,09:43
120,AAR303,CGQ,09:20,09:20,09:39
121,KAL031,DFW,09:20,09:20,09:35
122,KAL035,ATL,09:20,09:20,09:41
123,AAR791,FRA,09:30,11:00,11:22
124,JJA3402,SPN,09:30,09:30,09:43
125,JNA113,HKG,09:30,09:30,10:08
126,AAR337,YNZ,09:35,09:35,09:58
127,JJA1402,FUK,09:35,09:35,09:48
128,JNA645,GUM,09:35,09:35,09:51
129,KAL073,YYZ,09:35,09:35,09:55
130,KAL891,YNJ,09:35,09:35,09:54
131,THA659,BKK,09:35,09:35,10:00
132,JNA641,GUM,09:40,09:40,10:01
133,AAR172,OKA,09:45,09:45,10:06
134,KAL113,GUM,09:45,09:45,10:07
135,XAX507,KUL,09:45,09:45,10:03
136,ASV103,GUM,09:50,09:50,10:13
137,KAL091,BOS,09:50,09:50,10:10
138,KAL613,HKG,09:50,09:50,10:11
139,AAR371,SZX,10:00,10:00,10:20
140,AAR711,TPE,10:00,10:00,10:18
141,CLX6353,LUX,10:00,10:00,10:16
142,KAL081,JFK,10:00,10:00,10:31
143,HVN417,HAN,10:05,10:05,10:26
144,KAL763,KIJ,10:05,10:05,10:19
145,TWB291,FUK,10:05,10:05,10:21
146,AAR789,MXP,10:10,12:20,13:12
147,APJ002,KIX,10:10,,
148,JJA8305,NTG,10:10,10:10,10:13
149,KAL765,CTS,10:10,10:10,10:16
150,KAL981,VVO,10:10,10:10,10:30
151,CPA417,HKG,10:15,10:15,10:23
