,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ABW292,SVO,00:05,00:05,00:05
1,VJC838,CXR,00:05,00:05,00:00
2,VJC974,PQC,00:05,00:09,00:09
3,GTI8621,UAB,00:15,19:57,19:57
4,KAL288,ORD,00:15,20:14,20:14
5,KAL854,PEK,01:00,00:32,00:32
6,WGN0452,HKG,01:00,01:38,01:38
7,JJA8404,TAO,01:30,01:23,01:23
8,CKK257,PVG,01:50,13:06,13:06
9,UPS37,ONT,03:25,03:25,03:25
10,PAC582,CVG,03:30,03:47,03:47
11,PAC997,LAX,03:35,03:27,03:37
12,KAL624,MNL,04:00,03:52,03:52
13,JNA062,BKI,04:15,03:40,03:40
14,PAC224,CVG,04:20,04:05,04:05
15,CRK646,HKG,04:25,03:43,03:43
16,HVN440,CXR,04:25,04:14,04:14
17,AAR704,MNL,04:30,04:11,04:11
18,AAV600,CEB,04:30,04:09,04:09
19,GTI511,LAX,04:30,10:51,10:51
20,PIC1194,DAD,04:30,03:49,03:49
21,VJC836,CXR,04:30,04:20,04:20
22,APJ809,HND,04:35,08:20,08:20
23,JJA2306,MNL,04:40,03:58,03:58
24,KAL720,HND,04:50,04:41,04:41
25,AAV700,KLO,04:55,04:01,04:01
26,KAL680,HAN,04:55,04:48,04:48
27,QTR8982,DOH,04:55,07:51,07:51
28,AAR746,HKG,05:00,04:37,04:37
29,ESR592,DAD,05:00,04:28,04:28
30,KAL658,BKK,05:00,04:33,04:33
31,KAL860,PEK,05:00,04:24,04:24
32,SWM211,REP,05:00,04:44,04:44
33,TWB132,VTE,05:00,06:31,06:31
34,TWB302,GUM,05:05,06:49,06:49
35,VJC880,DAD,05:05,04:56,04:56
36,KAL012,LAX,05:10,05:15,05:15
37,KAL006,LAS,05:15,05:01,05:01
38,KAL086,JFK,05:15,04:39,04:39
39,AAR203,LAX,05:20,05:32,05:32
40,KAL608,HKG,05:20,05:08,05:08
41,CPA412,HKG,05:25,05:03,05:03
42,VJC864,SGN,05:25,05:05,05:05
43,VJC962,HAN,05:25,05:26,05:26
44,AAR211,SFO,05:30,04:54,04:54
45,AAR358,CAN,05:30,06:50,06:50
46,HVN416,HAN,05:30,04:59,04:59
47,KAL026,SFO,05:30,05:10,05:10
48,KAL696,KTM,05:30,04:51,04:51
49,ASV542,KLO,05:35,04:46,04:46
