,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ETH673,NRT,00:05,00:15,00:15
1,TAX702,DMK,00:05,00:05,00:05
2,VJC974,PQC,00:07,00:11,00:11
3,MGL307,ULN,00:25,00:18,00:18
4,PAC213,CVG,00:35,00:44,00:44
5,KAL854,PEK,00:45,00:48,00:48
6,APJ701,CTS,01:10,00:41,00:41
7,VJC874,DAD,01:15,01:33,01:33
8,AAR281,LAX,02:00,02:40,02:40
9,ESR872,PVG,02:30,02:29,02:29
10,CKK257,PVG,02:40,06:03,06:03
11,KAL868,ULN,03:25,03:21,03:21
12,PAC224,CVG,03:35,03:39,03:39
13,PAC997,LAX,03:35,03:28,03:28
14,AAR203,LAX,04:00,03:37,03:37
15,AAR211,SFO,04:00,02:44,03:58
16,AAR235,ORD,04:00,04:09,04:09
17,DAL27,ATL,04:00,03:41,03:41
18,KAL026,SFO,04:00,03:55,03:55
19,JNA080,DAD,04:05,03:09,03:09
20,KAL086,JFK,04:10,03:48,03:48
21,JJA2306,MNL,04:15,04:31,04:31
22,KAL012,LAX,04:20,04:18,04:18
23,APJ809,HND,04:25,04:05,04:05
24,CRK646,HKG,04:25,,
25,HVN440,CXR,04:30,04:12,04:12
26,VJC836,CXR,04:30,04:53,04:53
27,ESR992,VVO,04:35,04:44,04:44
28,KAL006,LAS,04:35,04:27,04:27
29,KAL624,MNL,04:35,04:21,04:21
30,KAL720,HND,04:35,04:03,04:03
31,TAX704,DMK,04:35,04:38,04:38
32,AAR322,CSX,04:40,04:33,04:33
33,AAR704,MNL,04:40,05:17,05:17
34,KAL152,KWE,04:40,04:29,04:29
35,KAL984,IKT,04:45,04:25,04:25
36,TWB302,GUM,04:45,06:13,06:13
37,AAR324,CTU,04:50,04:40,04:40
38,AAV704,KLO,04:50,04:42,04:42
39,KAL886,KMG,04:50,04:23,04:23
40,AAV700,KLO,04:55,04:15,04:15
41,AAV600,CEB,05:00,04:49,04:49
42,ESR592,DAD,05:00,04:55,04:55
43,TWB132,VTE,05:00,06:20,06:07
44,VJC880,DAD,05:00,05:03,05:03
45,TWB9424,VVO,05:05,10:08,10:08
46,CES2023,CSX,05:20,04:58,04:58
47,PAL466,MNL,05:20,05:46,05:46
48,TWB308,SPN,05:20,06:31,06:31
49,APG036,KLO,05:25,04:46,04:46
50,KAL464,DAD,05:25,05:15,05:15
51,KAL680,HAN,05:25,04:59,04:59
52,KAL696,KTM,05:25,05:10,05:10
53,VJC864,SGN,05:25,06:19,06:19
54,JJA4206,CNX,05:30,04:36,04:36
55,VJC962,HAN,05:30,05:29,05:29
56,AAR734,HAN,05:40,05:35,05:35
57,DLH718,MUC,05:40,05:12,05:12
58,AAR356,CAN,05:45,06:05,06:05
59,TWB108,MFM,05:45,06:14,06:14
60,GTI8059,RMS,05:50,05:05,05:05
61,HVN416,HAN,05:50,05:48,05:48
62,JNA064,BKI,05:50,05:38,05:38
63,AAR756,DAD,05:55,05:41,05:41
64,JNA040,KLO,05:55,05:27,05:27
65,KAL112,GUM,05:55,06:09,06:09
66,KAL316,PVG,05:55,05:07,05:07
67,ESR512,BKK,06:00,06:17,06:17
68,KAL644,SIN,06:00,05:51,05:51
69,THA688,BKK,06:00,05:53,05:53
70,VJC878,DAD,06:00,06:12,06:12
71,JNA122,MFM,06:05,06:01,06:01
72,TWB122,SGN,06:05,06:33,06:33
73,KAL658,BKK,06:10,05:57,05:57
74,KAL8468,CXR,06:10,05:59,05:59
75,VJC926,HPH,06:15,05:44,05:44
76,AAR752,SIN,06:20,06:23,06:23
77,JJA2004,MFM,06:25,06:24,06:24
78,JJA2508,BKI,06:25,06:56,06:56
79,KAL632,CEB,06:25,06:27,06:27
80,PAL484,CEB,06:25,06:37,06:37
81,AAR626,SPN,06:30,06:41,06:41
82,AAR970,HKG,06:30,06:15,06:15
83,JNA024,CRK,06:30,07:05,07:05
84,PAL488,KLO,06:30,05:32,05:32
85,TWB128,DAD,06:35,07:28,07:28
86,HVN408,SGN,06:40,06:35,06:35
87,HVN430,DAD,06:40,06:42,06:42
88,JNA062,BKI,06:40,06:17,06:17
89,KAL684,SGN,06:40,06:21,06:21
90,KAL690,PNH,06:40,06:54,06:54
91,ESR594,DAD,06:45,07:10,07:10
92,JNA124,MFM,06:45,06:51,06:51
93,JNA931F,GMP,06:45,06:30,06:30
94,AAR708,CRK,06:50,06:50,06:50
95,ASV102,GUM,06:50,07:26,07:26
96,KAL672,KUL,06:50,06:39,06:39
97,RBA651,BWN,06:50,06:28,06:28
98,JJA2406,CEB,06:55,07:17,07:17
99,JJA3105,GUM,06:55,07:39,07:39
100,KAL652,BKK,06:55,06:49,06:49
101,THA656,BKK,06:55,06:57,06:57
102,AAR988,PVG,07:00,08:06,08:06
103,ASV532,KLO,07:00,07:01,07:01
104,JNA072,HKT,07:05,07:13,07:13
105,JNA096,JHB,07:05,06:53,06:53
106,LAO921,VTE,07:05,07:09,07:09
107,AAR736,SGN,07:10,06:59,06:59
108,CEB180,KLO,07:10,06:21,06:21
109,ESR502,BKI,07:10,06:47,06:47
110,MAS066,KUL,07:10,07:02,07:02
111,AAR740,PNH,07:15,07:16,07:16
112,AFR264,CDG,07:15,06:12,06:45
113,KAL628,CGK,07:15,06:44,06:44
114,ASV542,BKI,07:20,07:32,07:32
115,JJA4304,VTE,07:20,07:03,07:03
116,JNA058,HAN,07:20,07:21,07:21
117,JJA2804,HAN,07:25,07:35,07:35
118,JJA8602,SYX,07:30,07:06,07:06
119,BAW17,LHR,07:35,07:07,07:07
120,KAL472,RGN,07:35,07:19,07:19
121,AAR710,CEB,07:45,07:44,07:44
122,AHK128,HKG,07:45,07:37,07:37
123,SIA608,SIN,07:45,07:24,07:24
124,JNA026,CEB,07:50,07:54,07:54
125,KAL314,HKG,07:50,07:12,07:12
126,ESR562,CXR,07:55,08:29,08:29
127,JNA060,DAD,07:55,08:47,08:47
128,KAL214,LAX,07:55,06:44,06:35
129,UPS196,ANC,07:55,07:46,07:46
130,VJC960,HAN,07:55,08:02,08:02
131,AAR8532,PUS,08:00,07:49,07:49
132,JJA2904,DAD,08:05,08:31,08:31
133,KAL1402,PUS,08:10,07:42,07:42
134,KAL1410,TAE,08:15,07:59,07:59
135,FIN41,HEL,08:20,07:57,07:57
136,JNA028,CEB,08:20,08:20,08:20
137,JNA002,BKK,08:25,09:04,09:04
138,KAL320,CAN,08:25,08:09,08:09
139,KAL646,SIN,08:25,08:15,08:15
140,UZB511,TAS,08:25,08:05,08:05
141,FDX5926,MEM,08:30,08:36,08:36
142,GIA878,CGK,08:30,08:25,08:25
143,AAR177,HND,08:35,08:12,08:12
144,JJA3403,SPN,08:35,08:17,08:17
145,KAL336,PVG,08:35,08:01,08:01
146,XAX506,KUL,08:35,08:03,08:03
147,JJA2204,BKK,08:40,08:49,08:49
148,TWB102,BKK,08:40,09:19,09:19
149,AAR574,TAS,08:55,08:23,08:23
150,AAR762,CGK,08:55,08:44,08:44
151,FDX5230,MEM,08:55,08:57,08:57
152,KAL638,HKT,08:55,08:42,08:42
153,UPS11,SDF,08:55,08:55,08:55
154,ESR504,BKI,09:05,08:53,08:53
155,KAL1406,PUS,09:10,09:02,09:02
156,LOT97,WAW,09:10,08:51,08:51
157,AAR742,BKK,09:15,08:34,08:34
158,ASV512,DAD,09:15,10:05,10:05
159,GIA870,DPS,09:15,08:59,08:59
160,KAL630,DPS,09:15,09:06,09:06
161,AAR552,IST,09:20,09:12,09:12
162,JJA2206,BKK,09:20,09:29,09:29
163,APJ001,KIX,09:30,09:22,09:22
164,ESR582,PQC,09:30,09:58,09:58
165,AAR748,HKT,09:35,09:34,09:34
166,AZA758,FCO,09:40,09:14,09:14
167,BOX550,LEJ,09:40,09:38,09:38
168,JJA4908,CXR,09:40,09:09,09:09
169,KAL924,SVO,09:40,09:26,09:26
170,VJC862,SGN,09:40,10:18,10:18
