,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:03,00:03
1,WGN8188,KWI,00:05,00:18,00:18
2,ABW329,SVO,00:15,02:45,02:54
3,KAL854,PEK,00:45,00:25,00:25
4,APJ701,CTS,01:10,00:40,00:40
5,PAC963,CVG,01:15,01:52,01:52
6,CKK257,PVG,02:40,02:43,02:43
7,KAL868,ULN,03:25,03:18,03:18
8,PAC224,CVG,03:35,03:23,03:23
9,PAC997,LAX,03:35,03:13,03:13
10,UPS33,ONT,03:35,04:13,04:13
11,AAR235,ORD,04:00,04:37,04:37
12,DAL27,ATL,04:00,03:44,03:44
13,JNA080,DAD,04:05,03:15,03:15
14,KAL086,JFK,04:10,04:26,04:26
15,JJA2306,MNL,04:15,04:40,04:40
16,KAL624,MNL,04:15,04:33,04:33
17,AAR203,LAX,04:20,03:36,03:36
18,KAL026,SFO,04:20,03:52,03:52
19,APJ809,HND,04:25,04:15,04:15
20,CRK646,HKG,04:25,04:03,04:03
21,AAR211,SFO,04:30,02:56,03:40
22,HVN440,CXR,04:30,04:21,04:21
23,JJA4206,CNX,04:30,03:49,03:49
24,VJC836,CXR,04:30,05:16,05:16
25,KAL720,HND,04:35,04:31,04:31
26,AAR322,CSX,04:40,04:28,04:28
27,AAR704,MNL,04:40,04:18,04:18
28,TWB302,GUM,04:45,07:40,07:40
29,TWB304,GUM,04:45,05:08,05:08
30,AAR324,CTU,04:50,04:42,04:42
31,AAV704,KLO,04:50,04:35,04:35
32,KAL012,LAX,04:50,04:23,04:23
33,KAL886,KMG,04:50,05:00,05:00
34,AAV700,KLO,04:55,04:53,04:53
35,AAV600,CEB,05:00,04:57,04:57
36,ESR592,DAD,05:00,05:06,05:06
37,ESR992,VVO,05:00,04:09,04:09
38,TWB132,VTE,05:00,04:48,04:48
39,VJC880,DAD,05:00,05:13,05:13
40,AAR326,KWL,05:05,04:46,04:46
41,AAR746,HKG,05:10,05:02,05:02
42,CES2023,CSX,05:20,04:55,04:55
43,PAL466,MNL,05:20,05:31,05:31
44,TWB308,SPN,05:20,05:48,05:48
45,APG036,KLO,05:25,06:16,06:16
46,KAL464,DAD,05:25,05:27,05:27
47,KAL608,HKG,05:25,05:24,05:24
48,KAL680,HAN,05:25,05:10,05:10
49,VJC864,SGN,05:25,06:09,06:09
50,ASV502,HKG,05:30,05:19,05:19
51,KAL542,OSL,05:30,04:50,04:50
52,VJC962,HAN,05:30,05:33,05:33
53,AAR734,HAN,05:40,05:22,05:22
54,DLH718,MUC,05:40,05:35,05:35
55,AAR358,CAN,05:45,05:29,05:29
56,KAL316,PVG,05:45,06:27,06:27
57,HVN416,HAN,05:50,05:39,05:39
58,AAR756,DAD,05:55,05:37,05:37
59,CES2015,KWL,05:55,05:59,05:59
60,CPA412,HKG,05:55,05:52,05:52
61,JNA040,KLO,05:55,06:01,06:01
62,KAL112,GUM,05:55,06:07,06:07
63,ESR512,BKK,06:00,05:49,05:49
64,KAL612,HKG,06:00,05:56,05:56
65,KAL644,SIN,06:00,05:43,05:43
66,THA688,BKK,06:00,05:53,05:53
67,VJC878,DAD,06:00,06:25,06:25
68,JJA2108,HKG,06:05,06:12,06:12
69,JNA122,MFM,06:05,06:13,06:13
70,KAL658,BKK,06:10,06:03,06:03
71,VJC926,HPH,06:15,05:42,05:42
72,AAR752,SIN,06:20,06:33,06:33
73,TWB108,MFM,06:20,07:39,07:39
74,JJA2508,BKI,06:25,06:36,06:36
75,KAL632,CEB,06:25,06:29,06:29
76,PAL484,CEB,06:25,06:26,06:26
77,AAR626,SPN,06:30,06:28,06:28
78,AAR9703,HKG,06:30,06:20,06:20
79,JNA024,CRK,06:30,06:23,06:23
80,PAL488,KLO,06:30,05:45,05:45
81,THA658,BKK,06:35,06:23,06:23
82,TWB128,DAD,06:35,07:10,07:10
83,HVN408,SGN,06:40,06:46,06:46
84,HVN430,DAD,06:40,06:17,06:17
85,JNA062,BKI,06:40,06:21,06:21
86,KAL684,SGN,06:40,07:07,07:07
87,KAL690,PNH,06:40,06:31,06:31
88,ESR594,DAD,06:45,07:16,07:16
89,KAL668,CNX,06:45,06:05,06:05
90,ASV102,GUM,06:50,07:12,07:12
91,KAL672,KUL,06:50,07:09,07:09
92,RBA651,BWN,06:50,07:00,07:00
93,ASV546,REP,06:55,06:56,06:56
94,JJA2406,CEB,06:55,07:03,07:03
95,JJA3105,GUM,06:55,06:44,06:44
96,KAL652,BKK,06:55,07:26,07:26
97,THA656,BKK,06:55,07:21,07:21
98,AAR988,PVG,07:00,08:22,08:22
99,ESR572,PPS,07:00,06:52,06:52
100,JJA4604,CRK,07:00,06:49,06:49
101,AAR708,CRK,07:05,06:50,06:50
102,JNA096,JHB,07:05,07:25,07:25
103,LAO921,VTE,07:05,06:59,06:59
104,AAR736,SGN,07:10,07:20,07:20
105,CEB180,KLO,07:10,06:41,06:41
106,ESR502,BKI,07:10,06:37,06:37
107,MAS066,KUL,07:10,07:37,07:37
108,AAR740,PNH,07:15,07:15,07:15
109,AFR264,CDG,07:15,06:09,06:54
110,KAL628,CGK,07:15,07:05,07:05
111,ASV542,BKI,07:20,07:27,07:27
112,JJA4304,VTE,07:20,06:51,06:51
113,JNA058,HAN,07:20,07:13,07:13
114,JJA2804,HAN,07:25,07:36,07:36
115,JNA026,CEB,07:25,07:54,07:54
116,BAW17,LHR,07:35,06:33,07:18
117,KAL472,RGN,07:35,07:05,07:05
118,TWB124,SGN,07:35,07:45,07:45
119,AAR710,CEB,07:45,07:44,07:44
120,AHK128,HKG,07:45,07:48,07:48
121,SIA608,SIN,07:45,07:30,07:30
122,JJA2904,DAD,07:50,09:44,09:44
123,KAL314,HKG,07:50,07:01,07:01
124,KAL468,CXR,07:50,07:32,07:32
125,ESR562,CXR,07:55,08:13,08:13
126,JNA060,DAD,07:55,08:43,08:43
127,KAL214,LAX,07:55,06:57,06:57
128,UPS196,ANC,07:55,07:41,07:41
129,VJC960,HAN,07:55,07:42,07:42
130,AAR285,SFO,08:00,08:15,08:15
131,AAR8532,PUS,08:00,07:52,07:52
132,JNA028,CEB,08:05,07:33,07:33
133,TWB622,SYX,08:05,07:23,07:23
134,ABW9406,SVO,08:10,17:34,17:34
135,KAL1402,PUS,08:10,08:08,08:08
136,KAL1410,TAE,08:15,08:01,08:01
137,FIN41,HEL,08:20,07:58,07:58
138,JNA002,BKK,08:25,09:55,09:55
139,KAL320,CAN,08:25,08:05,08:05
140,KAL646,SIN,08:25,08:26,08:26
141,FDX5926,MEM,08:30,08:17,08:17
142,GIA878,CGK,08:30,08:24,08:24
143,JJA3403,SPN,08:30,07:56,07:56
144,AAR177,HND,08:35,08:31,08:31
145,FDX5230,MEM,08:35,08:40,08:40
146,JJA8608,HAK,08:35,07:29,07:29
147,XAX506,KUL,08:35,10:17,10:17
148,JJA2204,BKK,08:40,09:01,09:01
149,TWB102,BKK,08:40,10:42,10:42
150,AAR574,TAS,08:55,08:20,08:20
151,AAR762,CGK,08:55,08:45,08:45
152,KAL638,HKT,08:55,08:36,08:36
153,UPS11,SDF,08:55,08:38,08:38
154,LOT97,WAW,09:10,08:58,08:58
155,AAR742,BKK,09:15,08:48,08:48
156,ASV512,DAD,09:15,09:40,09:40
157,GIA870,DPS,09:15,08:54,08:54
158,KAL630,DPS,09:15,09:12,09:12
159,PAC949,CVG,09:15,09:05,09:05
160,JJA2206,BKK,09:20,10:54,10:54
161,APJ001,KIX,09:30,09:21,09:21
162,AAR748,HKT,09:35,10:35,10:35
163,JJA1407,FUK,09:40,09:04,09:04
164,JJA4908,CXR,09:40,09:08,09:08
165,KAL924,SVO,09:40,09:10,09:10
166,VJC862,SGN,09:40,09:54,09:54
167,JJA4704,SGN,09:45,09:28,09:28
168,KZR909,ALA,09:45,09:14,09:14
169,AIH512,HAN,09:50,09:47,09:47
170,SIA612,SIN,09:50,09:35,09:35
171,TAX700,DMK,10:05,09:50,09:50
172,AAR754,SIN,10:15,10:07,10:07
173,CSN685,DLC,10:20,10:04,10:04
174,KAL362,HAN,10:20,09:58,09:58
175,TWB164,HAN,10:25,09:32,09:32
176,CAL164,KHH,10:30,10:25,10:25
177,GCR7993,TSN,10:30,10:43,10:43
178,CDG4095,TNA,10:45,10:14,10:14
179,JNA222,FUK,10:45,10:49,10:49
180,AAR532,VCE,10:50,11:27,11:27
181,AAR768,DEL,10:55,11:42,11:42
182,CES549,YNT,10:55,10:28,10:28
183,EVA188,RMQ,10:55,10:48,10:48
184,JNA262,KKJ,10:55,10:33,10:33
185,KAL530,FRA,10:55,11:09,11:09
186,AAR115,KIX,11:00,10:56,10:56
187,CES2039,TAO,11:00,10:20,10:20
188,UIA170,TPE,11:00,11:12,11:12
189,AFL250,SVO,11:10,11:00,11:00
190,CAL160,TPE,11:10,11:05,11:15
191,CDG4617,TAO,11:15,11:17,11:17
192,CES579,NKG,11:15,11:07,11:07
193,JJA1607,NGO,11:15,10:52,10:52
194,UPS64,ANC,11:15,11:04,11:04
195,CSN313,PVG,11:20,11:19,11:19
196,DLH712,FRA,11:20,11:20,11:20
197,KAL722,KIX,11:20,11:16,11:16
198,FDX5154,MEM,11:25,11:24,11:24
199,KAL752,NGO,11:25,11:05,11:05
200,AAR107,NRT,11:30,11:21,11:21
201,AAR368,PVG,11:30,11:26,11:26
202,AAR392,SGN,11:30,11:48,11:48
203,CCA123,PEK,11:35,11:22,11:22
204,CSN681,SHE,11:35,11:34,11:34
205,ETD876,AUH,11:35,11:01,11:01
206,TWB158,CXR,11:35,10:45,10:45
207,TWB298,OIT,11:35,11:57,11:57
208,CCA171,TSN,11:45,11:24,11:24
209,KAL706,NRT,11:45,11:34,11:34
210,SHU5450,KHV,11:45,11:36,11:36
211,AAR542,FRA,11:50,11:56,11:56
212,CSN683,HRB,11:50,11:32,11:32
213,HKE618,HKG,11:50,11:47,11:47
214,JJA1303,KIX,11:50,11:37,11:37
215,KAL936,PRG,11:50,12:02,12:02
216,KAL938,VIE,11:50,11:43,11:43
217,CES5041,PVG,11:55,12:06,12:06
218,KAL1404,PUS,11:55,11:38,11:38
219,KAL896,PVG,11:55,11:46,11:46
220,KAL748,OKJ,12:00,12:01,12:01
221,KAL788,FUK,12:00,11:55,11:55
222,ASV764,KMJ,12:05,11:53,11:53
223,CCA139,HGH,12:05,12:09,12:09
224,APG884,MNL,12:10,12:30,12:30
225,CES2033,TAO,12:10,12:00,12:00
226,KAL846,TAO,12:10,12:04,12:04
227,SHU5436,VVO,12:10,11:49,11:49
228,CSN687,CGQ,12:15,12:08,12:08
229,AAR310,WEH,12:20,12:12,12:12
230,ESR642,FUK,12:20,12:14,12:14
231,JJA8402,TAO,12:20,12:22,12:22
232,ASV742,TAK,12:30,12:20,12:20
233,KAL8252,JFK,12:30,12:23,12:23
234,JNA212,KIX,12:35,12:33,12:33
235,PAC213,CVG,12:35,12:17,12:17
236,AAR111,KIX,12:40,12:37,12:37
237,AAR302,DLC,12:40,12:52,12:52
238,CCA401,CTU,12:40,12:23,12:23
239,KAL9576,MXP,12:45,14:30,14:30
240,CDG4087,TAO,12:50,12:43,12:43
241,MGL305,ULN,12:50,12:28,12:28
242,AAR318,TAO,12:55,13:16,13:16
243,AFR262,CDG,12:55,12:15,12:15
244,CXA871,XMN,12:55,13:40,13:40
245,KAL906,FRA,12:55,12:58,12:58
246,AAR131,FUK,13:00,12:45,12:45
247,ESR612,KIX,13:00,12:40,12:40
248,AAR121,NGO,13:05,12:50,12:50
249,CCA143,YNJ,13:10,12:47,12:47
250,TWB282,KIX,13:10,12:59,12:59
251,CES2017,WEH,13:15,13:14,13:14
252,CES5021,XIY,13:15,13:01,13:01
253,KAL832,SHE,13:15,13:07,13:07
254,ASV746,YGJ,13:20,13:11,13:11
255,JNA202,NRT,13:20,13:22,13:22
256,CSN6073,YNJ,13:25,12:54,12:54
257,KAL956,IST,13:25,13:09,13:09
258,AAR328,TSN,13:30,13:48,13:48
259,ESR606,NRT,13:30,13:36,13:36
260,KAL656,BOM,13:35,13:20,13:20
261,PAC717,LAX,13:35,14:00,14:00
262,AAR241,SEA,13:40,12:38,12:38
263,AMU822,MFM,13:40,13:28,13:28
264,CCA439,CKG,13:40,13:04,13:04
265,TWB292,FUK,13:45,13:38,13:38
266,AAR332,PEK,13:50,13:18,13:18
267,AAR502,CDG,13:50,13:34,13:34
268,ACA063,YVR,13:50,13:42,13:42
269,JJA1301,KIX,13:50,13:30,13:30
270,AAR562,FCO,13:55,13:55,13:55
271,CSN337,CAN,13:55,13:32,13:32
272,CSZ9033,SZX,13:55,13:46,13:46
273,AAR338,YNZ,14:00,13:54,13:54
274,JJA8502,WEH,14:00,13:57,13:57
275,JNA082,TPE,14:00,14:04,14:04
276,CPA410,HKG,14:05,14:25,14:25
277,ESR622,CTS,14:10,14:07,14:07
278,ESR662,KMI,14:10,14:14,14:14
279,JJA1401,FUK,14:10,14:02,14:02
280,CCA131,PEK,14:15,13:52,13:52
281,KAL724,KIX,14:15,14:12,14:12
282,KAL810,CGO,14:15,13:50,13:50
283,KAL806,TSN,14:20,14:27,14:27
284,KAL894,PVG,14:20,14:09,14:09
285,AAR304,CGQ,14:30,14:33,14:33
286,AAR362,PVG,14:30,14:50,14:50
287,CDG4081,TAO,14:30,14:23,14:23
288,JJA1101,NRT,14:30,14:32,14:32
289,ESR602,NRT,14:35,14:21,14:21
290,JJA8702,YNT,14:35,14:45,14:45
291,KAL908,LHR,14:35,14:19,14:19
292,TWB672,KHH,14:35,13:45,13:45
293,TWB202,NRT,14:40,14:28,14:28
294,APJ005,KIX,14:45,14:38,14:38
295,ASV752,FSZ,14:45,14:35,14:35
296,KAL510,ARN,14:45,13:58,13:58
297,UAL893,SFO,14:45,14:40,14:40
298,SBI6271,VVO,14:50,15:38,15:38
299,AAR352,YNJ,14:55,15:03,15:03
300,CES267,YNT,14:55,15:25,15:25
301,KAL814,HFE,14:55,14:43,14:43
302,KLM855,AMS,14:55,14:36,14:36
