,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ETH673,NRT,00:05,23:04,00:12
1,TAX702,DMK,00:05,00:15,00:15
2,CSN315,PEK,00:20,00:17,00:17
3,MGL307,ULN,00:25,00:06,00:06
4,UPS37,ONT,00:25,00:48,00:48
5,KAL854,PEK,00:45,00:08,00:08
6,APJ701,CTS,01:10,00:31,00:31
7,PAC963,CVG,01:15,01:21,01:21
8,ESR872,PVG,02:30,02:47,02:47
9,CKK257,PVG,02:40,03:03,03:03
10,KAL868,ULN,03:25,03:12,03:12
11,ETH3640,BRU,03:30,03:05,03:05
12,PAC224,CVG,03:35,03:33,03:33
13,PAC997A,LAX,03:35,23:53,23:53
14,ICV8732,MXP,03:45,03:55,03:55
15,AAR203,LAX,04:00,03:09,03:09
16,AAR211,SFO,04:00,02:55,03:23
17,DAL27,ATL,04:00,03:35,03:35
18,KAL026,SFO,04:00,03:27,03:27
19,JNA080,DAD,04:05,03:18,03:18
20,KAL086,JFK,04:10,05:50,05:50
21,JJA2306,MNL,04:15,04:29,04:29
22,KAL012,LAX,04:20,04:25,04:25
23,APJ809,HND,04:25,08:22,08:22
24,CRK646,HKG,04:25,04:20,04:20
25,HVN440,CXR,04:30,04:43,04:43
26,VJC836,CXR,04:30,05:37,05:37
27,ESR992,VVO,04:35,04:34,04:34
28,KAL006,LAS,04:35,04:06,04:06
29,KAL624,MNL,04:35,04:15,04:15
30,KAL720,HND,04:35,04:04,04:04
31,TAX704,DMK,04:35,04:37,04:37
32,AAR704,MNL,04:40,04:13,04:13
33,TWB302,GUM,04:45,04:22,04:22
34,AAR324,CTU,04:50,04:17,04:17
35,AAV704,KLO,04:50,08:13,08:13
36,AAV700,KLO,04:55,04:40,04:40
37,AAV600,CEB,05:00,04:54,04:54
38,ESR592,DAD,05:00,04:32,04:32
39,TWB132,VTE,05:00,05:01,05:01
40,VJC880,DAD,05:00,05:11,05:11
41,AAR746,HKG,05:10,05:04,05:04
42,CES2023,CSX,05:20,12:22,12:22
43,PAL466,MNL,05:20,05:16,05:16
44,TWB308,SPN,05:20,04:50,04:50
45,APG036,KLO,05:25,05:09,05:09
46,KAL464,DAD,05:25,05:20,05:20
47,KAL608,HKG,05:25,05:35,05:35
48,KAL680,HAN,05:25,04:58,04:58
49,KAL696,KTM,05:25,08:19,08:19
50,VJC864,SGN,05:25,06:36,06:36
51,AAR568,ULN,05:30,05:14,05:14
52,ASV502,HKG,05:30,05:41,05:41
53,VJC962,HAN,05:30,05:30,05:30
54,KAL860,PEK,05:35,06:44,06:44
55,AAR734,HAN,05:40,05:45,05:45
56,DLH718,MUC,05:40,10:07,10:07
57,AAR358,CAN,05:45,05:23,05:23
58,TWB108,MFM,05:45,05:39,05:39
59,HVN416,HAN,05:50,05:49,05:49
60,JJA4206,CNX,05:50,06:10,06:10
61,KAL250,JFK,05:50,04:55,04:55
62,UZB511,TAS,05:50,05:27,05:27
63,AAR756,DAD,05:55,05:25,05:25
64,CPA412,HKG,05:55,05:55,05:55
65,JNA040,KLO,05:55,05:32,05:32
66,KAL112,GUM,05:55,06:07,06:07
67,AMX090,MEX,06:00,05:53,05:53
68,ESR512,BKK,06:00,05:54,05:54
69,KAL612,HKG,06:00,06:04,06:04
70,KAL644,SIN,06:00,05:58,05:58
71,VJC878,DAD,06:00,07:31,07:31
72,JJA2108,HKG,06:05,06:01,06:01
73,JNA122,MFM,06:05,05:57,05:57
74,TWB122,SGN,06:05,06:50,06:50
75,KAL658,BKK,06:10,06:00,06:00
76,VJC926,HPH,06:15,05:52,05:52
77,AAR752,SIN,06:20,06:14,06:14
78,JJA2004,MFM,06:25,06:28,06:28
79,JJA2508,BKI,06:25,06:30,06:30
80,KAL632,CEB,06:25,06:22,06:22
81,PAL484,CEB,06:25,06:26,06:26
82,AAR626,SPN,06:30,06:03,06:03
83,AAR970,HKG,06:30,06:19,06:19
84,JNA024,CRK,06:30,08:03,08:03
85,PAL488,KLO,06:30,06:17,06:17
86,THA658,BKK,06:35,06:32,06:32
87,TWB128,DAD,06:35,08:00,08:00
88,HVN408,SGN,06:40,07:03,07:03
89,HVN430,DAD,06:40,06:37,06:37
90,JNA062,BKI,06:40,06:41,06:41
91,KAL684,SGN,06:40,06:49,06:49
92,KAL690,PNH,06:40,06:43,06:43
93,ESR594,DAD,06:45,06:53,06:53
94,JNA124,MFM,06:45,06:45,06:45
95,AAR708,CRK,06:50,06:55,06:55
96,ASV102,GUM,06:50,07:11,07:11
97,KAL672,KUL,06:50,07:05,07:05
98,KAL884,URC,06:50,06:38,06:38
99,JJA2406,CEB,06:55,07:43,07:43
100,JJA3105,GUM,06:55,06:34,06:34
101,KAL652,BKK,06:55,06:56,06:56
102,THA656,BKK,06:55,06:40,06:40
103,AAR988,PVG,07:00,07:19,07:19
104,ASV532,KLO,07:00,07:58,07:58
105,KAL474,MLE,07:00,07:00,07:00
106,KAL482,DEL,07:00,06:29,07:13
107,JNA072,HKT,07:05,06:59,06:59
108,JNA096,JHB,07:05,07:08,07:08
109,CEB180,KLO,07:10,07:01,07:01
110,ESR502,BKI,07:10,07:50,07:50
111,MAS066,KUL,07:10,07:44,07:44
112,AAR740,PNH,07:15,07:37,07:37
113,AFR264,CDG,07:15,07:06,07:06
114,KAL628,CGK,07:15,06:47,06:47
115,ASV542,BKI,07:20,07:55,07:55
116,JNA058,HAN,07:20,07:40,07:40
117,JJA2804,HAN,07:25,07:42,07:42
118,JJA4304,VTE,07:30,07:16,07:16
119,KAL472,RGN,07:30,07:27,07:27
120,BAW17,LHR,07:35,07:29,07:29
121,AAR736,SGN,07:40,07:47,07:47
122,AAR710,CEB,07:45,08:39,08:39
123,AHK128,HKG,07:45,07:53,07:53
124,KAL942,TAS,07:45,07:17,07:17
125,SIA608,SIN,07:45,07:35,07:35
126,AAR578,ALA,07:50,07:24,07:24
127,JNA026,CEB,07:50,07:38,07:38
128,KAL314,HKG,07:50,07:33,07:33
129,KAL468,CXR,07:50,07:32,07:32
130,ESR562,CXR,07:55,08:27,08:27
131,JNA060,DAD,07:55,09:10,09:10
132,KAL214,LAX,07:55,06:47,06:51
133,UPS196,ANC,07:55,07:48,07:48
134,VJC960,HAN,07:55,08:09,08:09
135,AAR8532,PUS,08:00,07:52,07:52
136,JJA2904,DAD,08:05,09:44,09:44
137,KAL1402,PUS,08:10,08:04,08:04
138,AAR976,XIY,08:15,08:00,08:00
139,KAL1410,TAE,08:15,08:07,08:07
140,FIN41,HEL,08:20,08:11,08:11
141,JNA028,CEB,08:20,07:57,07:57
142,JNA002,BKK,08:25,08:44,08:44
143,KAL646,SIN,08:25,08:29,08:29
144,FDX5926,MEM,08:30,08:48,08:48
145,AAR177,HND,08:35,08:15,08:15
146,FDX5230,MEM,08:35,09:02,09:02
147,JJA3403,SPN,08:35,08:33,08:33
148,KAL336,PVG,08:35,08:17,08:17
149,XAX506,KUL,08:35,09:00,09:00
150,JJA2204,BKK,08:40,08:34,08:34
151,TWB102,BKK,08:40,09:04,09:04
152,KAL320,CAN,08:45,08:24,08:24
153,AAR574,TAS,08:55,08:36,08:36
154,AAR762,CGK,08:55,08:52,08:52
155,KAL638,HKT,08:55,08:55,08:55
156,KAL9964,DWC,08:55,08:08,08:08
157,UPS11,SDF,08:55,08:57,08:57
158,AAR742,BKK,09:15,08:42,08:42
159,ASV512,DAD,09:15,09:59,09:59
160,GIA870,DPS,09:15,09:35,09:35
161,KAL630,DPS,09:15,09:24,09:24
162,PAC237,CVG,09:15,09:12,09:12
163,AAR552,IST,09:20,09:06,09:06
164,JJA2206,BKK,09:20,09:17,09:17
165,SBI5791,OVB,09:25,09:30,09:30
166,APJ001,KIX,09:30,09:26,09:26
167,AAR748,HKT,09:35,09:42,09:42
168,GTI2838,LAX,09:35,09:14,09:14
169,JJA1407,FUK,09:40,09:08,09:08
170,JJA4908,CXR,09:40,09:28,09:28
171,KAL924,SVO,09:40,09:37,09:37
172,VJC862,SGN,09:40,09:46,09:46
173,ESR514,BKK,09:45,09:54,09:54
174,JJA4704,SGN,09:45,09:19,09:19
175,AIH512,HAN,09:50,09:52,09:52
176,QTR8982,DOH,09:50,09:49,09:49
177,SIA612,SIN,09:50,09:32,09:32
178,TWB158,CXR,09:55,09:56,09:56
179,TAX700,DMK,10:05,10:10,10:10
180,JJA2408,CEB,10:15,09:21,09:21
181,AAR934,HAN,10:20,10:48,10:48
182,CSN685,DLC,10:20,10:02,10:02
183,KAL234,SEA,10:20,10:47,10:47
184,KAL362,HAN,10:20,10:35,10:35
185,TWB164,HAN,10:25,09:39,09:39
186,CAL164,KHH,10:30,10:21,10:21
187,GCR7993,TSN,10:30,10:53,10:53
188,CDG4095,TNA,10:45,10:25,10:25
189,CES549,YNT,10:55,10:33,10:33
190,JNA222,FUK,10:55,11:00,11:00
191,JNA262,KKJ,10:55,10:45,10:45
192,AAR115,KIX,11:00,10:41,10:41
193,CES2039,TAO,11:00,10:51,10:51
194,EVA170,TPE,11:00,10:55,10:55
195,PAC715,LAX,11:05,13:14,13:14
196,AFL250,SVO,11:10,11:12,11:12
197,CAL160,TPE,11:10,11:08,11:14
198,KAL920,ZAG,11:10,11:09,11:09
199,CDG4617,TAO,11:15,10:58,10:58
200,CES5085,TNA,11:15,10:43,10:43
201,CES579,NKG,11:15,10:57,10:57
202,JJA1607,NGO,11:15,10:39,10:39
203,UPS64,ANC,11:15,11:08,11:08
204,CSN313,PVG,11:20,11:23,11:23
205,DLH712,FRA,11:20,13:09,13:09
206,KAL722,KIX,11:20,11:10,11:10
207,CSA190,PRG,11:25,11:32,11:32
208,FDX5154,MEM,11:25,11:06,11:06
209,KAL752,NGO,11:25,11:04,11:04
210,AAR107,NRT,11:30,11:02,11:02
211,AAR368,PVG,11:30,11:34,11:34
212,TWB606,TNA,11:30,11:38,11:38
213,CCA123,PEK,11:35,11:18,11:18
214,CSN681,SHE,11:35,11:31,11:31
215,ETD876,AUH,11:35,12:11,12:11
216,TWB298,OIT,11:35,11:17,11:17
217,TWB300,KOJ,11:35,11:26,11:26
218,CCA171,TSN,11:45,11:29,11:29
219,KAL706,NRT,11:45,11:19,11:19
220,SHU5450,KHV,11:45,11:22,11:22
221,AAR542,FRA,11:50,12:14,12:14
222,HKE618,HKG,11:50,11:47,11:47
223,JJA1303,KIX,11:50,11:28,11:28
224,ASV712,KIX,11:55,11:51,11:51
225,CES5041,PVG,11:55,12:01,12:01
226,KAL1404,PUS,11:55,11:39,11:39
227,KAL896,PVG,11:55,11:46,11:46
228,ASV738,OKA,12:00,12:08,12:08
229,KAL748,OKJ,12:00,12:00,12:00
230,KAL788,FUK,12:00,12:02,12:02
231,CCA139,HGH,12:05,12:04,12:04
232,KAL952,DXB,12:05,12:17,12:17
233,APG884,MNL,12:10,12:15,12:15
234,CES2033,TAO,12:10,11:25,11:25
235,KAL846,TAO,12:10,12:09,12:09
236,SHU5436,VVO,12:10,11:42,11:42
237,CSN687,CGQ,12:15,11:50,11:50
238,AAR310,WEH,12:20,12:12,12:12
239,CXA871,XMN,12:20,12:06,12:06
240,ESR642,FUK,12:20,12:20,12:20
241,JJA8402,TAO,12:20,11:53,11:53
242,JJA5163,VVO,12:25,12:54,12:54
243,KAL8542,FRA,12:25,12:43,12:43
244,AAR588,BRU,12:30,12:41,12:41
245,AIC310,BOM,12:30,14:32,14:32
246,KAL8596,ZAZ,12:30,12:24,12:24
247,CPA438,HKG,12:35,12:28,12:28
248,EVA172,KHH,12:35,12:19,12:19
249,JNA212,KIX,12:35,12:32,12:32
250,PAC213,CVG,12:35,21:28,21:28
251,AAR111,KIX,12:40,12:48,12:48
252,AAR302,DLC,12:40,12:52,12:52
253,CCA401,CTU,12:40,12:35,12:35
254,ASV742,TAK,12:45,12:45,12:45
255,CDG4087,TAO,12:50,12:26,12:26
256,MGL301,ULN,12:50,12:38,12:38
257,AAR318,TAO,12:55,13:21,13:21
258,GTI2418,LAX,12:55,14:30,14:30
259,KAL906,FRA,12:55,13:24,13:24
260,AAR131,FUK,13:00,12:56,12:56
261,ESR612,KIX,13:00,13:01,13:01
262,AAR121,NGO,13:05,12:59,12:59
263,AAR197,NRT,13:10,13:25,13:25
264,CCA143,YNJ,13:10,12:30,12:30
265,TWB282,KIX,13:10,13:11,13:11
266,CES2017,WEH,13:15,13:16,13:16
267,CES5021,XIY,13:15,12:50,12:50
268,KAL832,SHE,13:15,13:18,13:18
269,JNA202,NRT,13:20,13:27,13:27
270,CSN6073,YNJ,13:25,12:37,12:37
271,AAR328,TSN,13:30,14:04,14:04
272,CES5061,PVG,13:30,13:07,13:07
273,AAR952,HAN,13:35,13:38,13:38
274,ESR606,NRT,13:35,13:03,13:03
275,KAL786,KOJ,13:35,13:22,13:22
276,KAL918,ZRH,13:35,13:45,13:45
277,AMU822,MFM,13:40,13:49,13:49
278,CCA135,PEK,13:40,13:05,13:05
279,TWB670,RMQ,13:40,13:34,13:34
280,TWB292,FUK,13:45,13:39,13:39
281,AAR332,PEK,13:50,13:52,13:52
282,ACA063,YVR,13:50,13:30,13:30
283,JJA1301,KIX,13:50,13:32,13:32
284,KAL930,LED,13:50,13:49,13:49
285,AAR562,FCO,13:55,13:36,13:36
286,CSN337,CAN,13:55,14:00,14:00
287,CSZ9033,SZX,13:55,13:35,13:35
288,ESR882,TPE,13:55,14:08,14:08
289,KAL776,KMQ,13:55,13:29,13:29
290,JJA8502,WEH,14:00,13:45,13:45
291,JNA082,TPE,14:00,14:22,14:22
292,CPA410,HKG,14:05,14:06,14:06
293,AAR157,KMI,14:10,14:11,14:11
294,ESR622,CTS,14:10,13:55,13:55
295,JJA1115,NRT,14:10,13:41,13:41
296,CCA131,PEK,14:15,14:51,14:51
297,KAL724,KIX,14:15,14:13,14:13
298,KAL810,CGO,14:15,14:02,14:02
299,KAL806,TSN,14:20,14:36,14:36
300,KAL894,PVG,14:20,15:32,15:32
301,JJA8702,YNT,14:25,14:16,14:16
302,AAR304,CGQ,14:30,15:14,15:14
303,AAR362,PVG,14:30,16:00,16:00
304,CDG4081,TAO,14:30,14:53,14:53
305,JJA1101,NRT,14:30,14:20,14:20
306,AAR796,FRA,14:35,13:57,13:57
307,ESR602,NRT,14:35,13:41,13:41
308,KAL1406,PUS,14:35,14:34,14:34
309,KAL908,LHR,14:35,15:06,15:06
310,TWB202,NRT,14:40,14:28,14:28
311,APJ005,KIX,14:45,14:24,14:24
312,JJA1903,CTS,14:45,14:18,14:18
313,UAL893,SFO,14:45,14:26,14:26
314,SBI6271,VVO,14:50,15:00,15:00
315,AAR352,YNJ,14:55,14:40,14:40
316,CES267,YNT,14:55,15:50,15:50
317,KLM855,AMS,14:55,14:47,14:47
318,JNA282,KIX,15:00,14:45,14:45
319,KAL902,CDG,15:00,15:37,15:37
320,JJA2602,TPE,15:05,15:11,15:11
321,KAL926,AMS,15:05,14:55,14:55
322,AAR151,SDJ,15:10,14:58,14:58
323,JNA232,CTS,15:10,14:43,14:43
324,KAL958,TLV,15:10,14:38,14:38
325,AAL281,DFW,15:15,15:13,15:13
326,CES2003,KMG,15:15,15:26,15:26
327,DAL199,SEA,15:15,15:09,15:09
328,KAL914,MAD,15:15,16:15,16:15
329,CES5033,PVG,15:20,15:42,15:42
330,HKE630,HKG,15:20,15:19,15:19
331,KAL074,YYZ,15:20,15:02,15:02
332,XAX504,KUL,15:20,15:18,15:18
333,AAR171,OKA,15:25,15:22,15:22
334,CSN3061,CAN,15:25,15:10,15:10
335,APJ905,OKA,15:30,16:06,16:06
336,CES559,TAO,15:35,15:04,15:04
337,JNA206,NRT,15:35,15:15,15:15
338,SIA600,SIN,15:35,15:29,15:29
339,CSZ9031,SZX,15:40,15:38,15:38
340,JNA224,FUK,15:40,15:33,15:33
341,KAL742,NGO,15:40,15:24,15:24
342,AAR986,YNT,15:45,16:28,16:28
343,AIH232,YNT,15:45,15:44,15:44
344,CDG4721,TAO,15:45,15:49,15:49
345,AAR101,NRT,15:50,15:39,15:39
346,AAR522,LHR,15:50,15:51,15:51
347,JJA1601,NGO,15:50,15:30,15:30
348,KAL686,SGN,15:50,15:47,15:47
349,KAL932,FCO,15:50,15:16,15:16
350,AAR364,PVG,15:55,17:12,17:12
351,APG038,KLO,15:55,15:40,15:40
352,KAL892,YNJ,15:55,15:31,15:31
