,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR383,SIN,00:05,23:40,00:07
1,AJX8480,OKA,00:05,00:05,00:14
2,KAL361,HAN,00:05,23:25,00:26
3,KAL473,MLE,00:05,23:50,00:10
4,QDA9902,TAO,00:05,00:05,00:01
5,SOO947,HKG,00:05,00:05,00:11
6,UAE323,DXB,00:05,23:55,00:03
7,KAL8373,HAN,00:20,00:20,00:40
8,SHU5485,VVO,00:40,00:40,00:46
9,CEB187,MNL,00:45,01:10,01:38
10,ETD873,AUH,00:55,00:55,01:07
11,KLM856,AMS,00:55,00:55,01:05
12,ABW139,SVO,01:00,00:20,00:52
13,AAR987,PVG,01:05,01:05,01:13
14,ETH673,ADD,01:05,21:25,01:40
15,TAX703,DMK,01:05,01:05,01:10
16,QTR859,DOH,01:15,01:15,01:24
17,VJC975,PQC,01:45,01:45,01:52
18,VJC839,CXR,01:50,01:50,01:50
19,GEC8385,FRA,02:05,02:05,02:09
20,APJ702,CTS,02:40,02:40,03:04
21,KAL595,ZAZ,03:25,03:25,03:31
22,PAC225,CVG,04:35,04:35,05:03
23,CKS232,ANC,04:45,04:45,04:54
24,CKK258,PVG,04:55,04:25,04:21
25,KAL541,FRA,05:30,05:30,05:41
26,TAX705,DMK,05:50,05:50,06:13
27,AAV705,KLO,06:10,06:10,07:07
28,AAV601,CEB,06:15,06:15,06:25
29,APG037,KLO,06:15,06:15,06:19
30,VJC837,CXR,06:15,06:15,06:44
31,VJC881,DAD,06:15,06:15,06:20
32,AAV701,KLO,06:20,06:20,06:41
33,AAV771,CRK,06:20,06:20,06:36
34,HVN441,CXR,06:20,06:20,06:33
35,JJA5164,VVO,06:20,06:20,06:28
36,JJA3100,GUM,06:25,07:55,08:06
37,VJC963,HAN,06:25,06:25,06:51
38,AAR8533,PUS,06:30,06:30,06:47
39,JJA1408,FUK,06:30,06:30,06:39
40,JJA2201,BKK,06:30,06:30,06:53
41,TWB103,HKT,06:45,06:45,07:02
42,VJC865,SGN,06:45,08:30,09:00
43,EVA149,TPE,06:50,06:50,07:12
44,CRK647,HKG,06:55,06:55,06:59
45,TWB237,NGO,06:55,06:55,07:04
46,TWB671,KHH,07:00,07:00,07:09
47,VJC879,DAD,07:00,08:20,08:30
48,JJA1304,KIX,07:10,07:10,07:20
49,JNA201,NRT,07:10,07:10,07:29
50,VJC925,HPH,07:15,07:15,07:22
51,AAR731,SGN,07:20,07:20,07:42
52,JNA077,DAD,07:20,07:20,07:49
53,TWB145,KLO,07:25,07:25,07:38
54,APJ012,KIX,07:30,07:30,07:40
55,JNA021,CEB,07:30,07:30,07:57
56,KAL747,OKJ,07:30,07:30,07:45
57,AAR701,MNL,07:45,07:45,08:04
58,CES5050,YNT,07:45,07:45,07:51
59,TWB125,DAD,07:45,07:45,08:16
60,TWB201,NRT,07:45,07:45,08:04
61,JNA081,TPE,07:50,07:50,08:11
62,KAL621,MNL,07:50,07:50,08:09
63,AAR112,KIX,07:55,07:55,08:11
64,CEB181,KLO,07:55,07:55,08:01
65,ESR601,NRT,08:00,08:00,08:09
66,KAL787,FUK,08:00,08:00,08:16
67,KAL809,CGO,08:00,08:00,08:18
68,KAL845,TAO,08:00,08:00,08:14
69,TWB281,KIX,08:00,08:00,08:19
70,KAL831,SHE,08:05,08:05,08:34
71,KAL479,HAN,08:10,08:10,08:24
72,KAL603,HKG,08:10,08:10,08:39
73,PAL467,MNL,08:10,08:10,08:06
74,AAR122,NGO,08:15,08:15,08:21
75,AAR331,PEK,08:20,08:20,08:27
76,AAR727,HAN,08:20,08:20,08:32
77,JJA8401,TAO,08:20,08:20,08:45
78,KAL1401,PUS,08:25,,08:39
79,AAR795,FRA,08:30,08:30,08:48
80,CES2044,TAO,08:30,08:30,08:51
81,JJA3108,GUM,08:30,08:30,08:45
82,KAL893,PVG,08:30,11:00,11:29
83,KAL9595,BCN,08:30,08:30,08:37
84,PAL485,CEB,08:30,08:30,08:35
85,AAR353,CKG,08:35,08:35,08:46
86,AAR369,CAN,08:40,08:40,09:04
87,CPA415,HKG,08:40,08:40,09:33
88,KAL813,HFE,08:40,08:40,09:10
89,KAL827,SZX,08:40,08:40,08:58
90,AAR132,FUK,08:45,08:45,09:00
91,CDG4620,TAO,08:45,08:45,08:54
92,ESR611,KIX,08:45,08:45,08:58
93,ASV1011,GUM,08:50,08:50,09:10
94,KAL865,CAN,08:50,08:50,09:23
95,KAL881,WUH,08:50,08:50,09:06
96,AAR327,TSN,08:55,08:55,09:21
97,CES5052,PVG,08:55,08:55,09:16
98,AAR102,NRT,09:00,09:00,09:22
99,AAR174,CTS,09:00,09:00,09:12
100,AAR309,WEH,09:00,09:00,09:35
101,AAR351,YNJ,09:00,09:00,09:31
102,AAR361,PVG,09:00,09:00,09:29
103,AAR721,HKG,09:00,09:00,09:12
104,SIA607,SIN,09:00,09:00,09:24
105,AAR301,DLC,09:05,09:05,09:40
106,AAR317,TAO,09:05,09:05,09:27
107,AAR7553,DAD,09:05,09:05,09:42
108,AFR267,CDG,09:05,09:05,09:14
109,JJA2601,TPE,09:05,09:05,09:18
110,JJA3406,SPN,09:05,13:20,13:52
111,KAL681,SGN,09:05,09:05,09:45
112,KAL823,MDG,09:05,09:05,09:44
113,ASV753,HIJ,09:10,09:10,09:29
114,CPA421,HKG,09:10,09:10,09:38
115,ESR931,HKG,09:10,09:10,09:48
116,KAL657,BKK,09:15,09:15,09:55
117,KAL805,TSN,09:15,09:15,09:47
118,KAL807,XIY,09:15,09:15,09:50
