,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,GEC8384,FRA,00:15,00:16,00:16
1,APG7046,CEB,00:20,00:31,00:31
2,JJA8404,TAO,00:20,23:59,00:05
3,MMA801,RGN,00:50,00:14,00:14
4,KAL854,PEK,01:00,00:54,00:54
5,AJX8475,NRT,01:10,01:13,01:13
6,SBI6275,VVO,01:30,02:00,02:00
7,CKK257,PVG,01:50,02:05,02:05
8,SOO7950,ORD,02:00,01:48,01:52
9,BOX580,LEJ,02:40,02:17,02:17
10,WGN0432,ANC,02:40,02:25,02:25
11,KAL164,DYG,03:40,03:31,03:31
12,UPS99,SDF,03:45,03:23,03:23
13,KAL492,CNX,04:00,03:21,03:21
14,QTR8982,DOH,04:05,03:16,03:16
15,KAL118,GUM,04:10,03:28,03:28
16,PIC1194,DAD,04:15,03:36,03:36
17,BAV492,CXR,04:20,04:13,04:13
18,KAL624,MNL,04:20,04:25,04:25
19,APJ809,HND,04:25,05:10,05:10
20,CRK646,HKG,04:25,03:40,03:40
21,HVN440,CXR,04:25,04:40,04:40
22,AAV600,CEB,04:30,04:08,04:08
23,TWB614,SHE,04:30,04:37,04:37
24,VJC836,CXR,04:30,05:38,05:38
25,JJA2306,MNL,04:40,03:58,03:58
26,KAL658,BKK,04:45,04:17,04:17
27,CES2023,CSX,04:50,04:52,04:52
28,KAL720,HND,04:50,04:44,04:44
29,AAV700,KLO,04:55,04:03,04:03
30,KAL470,PQC,04:55,05:04,05:04
31,KAL680,HAN,04:55,04:49,04:49
32,AAR704,MNL,05:00,06:11,06:11
33,AAR746,HKG,05:00,04:46,04:46
34,ESR504,BKI,05:00,06:23,06:23
35,ESR592,DAD,05:00,05:08,05:08
36,KAL860,PEK,05:00,04:32,04:32
37,TWB118,HKG,05:00,05:26,05:26
38,TWB132,VTE,05:00,04:23,04:23
39,TWB302,GUM,05:05,04:35,04:35
40,VJC880,DAD,05:05,06:01,06:01
41,KAL012,LAX,05:10,05:25,05:25
42,AAR223,JFK,05:15,05:29,05:29
43,AAR326,KWL,05:15,04:59,04:59
44,KAL006,LAS,05:15,21:50,21:50
45,KAL086,JFK,05:15,04:42,04:42
46,AAR203,LAX,05:20,05:31,05:31
47,AAR568,ULN,05:20,05:05,05:05
48,KAL608,HKG,05:20,04:54,04:54
49,JNA062,BKI,05:25,05:51,05:51
50,KZR959,ALA,05:25,05:16,05:16
51,VJC864,SGN,05:25,06:19,06:19
52,VJC962,HAN,05:25,05:02,05:02
53,AAR211,SFO,05:30,05:01,05:01
54,AAR356,CAN,05:30,05:14,05:14
55,ASV502,HKG,05:30,05:37,05:37
56,HVN416,HAN,05:30,05:07,05:07
57,KAL026,SFO,05:30,04:56,04:56
58,KAL696,KTM,05:30,05:17,05:17
