,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,KAL854,PEK,01:00,00:19,00:19
1,PAC961,CVG,01:05,01:03,01:03
2,JJA8404,TAO,01:30,01:34,01:34
3,CKK257,PVG,01:50,02:00,02:00
4,KAL8208,LAX,02:00,05:25,05:25
5,KAL868,ULN,03:25,03:14,03:14
6,PAC997,LAX,03:30,02:54,02:54
7,AAR2819,SEA,03:40,05:30,05:30
8,KAL624,MNL,04:00,03:52,03:52
9,JNA062,BKI,04:15,03:49,03:49
10,PAC224,CVG,04:20,03:55,03:55
11,CRK646,HKG,04:25,03:47,03:47
12,HVN440,CXR,04:25,04:15,04:15
13,AAR704,MNL,04:30,04:10,04:10
14,AAV600,CEB,04:30,03:58,03:58
15,PIC1194,DAD,04:30,04:03,04:03
16,VJC836,CXR,04:30,05:22,05:22
17,APJ809,HND,04:35,04:40,04:40
18,JJA2306,MNL,04:40,03:40,03:40
19,KAL152,KWE,04:40,04:56,04:56
20,CES2023,CSX,04:50,05:15,05:15
21,KAL720,HND,04:50,04:18,04:18
22,AAR324,CTU,04:55,04:45,04:45
23,AAV700,KLO,04:55,04:08,04:08
24,KAL680,HAN,04:55,04:54,04:54
25,AAR235,ORD,05:00,05:01,05:01
26,AAR322,CSX,05:00,04:51,04:51
27,AAR746,HKG,05:00,04:59,04:59
28,ESR592,DAD,05:00,04:25,04:25
29,KAL658,BKK,05:00,04:38,04:38
30,SWM211,REP,05:00,04:47,04:47
31,TWB132,VTE,05:00,04:30,04:30
32,KAL886,KMG,05:05,04:49,04:49
33,TWB302,GUM,05:05,04:34,04:34
34,VJC880,DAD,05:05,05:05,05:05
35,KAL012,LAX,05:10,05:35,05:35
36,KAL006,LAS,05:15,04:36,04:36
37,KAL086,JFK,05:15,07:04,07:04
38,AAR203,LAX,05:20,05:06,05:06
39,KAL608,HKG,05:20,05:08,05:08
40,CPA412,HKG,05:25,05:23,05:23
41,VJC864,SGN,05:25,05:34,05:34
42,VJC962,HAN,05:25,05:18,05:18
43,AAR211,SFO,05:30,05:09,05:09
44,AAR356,CAN,05:30,05:14,05:14
45,HVN416,HAN,05:30,05:10,05:10
46,KAL026,SFO,05:30,04:43,04:43
47,KAL650,MNL,05:30,05:11,05:11
48,KAL696,KTM,05:30,05:03,05:03
49,KAL464,DAD,05:35,05:29,05:29
50,KAL632,CEB,05:35,05:19,05:19
51,AAR756,DAD,05:40,05:13,05:13
52,AMU826,MFM,05:40,05:44,05:44
53,JNA004,BKK,05:40,05:37,05:37
54,AAR734,HAN,05:45,05:49,05:49
55,DAL27,ATL,05:45,05:21,05:21
56,JNA052,VTE,05:45,05:26,05:26
57,KAL644,SIN,05:45,05:42,05:42
58,ASV532,HKG,05:50,05:45,05:45
59,PAL466,MNL,05:50,05:16,05:16
60,APG036,KLO,05:55,05:28,05:28
61,JJA2108,HKG,05:55,06:31,06:31
62,PAL484,CEB,06:00,05:44,05:44
63,VJC878,DAD,06:00,06:06,06:06
64,VJC926,HPH,06:00,05:32,05:32
65,JJA4206,CNX,06:05,06:01,06:01
66,KAL316,PVG,06:05,05:40,05:40
67,THA688,BKK,06:05,05:53,05:53
68,TWB148,CRK,06:05,05:32,05:32
69,KAL684,SGN,06:10,05:47,05:47
70,TWB108,MFM,06:10,06:51,06:51
71,KAL668,CNX,06:15,05:39,05:39
72,ASV101,GUM,06:20,06:38,06:38
73,ESR512,BKK,06:20,05:36,05:36
74,KAL112,GUM,06:20,05:58,05:58
75,KAL612,HKG,06:20,06:53,06:53
76,JNA024,CRK,06:25,06:18,06:18
77,JNA058,HAN,06:25,07:01,07:01
78,AAR708,CRK,06:30,06:04,06:04
79,AAR970,HKG,06:30,06:47,06:47
80,HVN408,SGN,06:30,06:09,06:09
81,MAS066,KUL,06:30,06:25,06:25
82,AAR752,SIN,06:35,06:27,06:27
83,JNA122,MFM,06:35,07:09,07:09
84,THA658,BKK,06:35,05:56,05:56
85,AAR626,SPN,06:40,06:42,06:42
86,ESR502,BKI,06:40,06:32,06:32
87,JJA3105,GUM,06:40,06:36,06:36
88,KAL652,BKK,06:40,06:23,06:23
89,RBA651,BWN,06:40,06:30,06:30
90,JJA4304,VTE,06:45,06:40,06:40
91,KAL690,PNH,06:45,06:34,06:34
92,KAL628,CGK,06:50,06:50,06:50
93,AAR736,SGN,06:55,07:11,07:11
94,AAR742,BKK,06:55,06:37,06:37
95,AAR988,PVG,06:55,07:51,07:51
96,JJA2406,CEB,06:55,06:58,06:58
97,THA656,BKK,06:55,06:45,06:45
98,TWB128,DAD,06:55,11:04,11:04
99,PAL488,KLO,07:00,06:21,06:21
100,LAO921,VTE,07:05,07:02,07:02
101,AAR710,CEB,07:10,07:26,07:26
102,CEB180,KLO,07:10,06:54,06:54
103,ESR572,PPS,07:10,06:48,06:48
104,ESR594,DAD,07:10,07:06,07:06
105,KAL472,RGN,07:15,07:20,07:20
106,KAL672,KUL,07:15,07:00,07:00
107,AAR740,PNH,07:20,07:18,07:18
108,JNA026,CEB,07:20,07:14,07:14
109,ASV512,BKI,07:25,07:43,07:43
110,HVN430,DAD,07:25,06:56,06:56
111,ESR542,HAN,07:30,08:03,08:03
112,ESR582,PQC,07:35,07:33,07:33
113,JNA644,GUM,07:35,07:30,07:30
114,SIA608,SIN,07:35,07:23,07:23
115,AHK128,HKG,07:45,07:49,07:49
116,JJA2508,BKI,07:45,07:38,07:38
117,KAL314,HKG,07:45,07:56,07:56
118,ASV542,KLO,07:50,08:12,08:12
119,JJA2804,HAN,07:50,07:28,07:28
120,UPS11,SDF,07:50,07:35,07:35
121,UPS196,ANC,07:50,08:48,08:48
122,FDX5230,MEM,07:55,07:41,07:41
123,VJC960,HAN,07:55,07:37,07:37
124,AAR8532,PUS,08:00,07:54,07:54
125,KAL1412,TAE,08:00,07:53,07:53
126,JJA4604,CRK,08:05,07:47,07:47
127,JJA8602,SYX,08:05,08:05,08:05
128,JNA060,DAD,08:05,08:01,08:01
129,TWB146,HAN,08:05,07:16,07:16
130,AFR264,CDG,08:10,07:45,07:45
131,JJA2204,BKK,08:15,08:22,08:22
132,KAL1402,PUS,08:15,08:00,08:00
133,JJA2904,DAD,08:20,08:31,08:31
134,XAX506,KUL,08:20,08:15,08:15
135,FDX5926,MEM,08:25,08:27,08:27
136,JJA3403,SPN,08:25,08:45,08:45
137,KAL654,BKK,08:25,08:10,08:10
138,TWB122,SGN,08:25,08:17,08:17
139,GIA878,CGK,08:30,07:58,07:58
140,ESR562,CXR,08:35,08:20,08:20
141,TWB102,BKK,08:35,09:23,09:23
142,KAL336,PVG,08:40,08:07,08:07
143,KAL638,HKT,08:45,08:55,08:55
144,AAR177,HND,08:50,08:40,08:40
145,AAR762,CGK,08:50,08:36,08:36
146,BAW17,LHR,08:50,08:24,08:24
147,KAL320,CAN,08:50,08:38,08:38
148,KAL646,SIN,08:50,08:29,08:29
149,AAR574,TAS,09:05,11:09,11:09
150,KAL1404,PUS,09:05,09:14,09:14
151,FIN41,HEL,09:10,09:03,09:03
152,KAL468,CXR,09:10,08:43,08:43
153,GIA870,DPS,09:15,08:53,08:53
154,LOT97,WAW,09:15,08:33,08:33
155,AAR744,BKK,09:20,09:28,09:28
156,ASV552,DAD,09:20,09:10,09:10
157,JJA4704,SGN,09:20,08:50,08:50
158,KAL630,DPS,09:20,08:58,08:58
159,PAC8023,OAI,09:20,13:17,13:17
160,JJA2206,BKK,09:25,09:25,09:25
161,TWB158,CXR,09:25,10:17,10:17
162,UZB511,TAS,09:30,09:21,09:21
163,AAR748,HKT,09:40,09:38,09:38
164,JJA4904,CXR,09:40,09:05,09:05
165,KAL924,SVO,09:40,09:12,09:12
166,APJ001,KIX,09:45,09:31,09:31
167,AIH512,HAN,09:50,10:04,10:04
168,SIA612,SIN,09:50,09:18,09:18
169,VJC862,SGN,09:50,09:34,09:34
170,KZR209,TSE,09:55,09:54,09:54
171,QTR8980,DOH,10:00,10:01,10:01
172,SBI501,OVB,10:00,09:45,09:45
173,TAX700,DMK,10:05,09:47,09:47
174,KAL362,HAN,10:15,09:52,09:52
175,CSN685,DLC,10:20,09:50,09:50
176,ESR514,BKK,10:20,10:12,10:12
177,UIA170,TPE,10:20,10:20,10:20
178,BOX550,LEJ,10:25,10:14,10:14
179,TWB128,DAD,10:30,,
180,AAR532,VCE,10:45,10:57,10:57
181,CAL164,KHH,10:45,10:34,10:34
182,CDG4095,TNA,10:45,10:23,10:23
183,DLH718,MUC,10:45,10:10,10:10
184,AAR956,HAN,10:50,13:02,13:02
