,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,PAC213,CVG,00:35,09:18,09:18
1,KAL854,PEK,00:45,00:54,00:54
2,APJ701,CTS,01:10,00:29,00:29
3,CKS232,CVG,01:40,02:27,02:27
4,CKK257,PVG,02:40,02:54,02:54
5,KAL868,ULN,03:25,03:18,03:18
6,PAC224,CVG,03:35,03:16,03:16
7,AAR235,ORD,04:00,03:21,03:21
8,DAL27,ATL,04:00,03:48,03:48
9,JNA080,DAD,04:05,03:31,03:31
10,KAL086,JFK,04:10,04:04,04:04
11,JJA2306,MNL,04:15,04:48,04:48
12,AAR203,LAX,04:20,04:35,04:35
13,KAL026,SFO,04:20,04:29,04:29
14,APJ809,HND,04:25,04:07,04:07
15,CRK646,HKG,04:25,04:02,04:02
16,PAC997,LAX,04:25,06:19,06:19
17,AAR211,SFO,04:30,04:11,04:11
18,HVN440,CXR,04:30,04:16,04:16
19,JJA4206,CNX,04:30,04:00,04:00
20,VJC836,CXR,04:30,04:55,04:55
21,KAL624,MNL,04:35,04:18,04:18
22,KAL720,HND,04:35,03:55,03:55
23,TAX704,DMK,04:35,04:27,04:27
24,AAR322,CSX,04:40,04:53,04:53
25,AAR704,MNL,04:40,04:41,04:41
26,KAL152,KWE,04:40,04:33,04:33
27,KAL984,IKT,04:45,04:20,04:20
28,TWB302,GUM,04:45,04:13,04:13
29,AAR324,CTU,04:50,04:50,04:50
30,AAV704,KLO,04:50,04:25,04:25
31,KAL012,LAX,04:50,04:57,04:57
32,KAL886,KMG,04:50,04:39,04:39
33,AAV700,KLO,04:55,04:22,04:22
34,KAL006,LAS,04:55,05:05,05:05
35,AAV600,CEB,05:00,04:31,04:31
36,ESR592,DAD,05:00,04:37,04:37
37,ESR992,VVO,05:00,03:57,03:57
38,TWB132,VTE,05:00,04:46,04:46
39,VJC880,DAD,05:00,05:10,05:10
40,AAR746,HKG,05:10,05:20,05:20
41,JNA064,BKI,05:10,04:43,04:43
42,CES2023,CSX,05:20,05:00,05:00
43,PAL466,MNL,05:20,05:08,05:08
44,TWB308,SPN,05:20,06:22,06:22
45,APG036,KLO,05:25,05:01,05:01
46,KAL464,DAD,05:25,05:25,05:25
47,KAL608,HKG,05:25,05:16,05:16
48,KAL680,HAN,05:25,05:03,05:03
49,KAL696,KTM,05:25,05:14,05:14
50,VJC864,SGN,05:25,06:04,06:04
51,ASV502,HKG,05:30,05:18,05:18
52,VJC962,HAN,05:30,05:44,05:44
53,AAR734,HAN,05:40,05:29,05:29
54,DLH718,MUC,05:40,05:53,05:53
55,AAR356,CAN,05:45,05:23,05:23
56,TWB108,MFM,05:45,05:55,05:55
57,HVN416,HAN,05:50,05:31,05:31
58,AAR756,DAD,05:55,05:36,05:36
59,CPA412,HKG,05:55,06:34,06:34
60,JNA040,KLO,05:55,05:27,05:27
61,KAL112,GUM,05:55,05:46,05:46
62,KAL316,PVG,05:55,06:09,06:09
63,ESR512,BKK,06:00,05:49,05:49
64,JJA5117,VVO,06:00,06:11,06:11
65,KAL612,HKG,06:00,06:28,06:28
66,KAL644,SIN,06:00,06:18,06:18
67,THA688,BKK,06:00,05:59,05:59
68,VJC878,DAD,06:00,06:25,06:25
69,JJA2108,HKG,06:05,07:03,07:03
70,JNA122,MFM,06:05,06:47,06:47
71,TWB122,SGN,06:05,05:41,05:41
72,KAL658,BKK,06:10,06:02,06:02
73,KAL8468,CXR,06:10,05:51,05:51
74,VJC926,HPH,06:15,05:38,05:38
75,AAR752,SIN,06:20,06:30,06:30
76,JJA2508,BKI,06:25,06:13,06:13
77,KAL632,CEB,06:25,06:33,06:33
78,PAL484,CEB,06:25,06:07,06:07
79,AAR626,SPN,06:30,05:57,05:57
80,AAR970,HKG,06:30,07:24,07:24
81,JNA024,CRK,06:30,06:38,06:38
82,PAL488,KLO,06:30,05:12,05:12
83,THA658,BKK,06:35,06:19,06:19
84,TWB128,DAD,06:35,07:42,07:42
85,HVN408,SGN,06:40,06:31,06:31
86,HVN430,DAD,06:40,06:37,06:37
87,JNA062,BKI,06:40,06:16,06:16
88,KAL684,SGN,06:40,06:23,06:23
89,KAL690,PNH,06:40,06:20,06:20
90,ESR594,DAD,06:45,07:18,07:18
91,ASV102,GUM,06:50,06:45,06:45
92,KAL672,KUL,06:50,06:36,06:36
93,RBA651,BWN,06:50,06:40,06:40
94,JJA2406,CEB,06:55,07:12,07:12
95,JJA3105,GUM,06:55,06:24,06:24
96,KAL652,BKK,06:55,06:43,06:43
97,THA656,BKK,06:55,06:50,06:50
98,AAR988,PVG,07:00,17:56,17:56
99,ASV532,KLO,07:00,06:46,06:46
100,AAR708,CRK,07:05,06:52,06:52
101,LAO921,VTE,07:05,09:01,09:01
102,AAR736,SGN,07:10,07:09,07:09
103,CEB180,KLO,07:10,06:27,06:27
104,ESR502,BKI,07:10,06:53,06:53
105,MAS066,KUL,07:10,06:55,06:55
106,AAR740,PNH,07:15,07:33,07:33
107,AFR264,CDG,07:15,06:59,06:59
108,KAL628,CGK,07:15,06:50,06:50
109,ASV542,BKI,07:20,07:39,07:39
110,JJA4304,VTE,07:20,06:41,06:41
111,JNA058,HAN,07:20,07:42,07:42
112,JJA2804,HAN,07:25,07:27,07:27
113,JJA8602,SYX,07:30,06:58,06:58
114,BAW17,LHR,07:35,07:21,07:21
115,JJA4604,CRK,07:35,07:06,07:06
116,KAL472,RGN,07:35,07:15,07:15
117,AAR710,CEB,07:45,07:45,07:45
118,AHK128,HKG,07:45,07:36,07:36
119,SIA608,SIN,07:45,07:40,07:40
120,JNA026,CEB,07:50,07:49,07:49
121,KAL314,HKG,07:50,08:15,08:15
122,ESR562,CXR,07:55,08:05,08:05
123,JNA060,DAD,07:55,09:44,09:44
124,KAL214,LAX,07:55,07:44,07:44
125,UPS196,ANC,07:55,07:54,07:54
126,VJC960,HAN,07:55,08:03,08:03
127,AAR8532,PUS,08:00,07:47,07:47
128,JJA2904,DAD,08:05,10:59,10:59
129,JNA028,CEB,08:05,07:30,07:30
130,WGN3987,ANC,08:05,08:12,08:12
131,KAL1402,PUS,08:10,07:51,07:51
132,KAL1410,TAE,08:15,07:57,07:57
133,FIN41,HEL,08:20,09:07,09:07
134,JNA002,BKK,08:25,09:03,09:03
135,KAL320,CAN,08:25,08:20,08:20
136,KAL646,SIN,08:25,09:24,09:24
137,UZB511,TAS,08:25,08:01,08:01
138,FDX5926,MEM,08:30,08:35,08:35
139,GIA878,CGK,08:30,07:59,07:59
