,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,GEC8390,FRA,00:05,00:00,00:00
1,SHU5496,UUS,00:40,00:33,00:33
2,KAL854,PEK,00:45,00:36,00:36
3,CEB188,MNL,01:00,00:40,00:40
4,APJ701,CTS,01:10,01:02,01:02
5,PAC963,CVG,01:15,01:35,01:35
6,ESR872,PVG,02:30,02:19,02:19
7,HYT9073,YNZ,02:35,01:58,01:58
8,CKK257,PVG,02:40,07:25,07:25
9,KAL868,ULN,03:25,03:24,03:24
10,PAC224,CVG,03:35,03:51,03:51
11,PAC997,LAX,03:35,03:34,03:34
12,UPS33,ONT,03:35,03:14,03:14
13,PAC713,CVG,03:50,,
14,AAR235,ORD,04:00,02:37,02:37
15,DAL27,ATL,04:00,03:04,03:04
16,JNA080,DAD,04:05,02:59,02:59
17,KAL086,JFK,04:10,03:28,03:28
18,JJA2306,MNL,04:15,04:09,04:09
19,AAR203,LAX,04:20,04:01,04:01
20,APJ809,HND,04:25,03:59,03:59
21,CRK646,HKG,04:25,03:37,03:37
22,AAR211,SFO,04:30,03:27,03:57
23,HVN440,CXR,04:30,03:48,03:48
24,JJA4206,CNX,04:30,04:07,04:07
25,KAL026,SFO,04:30,04:06,04:06
26,VJC836,CXR,04:30,04:33,04:33
27,ESR992,VVO,04:35,04:11,04:11
28,KAL624,MNL,04:35,04:03,04:03
29,KAL720,HND,04:35,04:21,04:21
30,TAX704,DMK,04:35,04:16,04:16
31,AAR322,CSX,04:40,04:24,04:24
32,AAR704,MNL,04:40,03:42,03:42
33,TWB302,GUM,04:45,04:13,04:13
34,AAR324,CTU,04:50,04:46,04:46
35,KAL012,LAX,04:50,04:43,04:43
36,KAL886,KMG,04:50,04:20,04:20
37,AAV700,KLO,04:55,04:18,04:18
38,AAV600,CEB,05:00,04:30,04:30
39,ESR592,DAD,05:00,04:27,04:27
40,TWB132,VTE,05:00,04:48,04:48
41,VJC880,DAD,05:00,04:52,04:52
42,AAR326,KWL,05:05,04:55,04:55
43,JNA064,BKI,05:10,04:36,04:36
44,CES2023,CSX,05:20,05:00,05:00
45,PAL466,MNL,05:20,04:39,04:39
46,TWB308,SPN,05:20,04:49,04:49
47,APG036,KLO,05:25,04:41,04:41
48,KAL464,DAD,05:25,04:57,04:57
49,KAL608,HKG,05:25,05:07,05:07
50,KAL680,HAN,05:25,05:11,05:11
51,VJC864,SGN,05:25,07:42,07:42
52,ASV502,HKG,05:30,05:27,05:27
53,KAL542,OSL,05:30,04:53,04:53
54,VJC962,HAN,05:30,05:18,05:18
55,AAR734,HAN,05:40,05:24,05:24
56,DLH718,MUC,05:40,05:16,05:16
57,AAR358,CAN,05:45,05:14,05:14
58,KAL316,PVG,05:45,05:50,05:50
59,AAR746,HKG,05:50,05:31,05:31
60,HVN416,HAN,05:50,05:35,05:35
61,AAR756,DAD,05:55,05:02,05:02
62,CES2015,KWL,05:55,06:00,06:00
63,CPA412,HKG,05:55,05:20,05:20
64,JNA040,KLO,05:55,05:05,05:05
65,KAL112,GUM,05:55,05:43,05:43
66,ESR512,BKK,06:00,05:22,05:22
67,KAL612,HKG,06:00,05:57,05:57
68,KAL644,SIN,06:00,05:33,05:33
69,THA688,BKK,06:00,05:47,05:47
70,VJC878,DAD,06:00,05:58,05:58
71,JJA2108,HKG,06:05,05:37,05:37
72,KAL658,BKK,06:10,06:03,06:09
73,VJC926,HPH,06:15,05:29,05:29
74,AAR752,SIN,06:20,05:58,05:58
75,JNA122,MFM,06:20,06:10,06:10
76,AAR7325,PQC,06:25,05:45,05:45
77,JJA2508,BKI,06:25,06:33,06:33
78,KAL320D,CAN,06:25,06:08,05:53
79,KAL632,CEB,06:25,05:56,05:56
80,PAL484,CEB,06:25,05:55,05:55
81,AAR626,SPN,06:30,05:52,05:52
82,AAR970,HKG,06:30,07:00,07:00
83,PAL488,KLO,06:30,05:39,05:39
84,THA658,BKK,06:35,06:05,06:05
85,TWB128,DAD,06:35,06:39,06:39
86,HVN408,SGN,06:40,06:14,06:14
87,HVN430,DAD,06:40,06:02,06:02
88,JNA062,BKI,06:40,06:22,06:22
89,KAL684,SGN,06:40,06:20,06:20
90,KAL690,PNH,06:40,06:19,06:19
91,TWB108,MFM,06:40,06:54,06:54
92,ESR594,DAD,06:45,06:24,06:24
93,KAL668,CNX,06:45,05:49,05:49
94,AAR285,SFO,06:50,06:38,06:38
95,AAR708,CRK,06:50,06:27,06:27
96,ASV102,GUM,06:50,06:17,06:17
97,KAL672,KUL,06:50,06:57,06:57
98,RBA651,BWN,06:50,06:30,06:30
99,ASV546,REP,06:55,06:29,06:29
100,JJA2406,CEB,06:55,06:52,06:52
101,JJA3105,GUM,06:55,06:03,06:03
102,KAL652,BKK,06:55,06:31,06:31
103,THA656,BKK,06:55,06:37,06:37
104,AAR988,PVG,07:00,07:03,07:03
105,ASV532,KLO,07:00,06:34,06:34
106,JJA4604,CRK,07:00,06:35,06:35
107,JNA024,CRK,07:00,06:50,06:50
108,JNA096,JHB,07:05,06:56,06:56
109,LAO921,VTE,07:05,06:49,06:49
110,AAR736,SGN,07:10,06:43,06:43
111,CEB180,KLO,07:10,06:26,06:26
112,ESR502,BKI,07:10,06:23,06:23
113,MAS066,KUL,07:10,06:41,06:41
114,AAR740,PNH,07:15,07:34,07:34
