,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AJX8480,OKA,00:05,00:05,00:12
1,KAL473,MLE,00:05,00:05,00:05
2,PAC947,HKG,00:05,00:05,00:16
3,PAC715,PVG,00:20,02:00,02:33
4,SIA007,SIN,00:35,00:35,00:49
5,QTR859,DOH,00:45,00:45,00:38
6,KLM856,AMS,00:55,00:55,00:58
7,ETD873,AUH,01:00,01:00,00:53
8,AAR987,PVG,01:05,01:05,01:25
9,ETH673,ADD,01:05,01:05,01:16
10,TAX703,DMK,01:05,01:05,01:07
11,VJC839,CXR,01:50,01:50,01:47
12,GEC8385,FRA,02:05,02:05,01:52
13,KAL335,PVG,02:05,02:05,02:05
14,SHU5435,VVO,02:15,02:15,02:13
15,GAP2483,TAG,02:45,02:45,02:54
16,CEB187,MNL,03:05,03:05,03:08
17,KAL595,ZAZ,03:25,03:25,03:29
18,PAC997,PVG,05:00,05:00,05:10
19,PAC969,HKG,05:15,05:15,05:29
20,HKE603,HKG,05:25,05:25,05:32
21,JJA2461,CEB,06:00,06:00,06:07
22,CKS254,HKG,06:10,07:20,07:28
23,AAV601,CEB,06:15,06:15,06:33
24,JJA1304,KIX,06:15,06:15,06:22
25,VJC881,DAD,06:15,06:15,06:42
26,AAV605,CEB,06:20,06:20,06:47
27,JJA5162,VVO,06:20,06:20,06:38
28,JNA209,NRT,06:20,06:20,06:40
29,PIC1207,DAD,06:20,06:20,06:35
30,VJC963,HAN,06:25,06:25,07:00
31,AAR8533,PUS,06:30,,06:45
32,JJA1408,FUK,06:30,06:30,06:50
33,ASV7828,TOY,06:40,06:40,06:55
34,CRK647,HKG,06:45,06:45,06:57
35,VJC865,SGN,06:45,06:45,07:06
36,TWB671,KHH,07:00,07:00,07:12
37,VJC879,DAD,07:00,07:00,07:13
38,ESR633,OKA,07:05,07:05,07:18
39,EVA149,TPE,07:10,07:10,07:30
40,JJA2201,BKK,07:10,07:10,07:19
41,JNA261,KKJ,07:10,07:10,07:26
42,JNA221,FUK,07:15,07:15,07:32
43,VJC925,HPH,07:15,07:15,07:34
44,AAR731,SGN,07:20,07:20,07:39
45,JNA077,DAD,07:20,07:20,07:45
46,ASV762,KIX,07:25,07:25,07:47
47,JNA201,NRT,07:25,07:25,07:41
48,TWB297,OIT,07:25,07:25,07:36
49,APJ012,KIX,07:30,07:30,07:57
50,JNA645,GUM,07:30,07:30,07:49
51,KAL1411,TAE,07:30,,07:51
52,KAL529,FRA,07:30,07:30,07:43
53,ESR621,CTS,07:40,07:40,08:01
54,AAR701,MNL,07:45,07:45,08:10
55,CES5050,YNT,07:45,07:45,07:53
56,TWB125,DAD,07:45,07:45,07:54
57,TWB201,NRT,07:45,07:45,08:14
58,JNA081,TPE,07:50,07:50,08:27
59,JNA211,KIX,07:50,07:50,08:20
60,AAR112,KIX,07:55,08:00,08:24
61,AMU825,MFM,07:55,07:55,08:06
62,ESR601,NRT,08:00,08:00,08:08
63,KAL621,MNL,08:00,08:00,08:40
64,KAL747,OKJ,08:00,08:00,08:32
65,KAL787,FUK,08:00,08:00,08:26
66,KAL809,CGO,08:00,08:00,08:16
67,TWB281,KIX,08:00,08:00,08:17
68,ESR641,FUK,08:05,08:05,08:22
