,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
65,ASV101,GUM,06:20,08:10,08:10,지연
66,ASV542,KLO,06:20,06:02,06:02,착륙
67,ESR512,BKK,06:20,06:54,06:54,착륙
68,KAL112,GUM,06:20,06:14,06:14,착륙
69,KAL612,HKG,06:20,06:41,06:41,착륙
70,JNA058,HAN,06:25,06:50,06:50,착륙
71,AAR708,CRK,06:30,06:49,06:49,착륙
72,AAR970,HKG,06:30,06:43,06:43,착륙
73,HVN408,SGN,06:30,06:45,06:45,착륙
74,MAS066,KUL,06:30,06:34,06:34,착륙
75,AAR752,SIN,06:35,06:28,06:28,착륙
76,JNA024,CRK,06:35,06:35,06:35,착륙
77,JNA122,MFM,06:35,06:31,06:31,착륙
78,THA658,BKK,06:35,06:23,06:23,착륙
79,ESR502,BKI,06:40,08:03,08:03,지연
80,JJA3105,GUM,06:40,07:30,07:30,착륙
81,KAL652,BKK,06:40,06:37,06:37,착륙
82,JJA4304,VTE,06:45,06:57,06:57,착륙
83,KAL690,PNH,06:45,06:38,06:38,착륙
84,KAL628,CGK,06:50,06:30,06:30,착륙
85,AAR736,SGN,06:55,07:53,07:53,착륙
86,AAR742,BKK,06:55,06:59,06:59,착륙
87,AAR988,PVG,06:55,22:19,22:19,지연
88,THA656,BKK,06:55,06:52,06:52,착륙
89,TWB128,DAD,06:55,07:42,07:42,착륙
90,KAL316,PVG,07:00,06:33,06:33,착륙
91,PAL488,KLO,07:00,06:53,06:53,착륙
92,JJA2406,CEB,07:05,07:06,07:06,착륙
93,LAO921,VTE,07:05,06:47,06:47,착륙
94,AAR710,CEB,07:10,08:08,08:08,착륙
95,CEB180,KLO,07:10,07:32,07:32,착륙
96,ESR572,PPS,07:10,07:39,07:39,착륙
97,KAL472,RGN,07:15,07:09,07:09,착륙
98,KAL672,KUL,07:15,07:21,07:21,착륙
99,AAR740,PNH,07:20,07:12,07:12,착륙
100,JNA026,CEB,07:20,07:23,07:23,착륙
101,JNA052,VTE,07:20,07:41,07:41,착륙
102,ASV512,BKI,07:25,07:45,07:45,착륙
103,HVN430,DAD,07:25,07:56,07:56,착륙
104,ESR542,HAN,07:30,09:15,09:15,지연
105,JNA644,GUM,07:35,07:49,07:49,착륙
106,SIA608,SIN,07:35,07:36,07:36,착륙
107,KAL942,TAS,07:40,07:15,07:15,착륙
108,AAR285,SFO,07:45,07:25,07:25,착륙
109,JJA2508,BKI,07:45,07:46,07:46,착륙
110,KAL314,HKG,07:45,07:34,07:34,착륙
111,JJA2804,HAN,07:50,07:47,07:47,착륙
112,UPS196,ANC,07:50,07:43,07:43,착륙
113,AAR578,ALA,07:55,07:28,07:28,착륙
114,VJC960,HAN,07:55,07:55,07:55,착륙
115,AAR8532,PUS,08:00,07:51,07:51,착륙
116,KAL1412,TAE,08:00,07:50,07:50,착륙
117,JJA8602,SYX,08:05,08:00,08:00,착륙
118,JNA060,DAD,08:05,08:12,08:12,착륙
119,AFR264,CDG,08:10,08:14,08:14,착륙
120,JJA2204,BKK,08:15,08:37,08:37,착륙
121,KAL1402,PUS,08:15,07:58,07:58,착륙
122,JJA2904,DAD,08:20,08:43,08:43,착륙
123,XAX506,KUL,08:20,08:30,08:30,착륙
124,KAL654,BKK,08:25,08:24,08:24,착륙
125,TWB122,SGN,08:25,08:27,08:27,착륙
126,GIA878,CGK,08:30,08:19,08:19,착륙
127,KAL8214,SFO,08:30,07:53,07:53,착륙
128,AHK128,HKG,08:35,08:34,08:34,착륙
129,TWB102,BKK,08:35,08:58,08:58,착륙
130,KAL638,HKT,08:45,08:40,08:40,착륙
131,AAR177,HND,08:50,08:32,08:32,착륙
132,AAR762,CGK,08:50,09:00,09:00,착륙
133,BAW17,LHR,08:50,08:46,08:46,착륙
134,KAL320,CAN,08:50,08:04,08:04,착륙
135,KAL646,SIN,08:50,08:52,08:52,착륙
136,AAR574,TAS,09:05,09:41,09:41,착륙
137,FDX5926,MEM,09:05,08:38,08:38,착륙
138,KAL1404,PUS,09:05,08:50,08:50,착륙
139,FIN41,HEL,09:10,09:06,09:06,착륙
140,KAL468,CXR,09:10,08:48,08:48,착륙
141,GIA870,DPS,09:15,09:12,09:12,착륙
142,LOT97,WAW,09:15,09:22,09:22,착륙
143,AAR744,BKK,09:20,09:02,09:02,착륙
144,ASV552,DAD,09:20,09:04,09:04,착륙
145,JJA4704,SGN,09:20,09:35,09:35,착륙
146,KAL630,DPS,09:20,09:08,09:08,착륙
147,JJA2206,BKK,09:25,09:42,09:42,착륙
148,UZB3593,TAS,09:25,08:56,08:56,착륙
149,AAR754,SIN,09:30,11:44,11:44,지연
150,AAR748,HKT,09:40,09:31,09:31,착륙
151,KAL924,SVO,09:40,09:47,09:47,착륙
152,APJ001,KIX,09:45,09:33,09:33,착륙
153,JJA4904,CXR,09:45,09:28,09:28,착륙
154,AIH512,HAN,09:50,09:45,09:45,착륙
155,SIA612,SIN,09:50,09:20,09:20,착륙
156,VJC862,SGN,09:50,09:38,09:38,착륙
157,AAR392,SGN,10:00,22:46,22:46,지연
158,KZR909,ALA,10:00,11:17,11:17,지연
159,SBI501,OVB,10:00,10:03,10:03,착륙
160,TAX700,DMK,10:05,09:53,09:53,착륙
161,JJA2466,CEB,10:15,09:50,09:50,착륙
162,JJA2908,DAD,10:15,10:15,10:15,착륙
163,KAL362,HAN,10:15,09:56,09:56,착륙
164,CSN685,DLC,10:20,10:05,10:05,착륙
165,ESR514,BKK,10:20,10:21,10:21,착륙
166,EVA170,TPE,10:20,10:18,10:18,착륙
167,AAR532,VCE,10:45,10:41,10:41,착륙
168,CAL164,KHH,10:45,10:24,10:24,착륙
169,CDG4095,TNA,10:45,10:28,10:28,착륙
170,DLH718,MUC,10:45,11:41,11:41,착륙
171,AAR956,HAN,10:50,12:25,12:25,지연
172,AIH232,YNT,10:55,11:02,11:02,착륙
173,CES549,YNT,10:55,10:46,10:46,착륙
174,GCR7993,TSN,10:55,10:35,10:35,착륙
175,AAR115,KIX,11:00,10:32,10:32,착륙
176,CES2039,TAO,11:00,10:37,10:37,착륙
177,JNA222,FUK,11:00,10:53,10:53,착륙
178,KAL952,DXB,11:00,10:47,10:47,착륙
179,CSN313,PVG,11:05,10:43,10:43,착륙
180,PAC717,LAX,11:05,10:39,10:39,착륙
181,AAR768,DEL,11:15,10:51,10:51,착륙
182,CAL160,TPE,11:15,11:09,11:05,착륙
183,CES579,NKG,11:15,10:58,10:58,착륙
184,JJA1607,NGO,11:15,10:49,10:49,착륙
185,AAR368,PVG,11:20,11:22,11:22,착륙
186,CDG4617,TAO,11:20,11:06,11:06,착륙
187,KAL722,KIX,11:25,11:14,11:14,착륙
188,AFL250,SVO,11:30,11:49,11:49,착륙
189,JJA1407,FUK,11:30,11:08,11:08,착륙
190,JNA262,KKJ,11:30,11:12,11:12,착륙
191,CSN681,SHE,11:35,11:19,11:19,착륙
192,KAL1406,PUS,11:35,11:23,11:23,착륙
193,KAL752,NGO,11:35,11:18,11:18,착륙
194,AAR107,NRT,11:40,11:20,11:20,착륙
195,TWB298,OIT,11:40,11:43,11:43,착륙
196,UPS26,ANC,11:40,12:46,12:46,지연
197,CCA171,TSN,11:45,11:09,11:09,착륙
198,ETD876,AUH,11:45,11:27,11:27,착륙
199,CCA123,PEK,11:50,11:29,11:29,착륙
200,CCA139,HGH,11:50,11:46,11:46,착륙
201,CSN683,HRB,11:50,11:34,11:34,착륙
202,HKE618,HKG,11:50,11:38,11:38,착륙
203,JJA1303,KIX,11:50,12:15,12:15,착륙
204,KAL706,NRT,11:50,11:25,11:25,착륙
205,SHU5496,UUS,11:50,11:37,11:37,착륙
206,ASV761,KIX,11:55,12:34,12:34,착륙
207,CES5041,PVG,11:55,11:52,11:52,착륙
208,THY88,IST,11:55,11:03,11:03,착륙
209,DLH712,FRA,12:00,12:19,12:19,착륙
210,KAL788,FUK,12:00,11:40,11:40,착륙
211,KAL896,PVG,12:00,11:36,11:36,착륙
212,AAR542,FRA,12:05,13:05,13:06,지연
213,KAL8596,ZAZ,12:05,12:35,12:35,착륙
214,MGL301,ULN,12:05,14:44,14:44,지연
215,APG884,MNL,12:10,12:43,12:43,착륙
216,CES2033,TAO,12:15,11:31,11:31,착륙
217,CSN687,CGQ,12:15,11:59,11:59,착륙
218,AAR310,WEH,12:20,12:16,12:16,착륙
219,EVA172,KHH,12:20,11:56,11:56,착륙
220,GTI523,CVG,12:20,12:48,12:48,착륙
221,JJA8402,TAO,12:20,12:11,12:11,착륙
222,ESR634,OKA,12:25,11:45,11:45,착륙
223,KAL748,OKJ,12:25,12:10,12:10,착륙
224,CCA135,PEK,12:35,12:13,12:13,착륙
225,CPA438,HKG,12:35,12:22,12:22,착륙
226,SHU5436,VVO,12:35,12:03,12:03,착륙
227,ASV703,TAK,12:40,12:37,12:37,착륙
228,AAR111,KIX,12:50,13:14,13:14,착륙
229,AAR131,FUK,12:50,12:49,12:49,착륙
230,CDG4087,TAO,12:50,12:31,12:31,착륙
231,AAR318,TAO,12:55,12:58,12:58,착륙
232,CXA871,XMN,12:55,12:18,12:18,착륙
233,TWB282,KIX,12:55,12:40,12:40,착륙
234,CES2017,WEH,13:00,12:53,12:53,착륙
235,AMU820,MFM,13:05,12:45,12:45,착륙
236,CCA143,YNJ,13:05,12:55,12:55,착륙
237,TWB238,NGO,13:05,12:51,12:51,착륙
238,AAR121,NGO,13:10,13:08,13:08,착륙
239,ASV743,YGJ,13:10,13:04,13:04,착륙
240,JNA212,KIX,13:10,12:54,12:54,착륙
241,KAL656,BOM,13:10,13:00,13:00,착륙
242,AAR302,DLC,13:15,13:19,13:19,착륙
243,CES5021,TAO,13:15,13:11,13:11,착륙
244,CSN6073,YNJ,13:25,13:02,13:02,착륙
245,KAL846,TAO,13:25,13:20,13:20,착륙
246,KAL9576,MXP,13:25,13:26,13:26,착륙
247,ESR642,FUK,13:30,13:32,13:32,착륙
248,ESR662,KMI,13:35,13:29,13:29,착륙
249,TWB672,KHH,13:40,13:16,13:16,착륙
250,ESR682B,TNN,13:41,14:29,14:29,착륙
251,AAR328,TSN,13:45,13:24,13:24,착륙
252,TWB292,FUK,13:45,13:45,13:45,착륙
253,AAR502,CDG,13:50,16:49,16:49,지연
254,CSN337,CAN,13:50,13:22,13:22,착륙
255,ESR612,KIX,13:50,13:47,13:47,착륙
256,JJA1301,KIX,13:50,13:41,13:41,착륙
257,AAR796,FRA,13:55,13:51,13:51,착륙
258,CPA410,HKG,13:55,13:43,13:43,착륙
259,CSZ9033,SZX,13:55,13:35,13:35,착륙
260,KAL906,FRA,13:55,14:08,14:08,착륙
261,KAL956,IST,13:55,13:12,13:12,착륙
262,TWB102F,TNN,13:55,17:12,17:12,지연
263,JJA8502,WEH,14:00,14:23,14:23,착륙
264,JNA202,NRT,14:00,13:39,13:39,착륙
265,KAL724,KIX,14:00,13:54,13:54,착륙
266,PAC237,CVG,14:00,13:49,13:49,착륙
267,AAR338,YNZ,14:05,13:57,13:57,착륙
268,CCA131,PEK,14:10,13:59,13:59,착륙
269,FDX5230,MEM,14:10,14:01,14:01,착륙
270,JNA286,KIX,14:20,14:15,14:15,착륙
271,KAL832,SHE,14:20,14:03,14:03,착륙
272,CDG4081,TAO,14:25,14:05,14:05,착륙
273,FDX5154,OAK,14:25,14:10,14:10,착륙
274,JJA1401,FUK,14:25,14:25,14:25,착륙
275,KAL894,PVG,14:25,14:18,14:18,착륙
276,AAR362,PVG,14:30,14:21,14:21,착륙
277,CSN3065,CSX,14:30,14:13,14:13,착륙
278,ESR602,NRT,14:30,14:16,14:16,착륙
279,JJA1101,NRT,14:30,14:07,14:07,착륙
280,ESR622,CTS,14:35,13:37,13:37,착륙
281,JJA1903,CTS,14:35,13:53,13:53,착륙
282,JJA8702,YNT,14:40,14:57,14:57,착륙
283,ASV711,FSZ,14:50,14:37,14:37,착륙
284,KAL908,LHR,14:50,14:58,14:58,착륙
285,XAX504,KUL,14:50,15:10,15:15,착륙
286,APJ005,KIX,14:55,14:46,14:46,착륙
287,CCA439,CKG,14:55,14:31,14:31,착륙
288,CES267,YNT,14:55,15:48,15:48,착륙
289,CRK628,HKG,14:55,14:26,14:26,착륙
290,TWB202,NRT,14:55,14:35,14:35,착륙
291,AAR952,HAN,15:00,15:24,15:24,착륙
292,AIH234,YNT,15:00,16:25,16:25,지연
293,KAL8510,AMS,15:00,15:56,15:56,착륙
294,SBI555,VVO,15:00,14:33,14:33,착륙
295,KAL686,SGN,15:05,15:12,15:12,착륙
296,KAL928,MXP,15:05,15:06,15:06,착륙
297,KAL746,FUK,15:10,16:43,16:43,지연
298,CSN3061,CAN,15:15,14:42,14:42,착륙
299,KAL806,TSN,15:15,15:11,15:11,착륙
300,KAL892,YNJ,15:15,14:51,14:51,착륙
301,AAR171,OKA,15:20,15:08,15:08,착륙
302,CES5033,PVG,15:20,15:15,15:15,착륙
303,KAL020,SEA,15:20,15:02,15:02,착륙
304,TAX708,DMK,15:20,15:20,15:20,착륙
305,AAR352,YNJ,15:25,15:24,15:24,착륙
306,KAL074,YYZ,15:25,15:38,15:38,착륙
307,AAR304,CGQ,15:30,15:18,15:18,착륙
308,KAL810,CGO,15:30,15:21,15:21,착륙
309,KAL922,ZRH,15:30,15:35,15:35,착륙
310,SIA600,SIN,15:30,15:02,15:02,착륙
311,KAL764,KIJ,15:40,15:22,15:22,착륙
312,KLM855,AMS,15:40,15:43,15:43,착륙
313,ASV751,NRT,15:45,15:35,15:35,착륙
314,JNA232,CTS,15:45,14:59,14:59,착륙
315,CES559,TAO,15:50,16:03,16:03,착륙
316,JNA246,OKA,15:50,16:40,16:40,착륙
317,KAL692,TPE,15:50,15:27,15:27,착륙
318,KAL742,NGO,15:50,15:31,15:31,착륙
319,AAR101,NRT,15:55,15:41,15:41,착륙
320,APG038,KLO,15:55,16:09,16:09,착륙
321,KAL252,JFK,15:55,15:52,15:52,착륙
322,KAL728,KIX,15:55,15:49,15:49,착륙
323,KAL910,CDG,15:55,16:20,16:20,착륙
324,AAR173,CTS,16:00,15:40,15:40,착륙
325,AAR364,PVG,16:00,16:05,16:05,착륙
326,APJ905,OKA,16:00,15:55,15:55,착륙
327,CCA801,TSN,16:00,15:45,15:45,착륙
328,JJA1601,NGO,16:00,16:19,16:19,착륙
329,JNA082,TPE,16:00,16:02,16:02,착륙
330,AAR522,LHR,16:05,16:07,16:07,착륙
331,TWB276,KMJ,16:05,15:55,15:55,착륙
332,JNA224,FUK,16:10,15:58,15:58,착륙
333,KAL368,PEN,16:10,15:27,15:27,착륙
334,KAL916,BCN,16:15,16:15,16:15,착륙
335,THA634,BKK,16:15,16:34,16:34,착륙
336,UAL893,SFO,16:15,18:50,18:50,지연
337,AAR133,FUK,16:20,16:11,16:11,착륙
338,ACA063,YVR,16:20,16:27,16:27,착륙
339,AAL281,DFW,16:25,16:12,16:12,착륙
340,HVN404,SGN,16:25,16:31,16:31,착륙
341,KAL082,JFK,16:25,16:10,16:10,착륙
342,AAR712,TPE,16:30,16:04,16:04,착륙
343,CSN695,DLC,16:30,16:18,16:18,착륙
344,DAL159,DTW,16:30,15:53,15:53,착륙
345,HVN414,HAN,16:30,16:22,16:22,착륙
346,KAL038,ORD,16:30,16:29,16:29,착륙
347,KAL094,IAD,16:30,16:00,16:00,착륙
348,KAL824,MDG,16:30,17:26,17:26,착륙
349,AAR267,JFK,16:35,16:56,16:56,착륙
350,KAL272,ATL,16:35,15:59,15:59,착륙
351,AAR702,MNL,16:40,17:40,17:40,지연
352,JJA1581,KOJ,16:40,16:23,16:23,착륙
353,JJA1105,NRT,16:45,16:36,16:36,착륙
354,KAL808,XIY,16:45,16:38,16:38,착륙
355,AAR370,CAN,16:50,16:36,16:36,착륙
356,CAL148,TPE,16:50,16:41,16:41,착륙
357,CCA125,PEK,16:50,16:32,16:32,착륙
358,DAL199,SEA,16:50,16:45,16:45,착륙
359,KAL704,NRT,16:50,16:27,16:27,착륙
360,UAE322,DXB,16:50,16:53,16:58,착륙
361,ESR632,OKA,16:55,17:19,17:19,착륙
362,KAL870,DLC,16:55,17:09,17:09,착륙
363,JJA2602,TPE,17:00,17:39,17:39,착륙
364,KAL604,HKG,17:00,16:54,16:54,착륙
365,KAL828,SZX,17:00,16:48,16:48,착륙
366,KAL898,PVG,17:00,17:06,17:06,착륙
367,QTR858,DOH,17:05,16:42,16:42,착륙
368,AAR354,CKG,17:10,17:03,17:03,착륙
369,KAL790,FUK,17:10,17:04,17:04,착륙
370,TWB284,KIX,17:10,16:52,16:52,착륙
371,KAL036,ATL,17:15,16:51,16:51,착륙
372,KAL1408,PUS,17:15,16:46,16:46,착륙
373,KAL766,CTS,17:15,16:29,16:29,착륙
374,KAL982,VVO,17:15,16:39,16:39,착륙
375,KAL622,MNL,17:20,18:19,18:19,착륙
376,KAL660,BKK,17:20,17:15,17:15,착륙
377,CSH827,PVG,17:25,17:01,17:01,착륙
378,KAL840,WEH,17:25,17:21,17:21,착륙
379,KAL866,CAN,17:25,17:18,17:18,착륙
380,AAR201,LAX,17:30,17:00,17:00,착륙
381,AAR221,JFK,17:30,17:17,17:17,착륙
382,AAR722,HKG,17:30,17:51,17:51,착륙
383,KAL024,SFO,17:30,18:39,18:44,지연
384,KAL862,TAO,17:35,17:34,17:34,착륙
385,AAR271,SEA,17:40,17:07,17:07,착륙
386,KAL018,LAX,17:40,17:25,17:25,착륙
387,KAL124,BNE,17:40,17:13,17:13,착륙
388,KAL888,XMN,17:40,18:20,18:20,착륙
389,KAL054,HNL,17:45,17:30,17:30,착륙
390,KAL072,YVR,17:45,17:36,17:36,착륙
391,AAR571,KHV,17:50,18:04,18:04,착륙
392,KAL122,SYD,17:50,17:43,17:43,착륙
393,AAR308,YNT,17:55,18:08,18:08,착륙
394,ASV763,KIX,17:55,17:51,17:51,착륙
395,CSN369,PVG,17:55,17:28,17:28,착륙
396,KAL130,AKL,17:55,17:48,17:48,착륙
397,KAL848,TNA,17:55,17:24,17:24,착륙
398,ESR932,HKG,18:05,17:45,17:45,착륙
399,JNA114,HKG,18:05,17:57,17:57,착륙
400,KAL208,LAX,18:05,17:59,17:59,착륙
401,AAR320,TAO,18:10,18:11,18:11,착륙
402,AAR340,HRB,18:10,18:15,18:15,착륙
403,AAR350,NKG,18:10,17:49,17:49,착륙
404,AAR360,HGH,18:10,18:23,18:23,착륙
405,AAR575,UUS,18:10,17:10,17:10,착륙
406,ASV783,UBJ,18:10,18:01,18:01,착륙
407,TWB252,CTS,18:15,17:31,17:31,착륙
408,JNA078,DAD,18:20,18:10,18:10,착륙
409,KAL1414,TAE,18:20,18:05,18:05,착륙
410,AAR334,PEK,18:25,18:46,18:46,착륙
411,JJA2102,HKG,18:25,18:28,18:28,착륙
412,KAL480,HAN,18:25,18:06,18:06,착륙
413,THY90,IST,18:25,17:54,17:54,착륙
414,TWB126,DAD,18:25,18:07,18:07,착륙
415,CQH8789,SJW,18:30,17:37,17:37,착륙
416,KAL818,TXN,18:30,18:14,18:14,착륙
417,TWB296,HSG,18:30,18:17,18:17,착륙
418,CPA418,HKG,18:40,18:41,18:41,착륙
419,AAR372,SZX,18:45,19:23,19:23,착륙
420,AAR998,TSN,18:45,19:49,19:49,지연
421,EVA160,TPE,18:45,18:31,18:31,착륙
422,KAL318,TSN,18:45,18:12,18:12,착륙
423,AAR728,HAN,18:50,18:13,18:13,착륙
424,JJA1801,OKA,18:55,18:52,18:52,착륙
425,AAR602,SYD,19:00,18:57,18:57,착륙
426,CSN6087,MDG,19:00,18:18,18:18,착륙
427,JJA8504,WEH,19:00,18:44,18:44,착륙
428,AAR113,KIX,19:05,18:37,18:37,착륙
429,JNA022,CEB,19:05,18:49,18:49,착륙
430,KAL278,GDL,19:05,18:53,18:53,착륙
431,JJA1901,CTS,19:10,18:47,18:47,착륙
432,ASV733,FUK,19:15,19:04,19:04,착륙
433,PAC751,CVG,19:15,22:15,22:15,지연
434,AAR366,PVG,19:20,19:18,19:18,착륙
435,AAR732,SGN,19:20,19:06,19:06,착륙
436,JJA5101,VVO,19:20,19:14,19:14,착륙
437,AAR994,CAN,19:25,20:50,20:50,지연
438,JJA1403,FUK,19:25,19:09,19:09,착륙
439,JNA064,BKI,19:25,19:20,19:20,착륙
440,PAL468,MNL,19:25,19:27,19:27,착륙
441,VJC860,SGN,19:25,19:25,19:25,착륙
442,AAR8534,PUS,19:30,19:11,19:11,착륙
443,CSN671,SHE,19:30,20:08,20:08,착륙
444,UZB513,TAS,19:30,19:59,19:59,착륙
445,CSC8903,CTU,19:35,19:16,19:16,착륙
446,ESR652,KOJ,19:35,18:55,18:55,착륙
447,KAL834,SHE,19:40,19:40,19:40,착륙
448,KAL002,HNL,19:50,19:34,19:34,착륙
449,KAL114,GUM,19:50,19:37,19:37,착륙
450,CAL162,TPE,19:55,19:45,19:45,착륙
451,ESR682,IBR,19:55,19:29,19:29,착륙
452,JNA214,KIX,19:55,19:47,19:47,착륙
453,TWB272,OKA,19:55,19:54,19:54,착륙
454,ASV771,OKA,20:00,20:22,20:22,착륙
455,HAL459,HNL,20:00,19:32,19:32,착륙
456,KAL614,HKG,20:00,20:36,20:36,착륙
457,ESR644,FUK,20:05,19:42,19:42,착륙
458,JNA642,GUM,20:05,20:14,20:14,착륙
459,THA654,BKK,20:05,20:09,20:09,착륙
460,APJ009,KIX,20:10,20:47,20:47,착륙
461,CDG4777,TAO,20:10,19:35,19:35,착륙
462,ESR614,KIX,20:10,19:52,19:52,착륙
463,JJA1405,FUK,20:15,20:01,20:01,착륙
464,JJA2002,MFM,20:15,20:12,20:12,착륙
465,KAL726,KIX,20:15,19:56,19:56,착륙
466,KAL796,CTS,20:15,19:30,19:30,착륙
467,AAR714,TPE,20:20,20:16,20:16,착륙
468,JJA3401,SPN,20:25,20:18,20:18,착륙
469,AAR123,NGO,20:30,20:32,20:32,착륙
470,CPA035,HKG,20:30,20:05,20:05,착륙
471,CPA420,HKG,20:35,20:20,20:20,착륙
472,CSN339,HAK,20:35,20:03,20:03,착륙
473,JJA3101,GUM,20:35,20:24,20:24,착륙
474,CES2043,TAO,20:40,20:41,20:41,착륙
475,KAL736,OKA,20:40,20:26,20:26,착륙
476,CES5051,PVG,20:45,20:28,20:28,착륙
477,KAL274,VCP,20:50,20:43,20:43,착륙
478,ASV791,CTS,20:55,20:39,20:39,착륙
479,AAR151,SDJ,21:05,20:30,20:30,착륙
480,CSN675,DLC,21:05,20:35,20:35,착륙
481,HKE626,HKG,21:05,21:16,21:16,착륙
482,JJA1103,NRT,21:05,20:45,20:45,착륙
483,KAL554,KIX,21:05,21:06,21:06,착륙
484,CDG4619,TAO,21:10,20:52,20:52,착륙
485,CES5049,YNT,21:10,20:49,20:49,착륙
486,CEB128,CEB,21:15,21:33,21:33,착륙
487,JJA4502,KHH,21:15,21:24,21:24,착륙
488,JNA284,KIX,21:15,21:04,21:04,착륙
489,KAL484,HAN,21:15,20:50,20:50,착륙
490,KAL552,NRT,21:15,21:18,21:18,착륙
491,KAL682,SGN,21:15,20:54,20:54,착륙
492,CPA416,HKG,21:20,21:10,21:10,착륙
493,JJA2202,BKK,21:20,20:56,20:56,착륙
494,KAL868,ULN,21:20,21:28,21:28,착륙
495,FDX5924,MEM,21:25,21:00,21:00,착륙
496,VJC874,DAD,21:30,21:35,21:35,착륙
497,AAR157,KMI,21:35,20:58,20:58,착륙
498,ESR604,NRT,21:35,21:41,21:41,착륙
499,JJA1307,KIX,21:35,20:53,20:53,착륙
500,JNA226,FUK,21:35,21:21,21:21,착륙
501,AAR336,PEK,21:40,21:51,21:51,착륙
502,APG9048,CEB,21:40,21:09,21:09,착륙
503,JJA1305,KIX,21:40,21:57,21:57,착륙
504,JJA2902,DAD,21:40,22:17,22:17,착륙
505,PAL492,CRK,21:40,21:12,21:12,착륙
506,SHU5434,VVO,21:40,21:15,21:15,착륙
507,TWB204,NRT,21:40,21:39,21:39,착륙
508,CDG4707,YNT,21:45,21:20,21:20,착륙
509,MAS038,KUL,21:45,21:37,21:37,착륙
510,APJ011,KIX,21:55,21:49,21:49,착륙
511,AAR135,FUK,22:00,21:46,21:46,착륙
