,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,PAC213,CVG,00:15,00:07,00:07
1,KAL854,PEK,01:00,00:31,00:31
2,AAR281,LAX,01:45,01:38,01:38
3,CKK257,PVG,01:50,01:56,01:56
4,KAL594,FRA,02:40,01:51,01:51
5,PAC997,LAX,03:30,03:09,03:09
6,KAL164,DYG,03:40,03:20,03:20
7,SOO7923,CVG,03:55,03:27,03:27
8,KAL624,MNL,04:20,04:12,04:12
9,PAC224,CVG,04:20,04:00,04:00
10,APJ809,HND,04:25,04:04,04:04
11,CRK646,HKG,04:25,03:32,03:32
12,HVN440,CXR,04:25,03:56,03:56
13,AAV600,CEB,04:30,04:07,04:07
14,VJC836,CXR,04:30,04:14,04:14
15,JJA2306,MNL,04:40,03:52,03:52
16,KAL658,BKK,04:45,04:16,04:16
17,CES2023,CSX,04:50,04:39,04:39
18,KAL720,HND,04:50,04:09,04:09
19,AAR324,CTU,04:55,05:02,05:02
20,AAV700,KLO,04:55,03:48,03:48
21,KAL680,HAN,04:55,04:34,04:34
22,AAR322,CSX,05:00,04:21,04:21
23,AAR704,MNL,05:00,04:50,04:50
24,AAR746,HKG,05:00,04:48,04:48
25,ESR592,DAD,05:00,04:53,04:53
26,TWB132,VTE,05:00,04:29,04:29
27,KAL886,KMG,05:05,04:45,04:45
28,TWB302,GUM,05:05,04:24,04:24
29,VJC880,DAD,05:05,04:57,04:57
30,KAL012,LAX,05:10,04:37,04:37
31,KAL006,LAS,05:15,04:32,04:32
32,KAL086,JFK,05:15,04:41,04:41
33,AAR203,LAX,05:20,04:55,04:55
34,KAL608,HKG,05:20,04:59,04:59
35,VJC864,SGN,05:25,05:37,05:37
36,VJC962,HAN,05:25,05:04,05:04
37,AAR211,SFO,05:30,04:08,04:18
38,AAR356,CAN,05:30,05:06,05:06
39,ASV502,HKG,05:30,05:32,05:32
40,HVN416,HAN,05:30,05:15,05:15
41,KAL026,SFO,05:30,04:43,04:43
42,KAL696,KTM,05:30,05:10,05:10
43,KAL464,DAD,05:35,05:08,05:08
44,KAL632,CEB,05:35,05:25,05:25
45,PAC983,CVG,05:35,07:59,07:59
46,AAR756,DAD,05:40,05:23,05:23
47,JNA004,BKK,05:40,05:38,05:38
48,KAL650,MNL,05:40,05:35,05:35
49,AAR734,HAN,05:45,05:27,05:27
50,DAL27,ATL,05:45,05:37,05:37
51,KAL644,SIN,05:45,05:39,05:39
52,PAL466,MNL,05:50,05:12,05:12
53,APG036,KLO,05:55,05:19,05:19
54,JJA2108,HKG,05:55,05:33,05:33
55,KAL482,DEL,06:00,05:54,05:54
56,PAL484,CEB,06:00,05:42,05:42
57,VJC878,DAD,06:00,06:04,06:04
58,VJC926,HPH,06:00,05:30,05:30
59,ESR872,PVG,06:05,05:17,05:17
60,JNA062,BKI,06:05,05:51,05:51
61,KAL316,PVG,06:05,05:21,05:21
62,THA688,BKK,06:05,05:56,05:56
63,TWB308,SPN,06:05,05:44,05:44
64,KAL684,SGN,06:10,05:41,05:41
65,TWB108,MFM,06:10,05:48,05:48
66,KAL668,CNX,06:15,05:45,05:45
67,ESR512,BKK,06:20,05:43,05:43
68,JJA4206,CNX,06:20,06:09,06:09
69,KAL112,GUM,06:20,06:12,06:12
70,KAL612,HKG,06:20,06:07,06:07
71,AAR708,CRK,06:30,06:08,06:08
72,AAR970,HKG,06:30,06:30,06:30
73,HVN408,SGN,06:30,05:58,05:58
74,MAS066,KUL,06:30,06:48,06:48
75,AAR752,SIN,06:35,06:14,06:14
76,JNA024,CRK,06:35,06:32,06:32
77,THA658,BKK,06:35,06:12,06:12
78,AAR626,SPN,06:40,06:19,06:19
79,ESR502,BKI,06:40,06:06,06:06
80,JJA3105,GUM,06:40,06:03,06:03
81,KAL652,BKK,06:40,06:16,06:16
82,RBA651,BWN,06:40,06:34,06:34
83,JJA4304,VTE,06:45,06:46,06:46
84,KAL690,PNH,06:45,06:25,06:25
85,JNA122,MFM,06:50,06:41,06:41
86,KAL628,CGK,06:50,06:37,06:37
87,AAR736,SGN,06:55,07:04,07:04
88,AAR742,BKK,06:55,07:08,07:08
89,AAR988,PVG,06:55,07:32,07:32
90,THA656,BKK,06:55,06:51,06:51
91,TWB128,DAD,06:55,06:56,06:56
92,JJA2406,CEB,07:05,06:58,06:58
93,LAO921,VTE,07:05,06:44,06:44
94,AAR710,CEB,07:10,07:22,07:22
95,CEB180,KLO,07:10,06:21,06:21
96,ESR572,PPS,07:10,06:28,06:28
97,ESR594,DAD,07:10,07:15,07:15
98,KAL672,KUL,07:15,06:39,06:39
99,JNA026,CEB,07:20,07:26,07:26
100,JNA052,VTE,07:20,07:11,07:11
101,ASV532,KLO,07:25,07:00,07:00
102,ASV542,BKI,07:25,07:25,07:25
103,HVN430,DAD,07:25,07:36,07:36
104,KAL472,RGN,07:25,06:53,06:53
105,AAR740,PNH,07:30,07:13,07:13
106,ESR562,CXR,07:30,07:41,07:41
107,JJA2004,MFM,07:35,06:23,06:23
108,SIA608,SIN,07:35,07:28,07:28
109,AAR762,CGK,07:40,07:19,07:19
110,AHK128,HKG,07:45,07:34,07:34
111,JJA2508,BKI,07:45,07:52,07:52
112,KAL314,HKG,07:45,07:02,07:02
113,JJA2804,HAN,07:50,07:57,07:57
114,UPS11,SDF,07:50,07:49,07:49
115,UPS196,ANC,07:50,07:53,07:53
116,FDX5230,MEM,07:55,08:24,08:24
117,VJC960,HAN,07:55,07:17,07:17
118,KAL1410,TAE,08:00,07:42,07:42
119,AAR8532,PUS,08:05,07:49,07:49
120,GTI8021,OAI,08:05,07:31,07:31
121,JJA8602,SYX,08:05,07:45,07:45
122,JNA060,DAD,08:05,08:02,08:02
123,TWB164,HAN,08:05,07:47,07:47
124,AFR264,CDG,08:10,07:39,07:39
125,KAL1402,PUS,08:10,07:54,07:54
126,FDX5926,MEM,08:25,08:10,08:10
127,JJA2204,BKK,08:25,10:09,10:09
128,JJA2904,DAD,08:25,08:44,08:44
129,TWB122,SGN,08:25,08:58,08:58
130,GIA878,CGK,08:30,08:13,08:13
131,KAL654,BKK,08:30,08:05,08:05
132,JJA3403,SPN,08:35,07:46,07:46
133,KAL214,LAX,08:35,07:38,07:38
134,KAL336,PVG,08:40,08:07,08:07
135,XAX506,KUL,08:40,08:21,08:21
136,KAL638,HKT,08:45,08:35,08:35
137,TWB102,BKK,08:45,08:40,08:40
138,AAR177,HND,08:50,08:15,08:15
139,BAW17,LHR,08:50,11:11,11:11
140,JJA2408,CEB,08:50,08:31,08:31
141,KAL320,CAN,08:50,08:18,08:18
142,KAL646,SIN,08:50,08:52,08:52
143,AAR574,TAS,09:05,09:30,09:30
144,KAL1404,PUS,09:05,08:48,08:48
145,KAL468,CXR,09:10,08:33,08:33
146,LOT97,WAW,09:10,09:21,09:21
147,FIN41,HEL,09:15,08:42,08:42
148,GIA870,DPS,09:15,09:06,09:06
149,AAR744,BKK,09:20,09:14,09:14
150,JJA4704,SGN,09:20,09:03,09:03
151,KAL630,DPS,09:20,08:55,08:55
152,ASV512,DAD,09:25,09:00,09:00
153,UZB511,TAS,09:30,09:27,09:27
154,AAR552,IST,09:35,09:12,09:12
155,AAR748,HKT,09:40,09:25,09:25
156,KAL924,SVO,09:40,08:27,08:27
157,APJ001,KIX,09:45,09:23,09:23
158,JJA4908,CXR,09:45,09:10,09:10
159,SIA612,SIN,09:50,09:19,09:19
160,VJC862,SGN,09:50,09:33,09:33
161,AIC312,DEL,09:55,10:27,10:27
162,KZR209,TSE,09:55,10:29,10:29
163,QTR8980,DOH,10:00,10:11,10:11
164,SBI5791,OVB,10:00,09:52,09:52
165,TAX700,DMK,10:05,10:02,10:02
166,KAL362,HAN,10:15,09:48,09:48
167,TWB158,CXR,10:15,09:43,09:43
168,AAR934,HAN,10:20,10:19,10:19
169,CSN685,DLC,10:20,10:06,10:06
170,ESR514,BKK,10:20,10:13,10:13
171,UIA170,TPE,10:20,10:16,10:16
172,CAL164,KHH,10:45,10:24,10:24
173,CDG4095,TNA,10:45,10:31,10:31
174,CES549,YNT,10:55,10:22,10:22
175,DLH718,MUC,10:55,10:04,10:04
176,GCR7993,TSN,10:55,11:01,11:01
177,AAR115,KIX,11:00,10:34,10:34
178,CES2039,TAO,11:00,10:43,10:43
179,CSN313,PVG,11:00,10:45,10:45
180,JNA222,FUK,11:00,10:55,10:55
181,KAL952,DXB,11:00,10:49,10:49
182,SHU5450,KHV,11:05,10:37,10:37
183,CAL160,TPE,11:15,11:03,11:06
184,CES579,NKG,11:15,10:52,10:52
185,JJA1607,NGO,11:15,10:40,10:40
186,AAR368,PVG,11:20,11:15,11:15
187,CDG4617,TAO,11:20,11:17,11:17
188,KAL722,KIX,11:25,11:04,11:04
189,AFL250,SVO,11:30,10:58,10:58
190,CSN681,SHE,11:35,11:28,11:28
191,KAL1406,PUS,11:35,11:16,11:16
192,KAL744,NGO,11:35,11:14,11:14
193,AAR107,NRT,11:40,11:09,11:09
194,HKE618,HKG,11:40,11:19,11:19
195,CCA171,TSN,11:45,11:41,11:41
196,ETD876,AUH,11:45,11:54,11:54
197,CCA123,PEK,11:50,12:07,12:07
198,CCA139,HGH,11:50,11:44,11:44
199,CSN683,HRB,11:50,11:25,11:25
200,JJA1303,KIX,11:50,11:31,11:31
201,KAL706,NRT,11:50,11:19,11:19
202,PAC751,CVG,11:50,11:12,11:12
203,CES5041,PVG,11:55,12:11,12:11
204,DLH712,FRA,11:55,11:38,11:38
205,KAL788,FUK,12:00,11:35,11:35
206,KAL896,PVG,12:00,11:56,11:56
207,AAR542,FRA,12:05,11:27,11:27
208,KAL8248,LAX,12:05,11:24,11:24
209,MGL301,ULN,12:05,11:36,11:36
210,APG884,MNL,12:10,11:29,11:29
211,FDX5154,ANC,12:10,12:20,12:20
212,CES2033,TAO,12:15,11:48,11:48
213,CSN6079,WUH,12:15,11:59,11:59
214,CSN687,CGQ,12:15,11:51,11:51
215,AAR310,WEH,12:20,12:23,12:23
216,JJA8402,TAO,12:20,12:06,12:06
217,KAL748,OKJ,12:25,12:04,12:04
218,CXA871,XMN,12:35,12:18,12:18
219,SHU5436,VVO,12:35,12:02,12:02
220,CPA438,HKG,12:40,12:16,12:16
221,KAL936,PRG,12:40,12:09,12:09
222,AAR111,KIX,12:50,13:09,13:09
223,AAR131,FUK,12:50,12:45,12:45
224,CDG4087,TAO,12:50,12:42,12:42
225,AAR318,TAO,12:55,13:04,13:04
226,TWB282,KIX,12:55,12:34,12:34
227,CES2017,WEH,13:00,12:57,12:57
228,AAR588,BRU,13:05,12:26,12:26
229,AMU822,MFM,13:05,12:36,12:36
230,CCA143,YNJ,13:05,12:38,12:38
231,AAR121,NGO,13:10,12:55,12:55
232,ASV754,HIJ,13:10,12:51,12:51
233,JNA212,KIX,13:10,12:40,12:40
234,AAR302,DLC,13:15,13:02,13:02
235,CES5021,XIY,13:15,13:28,13:28
236,KAL656,BOM,13:15,13:06,13:06
237,CSN6073,YNJ,13:25,12:47,12:47
238,KAL846,TAO,13:25,13:12,13:12
239,ESR642,FUK,13:30,13:00,13:00
240,TWB670,RMQ,13:35,13:37,13:37
241,KAL856,PEK,13:40,13:38,13:38
242,AAR328,TSN,13:45,13:24,13:24
243,AAR332,PEK,13:45,13:51,13:51
244,AAR502,CDG,13:50,13:43,13:43
245,CSN337,CAN,13:50,13:17,13:17
246,ESR612,KIX,13:50,13:35,13:35
247,TWB292,FUK,13:50,13:40,13:40
248,CPA410,HKG,13:55,13:21,13:21
249,CSZ9033,SZX,13:55,13:26,13:26
250,GTI2478,ATL,13:55,15:21,15:21
251,KAL906,FRA,13:55,13:14,13:14
252,KAL956,IST,13:55,13:54,13:54
253,JJA8502,WEH,14:00,14:54,14:54
254,JNA202,NRT,14:00,13:30,13:30
255,KAL724,KIX,14:00,13:44,13:44
256,AAR338,YNZ,14:05,13:41,13:41
257,CCA131,PEK,14:10,14:29,14:29
258,KAL832,SHE,14:20,13:45,13:45
259,CDG4081,TAO,14:25,14:26,14:26
260,KAL894,PVG,14:25,14:05,14:05
261,AAR304,CGQ,14:30,14:15,14:15
262,AAR362,PVG,14:30,14:38,14:38
263,CSN3065,CSX,14:30,14:24,14:24
264,ESR602,NRT,14:30,14:20,14:20
265,ESR826,HUN,14:45,14:07,14:07
266,KAL908,LHR,14:50,14:12,14:12
267,XAX504,KUL,14:50,14:31,14:31
268,APJ005,KIX,14:55,14:34,14:34
269,CCA439,CKG,14:55,14:35,14:35
270,CES267,YNT,14:55,15:15,15:15
271,TWB212,NRT,14:55,14:22,14:22
272,AAR352,YNJ,15:00,14:46,14:46
273,SBI6271,VVO,15:00,14:49,14:49
274,CSN3061,CAN,15:15,14:53,14:53
275,KAL686,SGN,15:15,15:06,15:06
276,KAL806,TSN,15:15,15:12,15:12
277,KAL892,YNJ,15:15,14:56,14:56
278,AAR171,OKA,15:20,14:57,14:57
279,CES5033,PVG,15:20,14:51,14:51
280,KAL020,SEA,15:20,15:19,15:19
281,TAX708,DMK,15:20,15:17,15:17
282,AIH242,WEH,15:25,15:07,15:07
283,DAL171,MSP,15:25,16:41,16:41
284,SBI6301,IKT,15:25,15:18,15:18
