,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,CAL163,TPE,00:05,01:50,01:39
1,CSN316,PEK,00:05,23:20,00:45
2,KAL271,ATL,00:05,23:25,00:28
3,KAL361,HAN,00:05,23:30,00:01
4,KAL8241,LAX,00:05,23:40,01:00
5,KAL9525,MXP,00:05,23:40,00:33
6,UAE323,DXB,00:05,23:50,01:23
7,ESR513,BKK,00:10,23:55,01:02
8,MAS039,KUL,00:10,00:10,01:04
9,AJX8480,OKA,00:15,00:15,01:44
10,ETD873,AUH,00:15,00:15,01:19
11,TAX703,DMK,00:20,00:20,00:42
12,SIA007,SIN,00:25,00:25,01:18
13,QTR859,DOH,00:30,00:30,01:41
14,THY91,IST,00:40,00:40,01:28
15,KLM856,AMS,00:55,00:55,01:10
16,AAR987,PVG,01:05,01:05,02:01
17,ABW492,SVO,01:50,01:50,02:35
18,VJC839,CXR,01:50,01:50,02:20
19,BOX581,LEJ,02:00,04:10,05:08
20,KAL335,PVG,02:05,02:05,02:50
21,GEC8385,FRA,02:10,02:10,02:29
22,CEB187,MNL,02:30,02:30,03:10
23,GAP2483,TAG,02:30,02:30,02:31
24,KAL595,ZAZ,03:00,03:00,03:49
25,SKY1202,HND,03:10,14:35,15:21
26,CKK258,PVG,03:30,04:20,03:29
27,KAL8381,UTP,03:40,04:10,05:02
28,AAR198,NRT,04:00,04:00,04:33
29,HKE615,HKG,04:55,04:55,05:00
30,PAC927,HKG,05:05,05:05,05:35
31,PAC225,CVG,05:30,05:30,05:48
32,LNI2736,BTH,06:00,06:00,06:11
33,PIC195,DAD,06:10,06:10,06:25
34,AZG122,GYD,06:15,09:30,10:02
35,VJC881,DAD,06:15,07:05,07:29
36,AAV601,CEB,06:20,06:20,06:45
37,AAV705,KLO,06:20,06:20,06:57
38,JCC802,REP,06:20,06:20,06:30
39,VJC963,HAN,06:25,06:25,07:04
40,AZG9122,GYD,06:30,09:05,09:26
41,CRK627,HKG,06:30,06:30,08:03
42,ESR633,OKA,06:30,06:30,06:47
43,HVN9409,PQC,06:40,06:40,07:11
44,AAV701,KLO,06:45,06:45,06:59
45,VJC865,SGN,06:45,06:45,07:23
46,VJC879,DAD,06:45,06:45,07:21
47,APG037,KLO,06:55,06:55,07:02
48,JJA1904,CTS,06:55,08:00,08:07
49,AAR1525,AXT,07:00,08:00,08:38
50,EVA149,TPE,07:00,07:00,07:51
51,JJA1304,KIX,07:00,08:20,08:18
52,SWM212,REP,07:00,07:00,07:42
53,TWB205,NRT,07:00,07:00,07:27
54,AIH231,YNT,07:05,07:05,07:56
55,ASV762,KIX,07:05,07:05,07:46
56,JNA221,FUK,07:05,07:05,08:22
57,PAL489,KLO,07:10,07:10,07:18
58,VJC925,HPH,07:15,07:15,07:58
59,TWB297,OIT,07:20,07:20,07:53
60,ESR621,CTS,07:25,07:35,08:13
61,TWB671,KHH,07:25,08:25,08:40
62,AAR731,SGN,07:30,08:50,09:05
63,APJ012,KIX,07:30,07:30,08:10
64,JNA261,KKJ,07:30,07:30,08:24
65,PAL485,CEB,07:30,07:30,07:49
66,TWB607,TAO,07:30,09:10,10:28
67,JJA1408,FUK,07:35,07:35,08:05
68,JNA201,NRT,07:35,07:35,08:01
69,KAL1413,TAE,07:35,08:29,08:29
70,JNA077,DAD,07:40,07:40,08:12
71,TWB125,DAD,07:45,07:45,08:19
72,TWB201,NRT,07:45,07:45,08:35
73,AAR701,MNL,07:50,08:50,09:03
74,AMU825,MFM,07:50,07:50,08:24
75,ASV722,NGS,07:55,07:55,08:16
76,CEB181,KLO,07:55,08:10,08:34
77,CES5050,YNT,07:55,07:55,08:42
78,ESR881,TPE,07:55,07:55,08:29
79,KAL621,MNL,07:55,09:00,09:00
80,KAL763,KIJ,07:55,09:08,09:08
81,TWB281,KIX,07:55,07:55,08:26
82,AAR184,CTS,08:00,08:00,08:55
83,JNA211,KIX,08:00,08:00,08:44
84,KAL529,FRA,08:00,08:00,08:55
85,KAL787,FUK,08:00,09:04,09:04
