,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,ABW692,SVO,00:05,00:07,00:07
1,EVA150,TPE,00:05,00:12,00:12
2,JJA8404,TAO,00:05,00:04,00:04
3,THY6544,ISL,00:40,00:55,00:55
4,KAL854,PEK,00:45,01:01,01:01
5,AJX8475,NRT,00:55,00:49,00:49
6,APJ701,CTS,01:10,02:27,02:27
7,CKK257,PVG,02:40,12:42,12:42
8,KAL868,ULN,03:25,03:11,03:11
9,AAR235,ORD,04:00,03:36,03:36
10,DAL27,ATL,04:00,03:13,03:13
11,JNA080,DAD,04:05,03:26,03:26
12,UPS99,SDF,04:05,03:52,03:52
13,KAL086,JFK,04:10,03:48,03:48
14,JJA2306,MNL,04:15,04:30,04:30
15,KAL624,MNL,04:15,03:45,03:45
16,AAR203,LAX,04:20,03:16,03:16
17,CSS7053,CTU,04:20,04:11,04:11
18,KAL026,SFO,04:20,03:43,03:43
19,APJ809,HND,04:25,04:04,04:04
20,CRK646,HKG,04:25,03:51,03:51
21,AAR211,SFO,04:30,03:01,03:01
22,HVN440,CXR,04:30,04:17,04:17
23,VJC836,CXR,04:30,04:52,04:52
24,KAL720,HND,04:35,04:14,04:14
25,AAR704,MNL,04:40,04:06,04:06
26,TWB302,GUM,04:45,04:21,04:21
27,AAR324,CTU,04:50,04:23,04:23
28,AAV704,KLO,04:50,04:09,04:09
29,KAL012,LAX,04:50,03:55,03:55
30,AAV700,KLO,04:55,04:03,04:03
31,KAL006,LAS,04:55,03:58,03:58
32,AAV600,CEB,05:00,04:32,04:32
33,ESR592,DAD,05:00,04:26,04:26
34,ESR992,VVO,05:00,04:00,04:00
35,TWB132,VTE,05:00,04:40,04:40
36,VJC880,DAD,05:00,05:53,05:53
37,AAR326,KWL,05:05,04:35,04:35
38,AAR746,HKG,05:10,04:55,04:55
39,JNA064,BKI,05:10,04:33,04:33
40,CES2023,CSX,05:20,04:50,04:50
41,PAL466,MNL,05:20,04:47,04:47
42,TWB308,SPN,05:20,04:42,04:42
43,APG036,KLO,05:25,04:38,04:38
44,KAL464,DAD,05:25,04:44,04:44
