,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,CEB188,MNL,00:15,00:11,00:11
1,MGL307,ULN,00:25,00:00,00:00
2,PAC237,CVG,00:40,00:14,00:14
3,KAL854,PEK,00:45,01:01,01:01
4,APJ701,CTS,01:10,00:31,00:31
5,AAR221,JFK,02:25,03:00,03:00
6,CKS928,SEA,02:30,11:19,11:19
7,KAL868D,ULN,03:25,03:18,03:18
8,AAR203,LAX,04:00,03:29,03:29
9,AAR211,SFO,04:00,03:32,03:32
10,DAL27,ATL,04:00,04:08,04:08
11,KAL026,SFO,04:00,03:44,03:44
12,JNA080,DAD,04:05,05:37,05:37
13,KAL086,JFK,04:10,04:14,04:14
14,JJA2306,MNL,04:15,04:54,04:54
15,KAL012,LAX,04:20,03:55,03:55
16,UPS37,ONT,04:20,03:51,03:51
17,APJ809,HND,04:25,04:47,04:47
18,CRK646,HKG,04:25,03:47,03:47
19,HVN440,CXR,04:30,04:21,04:21
20,VJC836,CXR,04:30,04:40,04:40
21,KAL624,MNL,04:35,05:07,05:07
22,KAL720,HND,04:35,04:10,04:10
23,TAX704,DMK,04:35,04:37,04:37
24,AAR704,MNL,04:40,04:42,04:42
25,GTI547,CVG,04:45,04:31,04:31
26,TWB302,GUM,04:45,04:45,04:45
27,AAR324,CTU,04:50,05:15,05:15
28,AAV704,KLO,04:50,04:18,04:18
29,KAL886,KMG,04:50,04:34,04:34
30,AAV700,KLO,04:55,04:28,04:28
31,AAV600,CEB,05:00,04:59,04:59
32,ESR592,DAD,05:00,05:28,05:28
33,ESR992,VVO,05:00,04:03,04:03
34,TWB132,VTE,05:00,04:52,04:52
35,VJC880,DAD,05:00,06:10,06:08
36,AAR326,KWL,05:05,04:53,04:53
37,AAR322,CSX,05:10,05:47,05:47
38,AAR746,HKG,05:10,05:02,05:02
39,JNA064,BKI,05:10,04:46,04:46
40,CES2023,CSX,05:20,04:49,04:49
41,PAL466,MNL,05:20,05:21,05:21
42,TWB308,SPN,05:20,04:50,04:50
43,APG036,KLO,05:25,05:03,05:03
44,KAL464,DAD,05:25,05:05,05:05
45,KAL608,HKG,05:25,05:10,05:10
46,KAL680,HAN,05:25,04:56,04:56
47,VJC864,SGN,05:25,05:33,05:33
48,ASV502,HKG,05:30,05:41,05:41
49,VJC962,HAN,05:30,05:51,05:51
50,AAR734,HAN,05:40,05:31,05:31
51,DLH718,MUC,05:40,05:13,05:13
52,AAR358,CAN,05:45,05:52,05:52
53,TWB108,MFM,05:45,05:59,05:59
54,HVN416,HAN,05:50,05:35,05:35
55,AAR756,DAD,05:55,06:19,06:19
56,CPA412,HKG,05:55,06:13,06:13
57,JNA040,KLO,05:55,05:18,05:18
58,KAL112,GUM,05:55,06:06,06:06
59,KAL316,PVG,05:55,06:11,06:11
60,AAR626,SPN,06:00,05:49,05:49
61,AMX090,MEX,06:00,07:13,07:13
62,ESR512,BKK,06:00,05:45,05:45
63,KAL612,HKG,06:00,06:03,06:03
64,KAL644,SIN,06:00,06:01,06:01
65,THA688,BKK,06:00,05:55,05:55
66,VJC878,DAD,06:00,07:15,07:15
67,JJA2108,HKG,06:05,06:09,06:09
68,KAL658,BKK,06:10,06:05,06:05
69,VJC926,HPH,06:15,05:24,05:24
70,AAR752,SIN,06:20,06:24,06:24
71,JNA122,MFM,06:20,06:43,06:43
72,JJA2004,MFM,06:25,07:02,07:02
73,KAL632,CEB,06:25,06:54,06:54
74,KAL8870,ULN,06:25,06:17,06:17
75,PAL484,CEB,06:25,05:54,05:54
76,JNA024,CRK,06:30,07:24,07:24
77,KAL8258,JFK,06:30,05:57,05:57
78,PAL488,KLO,06:30,05:42,05:42
79,THA658,BKK,06:35,06:29,06:29
80,TWB128,DAD,06:35,07:42,07:42
