,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,PAC213,CVG,00:15,00:06,00:06
1,KAL854,PEK,01:00,00:24,00:24
2,PAC961,CVG,01:05,00:50,00:39
3,CKK257,PVG,01:50,01:43,01:43
4,PAC997,LAX,03:30,03:16,03:16
5,KAL624,MNL,04:00,04:04,04:04
6,JNA062,BKI,04:15,03:56,03:56
7,PAC224,CVG,04:20,03:50,03:50
8,CRK646,HKG,04:25,03:43,03:43
9,HVN440,CXR,04:25,04:07,04:07
10,AAR704,MNL,04:30,04:15,04:15
11,AAV600,CEB,04:30,04:00,04:00
12,VJC836,CXR,04:30,05:38,05:38
13,APJ809,HND,04:35,04:27,04:27
14,JJA2306,MNL,04:40,03:46,03:46
15,KAL152,KWE,04:40,04:02,04:02
16,CES2023,CSX,04:50,04:49,04:49
17,HYT9033,YIW,04:50,,
18,KAL720,HND,04:50,04:34,04:34
19,AAR324,CTU,04:55,05:04,05:04
20,AAV700,KLO,04:55,04:13,04:13
21,KAL680,HAN,04:55,04:42,04:42
22,AAR235,ORD,05:00,05:31,05:31
23,AAR322,CSX,05:00,04:18,04:18
24,AAR746,HKG,05:00,04:45,04:45
25,ESR592,DAD,05:00,04:40,04:40
26,KAL658,BKK,05:00,04:51,04:51
27,TWB132,VTE,05:00,04:32,04:32
28,KAL886,KMG,05:05,04:21,04:21
29,TWB302,GUM,05:05,04:38,04:38
30,VJC880,DAD,05:05,05:52,05:52
31,KAL012,LAX,05:10,05:24,05:24
32,KAL086,JFK,05:15,05:16,05:16
33,AAR203,LAX,05:20,05:44,05:44
34,KAL608,HKG,05:20,04:56,04:56
35,CPA412,HKG,05:25,05:18,05:18
36,SWM211,REP,05:25,05:01,05:01
37,VJC864,SGN,05:25,05:36,05:36
38,VJC962,HAN,05:25,05:09,05:09
39,AAR211,SFO,05:30,06:07,06:07
40,AAR356,CAN,05:30,05:12,05:12
41,ASV532,HKG,05:30,05:21,05:21
42,HVN416,HAN,05:30,05:15,05:15
43,KAL026,SFO,05:30,05:57,05:57
44,KAL650,MNL,05:30,05:29,05:29
45,KAL696,KTM,05:30,04:59,04:59
46,KAL464,DAD,05:35,05:17,05:17
47,KAL632,CEB,05:35,05:26,05:26
48,AAR756,DAD,05:40,05:28,05:28
49,AMU826,MFM,05:40,05:30,05:30
50,HVN6416,HAN,05:40,05:21,05:21
51,JNA004,BKK,05:40,05:39,05:39
52,AAR734,HAN,05:45,05:42,05:42
53,DAL27,ATL,05:45,05:06,05:06
54,JNA052,VTE,05:45,05:49,05:49
55,KAL644,SIN,05:45,05:33,05:33
56,PAL466,MNL,05:50,06:02,06:02
57,APG036,KLO,05:55,05:33,05:33
58,JJA2108,HKG,05:55,06:18,06:18
59,PAL484,CEB,06:00,05:25,05:25
60,VJC878,DAD,06:00,06:20,06:20
61,VJC926,HPH,06:00,05:37,05:37
62,JJA4206,CNX,06:05,05:50,05:50
63,KAL316,PVG,06:05,05:41,05:41
64,THA688,BKK,06:05,05:55,05:55
65,TWB148,CRK,06:05,05:48,05:48
66,KAL684,SGN,06:10,06:15,06:15
67,TWB108,MFM,06:10,06:05,06:05
68,KAL006,LAS,06:15,06:12,06:12
69,KAL668,CNX,06:15,05:53,05:53
70,ASV101,GUM,06:20,06:46,06:46
71,ESR512,BKK,06:20,05:46,05:46
72,KAL112,GUM,06:20,06:00,06:00
73,KAL612,HKG,06:20,06:32,06:32
74,JNA024,CRK,06:25,06:55,06:55
75,JNA058,HAN,06:25,07:18,07:18
76,AAR708,CRK,06:30,06:16,06:16
77,AAR970,HKG,06:30,06:10,06:10
78,HVN408,SGN,06:30,06:40,06:40
79,MAS066,KUL,06:30,06:24,06:24
80,AAR752,SIN,06:35,06:37,06:37
81,JNA122,MFM,06:35,07:16,07:16
82,THA658,BKK,06:35,06:13,06:13
83,AAR626,SPN,06:40,07:10,07:10
84,ESR502,BKI,06:40,06:21,06:21
85,JJA3105,GUM,06:40,06:31,06:31
86,KAL652,BKK,06:40,06:22,06:22
87,RBA651,BWN,06:40,06:28,06:28
88,JJA4304,VTE,06:45,06:35,06:35
89,KAL690,PNH,06:45,06:48,06:48
90,KAL628,CGK,06:50,06:26,06:26
91,AAR742,BKK,06:55,22:21,22:21
92,AAR988,PVG,06:55,08:31,08:31
93,JJA2406,CEB,06:55,06:50,06:50
94,THA656,BKK,06:55,06:39,06:39
95,TWB128,DAD,06:55,06:29,06:29
96,PAL488,KLO,07:00,06:35,06:35
97,JNA124,MFM,07:05,07:02,07:02
98,LAO921,VTE,07:05,06:57,06:57
99,AAR710,CEB,07:10,07:14,07:14
100,CEB180,KLO,07:10,06:43,06:43
101,ESR572,PPS,07:10,07:12,07:12
102,ESR594,DAD,07:10,07:04,07:04
103,AAR736,SGN,07:15,07:38,07:38
104,JNA072,HKT,07:15,07:07,07:07
105,KAL472,RGN,07:15,06:53,06:53
106,KAL672,KUL,07:15,07:00,07:00
107,AAR740,PNH,07:20,07:21,07:21
108,JNA026,CEB,07:20,07:24,07:24
109,ASV512,BKI,07:25,08:45,08:45
110,HVN430,DAD,07:25,07:40,07:40
111,ESR542,HAN,07:30,07:52,07:52
112,JJA4604,CRK,07:35,07:50,07:50
113,JNA644,GUM,07:35,07:31,07:31
114,SIA608,SIN,07:35,07:35,07:35
115,SWM213,REP,07:40,07:48,07:48
116,AHK128,HKG,07:45,07:41,07:41
117,JJA2508,BKI,07:45,07:33,07:33
118,KAL314,HKG,07:45,07:26,07:26
119,ASV542,KLO,07:50,07:29,07:29
120,JJA2804,HAN,07:50,07:43,07:43
121,UPS11,SDF,07:50,07:47,07:47
122,UPS196,ANC,07:50,07:44,07:44
123,FDX5230,MEM,07:55,07:56,07:56
124,VJC960,HAN,07:55,07:23,07:23
125,AAR8532,PUS,08:00,07:51,07:51
126,KAL1412,TAE,08:00,07:58,07:58
127,JJA8602,SYX,08:05,07:59,07:59
128,JNA060,DAD,08:05,08:23,08:23
129,TWB146,HAN,08:05,07:55,07:55
130,AFR264,CDG,08:10,07:46,07:46
131,GTI8724,OAI,08:10,08:02,08:02
132,JJA2204,BKK,08:15,08:28,08:28
133,KAL1402,PUS,08:15,08:08,08:08
134,JJA2904,DAD,08:20,08:42,08:42
135,XAX506,KUL,08:20,08:11,08:11
136,FDX5926,MEM,08:25,08:15,08:15
137,JJA2466,CEB,08:25,08:13,08:13
138,KAL654,BKK,08:25,08:05,08:05
139,TWB122,SGN,08:25,09:13,09:13
140,GIA878,CGK,08:30,09:11,09:11
141,TWB102,BKK,08:35,08:50,08:50
142,KAL336,PVG,08:40,07:54,07:54
143,KAL638,HKT,08:45,08:25,08:25
144,AAR177,HND,08:50,08:38,08:38
145,AAR762,CGK,08:50,08:58,08:58
146,BAW17,LHR,08:50,08:18,08:18
147,KAL320,CAN,08:50,08:20,08:20
148,KAL646,SIN,08:50,08:32,08:32
149,AAR574,TAS,09:05,09:37,09:37
150,KAL1404,PUS,09:05,08:55,08:55
151,FIN41,HEL,09:10,08:35,08:35
152,KAL468,CXR,09:10,08:48,08:48
153,GIA870,DPS,09:15,09:22,09:22
154,LOT97,WAW,09:15,09:00,09:00
155,ASV552,DAD,09:20,09:18,09:18
156,JJA4704,SGN,09:20,09:03,09:03
157,KAL630,DPS,09:20,09:28,09:28
158,PAC8089,LAX,09:20,08:53,08:53
159,JJA2206,BKK,09:25,09:35,09:35
160,AAR744,BKK,09:30,09:24,09:24
161,UZB511,TAS,09:30,09:08,09:08
162,AAR748,HKT,09:40,09:30,09:30
163,JJA4904,CXR,09:40,09:06,09:06
164,KAL924,SVO,09:40,09:16,09:16
165,APJ001,KIX,09:45,09:50,09:50
166,KAL8214,LAX,09:45,09:20,09:20
167,AIH512,HAN,09:50,10:06,10:06
168,SIA612,SIN,09:50,09:41,09:41
169,VJC862,SGN,09:50,09:46,09:46
170,KZR209,TSE,09:55,09:33,09:33
171,QTR8980,DOH,10:00,09:39,09:39
172,SBI501,OVB,10:00,09:44,09:44
173,TAX700,DMK,10:05,09:57,09:57
174,JNA096,JHB,10:10,09:52,09:52
175,JJA2908,DAD,10:15,09:54,09:54
176,KAL362,HAN,10:15,09:48,09:48
177,CSN685,DLC,10:20,10:16,10:16
178,ESR514,BKK,10:20,10:00,10:00
179,UIA170,TPE,10:20,10:28,10:28
180,BOX550,LEJ,10:25,10:09,10:09
181,CAL164,KHH,10:45,11:22,11:22
182,CDG4095,TNA,10:45,10:14,10:14
183,DLH718,MUC,10:45,10:19,10:19
184,AAR956,HAN,10:50,11:26,11:26
185,CES549,YNT,10:55,10:38,10:38
186,GCR7993,TSN,10:55,10:41,10:41
187,AAR115,KIX,11:00,10:44,10:44
188,AAR532,VCE,11:00,11:05,11:05
189,CES2039,TAO,11:00,14:38,14:37
190,JNA222,FUK,11:00,10:51,10:51
191,CSN313,PVG,11:05,10:33,10:33
192,SHU5450,KHV,11:05,10:54,10:54
193,AAR768,DEL,11:15,10:31,10:31
194,CAL160,TPE,11:15,11:11,11:16
195,CES579,NKG,11:15,11:00,11:00
196,JJA1607,NGO,11:15,10:47,10:47
197,AAR368,PVG,11:20,11:32,11:32
198,CDG4617,TAO,11:20,11:02,11:02
199,ASV725,KMJ,11:25,11:42,11:42
200,KAL722,KIX,11:25,11:13,11:13
201,AFL250,SVO,11:30,11:23,11:23
202,JJA1407,FUK,11:30,11:19,11:19
203,JNA262,KKJ,11:30,11:00,11:00
204,CSN681,SHE,11:35,11:20,11:20
205,KAL1406,PUS,11:35,11:39,11:39
206,KAL752,NGO,11:35,11:35,11:35
