,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR3871,HAN,00:05,23:45,00:05
1,UAE323,DXB,00:05,23:50,00:06
2,ETD873,AUH,00:15,00:15,00:23
3,TAX703,DMK,00:20,00:20,00:39
4,SIA007,SIN,00:25,00:25,00:37
5,QTR859,DOH,00:30,00:30,00:34
6,THY91,IST,00:40,00:40,00:46
7,KLM856,AMS,00:55,00:55,01:09
8,AAR987,PVG,01:05,01:05,01:19
9,VJC839,CXR,01:50,02:00,02:08
10,BOX581,LEJ,02:00,02:30,02:31
11,GEC8385,FRA,02:10,02:10,02:22
12,CEB187,MNL,02:30,02:30,02:45
13,GAP2483,TAG,02:30,02:30,02:43
14,KAL541,OSL,02:50,02:50,03:05
15,PAC761,HKG,04:40,04:40,04:52
16,HKE615,HKG,04:55,04:55,04:59
17,PAC997,PVG,05:00,05:00,05:16
18,PAC225,CVG,05:30,05:30,06:05
19,PIC195,DAD,06:10,06:10,06:17
20,VJC881,DAD,06:15,06:15,06:29
21,AAV601,CEB,06:20,06:20,06:23
22,AAV705,KLO,06:20,06:20,06:35
23,JCC802,REP,06:20,06:20,06:31
24,VJC963,HAN,06:25,06:25,06:55
25,CRK627,HKG,06:30,06:30,06:43
26,ESR633,OKA,06:30,06:30,06:45
27,AAV701,KLO,06:45,06:45,06:51
28,VJC865,SGN,06:45,06:45,07:25
29,VJC879,DAD,06:45,06:45,07:14
30,APG037,KLO,06:55,06:55,07:10
31,EVA149,TPE,07:00,07:00,07:12
32,JJA1304,KIX,07:00,07:00,07:19
33,SWM212,REP,07:00,07:00,07:43
34,TWB205,NRT,07:00,07:00,07:31
35,ASV762,KIX,07:05,07:05,07:23
36,JNA221,FUK,07:05,07:05,07:17
37,PAL489,KLO,07:10,07:10,08:03
38,VJC925,HPH,07:15,07:15,08:42
39,TWB297,OIT,07:20,07:20,08:01
40,ESR621,CTS,07:25,07:25,07:37
41,TWB671,KHH,07:25,07:25,08:20
42,AAR731,SGN,07:30,07:30,07:50
43,APJ012,KIX,07:30,07:30,07:46
44,JJA1408,FUK,07:30,07:30,07:57
45,JJA1904,CTS,07:30,07:30,08:22
46,JNA261,KKJ,07:30,07:30,07:44
47,PAL485,CEB,07:30,07:30,07:40
48,TWB607,TAO,07:30,07:30,08:21
49,JJA2461,CEB,07:35,07:35,07:55
50,JNA201,NRT,07:35,07:35,07:59
51,KAL1413,TAE,07:35,07:35,07:54
52,JNA077,DAD,07:40,07:40,08:07
53,TWB125,DAD,07:45,07:45,08:33
54,TWB201,NRT,07:45,07:45,08:38
55,AAR701,MNL,07:50,07:50,08:10
56,AMU825,MFM,07:50,07:50,08:23
57,ASV702,TAK,07:55,07:55,08:17
