,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,GEC8390,FRA,00:05,00:13,00:13
1,WGN8188,KWI,00:05,00:05,00:04
2,MGL307,ULN,00:25,00:11,00:11
3,ETH672,ADD,00:30,00:30,00:30
4,KAL854,PEK,00:45,00:17,00:17
5,APJ701,CTS,01:10,03:32,03:32
6,PAC963,CVG,01:15,02:02,01:52
7,CKK257,PVG,02:40,13:22,13:22
8,KAL868,ULN,03:25,03:09,03:09
9,PAC224,CVG,03:35,03:22,03:22
10,PAC997,LAX,03:35,03:29,03:29
11,UPS33,ONT,03:35,03:14,03:14
12,AAR203,LAX,04:00,03:11,03:11
13,AAR211,SFO,04:00,02:19,03:16
14,AAR235,ORD,04:00,03:19,03:19
15,DAL27,ATL,04:00,03:37,03:37
16,KAL026,SFO,04:00,03:24,03:24
17,JNA080,DAD,04:05,03:27,03:27
18,KAL086,JFK,04:10,03:45,03:45
19,JJA2306,MNL,04:15,04:19,04:19
20,KAL012,LAX,04:20,03:34,03:34
21,APJ809,HND,04:25,04:10,04:10
22,CRK646,HKG,04:25,03:43,03:43
23,HVN440,CXR,04:30,04:40,04:40
24,JJA4206,CNX,04:30,04:07,04:07
25,VJC836,CXR,04:30,05:20,05:20
26,KAL624,MNL,04:35,04:05,04:05
27,KAL720,HND,04:35,03:58,03:58
28,TAX704,DMK,04:35,04:26,04:26
29,AAR322,CSX,04:40,05:10,05:10
30,AAR704,MNL,04:40,04:12,04:12
31,TWB302,GUM,04:45,03:54,03:54
32,AAR324,CTU,04:50,04:47,04:47
33,AAV704,KLO,04:50,,
34,KAL886,KMG,04:50,04:17,04:17
35,AAV700,KLO,04:55,03:50,03:50
36,AAV600,CEB,05:00,04:28,04:28
37,ESR592,DAD,05:00,04:36,04:36
38,ESR992,VVO,05:00,04:15,04:15
39,TWB132,VTE,05:00,04:31,04:31
40,VJC880,DAD,05:00,05:06,05:06
41,AAR746,HKG,05:10,04:38,04:38
42,JNA064,BKI,05:10,04:42,04:42
43,CES2023,CSX,05:20,04:51,04:51
44,PAL466,MNL,05:20,05:22,05:22
45,TWB308,SPN,05:20,04:45,04:45
46,APG036,KLO,05:25,04:34,04:34
47,KAL464,DAD,05:25,05:29,05:29
48,KAL608,HKG,05:25,05:03,05:03
49,KAL680,HAN,05:25,05:07,05:07
50,VJC864,SGN,05:25,05:11,05:11
51,ASV502,HKG,05:30,05:16,05:16
52,KAL542,OSL,05:30,05:41,05:41
53,VJC962,HAN,05:30,05:30,05:30
54,KAL8868,ULN,05:35,05:36,05:36
55,AAR734,HAN,05:40,05:31,05:31
56,DLH718,MUC,05:40,05:34,05:34
