,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR383,SIN,00:05,23:40,00:06
1,AAR951,HAN,00:05,23:55,00:15
2,CDG4722,TAO,00:05,23:50,00:17
3,CES5086,YNJ,00:05,00:05,00:01
4,ESR853,CGO,00:05,23:20,00:10
5,KAL213D,LAX,00:05,23:20,00:19
6,KAL277,GDL,00:05,23:40,00:05
7,KAL315,PVG,00:05,23:55,00:25
8,KAL319,CAN,00:05,23:35,00:03
9,KZR960,ALA,00:05,00:05,00:29
10,SIA603,SIN,00:05,23:15,00:09
11,UAE323,DXB,00:05,23:50,00:13
12,XAX509,KUL,00:05,23:50,00:21
13,AJX8480,OKA,00:10,00:10,00:41
14,BAV485,DAD,00:10,00:10,00:33
15,MAS039,KUL,00:10,00:10,00:27
16,ETD873,AUH,00:15,00:15,00:30
17,SHU5751,KHV,00:15,00:15,00:23
18,CLX6353,LUX,00:20,00:30,00:43
19,ETH673,ADD,00:20,01:00,01:23
20,GTI511,PVG,00:20,12:20,12:46
21,TAX703,DMK,00:20,00:20,00:39
22,CEB187,MNL,00:25,00:25,00:50
23,KAL323,XIY,00:25,00:25,00:35
24,THY91,IST,00:25,00:25,00:37
25,QTR859,DOH,00:35,00:35,00:47
26,KLM856,AMS,00:55,00:55,01:10
27,AAR987,PVG,01:05,01:05,01:19
28,SOO7923,HKG,01:05,02:13,02:28
29,KAL249,JFK,01:45,01:45,01:47
30,VJC975,PQC,01:45,01:45,01:49
31,ABW392,SVO,01:50,01:50,02:04
32,VJC839,CXR,01:50,01:50,01:58
33,BOX587,LEJ,02:20,02:20,02:13
34,GEC8387,FRA,02:20,02:20,02:21
35,AAR391,SGN,02:30,02:30,02:44
36,GEC8390,FRA,02:45,02:45,02:36
37,CKK258,PVG,04:20,03:50,03:53
38,HYT9074,YNZ,04:35,04:55,04:58
39,PAC997,PVG,05:00,06:11,06:30
40,BAV493,CXR,05:20,05:20,05:37
41,JJA1162,NRT,05:55,05:55,06:09
42,AAV701,KLO,06:10,06:10,06:27
43,HVN441,CXR,06:15,06:15,06:32
44,JJA2201,BKK,06:15,06:15,06:40
45,VJC881,DAD,06:15,07:20,07:46
46,VJC837,CXR,06:20,06:20,06:37
47,AAV601,CEB,06:25,06:25,06:43
48,JJA3100,GUM,06:25,06:25,06:38
49,VJC963,HAN,06:25,06:25,06:48
50,AAR8533,PUS,06:30,06:50,07:24
51,ESR262F,GMP,06:40,06:40,07:05
52,TWB161,CXR,06:45,06:45,07:01
53,VJC865,SGN,06:45,06:45,07:07
54,AAV771,CRK,06:50,08:00,08:07
55,CRK647,HKG,06:50,06:50,07:10
56,JNA221,FUK,06:50,06:50,07:20
57,KAL141F,PUS,06:50,06:50,07:03
58,APG037,KLO,06:55,06:55,06:57
59,ESR595,DAD,07:00,07:00,07:21
60,EVA149,TPE,07:00,07:00,07:18
61,GIA879D,CGK,07:00,07:00,07:43
62,JJA3172,GUM,07:00,07:00,07:16
63,KAL855,PEK,07:00,07:00,07:30
64,VJC879,DAD,07:00,07:00,07:33
65,JJA4407,TAG,07:10,07:10,07:25
66,ASV711,KIX,07:15,07:15,07:41
67,VJC925,HPH,07:15,07:15,07:37
68,CES5050,YNT,07:25,07:25,07:36
69,TWB113,CNX,07:25,07:25,07:52
70,AAR731,SGN,07:30,07:30,08:10
71,APJ012,KIX,07:30,07:30,07:48
72,JNA201,NRT,07:30,07:30,07:54
73,PAL485,CEB,07:30,07:30,07:40
74,AAR701,MNL,07:35,07:35,08:19
75,JJA1408,FUK,07:35,07:35,07:57
76,TWB669,RMQ,07:35,07:35,07:50
77,JNA077,DAD,07:40,07:40,08:04
78,KAL621,MNL,07:45,07:45,08:14
79,TWB125,DAD,07:45,07:45,08:29
80,TWB211,NRT,07:45,07:45,08:14
81,JNA063,BKI,07:50,07:50,08:17
82,CEB181,KLO,07:55,07:55,08:12
83,KAL635,CRK,07:55,07:55,08:24
84,TWB281,KIX,07:55,07:55,08:12
85,AAR6233,SPN,08:00,08:00,08:24
86,JNA211,KIX,08:00,08:00,08:31
87,KAL787,FUK,08:00,08:00,08:18
88,PAL491,CRK,08:00,08:00,07:59
89,AAR112,KIX,08:05,08:05,08:20
90,KAL479,HAN,08:05,08:05,08:39
91,AAR122,NGO,08:10,08:10,08:22
92,ASV525,CXR,08:10,08:10,08:36
93,ESR825,HUN,08:10,08:10,08:21
94,JJA1102,NRT,08:10,08:10,08:26
95,PAL467,MNL,08:10,08:10,08:27
96,KAL827,SZX,08:15,08:15,08:34
97,AAR331,PEK,08:20,08:20,08:42
98,AAR727,HAN,08:20,08:20,08:57
99,JJA8401,TAO,08:20,08:20,08:31
100,KAL603,HKG,08:20,08:32,09:31
101,KAL1401,PUS,08:25,,08:47
102,KAL893,PVG,08:25,08:25,09:21
103,AAR369,CAN,08:30,08:30,08:47
104,ASV741,TAK,08:30,08:30,08:53
105,CES2044,TAO,08:30,08:30,08:38
106,JNA021,CEB,08:30,08:30,08:49
107,JNA231,CTS,08:35,08:35,09:01
108,AAR132,FUK,08:40,08:40,08:56
109,ESR601,NRT,08:40,08:40,08:59
110,AAR793,FRA,08:45,08:45,09:34
111,CDG4620,TAO,08:45,08:45,08:53
112,KAL831,SHE,08:50,08:50,09:15
113,AAR327,TSN,08:55,08:55,09:23
114,ABW9223,PVG,08:55,09:25,09:55
115,CES5052,PVG,08:55,08:55,09:04
116,KAL819,CSX,08:55,08:55,09:07
117,KAL865,CAN,08:55,08:55,09:26
118,AAR102,NRT,09:00,09:00,09:17
119,AAR309,WEH,09:00,09:00,09:30
120,AAR317,TAO,09:00,09:00,09:12
121,AAR351,YNJ,09:00,09:00,09:19
122,AAR721,HKG,09:00,09:00,09:28
123,KAL691,TPE,09:00,09:00,09:17
124,KAL723,KIX,09:00,09:00,09:27
125,SIA607,SIN,09:00,09:00,09:24
126,AAR303,CGQ,09:05,09:05,09:41
127,AAR361,PVG,09:05,09:05,09:43
128,ESR611,KIX,09:05,09:05,09:34
129,KAL813,HFE,09:05,09:05,09:36
130,KAL845,TAO,09:05,09:05,09:45
131,KAL891,YNJ,09:05,09:05,09:37
132,AAR174,CTS,09:10,09:10,09:23
133,AAR284,SFO,09:10,09:30,10:03
134,ASV103,GUM,09:10,09:10,09:25
135,ESR931,HKG,09:10,09:10,09:39
136,JJA1302,KIX,09:10,09:10,09:30
137,KAL681,SGN,09:10,09:10,09:51
138,KAL809,CGO,09:10,09:10,09:49
139,KAL113,GUM,09:15,09:15,09:37
140,KAL657,BKK,09:15,09:15,09:56
141,AAR337,YNZ,09:20,09:20,10:05
142,CPA421,HKG,09:20,09:20,09:47
143,KAL807,XIY,09:20,09:20,10:01
144,JNA125,MFM,09:30,09:30,10:13
145,TWB145,KLO,09:30,09:30,09:59
146,AAR551,IST,09:35,09:35,10:08
147,ESR641,FUK,09:35,09:35,09:53
148,JNA641,GUM,09:35,09:35,09:50
149,KAL981,VVO,09:35,09:35,09:53
150,THA659,BKK,09:35,09:35,10:03
151,AAR172,OKA,09:40,09:40,10:11
152,AAR301,DLC,09:40,09:40,10:14
153,ESR661,KMI,09:40,09:40,09:58
154,JNA081,TPE,09:40,09:40,10:07
155,AAR711,TPE,09:45,09:45,10:25
156,KAL035,ATL,09:45,09:45,10:10
157,XAX507,KUL,09:50,09:50,10:16
158,AAR371,SZX,09:55,11:00,11:10
159,AFR267,CDG,09:55,09:55,10:45
160,ASV513,DAD,09:55,09:55,10:22
161,JJA2101,HKG,09:55,09:55,10:19
162,KAL703,NRT,09:55,09:55,10:16
163,AAR729,HAN,10:00,10:00,10:27
164,ASV701,NRT,10:00,10:00,10:31
165,KAL081,JFK,10:00,10:00,10:27
166,JJA3102,GUM,10:05,10:05,10:23
167,KAL483,HAN,10:05,10:05,10:33
168,KAL763,KIJ,10:05,10:05,10:19
169,KAL765,CTS,10:05,10:05,10:21
170,KAL823,MDG,10:05,10:05,10:29
171,KAL887,XMN,10:05,10:05,10:39
172,AAR347,XIY,10:10,10:15,10:35
173,CPA417,HKG,10:10,10:10,10:31
174,JJA3402,SPN,10:10,10:10,10:29
175,JJA8701,YNT,10:10,10:10,10:49
176,JNA655,GUM,10:10,10:10,10:34
177,TWB291,FUK,10:10,10:10,11:02
178,HVN409,SGN,10:15,10:15,10:37
179,KAL093,IAD,10:15,10:15,10:49
180,KAL805,TSN,10:15,10:15,10:42
181,JNA085,DAD,10:20,10:20,10:43
182,KAL031,DFW,10:20,10:20,10:46
183,TWB611,WNZ,10:20,10:20,10:51
184,APJ002,KIX,10:25,10:25,10:40
185,JJA8501,WEH,10:30,10:30,10:52
186,GIA879,CGK,10:35,10:35,10:47
187,HVN417,HAN,10:35,10:35,10:57
188,JJA1402,FUK,10:35,10:35,10:58
189,KAL741,NGO,10:35,10:35,10:52
190,AAR757,DAD,10:40,10:40,11:01
191,JJA2601,TPE,10:40,10:40,10:54
192,JJA8305,NTG,10:40,10:40,11:03
193,KAL037,ORD,10:40,10:40,11:04
194,KAL613,HKG,10:40,10:40,11:07
195,BAW18,LHR,10:45,10:45,10:59
196,HVN431,DAD,10:45,10:45,11:18
197,AAR222,JFK,10:50,10:50,11:12
198,AAR363,PVG,10:50,10:50,11:16
199,DAL158,DTW,10:50,10:50,10:56
200,LOT98,WAW,10:50,10:50,11:05
201,THA657,BKK,10:50,10:50,11:12
202,VJC863,SGN,10:50,11:50,12:18
203,CSN340,HAK,10:55,10:55,11:23
204,AAR541,FRA,11:00,11:00,11:33
205,JJA2001,MFM,11:00,11:00,11:25
206,AAR789,MXP,11:05,11:05,11:56
207,KAL727,KIX,11:05,11:05,11:30
208,KAL745,FUK,11:05,11:05,11:42
209,KAL8535,FRA,11:05,11:05,11:27
210,MAS067,KUL,11:05,11:05,11:21
211,VJC961,HAN,11:05,11:05,11:31
212,JJA1602,NGO,11:10,11:10,11:23
213,KAL485,DAD,11:10,11:10,11:50
214,KAL897,PVG,11:10,11:10,11:38
215,TWB309,SPN,11:10,11:10,11:25
216,FIN42,HEL,11:15,11:15,11:40
217,KAL913,MAD,11:15,11:15,11:45
218,CSN686,DLC,11:20,11:20,11:36
219,TAX701,DMK,11:20,11:20,12:06
220,THA689,BKK,11:20,11:20,12:00
221,ABL715,CEB,11:25,11:25,11:48
222,ABL781,KHH,11:25,11:25,12:09
223,AIC313,DEL,11:25,11:25,12:02
224,ESR631,OKA,11:30,11:30,12:13
225,GIA871,DPS,11:35,11:35,12:28
226,KAL317,TSN,11:35,11:35,12:15
227,LAO922,VTE,11:35,11:35,11:53
228,JJA2901,DAD,11:40,12:50,12:52
229,UIA169,TPE,11:40,11:40,12:11
230,CAL165,KHH,11:45,11:45,12:15
231,CDG4096,TNA,11:45,11:45,11:59
