,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,KAL882,WUH,00:30,00:18,00:18
1,KAL854,PEK,01:00,00:21,00:21
2,PAC961,CVG,01:05,02:32,02:32
3,JJA8404,TAO,01:30,01:15,01:15
4,CKK257,PVG,01:50,01:48,01:48
5,KAL868,ULN,03:25,02:58,02:58
6,PAC997,LAX,03:30,07:56,07:56
7,AAR2819,SEA,03:40,04:33,04:33
8,AAR235,ORD,04:00,03:42,03:42
9,KAL624,MNL,04:00,03:26,03:26
10,KAL012,LAX,04:10,04:16,04:16
11,JNA062,BKI,04:15,03:49,03:49
12,KAL006,LAS,04:15,04:08,04:08
13,KAL086,JFK,04:15,03:47,03:47
14,AAR203,LAX,04:20,04:21,04:21
15,PAC224,CVG,04:20,03:40,03:40
16,CRK646,HKG,04:25,03:45,03:45
17,HVN440,CXR,04:25,03:54,03:54
18,AAR211,SFO,04:30,04:03,04:03
19,AAR704,MNL,04:30,04:11,04:11
20,AAV600,CEB,04:30,04:13,04:13
21,KAL026,SFO,04:30,04:23,04:23
22,PIC1194,DAD,04:30,04:38,04:38
23,VJC836,CXR,04:30,05:24,05:24
24,APJ809,HND,04:35,04:29,04:29
25,JJA2306,MNL,04:40,03:52,03:52
26,KAL152,KWE,04:40,04:04,04:04
27,DAL27,ATL,04:45,04:36,04:36
28,CES2023,CSX,04:50,05:10,05:10
29,KAL720,HND,04:50,04:25,04:25
30,AAR324,CTU,04:55,04:59,04:59
31,AAV700,KLO,04:55,04:31,04:31
32,KAL680,HAN,04:55,04:55,04:55
33,AAR322,CSX,05:00,04:51,04:51
34,AAR746,HKG,05:00,04:42,04:42
35,ESR592,DAD,05:00,04:49,04:49
36,KAL658,BKK,05:00,04:53,04:53
37,SWM211,REP,05:00,04:45,04:45
38,TWB132,VTE,05:00,04:40,04:40
39,KAL886,KMG,05:05,04:47,04:47
40,TWB302,GUM,05:05,04:19,04:19
41,VJC880,DAD,05:05,05:03,05:03
42,KAL608,HKG,05:20,05:05,05:05
