,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,CQH6181,YTY,00:45,01:21,01:21
1,KAL854,PEK,01:00,00:25,00:25
2,SOO7923,ORD,01:00,07:46,07:46
3,AJX8475,NRT,01:10,00:39,00:39
4,SOO7950,ORD,02:00,02:07,01:53
5,GTI2418,SEA,02:05,02:42,02:42
6,BOX580,LEJ,02:40,02:03,02:03
7,KAL164,DYG,03:40,03:34,03:34
8,UPS99,SDF,03:45,03:54,03:54
9,QTR8982,DOH,04:05,03:33,03:33
10,KAL624,MNL,04:20,04:04,04:04
11,APJ809,HND,04:25,04:16,04:16
12,CRK646,HKG,04:25,03:44,03:44
13,HVN440,CXR,04:25,04:37,04:37
14,AAV600,CEB,04:30,04:27,04:27
15,AZG611,GYD,04:30,07:49,07:49
16,VJC836,CXR,04:30,04:48,04:48
17,JJA2306,MNL,04:40,04:01,04:01
18,KAL658,BKK,04:45,04:49,04:49
19,CES2023,CSX,04:50,04:31,04:31
20,KAL720,HND,04:50,04:09,04:09
21,AAV700,KLO,04:55,03:58,03:58
22,KAL680,HAN,04:55,04:56,04:56
23,AAR704,MNL,05:00,04:30,04:30
24,AAR746,HKG,05:00,05:00,05:00
25,ESR592,DAD,05:00,05:06,05:06
26,KAL860,PEK,05:00,04:52,04:52
27,TWB132,VTE,05:00,04:45,04:45
28,TWB302,GUM,05:05,04:43,04:43
29,VJC880,DAD,05:05,05:21,05:21
30,KAL012,LAX,05:10,04:41,04:41
31,AAR326,KWL,05:15,04:39,04:39
32,KAL006,LAS,05:15,04:22,04:22
33,KAL086,JFK,05:15,05:02,05:02
34,AAR203,LAX,05:20,04:58,04:58
35,AAR568,ULN,05:20,04:19,04:19
36,KAL608,HKG,05:20,05:08,05:08
37,UZB3595,TAS,05:20,05:04,05:04
38,VJC864,SGN,05:25,05:37,05:37
39,VJC962,HAN,05:25,05:29,05:29
40,AAR211,SFO,05:30,04:09,04:34
41,AAR356,CAN,05:30,05:32,05:32
42,ASV502,HKG,05:30,05:27,05:27
43,CPA412,HKG,05:30,05:50,05:50
44,HVN416,HAN,05:30,06:07,06:07
45,KAL026,SFO,05:30,04:54,04:54
46,KAL696,KTM,05:30,05:39,05:39
47,KAL464,DAD,05:35,05:36,05:36
48,KAL632,CEB,05:35,05:30,05:30
49,AAR756,DAD,05:40,05:46,05:46
50,JNA004,BKK,05:40,06:02,06:02
51,AAR734,HAN,05:45,05:40,05:40
52,DAL27,ATL,05:45,05:52,05:52
53,KAL644,SIN,05:45,06:13,06:13
