,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA
0,EVA150,TPE,00:05,00:17,00:17
1,KAL288,ORD,00:25,00:01,00:01
2,UPS37,ONT,00:25,00:24,00:24
3,KAL854,PEK,00:45,00:20,00:20
4,APJ701,CTS,01:10,01:53,01:53
5,PAC963,CVG,01:15,01:21,01:21
6,ESR872,PVG,02:30,02:21,02:21
7,HYT9073,YNZ,02:35,02:00,02:00
8,KAL868,ULN,03:25,03:21,03:21
9,ETH3640,BRU,03:30,02:46,02:46
10,PAC224,CVG,03:35,03:36,03:36
11,PAC997,LAX,03:35,03:28,03:28
12,ICV8732,MXP,03:45,03:16,03:16
13,DAL27,ATL,04:00,03:40,03:40
14,JNA080,DAD,04:05,03:10,03:10
15,KAL086,JFK,04:10,03:56,03:56
16,JJA2306,MNL,04:15,04:17,04:17
17,AAR203,LAX,04:20,04:11,04:11
18,APJ809,HND,04:25,04:04,04:04
19,CRK646,HKG,04:25,04:08,04:08
20,AAR211,SFO,04:30,03:49,03:49
21,HVN440,CXR,04:30,06:32,06:32
22,KAL026,SFO,04:30,03:59,03:59
23,VJC836,CXR,04:30,05:49,05:49
24,ESR992,VVO,04:35,04:15,04:15
25,KAL624,MNL,04:35,04:13,04:13
26,KAL720,HND,04:35,04:02,04:02
27,TAX704,DMK,04:35,04:34,04:34
28,AAR704,MNL,04:40,03:51,03:51
29,TWB302,GUM,04:45,04:07,04:07
30,AAR324,CTU,04:50,04:32,04:32
31,KAL012,LAX,04:50,04:25,04:25
32,AAV700,KLO,04:55,06:59,06:59
33,KAL006,LAS,04:55,04:37,04:37
34,AAV600,CEB,05:00,04:55,04:55
35,ESR592,DAD,05:00,04:39,04:39
36,TWB132,VTE,05:00,05:06,05:06
37,VJC880,DAD,05:00,05:09,05:09
38,AAR326,KWL,05:05,04:58,04:58
39,AAR746,HKG,05:10,04:48,04:48
40,JNA064,BKI,05:10,04:29,04:29
41,CES2023,CSX,05:20,04:44,04:44
42,PAL466,MNL,05:20,04:53,04:53
43,TWB308,SPN,05:20,04:51,04:51
44,APG036,KLO,05:25,05:57,05:57
45,KAL464,DAD,05:25,05:16,05:16
46,KAL608,HKG,05:25,04:59,04:59
47,KAL680,HAN,05:25,05:02,05:02
48,KAL696,KTM,05:25,04:42,04:42
49,VJC864,SGN,05:25,06:51,06:51
50,AAR568,ULN,05:30,05:04,05:04
51,ASV502,HKG,05:30,05:14,05:14
52,VJC962,HAN,05:30,05:31,05:31
53,KAL860,PEK,05:35,05:11,05:11
54,AAR734,HAN,05:40,05:26,05:26
55,DLH718,MUC,05:40,05:18,05:18
56,AAR358,CAN,05:45,05:21,05:21
57,TWB108,MFM,05:45,05:42,05:42
58,HVN416,HAN,05:50,05:23,05:23
59,JJA4206,CNX,05:50,05:33,05:33
60,KAL250,JFK,05:50,05:24,05:24
61,UZB511,TAS,05:50,05:55,05:55
62,AAR756,DAD,05:55,06:47,06:47
63,CPA412,HKG,05:55,05:28,05:28
64,KAL112,GUM,05:55,05:44,05:44
65,AMX090,MEX,06:00,06:07,06:07
66,ESR512,BKK,06:00,05:50,05:50
67,KAL612,HKG,06:00,05:40,05:40
68,KAL644,SIN,06:00,05:37,05:37
69,VJC878,DAD,06:00,06:00,06:00
70,JNA122,MFM,06:05,06:15,06:15
71,TWB122,SGN,06:05,05:35,05:35
72,KAL658,BKK,06:10,05:53,05:53
73,VJC926,HPH,06:15,06:13,06:13
74,AAR752,SIN,06:20,06:14,06:14
75,JJA2004,MFM,06:25,06:09,06:09
76,JJA2508,BKI,06:25,06:17,06:17
77,KAL632,CEB,06:25,06:26,06:26
78,PAL484,CEB,06:25,06:12,06:12
79,AAR626,SPN,06:30,06:04,06:04
80,AAR970,HKG,06:30,06:33,06:33
81,JNA024,CRK,06:30,06:27,06:27
82,PAL488,KLO,06:30,05:47,05:47
83,AAR7483,HKT,06:35,06:30,06:30
84,THA658,BKK,06:35,06:20,06:20
85,TWB128,DAD,06:35,08:00,08:00
86,HVN408,SGN,06:40,06:44,06:44
87,HVN430,DAD,06:40,06:28,06:28
88,JNA062,BKI,06:40,06:18,06:18
89,KAL482,DEL,06:40,06:40,06:40
90,KAL684,SGN,06:40,06:22,06:22
91,KAL690,PNH,06:40,06:39,06:39
92,ESR594,DAD,06:45,06:55,06:55
93,AAR283,SFO,06:50,06:56,06:56
94,AAR708,CRK,06:50,06:51,06:51
95,ASV102,GUM,06:50,06:46,06:46
96,KAL672,KUL,06:50,07:02,07:02
97,KAL884,URC,06:50,06:38,06:38
98,JJA2406,CEB,06:55,06:57,06:57
99,JJA3105,GUM,06:55,06:23,06:23
100,KAL652,BKK,06:55,06:45,06:45
101,THA656,BKK,06:55,06:49,06:49
102,AAR988,PVG,07:00,08:12,08:05
103,ASV532,KLO,07:00,06:53,06:53
104,KAL474,MLE,07:00,06:24,06:24
105,AAR736,SGN,07:10,07:12,07:12
106,CEB180,KLO,07:10,06:42,06:42
107,ESR502,BKI,07:10,06:36,06:36
108,MAS066,KUL,07:10,06:59,06:59
109,AAR740,PNH,07:15,07:49,07:49
110,AFR264,CDG,07:15,06:43,06:43
111,KAL628,CGK,07:15,07:07,07:07
112,ASV542,BKI,07:20,07:40,07:40
113,JJA4304,VTE,07:20,06:35,06:35
114,JNA058,HAN,07:20,07:05,07:05
115,JJA2804,HAN,07:25,07:42,07:42
116,BAW17,LHR,07:35,07:44,07:44
117,KAL472,RGN,07:35,07:17,07:17
118,AAR710,CEB,07:45,07:37,07:37
119,AHK128,HKG,07:45,07:33,07:33
120,KAL942,TAS,07:45,07:14,07:14
121,SIA608,SIN,07:45,07:31,07:31
122,AAR578,ALA,07:50,07:09,07:09
123,JNA026,CEB,07:50,07:35,07:35
124,KAL314,HKG,07:50,07:43,07:43
125,KAL468,CXR,07:50,07:28,07:28
126,ESR562,CXR,07:55,08:26,08:26
127,JNA060,DAD,07:55,08:10,08:10
128,KAL214,LAX,07:55,06:48,06:48
129,UPS196,ANC,07:55,08:12,08:12
130,VJC960,HAN,07:55,08:49,08:49
131,AAR8532,PUS,08:00,07:47,07:47
132,JJA2904,DAD,08:05,08:18,08:18
133,KAL1402,PUS,08:10,07:57,07:57
134,KAL1410,TAE,08:15,07:53,07:53
135,FIN41,HEL,08:20,08:03,08:03
136,JNA028,CEB,08:20,07:56,07:56
137,JNA002,BKK,08:25,08:31,08:31
138,KAL646,SIN,08:25,08:46,08:46
139,FDX5926,MEM,08:30,08:21,08:21
140,AAR177,HND,08:35,08:15,08:15
141,FDX5230,MEM,08:35,08:39,08:39
142,JJA3403,SPN,08:35,07:46,07:46
143,KAL336,PVG,08:35,08:07,08:07
144,XAX506,KUL,08:35,08:37,08:37
145,JJA2204,BKK,08:40,08:24,08:24
146,TWB102,BKK,08:40,09:04,09:04
147,KAL320,CAN,08:45,10:37,10:37
148,AAR574,TAS,08:55,09:08,09:08
149,AAR762,CGK,08:55,08:34,08:34
150,KAL638,HKT,08:55,08:29,08:29
151,UPS11,SDF,08:55,08:41,08:41
152,AAR742,BKK,09:15,09:06,09:06
153,ASV512,DAD,09:15,08:44,08:44
154,GIA870,DPS,09:15,08:51,08:51
155,KAL630,DPS,09:15,08:58,08:58
156,PAC237,CVG,09:15,09:01,09:01
157,AAR552,IST,09:20,09:10,09:10
158,JJA2206,BKK,09:20,09:21,09:21
159,SBI5791,OVB,09:25,08:55,08:55
160,APJ001,KIX,09:30,09:14,09:14
161,JJA4908,CXR,09:40,08:53,08:53
162,KAL924,SVO,09:40,09:00,09:00
163,VJC862,SGN,09:40,09:57,09:57
164,ESR514,BKK,09:45,09:34,09:34
165,JJA4704,SGN,09:45,09:12,09:12
166,QTR8982,DOH,09:50,14:56,14:56
167,SIA612,SIN,09:50,09:44,09:44
168,TWB158,CXR,09:55,09:38,09:38
169,KAL9596,BCN,10:00,11:41,11:41
170,TAX700,DMK,10:05,09:54,09:54
171,JJA2408,CEB,10:15,09:17,09:17
172,AAR934,HAN,10:20,10:13,10:13
173,CSN685,DLC,10:20,10:10,10:10
174,KAL234,SEA,10:20,10:07,10:07
175,KAL362,HAN,10:20,10:00,10:00
176,TWB164,HAN,10:25,09:25,09:25
177,CAL164,KHH,10:30,10:27,10:27
178,GCR7993,TSN,10:30,10:32,10:32
179,CDG4095,TNA,10:45,10:22,10:22
180,CES549,YNT,10:55,10:41,10:41
181,JNA222,FUK,10:55,10:48,10:48
182,AAR115,KIX,11:00,10:39,10:39
183,CES2039,TAO,11:00,10:29,10:29
184,EVA170,TPE,11:00,11:19,11:19
185,AFL250,SVO,11:10,10:46,10:46
186,CAL160,TPE,11:10,11:12,11:07
187,KAL920,ZAG,11:10,10:19,10:19
188,CDG4617,TAO,11:15,10:53,10:53
189,CES5085,TNA,11:15,10:34,10:34
190,CES579,NKG,11:15,11:10,11:10
191,JJA1607,NGO,11:15,10:43,10:43
192,UPS64,ANC,11:15,11:32,11:32
193,CSN313,PVG,11:20,14:07,14:07
194,DLH712,FRA,11:20,10:50,10:50
195,KAL722,KIX,11:20,11:02,11:02
196,CSA190,PRG,11:25,11:22,11:22
197,FDX5154,MEM,11:25,11:13,11:13
198,KAL752,NGO,11:25,11:04,11:04
199,AAR107,NRT,11:30,11:12,11:12
200,AAR368,PVG,11:30,11:15,11:15
201,TWB606,TNA,11:30,11:53,11:53
202,CCA123,PEK,11:35,11:17,11:17
203,CSN681,SHE,11:35,11:20,11:20
204,ETD876,AUH,11:35,12:08,12:08
205,CCA171,TSN,11:45,11:14,11:14
206,KAL706,NRT,11:45,11:30,11:30
207,SHU5450,KHV,11:45,12:02,12:02
208,AAR542,FRA,11:50,11:33,11:33
209,HKE618,HKG,11:50,11:27,11:27
210,JJA1303,KIX,11:50,11:25,11:25
211,CES5041,PVG,11:55,11:44,11:44
212,KAL1404,PUS,11:55,11:37,11:37
213,KAL896,PVG,11:55,11:34,11:34
214,KAL748,OKJ,12:00,11:49,11:49
215,KAL788,FUK,12:00,11:45,11:45
216,CCA139,HGH,12:05,12:31,12:31
217,KAL952,DXB,12:05,11:56,11:56
218,APG884,MNL,12:10,11:47,11:47
219,CES2033,TAO,12:10,11:38,11:38
220,KAL846,TAO,12:10,11:58,11:58
221,SHU5436,VVO,12:10,11:52,11:52
222,CSN687,CGQ,12:15,11:50,11:50
223,AAR310,WEH,12:20,12:32,12:32
224,CXA871,XMN,12:20,12:24,12:24
225,ESR642,FUK,12:20,12:04,12:04
226,JJA8402,TAO,12:20,12:58,12:58
227,KAL8596,ZAZ,12:20,11:29,11:29
228,JJA5163,VVO,12:25,12:06,12:06
229,AAR588,BRU,12:30,12:27,12:27
230,AIC310,BOM,12:30,12:46,12:46
231,CPA438,HKG,12:35,12:20,12:20
232,EVA172,KHH,12:35,12:13,12:13
233,JNA212,KIX,12:35,12:22,12:22
234,PAC213,CVG,12:35,12:36,12:36
235,AAR111,KIX,12:40,12:34,12:34
236,AAR302,DLC,12:40,12:44,12:44
237,CCA401,CTU,12:40,12:26,12:26
238,ASV742,TAK,12:45,12:19,12:19
239,CDG4087,TAO,12:50,12:28,12:28
240,MGL301,ULN,12:50,12:23,12:23
241,AAR318,TAO,12:55,13:01,13:01
242,KAL906,FRA,12:55,12:16,12:16
243,AAR131,FUK,13:00,12:40,12:40
244,ESR612,KIX,13:00,12:57,12:57
245,AAR121,NGO,13:05,12:51,12:51
246,KAL8542,FRA,13:05,12:42,12:42
247,CCA143,YNJ,13:10,12:48,12:48
248,TWB282,KIX,13:10,13:08,13:08
249,CES2017,WEH,13:15,12:53,12:53
250,CES5021,XIY,13:15,12:45,12:45
251,KAL832,SHE,13:15,13:10,13:10
252,JNA202,NRT,13:20,13:44,13:44
253,CSN6073,YNJ,13:25,12:55,12:55
254,AAR328,TSN,13:30,13:31,13:31
255,CES5061,PVG,13:30,13:06,13:06
256,AAR952,HAN,13:35,13:22,13:22
257,ESR606,NRT,13:35,13:29,13:29
258,KAL786,KOJ,13:35,13:19,13:19
259,KAL918,ZRH,13:35,12:38,12:38
260,AAR241,SEA,13:40,13:26,13:26
261,AMU822,MFM,13:40,13:32,13:32
262,CCA135,PEK,13:40,13:33,13:33
263,TWB670,RMQ,13:40,13:15,13:15
264,TWB292,FUK,13:45,13:42,13:42
265,AAR332,PEK,13:50,13:55,13:55
266,ACA063,YVR,13:50,13:36,13:36
267,JJA1301,KIX,13:50,13:47,13:47
268,KAL930,LED,13:50,13:25,13:25
269,AAR562,FCO,13:55,13:43,13:43
270,CSN337,CAN,13:55,14:03,14:03
271,CSZ9033,SZX,13:55,13:37,13:37
272,ESR882,TPE,13:55,13:56,13:56
