,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR284,SFO,00:05,23:30,00:03
1,AAR951,HAN,00:05,23:55,00:13
2,CDG4722,TAO,00:05,23:50,00:23
3,KAL315,PVG,00:05,23:55,00:05
4,PAC214,CVG,00:05,00:05,00:15
5,THY89,IST,00:05,23:25,00:01
6,AJX8480,OKA,00:10,00:10,00:21
7,GTI2508,ORD,00:10,23:50,01:17
8,MAS039,KUL,00:10,00:10,00:17
9,QTR8981,DOH,00:10,00:10,00:40
10,ETD873,AUH,00:15,00:15,00:19
11,TAX703,DMK,00:20,00:50,01:07
12,THY91,IST,00:30,00:30,00:33
13,QTR859,DOH,00:35,00:35,00:44
14,ETH673,ADD,00:45,00:20,00:54
15,KLM856,AMS,00:55,00:55,01:02
16,AAR987,PVG,01:05,01:05,01:36
17,VJC975,PQC,01:45,01:45,01:52
18,VJC839,CXR,01:50,01:50,01:44
19,KAL249,JFK,01:55,01:55,02:25
20,GEC8387,FRA,02:15,02:15,02:12
21,GEC8390,OVB,02:25,02:25,02:18
22,CEB187,MNL,02:35,02:55,03:12
23,KAL541,OSL,02:40,02:40,02:53
24,CLX7345,LUX,03:10,03:25,03:21
25,CKK258,PVG,03:40,03:50,04:12
26,HKE615,HKG,05:10,05:10,05:12
27,PAC735,HKG,05:15,05:15,05:55
28,JJA1600,NGO,05:55,05:55,06:09
29,HVN441,CXR,06:15,06:15,06:15
30,JJA2201,BKK,06:15,06:15,06:21
31,VJC881,DAD,06:15,06:15,06:29
32,JJA932F,GMP,06:20,06:20,06:19
33,VJC837,CXR,06:20,07:25,07:25
34,AAV601,CEB,06:25,06:25,06:51
35,VJC963,HAN,06:25,06:25,06:36
36,AAR8533,PUS,06:30,07:02,07:02
37,TWB671,KHH,06:30,06:30,06:46
38,ETH3758,HKG,06:40,10:30,10:25
39,PAC769,HKG,06:45,06:45,07:19
40,VJC865,SGN,06:45,06:45,07:06
41,AAV701,KLO,06:50,06:50,07:23
42,CRK647,HKG,06:50,06:50,07:00
43,JJA1582,KOJ,06:50,06:50,07:08
44,JNA221,FUK,06:50,06:50,07:21
45,KAL141F,PUS,06:50,10:45,11:04
46,APG037,KLO,06:55,06:55,07:04
47,EVA149,TPE,07:00,07:00,07:15
48,JJA1304,KIX,07:00,07:00,07:27
49,TWB205,NRT,07:00,07:00,07:17
50,VJC879,DAD,07:00,07:00,07:12
51,ASV762,KIX,07:15,07:15,07:38
52,ESR605,NRT,07:15,07:15,07:46
53,JJA1904,CTS,07:15,07:15,07:55
54,VJC925,HPH,07:15,08:25,08:43
55,JNA201,NRT,07:20,07:20,07:52
56,JNA261,KKJ,07:20,07:20,08:07
57,TWB297,OIT,07:20,07:20,07:41
58,CES5050,YNT,07:25,07:25,07:36
59,ESR621,CTS,07:25,07:25,07:43
60,TWB337,GUM,07:25,07:25,07:49
61,AAR731,SGN,07:30,07:30,08:14
62,APJ012,KIX,07:30,07:30,08:00
63,JJA1408,FUK,07:30,07:30,07:57
64,PAL485,CEB,07:30,07:30,07:34
65,AAR701,MNL,07:35,07:35,08:04
66,KAL1411,TAE,07:35,,07:54
67,AMU825,MFM,07:40,07:40,08:05
68,JNA077,DAD,07:40,07:40,08:09
69,TWB125,DAD,07:45,07:45,08:20
70,TWB201,NRT,07:45,07:45,08:09
71,CEB181,KLO,07:55,07:55,08:51
72,KAL621,MNL,07:55,07:55,08:23
73,PAC225,CVG,07:55,07:55,08:01
74,TWB281,KIX,07:55,07:55,08:20
75,AAR993,CAN,08:00,09:30,09:57
76,JNA211,KIX,08:00,08:00,08:23
77,KAL529,FRA,08:00,10:00,10:18
78,KAL787,FUK,08:00,08:00,08:21
79,PAL489,KLO,08:00,08:00,08:16
80,AAR112,KIX,08:05,08:05,08:26
81,KAL479,HAN,08:05,08:05,08:25
82,KAL747,OKJ,08:05,08:05,08:32
83,AAR122,NGO,08:10,08:10,08:17
84,JJA1102,NRT,08:10,08:10,08:29
85,PAL467,MNL,08:10,08:10,08:11
86,KAL827,SZX,08:15,08:15,08:32
87,AAR727,HAN,08:20,08:20,08:38
88,JJA8401,TAO,08:20,08:20,08:30
89,KAL603,HKG,08:20,08:20,08:40
90,KAL1401,PUS,08:25,,08:45
91,AAR353,CKG,08:30,08:30,08:48
92,AAR369,CAN,08:30,08:30,08:54
93,AAR791,FRA,08:30,08:30,08:58
94,ASV704,TAK,08:30,08:30,08:51
95,CES2044,TAO,08:30,08:30,08:50
