,Departure_FLT,Departure_ARR,Departure_SCH,Departure_ETD,Departure_ATD
0,AAR383,SIN,00:05,23:40,00:04
1,APG7047,CEB,00:05,00:05,00:17
2,APG889,MNL,00:05,23:40,00:00
3,CDG8066,TNA,00:05,23:40,00:11
4,CDG8072,TAO,00:05,23:45,00:19
5,CSN3090,SZX,00:05,23:30,00:14
6,KAL473,MLE,00:05,23:50,00:27
7,KAL647,SIN,00:05,23:30,00:03
8,KAL8245,ATL,00:05,23:35,00:06
9,KAL859,PEK,00:05,23:55,00:29
10,QDA9902,TAO,00:05,00:05,00:33
11,SHU5435,VVO,00:05,23:40,00:23
12,SIA603,SIN,00:05,23:45,00:21
13,THY91,IST,00:05,23:45,00:15
14,TWB165,HAN,00:05,23:30,00:08
15,TWB9423,VVO,00:05,23:35,00:10
16,UAE323,DXB,00:05,23:55,00:25
17,MAS039,KUL,00:10,00:10,00:31
18,PAC717,PVG,00:20,01:35,02:00
19,QTR8983,DOH,00:20,00:20,00:39
20,KAL325,HAN,00:25,00:25,00:35
21,CEB187,MNL,00:45,01:10,01:39
22,ETD873,AUH,00:55,00:55,01:16
23,KLM856,AMS,00:55,00:55,01:04
24,AAR987,PVG,01:05,01:05,01:06
25,TAX703,DMK,01:05,01:05,01:10
26,QTR859,DOH,01:15,01:15,01:19
27,MGL308,ULN,01:35,02:25,02:30
28,MGL310,ULN,01:40,01:40,02:02
29,AFL253,SVO,01:45,01:45,01:52
30,KAL335,PVG,01:45,01:45,02:14
31,VJC975,PQC,01:45,01:45,01:57
32,ABW692,SVO,01:50,01:50,01:50
33,THY6545,ISL,01:50,01:50,02:11
34,VJC839,CXR,01:50,01:50,01:55
35,APJ702,CTS,02:40,02:40,02:56
36,CKS257,ANC,04:45,04:35,04:56
37,HVN9417,HAN,05:15,05:15,05:44
38,PAC225,CVG,05:15,05:15,05:21
39,HVN9405,SGN,05:30,05:30,05:46
40,ESR262F,GMP,05:35,05:35,05:51
41,JJA1408,FUK,05:40,05:40,06:00
42,TAX705,DMK,05:50,05:50,06:06
43,HVN9415,HAN,06:00,06:00,06:09
44,AAV705,KLO,06:10,06:10,06:34
45,AAV601,CEB,06:15,06:15,06:28
46,APG037,KLO,06:15,06:15,06:30
47,JJA5164,VVO,06:15,06:15,06:32
48,VJC837,CXR,06:15,06:15,06:19
49,VJC881,DAD,06:15,06:15,06:43
50,AAV701,KLO,06:20,06:20,06:39
51,HVN441,CXR,06:20,06:20,06:37
52,TWB103,HKT,06:20,06:50,07:09
53,JJA3100,GUM,06:25,06:25,06:41
54,VJC963,HAN,06:25,06:25,06:45
55,AAR8533,PUS,06:30,,06:48
56,JJA2201,BKK,06:30,06:30,07:02
57,JJA2678,CJJ,06:30,07:30,08:24
58,TWB205,NRT,06:45,06:45,07:28
59,VJC865,SGN,06:45,06:45,06:52
60,EVA149,TPE,06:50,06:50,06:59
61,JJA1904,CTS,06:50,06:50,07:06
62,CRK647,HKG,06:55,06:55,07:13
63,TWB237,NGO,06:55,06:55,07:22
64,SBI5792,OVB,07:00,07:00,07:20
65,VJC879,DAD,07:00,07:00,07:18
66,ESR605,NRT,07:05,07:05,07:24
67,UPS99,ANC,07:05,07:05,07:15
68,JJA1304,KIX,07:10,07:10,07:33
69,JNA261,KKJ,07:10,07:10,07:26
70,ASV711,KIX,07:15,08:10,09:04
71,JNA221,FUK,07:15,07:15,07:31
72,VJC925,HPH,07:15,07:15,07:49
73,AAR731,SGN,07:20,07:20,07:45
74,JNA077,DAD,07:20,07:20,07:40
75,ASV733,CTS,07:25,07:25,07:50
76,JNA201,NRT,07:25,07:25,07:48
77,TWB297,OIT,07:25,07:25,07:35
78,TWB669,RMQ,07:25,07:25,07:37
79,APJ012,KIX,07:30,07:30,07:42
80,ASV5135,DAD,07:30,07:30,07:56
81,JNA021,CEB,07:30,07:30,07:52
82,KAL8537,FRA,07:30,07:30,07:44
83,ESR621,CTS,07:40,07:40,07:54
84,AAR701,MNL,07:45,07:45,08:00
85,CES5050,YNT,07:45,07:45,07:57
86,TWB125,DAD,07:45,07:45,08:09
87,TWB201,NRT,07:45,09:00,09:07
88,JNA081,TPE,07:50,07:50,08:03
89,JNA211,KIX,07:50,07:50,08:15
90,KAL621,MNL,07:50,07:50,08:05
91,KAL747,OKJ,07:50,07:50,08:11
92,TWB605,TNA,07:50,08:20,08:42
93,AAR112,KIX,07:55,07:55,08:05
94,CEB181,KLO,07:55,07:55,08:25
95,KAL775,KMQ,07:55,07:55,08:08
96,ESR601,NRT,08:00,08:00,08:27
97,KAL787,FUK,08:00,08:00,08:17
98,KAL809,CGO,08:00,08:00,08:16
99,KAL845,TAO,08:00,08:00,08:20
100,ASV763,KMJ,08:05,08:05,08:19
101,ESR881,TPE,08:05,08:35,08:40
102,KAL831,SHE,08:05,08:05,08:27
103,KAL479,HAN,08:10,08:10,08:29
104,KAL603,HKG,08:10,08:10,08:23
105,PAL467,MNL,08:10,08:10,08:14
106,AAR122,NGO,08:15,08:15,08:32
107,AAR331,PEK,08:20,08:40,09:06
108,AAR727,HAN,08:20,08:20,08:37
109,JJA8401,TAO,08:20,08:20,08:34
110,JNA231,CTS,08:20,08:20,08:35
