,Arrival_FLT,Arrival_DEP,Arrival_SCH,Arrival_ETA,Arrival_ATA,Arrival_STT
117,KAL678,ROR,08:10,08:05,08:05,착륙
118,KAL1412,TAE,08:15,08:10,08:10,착륙
119,FIN41,HEL,08:20,07:46,07:46,착륙
120,UZB8511,TAS,08:20,07:58,07:58,착륙
121,JNA002,BKK,08:25,09:35,09:35,지연
122,KAL320,CAN,08:25,08:01,08:01,착륙
123,KAL642,SIN,08:25,08:40,08:40,착륙
124,FDX5926,LAX,08:30,08:17,08:17,착륙
125,GIA878,CGK,08:30,08:42,08:42,착륙
126,JJA3403,SPN,08:30,08:57,08:57,착륙
127,AAR177,HND,08:35,08:24,08:24,착륙
128,JJA3107,GUM,08:35,08:13,08:13,착륙
129,UZB513,TAS,08:35,08:14,08:14,착륙
130,XAX506,KUL,08:35,08:30,08:30,착륙
131,JJA2204,BKK,08:40,08:32,08:32,착륙
132,TWB102,BKK,08:40,09:21,09:21,착륙
133,KAL638,HKT,08:50,08:37,08:37,착륙
134,AAR762,CGK,08:55,09:10,09:10,착륙
135,KAL362,HAN,09:05,08:54,08:54,착륙
136,JJA2206,BKK,09:10,09:07,09:07,착륙
137,AAR742,BKK,09:15,08:48,08:48,착륙
138,GIA870,DPS,09:15,09:13,09:13,착륙
139,LOT1097,WAW,09:15,08:27,08:27,착륙
140,KAL630,DPS,09:25,09:28,09:28,착륙
141,AAR285,SFO,09:30,13:54,13:54,지연
142,APJ001,KIX,09:30,09:23,09:23,착륙
143,JNA004,BKK,09:30,09:53,09:53,착륙
144,AAR748,HKT,09:35,10:18,10:18,착륙
145,AZA758,FCO,09:40,09:45,09:45,착륙
146,KAL924,SVO,09:40,09:26,09:26,착륙
147,VJC862,SGN,09:40,09:30,09:30,착륙
148,ABW792,SVO,09:45,09:43,09:43,착륙
149,ESR514,BKK,09:45,09:40,09:40,착륙
150,JJA4704,SGN,09:45,09:04,09:04,착륙
151,KZR909,ALA,09:45,09:33,09:33,착륙
152,SIA008,SIN,09:50,09:38,09:38,착륙
153,AAR610,ROR,09:55,09:58,09:58,착륙
154,JJA2908,DAD,10:05,09:19,09:19,착륙
155,TAX700,DMK,10:05,10:31,10:31,착륙
156,CSN685,DLC,10:20,09:51,09:51,착륙
157,JJA1407,FUK,10:25,10:34,10:34,착륙
158,CAL164,KHH,10:30,10:37,10:37,착륙
159,CSN637,CGQ,10:30,10:10,10:10,착륙
160,GCR7993,TSN,10:30,10:26,10:26,착륙
161,CDG4095,TNA,10:45,10:29,10:29,착륙
162,CSN683,HRB,10:45,10:04,10:04,착륙
163,CES2039,TAO,10:55,10:21,10:21,착륙
164,JNA222,FUK,10:55,11:00,11:00,착륙
165,JNA262,KKJ,10:55,11:26,11:26,착륙
166,KAL530,FRA,10:55,11:18,11:18,착륙
167,AAR115,KIX,11:00,11:03,11:03,착륙
168,CES549,YNT,11:00,10:42,10:42,착륙
169,EVA170,TPE,11:00,11:08,11:08,착륙
170,AAR754,SIN,11:05,10:58,10:58,착륙
171,CAL160,TPE,11:10,11:07,11:11,착륙
172,AFL250,SVO,11:15,10:48,10:48,착륙
173,CDG4617,TAO,11:15,10:53,10:53,착륙
174,CES579,NKG,11:15,10:51,10:51,착륙
175,JJA1607,NGO,11:15,10:55,10:55,착륙
176,CSN313,PVG,11:20,11:12,11:12,착륙
177,DLH712,FRA,11:20,11:05,11:05,착륙
178,KAL722,KIX,11:20,11:04,11:04,착륙
179,CSA190,PRG,11:25,12:02,12:02,착륙
180,KAL752,NGO,11:25,11:15,11:15,착륙
181,AAR107,NRT,11:30,11:10,11:10,착륙
182,AAR368,PVG,11:30,11:24,11:24,착륙
183,CCA123,PEK,11:35,11:14,11:14,착륙
184,CSN681,SHE,11:35,11:34,11:34,착륙
185,ETD876,AUH,11:35,11:27,11:27,착륙
186,SHU5436,VVO,11:35,11:09,11:09,착륙
187,TWB298,OIT,11:35,15:05,15:05,지연
188,CCA171,TSN,11:45,11:01,11:01,착륙
189,KAL706,NRT,11:45,11:29,11:29,착륙
190,SHU5450,KHV,11:45,11:19,11:19,착륙
191,AAR542,FRA,11:50,12:12,12:12,착륙
192,JJA1303,KIX,11:50,11:31,11:31,착륙
193,KAL938,VIE,11:50,12:55,12:55,지연
194,ASV761,KIX,11:55,11:50,11:50,착륙
195,CES5041,PVG,11:55,12:10,12:10,착륙
196,CSN6079,WUH,11:55,11:43,11:43,착륙
197,KAL1404,PUS,11:55,12:05,12:05,착륙
198,KAL896,PVG,11:55,11:41,11:41,착륙
199,TWB300,FUK,11:55,11:39,11:39,착륙
200,HKE618,HKG,12:00,11:47,11:47,착륙
201,KAL748,OKJ,12:00,12:16,12:16,착륙
202,KAL788,FUK,12:00,11:53,11:53,착륙
203,CCA139,HGH,12:05,12:43,12:43,착륙
204,KAL952,DXB,12:05,11:57,11:57,착륙
205,APG884,MNL,12:10,11:56,11:56,착륙
206,CES2033,TAO,12:10,12:20,12:20,착륙
207,KAL846,TAO,12:10,12:08,12:08,착륙
208,FDX5235,MEM,12:15,12:18,12:18,착륙
209,AAR310,WEH,12:20,12:28,12:28,착륙
210,CSN687,CGQ,12:20,12:00,12:00,착륙
211,ESR642,FUK,12:20,12:15,12:15,착륙
212,JJA8402,TAO,12:20,12:25,12:25,착륙
213,AFR262,CDG,12:25,12:30,12:30,착륙
214,AIC310,BOM,12:30,13:05,13:05,착륙
215,JNA212,KIX,12:35,12:24,12:24,착륙
216,AAR111,KIX,12:40,12:46,12:46,착륙
217,AAR302,DLC,12:40,12:41,12:41,착륙
218,AAR768,DEL,12:40,14:16,14:16,지연
219,CCA401,CTU,12:40,13:34,13:34,착륙
220,FDX9879,ANC,12:40,13:10,13:10,착륙
221,ASV701,TAK,12:45,12:27,12:27,착륙
222,AAR241,SEA,12:50,12:57,12:57,착륙
223,CDG4087,TAO,12:50,12:37,12:37,착륙
224,MGL301,ULN,12:50,12:32,12:32,착륙
225,AAR318,TAO,12:55,13:03,13:03,착륙
226,KAL906,FRA,12:55,14:18,14:18,지연
227,THY88,IST,12:55,13:53,13:53,착륙
228,AAR131,FUK,13:00,12:48,12:48,착륙
229,AAR328,TSN,13:00,12:35,12:35,착륙
230,ESR612,KIX,13:00,13:01,13:01,착륙
231,AAR121,NGO,13:05,12:50,12:50,착륙
232,FDX5128,ANC,13:05,12:39,12:39,착륙
233,ASV731,HIJ,13:10,12:52,12:52,착륙
234,CCA143,YNJ,13:10,12:40,12:40,착륙
235,KAL284,ORD,13:10,22:02,22:02,지연
236,TWB282,KIX,13:10,13:07,13:07,착륙
237,CES2017,WEH,13:15,12:59,12:59,착륙
238,CES5021,TAO,13:15,12:53,12:53,착륙
239,KAL832,SHE,13:15,13:12,13:12,착륙
240,JNA202,NRT,13:20,14:11,14:11,착륙
241,CSN6073,YNJ,13:25,12:45,12:45,착륙
242,KAL956,IST,13:25,13:51,13:51,착륙
243,CKS2657,JFK,13:30,14:54,14:54,지연
244,TWB670,RMQ,13:35,13:21,13:21,착륙
245,CCA135,PEK,13:40,13:14,13:14,착륙
246,TWB292,FUK,13:45,13:37,13:37,착륙
247,AAR332,PEK,13:50,13:24,13:24,착륙
248,AAR502,CDG,13:50,13:29,13:29,착륙
249,JJA1301,KIX,13:50,13:26,13:26,착륙
250,KAL930,LED,13:50,13:17,13:17,착륙
251,ACA063,YVR,13:55,13:58,13:58,착륙
252,CSN337,CAN,13:55,13:49,13:49,착륙
253,CSZ9033,SZX,13:55,14:20,14:20,착륙
254,ESR882,TPE,13:55,14:25,14:25,착륙
255,AAR794,FRA,14:00,15:14,15:14,지연
256,JJA8502,WEH,14:00,13:45,13:45,착륙
257,JNA082,TPE,14:00,14:23,14:23,착륙
258,AMU820,MFM,14:05,14:00,14:00,착륙
259,CPA410,HKG,14:05,14:05,14:05,착륙
260,AIH232,YNT,14:10,14:52,14:52,착륙
261,ESR622,CTS,14:10,14:08,14:08,착륙
262,JJA1401,FUK,14:10,14:02,14:02,착륙
263,KAL806,TSN,14:10,14:13,14:13,착륙
264,KAL810,CGO,14:10,13:47,13:47,착륙
265,KAL724,KIX,14:15,14:15,14:15,착륙
266,KAL894,PVG,14:20,14:04,14:04,착륙
267,APJ005,KIX,14:25,14:34,14:34,착륙
268,AAR304,CGQ,14:30,13:56,13:56,착륙
269,AAR362,PVG,14:30,14:36,14:36,착륙
270,CDG4081,TAO,14:30,14:44,14:44,착륙
271,JJA1101,NRT,14:30,14:22,14:22,착륙
272,ESR602,NRT,14:35,14:30,14:30,착륙
273,JJA8702,YNT,14:35,14:58,14:58,착륙
274,KAL1406,PUS,14:35,14:41,14:41,착륙
275,KAL908,LHR,14:35,14:32,14:32,착륙
276,TWB202,NRT,14:40,14:39,14:39,착륙
277,ASV711,FSZ,14:45,14:50,14:50,착륙
278,JJA1309,KIX,14:45,14:28,14:28,착륙
279,KAL510,ARN,14:45,14:09,14:09,착륙
280,KLM855,AMS,14:50,14:42,14:42,착륙
281,PAC963,CVG,14:50,16:37,16:37,지연
282,SBI555,VVO,14:50,14:27,14:27,착륙
283,AAR352,YNJ,14:55,15:00,15:00,착륙
284,CES267,YNT,14:55,15:19,15:19,착륙
285,KAL814,HFE,14:55,14:38,14:38,착륙
286,JNA282,KIX,15:00,15:21,15:21,착륙
287,KAL902,CDG,15:00,14:54,14:54,착륙
288,AAR171,OKA,15:05,15:06,15:06,착륙
289,JJA2602,TPE,15:05,15:02,15:02,착륙
290,KAL926,AMS,15:05,14:56,14:56,착륙
291,UAL893,SFO,15:05,14:48,14:48,착륙
292,AAR151,SDJ,15:10,15:04,15:04,착륙
293,JNA232,CTS,15:10,15:01,15:01,착륙
294,KAL568,BSL,15:10,16:15,16:15,지연
295,AAL281,DFW,15:15,14:46,14:46,착륙
296,CES2003,KMG,15:15,15:22,15:22,착륙
297,KAL524,MXP,15:15,15:54,15:54,착륙
298,KAL914,MAD,15:15,15:36,15:36,착륙
299,CES5033,PVG,15:20,15:12,15:12,착륙
300,KAL074,YYZ,15:20,14:57,14:57,착륙
301,XAX504,KUL,15:20,17:51,15:32,착륙
302,AAR562,FCO,15:25,15:41,15:41,착륙
303,CCA131,PEK,15:25,15:11,15:11,착륙
304,CSN3061,CAN,15:25,15:09,15:09,착륙
305,HKE630,HKG,15:25,15:15,15:15,착륙
306,APJ905,OKA,15:30,15:24,15:24,착륙
307,JJA8802,SJW,15:30,15:25,15:25,착륙
308,CES559,TAO,15:35,15:08,15:08,착륙
309,SIA600,SIN,15:35,15:17,15:17,착륙
310,CSZ9031,SZX,15:40,16:00,16:00,착륙
311,JNA224,FUK,15:40,15:39,15:39,착륙
312,KAL742,NGO,15:40,15:30,15:30,착륙
313,CDG4721,TAO,15:45,15:38,15:38,착륙
314,DAL199,SEA,15:45,15:33,15:33,착륙
315,GTI2678,JFK,15:45,23:50,,결항
316,AAR101,NRT,15:50,15:40,15:40,착륙
317,AAR522,LHR,15:50,15:52,15:52,착륙
318,JJA1601,NGO,15:50,15:56,15:56,착륙
319,KAL686,SGN,15:50,15:35,15:35,착륙
320,KAL932,FCO,15:50,15:46,15:46,착륙
321,AAR364,PVG,15:55,16:35,16:35,착륙
322,KAL826,YNJ,15:55,15:26,15:26,착륙
323,SBI503,IKT,15:55,15:44,15:44,착륙
324,KAL928,MXP,16:00,15:48,15:48,착륙
325,KAL036,ATL,16:10,15:57,15:57,착륙
326,JNA246,OKA,16:15,16:25,16:25,착륙
327,THA634,BKK,16:15,16:18,16:18,착륙
328,AAR133,FUK,16:20,16:02,16:02,착륙
329,ASV751,NRT,16:20,16:11,16:11,착륙
330,CCA801,TSN,16:25,16:32,16:32,착륙
331,HVN404,SGN,16:25,16:17,16:17,착륙
332,KAL038,ORD,16:25,16:04,16:04,착륙
333,ACA061,YYZ,16:30,16:13,16:13,착륙
334,CSN695,DLC,16:30,16:08,16:08,착륙
335,DAL159,DTW,16:30,16:06,16:06,착륙
336,KAL704,NRT,16:30,16:31,16:31,착륙
337,KAL820,CSX,16:30,17:12,17:12,착륙
338,KAL856,PEK,16:30,16:26,16:26,착륙
339,CCA125,PEK,16:35,16:28,16:28,착륙
340,HVN414,HAN,16:35,16:44,16:44,착륙
341,JJA1105,NRT,16:35,16:20,16:20,착륙
342,KAL032,DFW,16:40,16:12,16:12,착륙
343,AAR712,TPE,16:45,16:29,16:29,착륙
344,KAL898,PVG,16:45,16:41,16:41,착륙
345,AAR702,MNL,16:50,17:09,17:09,착륙
346,KAL094,IAD,16:50,16:23,16:23,착륙
347,KAL808,XIY,16:50,16:22,16:22,착륙
348,KAL982,VVO,16:50,17:11,17:11,착륙
349,TWB276,KMJ,16:50,17:17,17:17,착륙
350,KAL604,HKG,16:55,16:59,16:59,착륙
351,KAL870,DLC,16:55,16:52,16:52,착륙
352,THY90,IST,16:55,17:02,17:02,착륙
353,UAE322,DXB,16:55,16:59,16:59,착륙
354,AAR348,XIY,17:00,16:34,16:34,착륙
355,AAR370,CAN,17:00,16:54,16:54,착륙
356,AAR8534,PUS,17:00,17:04,17:04,착륙
357,KAL692,TPE,17:00,16:39,16:39,착륙
358,QTR858,DOH,17:00,17:07,17:07,착륙
359,TWB284,KIX,17:00,16:43,16:43,착륙
360,TWB252,CTS,17:05,16:47,16:47,착륙
361,AAR221,JFK,17:10,16:08,17:05,착륙
362,AAR231,HNL,17:10,16:55,16:55,착륙
363,AAR798,MXP,17:10,18:02,18:02,착륙
364,KAL766,CTS,17:15,16:57,16:57,착륙
365,KAL866,CAN,17:15,17:06,17:06,착륙
366,KAL082,JFK,17:20,17:00,17:00,착륙
367,KAL1408,PUS,17:20,17:15,17:15,착륙
368,KAL622,MNL,17:20,16:46,16:46,착륙
369,CSH827,PVG,17:25,17:27,17:27,착륙
370,KAL024,SFO,17:25,17:19,17:19,착륙
371,KAL842,TAO,17:25,17:35,17:35,착륙
372,ESR962F,PUS,17:30,17:58,17:58,착륙
373,JJA5101,VVO,17:30,18:08,18:08,착륙
374,JNA078,DAD,17:30,18:18,18:18,착륙
375,AAR201,LAX,17:35,17:13,17:13,착륙
376,ESR632,OKA,17:35,17:01,17:01,착륙
377,KAL138,NAN,17:35,17:14,17:14,착륙
378,KAL660,BKK,17:35,17:19,17:19,착륙
379,KAL864,TSN,17:35,17:10,17:10,착륙
380,AAR722,HKG,17:40,17:39,17:39,착륙
381,ESR932,HKG,17:40,17:22,17:22,착륙
382,KAL840,WEH,17:40,17:58,17:58,착륙
383,AAR271,SEA,17:45,17:28,17:28,착륙
384,KAL020,SEA,17:45,17:31,17:31,착륙
385,KAL122,SYD,17:45,17:30,17:30,착륙
386,KAL828,SZX,17:45,18:00,18:00,착륙
387,KAL888,XMN,17:45,17:49,17:49,착륙
388,AAR308,YNT,17:50,17:48,17:48,착륙
389,KAL018,LAX,17:50,17:53,17:53,착륙
390,KAL054,HNL,17:50,17:40,17:40,착륙
391,KAL072,YVR,17:50,21:32,21:32,지연
392,KAL848,TNA,17:50,17:46,17:46,착륙
393,KAL790,FUK,17:55,17:24,17:24,착륙
394,TWB126,DAD,17:55,17:42,17:42,착륙
395,AAR571,KHV,18:00,18:31,18:31,착륙
396,KAL1414,TAE,18:00,17:47,17:47,착륙
397,ASV763,KIX,18:05,17:45,17:45,착륙
398,JNA086,DAD,18:05,19:53,19:53,지연
399,JNA114,HKG,18:05,17:56,17:56,착륙
400,KAL1496,TAE,18:05,17:34,17:34,착륙
401,AAR360,HGH,18:10,18:03,18:03,착륙
402,JJA2102,HKG,18:15,18:14,18:14,착륙
403,AAR334,PEK,18:20,18:15,18:15,착륙
404,ESR644,FUK,18:20,17:55,17:55,착륙
405,PAC947,CVG,18:25,18:35,18:35,착륙
406,AAR340,HRB,18:30,18:01,18:01,착륙
407,AAR372,SZX,18:30,18:33,18:33,착륙
408,AAR728,HAN,18:30,18:25,18:25,착륙
409,JNA214,KIX,18:30,18:11,18:11,착륙
410,AAR3543,CKG,18:35,18:42,18:42,착륙
411,KAL480,HAN,18:35,18:12,18:12,착륙
412,KAL648,SIN,18:35,18:26,18:26,착륙
413,TWB296,HSG,18:35,19:04,19:04,착륙
414,AAR320,TAO,18:45,18:26,18:26,착륙
415,EVA160,TPE,18:45,18:29,18:29,착륙
416,KAL614,HKG,18:45,18:31,18:31,착륙
417,AAR113,KIX,18:50,18:36,18:36,착륙
418,JJA1801,OKA,18:55,18:38,18:38,착륙
419,JJA8504,WEH,18:55,18:55,18:55,착륙
420,AAR350,NKG,19:00,18:45,18:45,착륙
421,AAR602,SYD,19:00,18:59,18:59,착륙
422,ASV781,TOY,19:00,18:44,18:44,착륙
423,ESR652,KOJ,19:00,19:02,19:02,착륙
424,JJA2002,MFM,19:00,19:08,19:08,착륙
425,CPA418,HKG,19:05,18:56,18:56,착륙
426,CSN6087,MDG,19:05,18:19,18:19,착륙
427,JJA1403,FUK,19:05,18:53,18:53,착륙
428,JJA1901,CTS,19:10,18:40,18:40,착륙
429,PAC916,HKG,19:15,19:30,19:25,착륙
430,AAR366,PVG,19:20,20:29,20:29,지연
431,AAR732,SGN,19:25,19:19,19:19,착륙
432,KAL796,CTS,19:25,18:50,18:50,착륙
433,KAL130,AKL,19:35,19:51,19:51,착륙
434,PAL468,MNL,19:35,18:52,18:52,착륙
435,TWB272,OKA,19:35,19:38,19:38,착륙
436,JNA228,FUK,19:40,19:36,19:36,착륙
437,CAL162,TPE,19:45,19:15,19:15,착륙
438,EVA172,KHH,19:45,19:21,19:21,착륙
439,FDX5924,OAK,19:45,20:41,20:41,착륙
440,JJA3401,SPN,19:45,19:27,19:27,착륙
441,UPS173,ANC,19:50,19:40,19:40,착륙
442,APG9048,CEB,19:55,20:14,20:14,착륙
443,ASV765,KIX,19:55,19:45,19:45,착륙
444,ESR614,KIX,19:55,19:43,19:43,착륙
445,JNA642,GUM,19:55,19:55,19:55,착륙
446,KAL002,HNL,19:55,19:47,19:47,착륙
447,APJ009,KIX,20:00,19:57,19:57,착륙
448,HAL459,HNL,20:00,19:17,19:17,착륙
449,KAL834,SHE,20:00,19:34,19:34,착륙
450,CSN369,PVG,20:05,19:23,19:23,착륙
451,CXA871,XMN,20:05,19:32,19:32,착륙
452,JNA264,KKJ,20:05,19:30,19:30,착륙
453,AAR336,PEK,20:10,20:25,20:25,착륙
454,ETH608,ADD,20:10,20:37,20:37,착륙
455,JJA1307,KIX,20:10,19:49,19:49,착륙
456,KAL726,KIX,20:10,20:03,20:03,착륙
457,THA628,BKK,20:10,20:16,20:16,착륙
458,CPA430,HKG,20:15,20:07,20:07,착륙
459,AAR714,TPE,20:20,20:11,20:11,착륙
460,TWB286,KIX,20:20,20:00,20:00,착륙
461,JNA204,NRT,20:35,20:27,20:27,착륙
462,JNA226,FUK,20:35,20:19,20:19,착륙
463,JNA284,KIX,20:35,20:43,20:43,착륙
464,CES2043,TAO,20:40,20:23,20:23,착륙
465,CSN671,SHE,20:40,20:35,20:35,착륙
466,UPS185,ANC,20:40,20:09,20:09,착륙
467,CDG4619,TAO,20:45,20:31,20:31,착륙
468,CES5051,PVG,20:45,20:21,20:21,착륙
469,CSN339,HAK,20:45,20:53,20:53,착륙
470,KAL114,GUM,20:45,20:33,20:33,착륙
471,JJA2902,DAD,20:50,20:54,20:54,착륙
472,AAR123,NGO,20:55,20:45,20:45,착륙
473,CSN675,DLC,20:55,20:47,20:47,착륙
474,JJA3101,GUM,21:00,20:49,20:49,착륙
475,CES5049,YNT,21:05,20:39,20:39,착륙
476,CSN315,PEK,21:10,20:57,20:57,착륙
477,JJA1103,NRT,21:10,21:02,21:02,착륙
478,CEB128,CEB,21:15,21:00,21:00,착륙
479,CPA416,HKG,21:15,20:56,20:56,착륙
480,ESR604,NRT,21:15,21:13,21:13,착륙
481,KAL682,SGN,21:25,20:50,20:50,착륙
482,KAL736,OKA,21:35,21:10,21:10,착륙
483,CDG4707,YNT,21:40,21:08,21:08,착륙
484,JJA1305,KIX,21:40,21:17,21:17,착륙
485,JJA1405,FUK,21:40,21:06,21:06,착륙
486,KAL484,HAN,21:40,21:04,21:04,착륙
487,HKE626,HKG,21:45,21:42,21:42,착륙
488,APJ011,KIX,21:50,21:35,21:35,착륙
489,KAL1463,GMP,21:50,21:37,21:37,착륙
490,CDG4777,TAO,21:55,21:54,21:54,착륙
491,JJA1107,NRT,22:00,21:39,21:39,착륙
492,AAR105,NRT,22:05,21:50,21:50,착륙
493,AAR117,KIX,22:05,21:56,21:56,착륙
494,KAL462,DAD,22:05,21:52,21:52,착륙
495,AAR135,FUK,22:10,21:47,21:47,착륙
496,SIA602,SIN,22:15,21:44,21:44,착륙
497,AAR173,CTS,22:20,22:09,22:09,착륙
498,ASV767,KIX,22:20,22:05,22:05,착륙
499,XAX508,KUL,22:20,22:36,22:36,착륙
500,TWB294,FUK,22:25,22:13,22:13,착륙
501,AJX8475,NRT,22:30,22:07,22:07,착륙
502,KAL694,TPE,22:30,22:12,22:12,착륙
503,KAL822,DLC,22:30,22:00,22:00,착륙
504,CRK622,HKG,22:35,21:58,21:58,착륙
505,KAL602,HKG,22:35,22:23,22:23,착륙
506,KAL782,FUK,22:35,22:18,22:18,착륙
507,VJC838,CXR,22:45,22:48,22:48,착륙
508,ASV753,NRT,22:50,23:12,23:12,착륙
509,GAP2482,TAG,23:00,23:01,23:01,착륙
510,PAC916,ICN,23:00,,22:50,
511,SIA007,LAX,23:05,22:26,22:26,착륙
