,AAR,EAD,ADR,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WD,WSPD,WS_GST,VIS,WC,RN,CA_TOT,CLA_1LYR,BASE_1LYR,CLA_2LYR,BASE_2LYR,CLA_3LYR,BASE_3LYR,CLA_4LYR,BASE_4LYR,RVR,WDIR_t12,WSPD_t12,WG_t12,VIS_t12,WC_t12,CLA_1LYR_t12,BASE_1LYR_t12,CLA_2LYR_t12,BASE_2LYR_t12,CLA_3LYR_t12,BASE_3LYR_t12
5048,20.0,19.0,35.0,36.0,2018,7,30,8,1,1.0,1.0,26.0,20.0,6.0,8.0,295.0,80.0,350.0,5.0,7.0,8.0,4,11,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,40.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
5049,19.0,18.0,43.0,39.0,2018,7,30,9,1,1.0,1.0,20.0,35.0,0.0,1.0,295.0,80.0,350.0,5.0,7.0,8.0,5,11,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,40.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
5050,21.0,17.0,38.0,38.0,2018,7,30,10,1,1.0,1.0,19.0,43.0,0.0,0.0,295.0,80.0,350.0,5.0,7.0,8.0,5,12,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,40.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
5051,32.0,34.0,28.0,22.0,2018,7,30,11,1,1.0,1.0,21.0,38.0,0.0,0.0,295.0,80.0,350.0,5.0,7.0,8.0,3,11,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,40.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
5052,30.0,30.0,24.0,30.0,2018,7,30,12,1,1.0,1.0,32.0,28.0,2.0,0.0,290.0,20.0,345.0,11.0,5.0,4.0,3,10,0.0,1000,1,0.0,1,1.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,40.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
5053,26.0,32.0,31.0,26.0,2018,7,30,13,1,1.0,1.0,30.0,24.0,0.0,6.0,290.0,20.0,345.0,11.0,5.0,4.0,3,9,0.0,1000,1,0.0,1,1.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
5054,32.0,30.0,25.0,38.0,2018,7,30,14,1,1.0,1.0,26.0,31.0,6.0,0.0,290.0,20.0,345.0,11.0,5.0,4.0,2,8,0.0,1000,1,0.0,3,3.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
5055,38.0,35.0,30.0,24.0,2018,7,30,15,1,1.0,1.0,32.0,25.0,0.0,13.0,290.0,20.0,345.0,11.0,5.0,4.0,1,8,0.0,1000,1,0.0,3,3.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,340.0,10.0,0.0,9999.0,0,4,30.0,0,400.0,0,400.0
5056,32.0,34.0,27.0,24.0,2018,7,30,16,1,1.0,1.0,38.0,30.0,0.0,0.0,290.0,20.0,345.0,11.0,5.0,4.0,36,9,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5057,38.0,41.0,20.0,21.0,2018,7,30,17,1,1.0,1.0,32.0,27.0,2.0,0.0,290.0,20.0,345.0,11.0,5.0,4.0,2,6,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5058,32.0,25.0,24.0,35.0,2018,7,30,18,1,1.0,1.0,38.0,20.0,3.0,1.0,290.0,330.0,265.0,7.0,6.0,5.0,2,7,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5059,25.0,25.0,42.0,37.0,2018,7,30,19,1,1.0,1.0,32.0,24.0,0.0,11.0,290.0,330.0,265.0,7.0,6.0,5.0,29,5,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5060,24.0,27.0,29.0,30.0,2018,7,30,20,1,1.0,1.0,25.0,42.0,0.0,0.0,290.0,330.0,265.0,7.0,6.0,5.0,31,4,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,120.0,8.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5061,16.0,18.0,28.0,26.0,2018,7,30,21,1,1.0,1.0,24.0,29.0,3.0,1.0,290.0,330.0,265.0,7.0,6.0,5.0,32,4,0.0,1000,1,0.0,3,3.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,120.0,8.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5062,15.0,16.0,27.0,22.0,2018,7,30,22,1,1.0,1.0,16.0,28.0,2.0,0.0,290.0,330.0,265.0,7.0,6.0,5.0,33,5,0.0,1000,1,0.0,3,3.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,7.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5063,7.0,6.0,17.0,7.0,2018,7,30,23,1,1.0,1.0,15.0,27.0,1.0,0.0,290.0,330.0,265.0,7.0,6.0,5.0,2,6,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,7.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5064,10.0,11.0,10.0,13.0,2018,7,31,0,2,1.0,1.0,7.0,17.0,0.0,0.0,300.0,275.0,285.0,2.0,8.0,8.0,5,6,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,7.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5065,3.0,2.0,7.0,6.0,2018,7,31,1,2,1.0,1.0,10.0,10.0,1.0,3.0,300.0,275.0,285.0,2.0,8.0,8.0,12,6,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,7.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5066,1.0,1.0,6.0,5.0,2018,7,31,2,2,1.0,1.0,3.0,7.0,0.0,0.0,300.0,275.0,285.0,2.0,8.0,8.0,15,10,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,7.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5067,12.0,4.0,3.0,2.0,2018,7,31,3,2,1.0,1.0,1.0,6.0,0.0,0.0,300.0,275.0,285.0,2.0,8.0,8.0,13,7,0.0,1000,1,0.0,1,1.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,7.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5068,21.0,27.0,1.0,2.0,2018,7,31,4,2,1.0,1.0,12.0,3.0,0.0,0.0,300.0,275.0,285.0,2.0,8.0,8.0,14,11,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5069,19.0,25.0,5.0,4.0,2018,7,31,5,2,1.0,1.0,21.0,1.0,6.0,1.0,300.0,275.0,285.0,2.0,8.0,8.0,13,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5070,37.0,34.0,10.0,14.0,2018,7,31,6,2,1.0,1.0,19.0,5.0,6.0,0.0,260.0,270.0,285.0,5.0,15.0,14.0,12,5,0.0,1000,1,0.0,3,1.0,30.0,3.0,120.0,0.0,400.0,0.0,400.0,1000.0,60.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5071,23.0,26.0,17.0,26.0,2018,7,31,7,2,1.0,1.0,37.0,10.0,0.0,4.0,260.0,270.0,285.0,5.0,15.0,14.0,11,6,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,60.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5072,21.0,21.0,38.0,39.0,2018,7,31,8,2,1.0,1.0,23.0,17.0,3.0,9.0,260.0,270.0,285.0,5.0,15.0,14.0,6,6,0.0,1000,1,0.0,5,3.0,30.0,5.0,120.0,0.0,400.0,0.0,400.0,1000.0,60.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5073,22.0,22.0,37.0,38.0,2018,7,31,9,2,1.0,1.0,21.0,38.0,0.0,1.0,260.0,270.0,285.0,5.0,15.0,14.0,14,8,0.0,1000,1,0.0,5,3.0,30.0,5.0,120.0,0.0,400.0,0.0,400.0,1000.0,120.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5074,18.0,13.0,40.0,41.0,2018,7,31,10,2,1.0,1.0,22.0,37.0,0.0,1.0,260.0,270.0,285.0,5.0,15.0,14.0,15,6,0.0,1000,1,0.0,2,2.0,120.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,130.0,6.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5075,31.0,33.0,29.0,27.0,2018,7,31,11,2,1.0,1.0,18.0,40.0,0.0,1.0,260.0,270.0,285.0,5.0,15.0,14.0,7,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5076,28.0,25.0,31.0,33.0,2018,7,31,12,2,1.0,1.0,31.0,29.0,2.0,0.0,265.0,300.0,290.0,12.0,25.0,13.0,32,7,0.0,1000,1,0.0,1,1.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5077,21.0,24.0,28.0,30.0,2018,7,31,13,2,1.0,1.0,28.0,31.0,0.0,2.0,265.0,300.0,290.0,12.0,25.0,13.0,30,9,0.0,1000,1,0.0,1,1.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5078,25.0,27.0,34.0,36.0,2018,7,31,14,2,1.0,1.0,21.0,28.0,3.0,2.0,265.0,300.0,290.0,12.0,25.0,13.0,30,11,0.0,1000,1,0.0,1,1.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5079,33.0,34.0,26.0,22.0,2018,7,31,15,2,1.0,1.0,25.0,34.0,2.0,2.0,265.0,300.0,290.0,12.0,25.0,13.0,30,12,0.0,1000,1,0.0,1,1.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,310.0,8.0,0.0,9999.0,0,2,30.0,0,400.0,0,400.0
5080,41.0,33.0,25.0,22.0,2018,7,31,16,2,1.0,1.0,33.0,26.0,1.0,0.0,265.0,300.0,290.0,12.0,25.0,13.0,31,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5081,36.0,39.0,22.0,19.0,2018,7,31,17,2,1.0,1.0,41.0,25.0,0.0,0.0,265.0,300.0,290.0,12.0,25.0,13.0,30,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5082,31.0,29.0,24.0,32.0,2018,7,31,18,2,1.0,1.0,36.0,22.0,3.0,0.0,270.0,300.0,300.0,8.0,23.0,18.0,30,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5083,29.0,26.0,39.0,36.0,2018,7,31,19,2,1.0,1.0,31.0,24.0,0.0,8.0,270.0,300.0,300.0,8.0,23.0,18.0,30,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5084,23.0,25.0,28.0,34.0,2018,7,31,20,2,1.0,1.0,29.0,39.0,0.0,0.0,270.0,300.0,300.0,8.0,23.0,18.0,32,5,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5085,24.0,27.0,32.0,26.0,2018,7,31,21,2,1.0,1.0,23.0,28.0,2.0,6.0,270.0,300.0,300.0,8.0,23.0,18.0,31,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5086,15.0,16.0,28.0,23.0,2018,7,31,22,2,1.0,1.0,24.0,32.0,3.0,0.0,270.0,300.0,300.0,8.0,23.0,18.0,32,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5087,7.0,9.0,19.0,10.0,2018,7,31,23,2,1.0,1.0,15.0,28.0,1.0,0.0,270.0,300.0,300.0,8.0,23.0,18.0,30,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5088,3.0,3.0,8.0,9.0,2018,8,1,0,3,1.0,1.0,7.0,19.0,2.0,0.0,265.0,305.0,305.0,8.0,17.0,18.0,32,5,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5089,3.0,3.0,6.0,8.0,2018,8,1,1,3,1.0,1.0,3.0,8.0,0.0,1.0,265.0,305.0,305.0,8.0,17.0,18.0,36,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5090,0.0,1.0,5.0,4.0,2018,8,1,2,3,1.0,1.0,3.0,6.0,0.0,2.0,265.0,305.0,305.0,8.0,17.0,18.0,6,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5091,14.0,6.0,2.0,2.0,2018,8,1,3,3,1.0,1.0,0.0,5.0,1.0,0.0,265.0,305.0,305.0,8.0,17.0,18.0,6,1,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5092,19.0,22.0,0.0,3.0,2018,8,1,4,3,1.0,1.0,14.0,2.0,0.0,0.0,265.0,305.0,305.0,8.0,17.0,18.0,5,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5093,29.0,29.0,4.0,5.0,2018,8,1,5,3,1.0,1.0,19.0,0.0,3.0,3.0,265.0,305.0,305.0,8.0,17.0,18.0,35,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5094,33.0,36.0,13.0,17.0,2018,8,1,6,3,1.0,1.0,29.0,4.0,0.0,1.0,230.0,310.0,325.0,8.0,27.0,13.0,13,1,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5095,28.0,27.0,20.0,28.0,2018,8,1,7,3,1.0,1.0,33.0,13.0,3.0,4.0,230.0,310.0,325.0,8.0,27.0,13.0,4,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5096,18.0,23.0,43.0,37.0,2018,8,1,8,3,1.0,1.0,28.0,20.0,0.0,8.0,230.0,310.0,325.0,8.0,27.0,13.0,5,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5097,22.0,22.0,37.0,42.0,2018,8,1,9,3,1.0,1.0,18.0,43.0,5.0,0.0,230.0,310.0,325.0,8.0,27.0,13.0,4,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5098,17.0,14.0,39.0,40.0,2018,8,1,10,3,1.0,1.0,22.0,37.0,0.0,5.0,230.0,310.0,325.0,8.0,27.0,13.0,3,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5099,34.0,34.0,29.0,26.0,2018,8,1,11,3,1.0,1.0,17.0,39.0,0.0,1.0,230.0,310.0,325.0,8.0,27.0,13.0,34,5,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5100,29.0,30.0,23.0,32.0,2018,8,1,12,3,1.0,1.0,34.0,29.0,0.0,0.0,320.0,325.0,325.0,11.0,20.0,11.0,29,8,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5101,27.0,31.0,35.0,31.0,2018,8,1,13,3,1.0,1.0,29.0,23.0,1.0,9.0,320.0,325.0,325.0,11.0,20.0,11.0,29,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5102,35.0,26.0,30.0,39.0,2018,8,1,14,3,1.0,1.0,27.0,35.0,4.0,0.0,320.0,325.0,325.0,11.0,20.0,11.0,30,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5103,30.0,37.0,27.0,24.0,2018,8,1,15,3,1.0,1.0,35.0,30.0,0.0,9.0,320.0,325.0,325.0,11.0,20.0,11.0,29,11,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5104,39.0,33.0,30.0,23.0,2018,8,1,16,3,1.0,1.0,30.0,27.0,7.0,0.0,320.0,325.0,325.0,11.0,20.0,11.0,29,12,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,280.0,7.0,0.0,8000.0,0,2,30.0,0,400.0,0,400.0
5105,38.0,40.0,28.0,23.0,2018,8,1,17,3,1.0,1.0,39.0,30.0,0.0,0.0,320.0,325.0,325.0,11.0,20.0,11.0,29,13,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,280.0,7.0,0.0,8000.0,0,2,30.0,0,400.0,0,400.0
5106,28.0,27.0,25.0,33.0,2018,8,1,18,3,1.0,1.0,38.0,28.0,2.0,0.0,105.0,300.0,295.0,10.0,21.0,5.0,29,11,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,80.0,10.0,0.0,8000.0,0,2,30.0,0,400.0,0,400.0
5107,29.0,24.0,42.0,36.0,2018,8,1,19,3,1.0,1.0,28.0,25.0,0.0,8.0,105.0,300.0,295.0,10.0,21.0,5.0,30,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,80.0,10.0,0.0,8000.0,0,2,30.0,0,400.0,0,400.0
5108,32.0,34.0,31.0,33.0,2018,8,1,20,3,1.0,1.0,29.0,42.0,0.0,0.0,105.0,300.0,295.0,10.0,21.0,5.0,30,5,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,80.0,10.0,0.0,8000.0,0,2,30.0,0,400.0,0,400.0
5109,25.0,25.0,24.0,27.0,2018,8,1,21,3,1.0,1.0,32.0,31.0,2.0,2.0,105.0,300.0,295.0,10.0,21.0,5.0,29,5,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,80.0,10.0,0.0,8000.0,0,2,30.0,0,400.0,0,400.0
5110,18.0,25.0,36.0,25.0,2018,8,1,22,3,1.0,1.0,25.0,24.0,0.0,3.0,105.0,300.0,295.0,10.0,21.0,5.0,29,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,50.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5111,10.0,8.0,21.0,11.0,2018,8,1,23,3,1.0,1.0,18.0,36.0,7.0,0.0,105.0,300.0,295.0,10.0,21.0,5.0,35,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,50.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5112,3.0,3.0,11.0,15.0,2018,8,2,0,4,1.0,1.0,10.0,21.0,0.0,0.0,130.0,295.0,310.0,7.0,17.0,10.0,34,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,50.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5113,2.0,3.0,9.0,8.0,2018,8,2,1,4,1.0,1.0,3.0,11.0,0.0,4.0,130.0,295.0,310.0,7.0,17.0,10.0,1,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,50.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5114,3.0,1.0,5.0,4.0,2018,8,2,2,4,1.0,1.0,2.0,9.0,1.0,0.0,130.0,295.0,310.0,7.0,17.0,10.0,6,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5115,8.0,5.0,2.0,1.0,2018,8,2,3,4,1.0,1.0,3.0,5.0,0.0,0.0,130.0,295.0,310.0,7.0,17.0,10.0,15,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5116,19.0,22.0,1.0,2.0,2018,8,2,4,4,1.0,1.0,8.0,2.0,0.0,0.0,130.0,295.0,310.0,7.0,17.0,10.0,15,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5117,20.0,24.0,3.0,2.0,2018,8,2,5,4,1.0,1.0,19.0,1.0,3.0,1.0,130.0,295.0,310.0,7.0,17.0,10.0,4,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5118,35.0,33.0,12.0,16.0,2018,8,2,6,4,1.0,1.0,20.0,3.0,4.0,0.0,315.0,320.0,315.0,6.0,21.0,16.0,15,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5119,27.0,29.0,20.0,28.0,2018,8,2,7,4,1.0,1.0,35.0,12.0,0.0,4.0,315.0,320.0,315.0,6.0,21.0,16.0,15,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5120,18.0,25.0,36.0,37.0,2018,8,2,8,4,1.0,1.0,27.0,20.0,2.0,8.0,315.0,320.0,315.0,6.0,21.0,16.0,15,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5121,23.0,20.0,39.0,41.0,2018,8,2,9,4,1.0,1.0,18.0,36.0,7.0,1.0,315.0,320.0,315.0,6.0,21.0,16.0,16,9,0.0,1000,1,0.0,3,1.0,50.0,3.0,180.0,0.0,400.0,0.0,400.0,1000.0,150.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5122,28.0,18.0,39.0,42.0,2018,8,2,10,4,1.0,1.0,23.0,39.0,0.0,2.0,315.0,320.0,315.0,6.0,21.0,16.0,15,9,0.0,1000,1,0.0,1,1.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,160.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5123,32.0,34.0,29.0,26.0,2018,8,2,11,4,1.0,1.0,28.0,39.0,0.0,3.0,315.0,320.0,315.0,6.0,21.0,16.0,19,7,0.0,1000,1,0.0,1,1.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,160.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5124,29.0,26.0,26.0,34.0,2018,8,2,12,4,1.0,1.0,32.0,29.0,2.0,0.0,280.0,310.0,315.0,8.0,17.0,15.0,21,10,0.0,1000,1,0.0,1,1.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5125,21.0,27.0,32.0,32.0,2018,8,2,13,4,1.0,1.0,29.0,26.0,0.0,8.0,280.0,310.0,315.0,8.0,17.0,15.0,21,8,0.0,1000,1,0.0,1,1.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5126,33.0,30.0,34.0,33.0,2018,8,2,14,4,1.0,1.0,21.0,32.0,6.0,0.0,280.0,310.0,315.0,8.0,17.0,15.0,23,10,0.0,1000,1,0.0,1,1.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5127,40.0,37.0,26.0,24.0,2018,8,2,15,4,1.0,1.0,33.0,34.0,0.0,0.0,280.0,310.0,315.0,8.0,17.0,15.0,28,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,300.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
