,Arrival Standard Deviation,Departure Standard Deviation,capa_sd
0,2.4606503571628475,2.143011053553162,1.7142163968318096
1,2.4570598553004515,2.120103085571054,1.7079005371002522
2,2.450456804690753,1.9434700291045672,1.6714947930511108
3,2.428469425216333,1.929767314097858,1.6571697231587217
4,2.419676782225788,2.0460038656593147,1.6739368298003143
5,2.4116239580535344,2.1223146568956097,1.6843365826066323
6,2.4284171452703647,2.1729837576091446,1.703109910056045
7,2.5921949613598727,2.4686824978757653,1.848125746776259
8,2.7970229135925124,2.443993280797438,1.95010704827237
9,2.7205580564889233,2.4561677578884815,1.912310074603005
10,2.7137525186094225,2.4166458118293597,1.9009239560847733
11,2.544634209544765,2.498104694653798,1.829837364856279
12,2.473978303226499,2.4463580727083722,1.7827616081905273
13,2.5073496960594923,2.2442883427257887,1.7586005341173947
14,2.6722931773905985,2.2442883427257887,1.845806250331081
15,2.721896904499037,2.2583866107839943,1.8749053592483553
16,2.7103231652228392,2.27458257848656,1.8717648463475034
17,2.6759104029259286,2.261677493634821,1.8510125134654696
18,2.737237760825707,2.2633760497255424,1.8840313959491823
19,2.737237760825707,2.2633760497255424,1.8840313959491823
20,2.7304193019098673,2.265223040956551,1.8807320244268166
21,2.729582292564285,2.2729460981720315,1.8817271258533375
22,2.73377037228597,2.164456249177011,1.8640798799955247
23,2.681641324087993,2.1767620598231328,1.8382605342374256
24,2.775050421058469,2.153692879738729,1.8844797520061378
25,2.8269778402710077,2.1486213484787373,1.9117822862547709
26,2.8923345901068553,2.143307986011015,1.9465110545681992
27,2.9749834155377033,2.1705590889613395,1.9963750237288127
28,3.087508870537296,2.2116646467898833,2.06503783365945
29,3.0570457518401524,2.369090552840322,2.0753658541153475
30,3.113998543702996,2.3860528504766223,2.1092497990445085
31,3.099016306539019,2.3860528504766223,2.1011158204234834
32,3.088774448820579,2.446451189623929,2.1063126329896678
33,3.0500840974764105,2.5038570098322714,2.0959862050099005
34,3.0374844185344188,2.5429629750733547,2.0965423172762003
35,3.112859825384482,2.601397816541731,2.1476921414684997
36,3.1147480202432045,2.5867155788898697,2.145953496681576
37,3.060206262812096,2.6452082113324216,2.128045752773603
38,3.097647569161409,2.7288095211685857,2.1640125309739595
39,3.122111097142873,2.7559310604194867,2.182190978716575
40,3.1880575776986255,2.7817536278224044,2.2219796219249983
41,3.2071095094000337,2.7817536278224044,2.232043889730906
42,3.22719013617533,2.794142505305555,2.2450499181587533
43,3.22719013617533,2.841677897916596,2.254266936784609
44,3.22719013617533,2.841677897916596,2.254266936784609
45,3.2878645396951685,2.841677897916596,2.2862969829481194
46,3.2878645396951685,2.841677897916596,2.2862969829481194
47,3.2878645396951685,2.841677897916596,2.2862969829481194
48,3.2878645396951685,2.841677897916596,2.2862969829481194
49,3.2878645396951685,2.841677897916596,2.2862969829481194
50,3.2878645396951685,2.841677897916596,2.2862969829481194
51,3.2878645396951685,2.841677897916596,2.2862969829481194
52,3.2878645396951685,2.841677897916596,2.2862969829481194
53,3.2878645396951685,2.841677897916596,2.2862969829481194
54,3.2878645396951685,2.841677897916596,2.2862969829481194
55,3.2878645396951685,2.841677897916596,2.2862969829481194
56,3.2878645396951685,2.841677897916596,2.2862969829481194
57,3.2878645396951685,2.841677897916596,2.2862969829481194
58,3.2878645396951685,2.841677897916596,2.2862969829481194
59,3.2878645396951685,2.841677897916596,2.2862969829481194
60,3.2878645396951685,2.841677897916596,2.2862969829481194
61,3.2878645396951685,2.841677897916596,2.2862969829481194
62,3.2878645396951685,2.841677897916596,2.2862969829481194
63,3.2878645396951685,2.841677897916596,2.2862969829481194
64,3.2878645396951685,2.841677897916596,2.2862969829481194
65,3.2878645396951685,2.841677897916596,2.2862969829481194
66,3.2878645396951685,2.841677897916596,2.2862969829481194
67,3.2878645396951685,2.841677897916596,2.2862969829481194
68,3.2878645396951685,2.841677897916596,2.2862969829481194
69,3.2878645396951685,2.841677897916596,2.2862969829481194
70,3.2878645396951685,2.841677897916596,2.2862969829481194
71,3.2878645396951685,2.841677897916596,2.2862969829481194
72,3.2878645396951685,2.841677897916596,2.2862969829481194
73,3.2878645396951685,2.841677897916596,2.2862969829481194
74,3.2878645396951685,2.841677897916596,2.2862969829481194
75,3.2878645396951685,2.841677897916596,2.2862969829481194
76,3.2878645396951685,2.841677897916596,2.2862969829481194
77,3.2878645396951685,2.841677897916596,2.2862969829481194
78,3.2878645396951685,2.841677897916596,2.2862969829481194
79,3.2878645396951685,2.841677897916596,2.2862969829481194
80,3.2878645396951685,2.841677897916596,2.2862969829481194
