,label,1hour_prediction
631,26.0,27.837700672940738
632,31.0,26.02907969055323
633,19.0,19.786452720241876
634,15.0,17.721771699649317
635,33.0,32.38542828623206
636,25.0,25.052092814977822
637,26.0,27.778334382279567
638,37.0,31.40544158350732
639,28.0,29.515443331628255
640,37.0,39.10426670989821
641,39.0,38.15899653199988
642,30.0,30.82802706857973
643,26.0,27.028376536350944
644,28.0,28.27026192878011
645,28.0,26.357256835993482
646,18.0,16.793654149555188
647,3.0,4.853247562224619
648,5.0,3.926074442540532
649,0.0,1.6292359441106523
650,1.0,1.29035067389507
651,4.0,4.741311639950127
652,22.0,20.650103348522485
653,28.0,30.89255838666113
654,34.0,32.93500953163295
655,29.0,29.616376546578667
656,26.0,25.05501459574037
657,23.0,21.043039861098542
658,19.0,19.007906494936147
659,35.0,33.945349572658785
660,25.0,26.154739376103972
661,23.0,24.41784681894699
662,28.0,28.356629360449816
663,34.0,33.951871431553094
664,35.0,36.951431309184066
665,42.0,41.34080910312698
666,33.0,29.092172480296664
667,27.0,26.78420088774693
668,27.0,27.059155828086208
669,25.0,26.74439594946552
670,22.0,22.239844639349922
671,7.0,5.5085130024217905
672,5.0,5.922892152637176
673,1.0,1.078426652293495
674,0.0,0.8312204268840349
675,2.0,2.795976265448146
676,18.0,19.446423828106752
677,32.0,32.182425898569775
678,28.0,30.459154621452846
679,32.0,30.214865440960377
680,26.0,25.919848928199805
681,21.0,20.01087002133644
682,16.0,16.385594342018727
683,28.0,29.20671539572816
684,24.0,25.762236618922493
685,23.0,26.359363456553258
686,33.0,29.06439476713648
687,35.0,32.90964173668343
688,36.0,36.98528506747175
689,38.0,39.13201281035685
690,31.0,28.287808451924143
691,28.0,26.678094006122627
692,25.0,26.976655749615066
693,25.0,24.23703549015421
694,18.0,18.681361873374048
695,5.0,4.977345424283679
696,5.0,4.030315765204039
697,1.0,1.9751696186403136
698,1.0,1.7774986264311683
699,3.0,3.806782688608666
700,22.0,22.353870715531205
701,37.0,31.554674248623165
702,33.0,31.140801739607312
703,25.0,25.936597453386206
704,23.0,24.859135138337294
705,20.0,18.7580549773014
706,16.0,18.89522451562846
707,34.0,32.20271336842264
708,20.0,21.127105517471556
709,27.0,23.618614814612084
710,22.0,23.819705185412033
711,27.0,28.28373021322598
712,37.0,37.03156087080696
713,35.0,37.307703753861084
714,32.0,31.251129673879166
715,30.0,28.152971988506927
716,29.0,26.853775827513083
717,21.0,22.78615604715723
718,13.0,22.6639673232155
719,8.0,5.678078819116046
720,6.0,6.1669224128589635
721,1.0,2.3254738169505837
722,2.0,1.3592975383855392
723,3.0,3.8816705318454314
724,17.0,17.160332765967485
725,25.0,29.407708332699933
726,27.0,30.127364447239813
727,35.0,32.02369768906061
728,29.0,25.559218832883374
729,17.0,17.479433823557162
730,22.0,19.978922074343178
731,34.0,31.701876503120026
732,26.0,28.260462386304663
733,29.0,27.6587646909334
734,28.0,27.408550591934414
735,31.0,33.43770684528866
736,43.0,40.07455031833667
737,32.0,34.562521885078645
738,32.0,31.66580419001254
739,27.0,26.17496609190363
740,33.0,30.029074794586787
741,25.0,24.853352971016506
742,19.0,17.797288516672605
743,6.0,5.562509445762476
744,2.0,3.6531737606342687
745,4.0,2.1976059079426284
746,0.0,0.8292007825118471
747,3.0,3.8217523361956367
748,23.0,21.062883437163922
749,25.0,29.62714542376396
750,34.0,33.87713516028335
751,28.0,28.921707813643728
752,28.0,25.12518811580551
753,22.0,20.045361587679
754,19.0,19.05618865249277
755,29.0,30.86072604669594
756,23.0,25.6262229741057
757,30.0,26.711348540004696
758,27.0,27.25379474318376
759,29.0,30.71428708955684
760,42.0,39.079852214114375
761,35.0,35.51921474458334
762,34.0,32.55717081949431
763,27.0,26.827748864233453
764,28.0,28.019086424849238
765,26.0,24.02750367656466
766,14.0,15.859469762069303
767,7.0,6.244891320176743
768,3.0,2.921653121783274
769,1.0,1.6768401665525554
770,0.0,1.0489051793502215
771,3.0,4.7198944325272105
772,23.0,21.31004481372534
773,35.0,32.668274168740815
774,31.0,32.22471139494813
775,26.0,29.75432684220565
776,29.0,27.799843809974714
777,22.0,20.112926691473422
778,18.0,18.922931511416017
779,33.0,32.14583031417854
780,30.0,27.552815622928172
781,29.0,25.980767593280735
782,25.0,26.70857738933226
783,32.0,32.63517029989029
784,39.0,37.02070479794136
785,38.0,38.762567763223274
786,28.0,27.90995932183327
787,28.0,27.095858325477554
788,24.0,24.74917880574893
789,21.0,23.252571265861484
790,17.0,16.26802775367484
791,3.0,4.660710329998172
792,6.0,6.207614300705742
793,3.0,2.728749404979284
794,2.0,0.9970823879493618
795,1.0,3.10492752955829
796,21.0,21.015569654984155
797,34.0,32.52794147492384
798,35.0,32.54665780211178
799,26.0,26.041969091209886
800,23.0,24.902562809831334
801,21.0,19.453166313377565
802,20.0,19.08544894622054
803,28.0,30.06768277418772
804,26.0,27.766705349158887
805,25.0,24.779923128682558
806,31.0,28.358813978187605
807,28.0,30.910675778080307
808,38.0,38.930309484762695
809,39.0,36.72694698095304
810,33.0,30.505686514969682
811,25.0,26.715940799456224
812,30.0,27.91047190105148
813,24.0,26.720189508793652
814,20.0,19.434057842261076
815,4.0,4.852434675693438
816,5.0,5.068127942071526
817,1.0,2.4851662055923147
818,3.0,1.9490318946817982
819,4.0,4.716801446157135
820,21.0,20.255327264047036
821,34.0,32.139811157026315
822,26.0,31.00260401194352
823,29.0,30.3430156449952
824,26.0,23.555166723646714
825,21.0,20.3107347405405
826,19.0,19.087015719147963
827,34.0,33.83129293796102
828,30.0,29.332858553359813
829,25.0,23.66856514830295
830,26.0,27.99504907271139
831,31.0,32.9549466197023
832,38.0,39.364307847423234
833,42.0,39.64206731397402
834,30.0,29.28049187503786
835,25.0,25.961095970450916
836,26.0,27.22190349210444
837,30.0,27.70604641256696
838,21.0,19.017909999961205
839,5.0,6.53414158936498
840,7.0,8.513070238174992
841,10.0,9.277347036171216
842,3.0,1.8394207265770572
843,1.0,2.584533249401521
844,20.0,20.312409273692865
845,33.0,30.75568130246926
846,23.0,27.520924434521074
847,30.0,29.65374002106353
848,30.0,26.150020139656746
849,22.0,19.196719008291105
850,12.0,15.961932218320554
851,29.0,29.91696763509056
852,29.0,25.97155456142155
853,20.0,22.17696796972798
854,27.0,26.534402625430392
855,26.0,30.5584354825372
856,41.0,39.897398682479
857,41.0,38.88391771698222
858,29.0,27.515564416133618
859,27.0,25.51935771235706
860,28.0,26.97211431337909
861,24.0,21.71504892131629
862,18.0,18.029233550961823
863,10.0,7.812720104154498
864,4.0,3.6062785848787775
865,1.0,2.451906949614046
866,3.0,1.1394741379992415
867,4.0,3.806311077974608
868,19.0,20.593852875895518
869,36.0,31.66281197875295
870,29.0,30.121796891708357
871,28.0,29.23561812001901
872,25.0,25.307962405552683
873,17.0,18.307266095758646
874,25.0,21.137303306061902
875,28.0,28.943040474110727
876,20.0,22.109070879947243
877,22.0,24.032200090764274
878,29.0,24.44390438965029
879,28.0,29.035916441913844
880,39.0,38.87310941404912
881,39.0,38.33026617992832
882,32.0,30.622774088395154
883,27.0,26.663608082143675
884,24.0,25.72342445926638
885,25.0,23.56993731790459
886,18.0,17.462517521160255
887,9.0,7.636862658817903
888,5.0,5.650384351908061
889,2.0,2.8871502044323467
890,3.0,1.5391138377917826
891,3.0,2.9903586900057424
892,20.0,20.25392756698241
893,36.0,33.70817290853624
894,33.0,32.003491820337075
895,28.0,28.07178068727809
896,19.0,22.25159025067595
897,20.0,18.38341778722922
898,15.0,17.69957173677421
899,33.0,32.94229609569096
900,35.0,30.334847394742315
901,21.0,22.18201123984563
902,25.0,26.40346881320528
903,31.0,33.652639125246296
904,40.0,38.20388953654421
905,43.0,40.3718110534953
906,32.0,28.910063848092022
907,26.0,25.972621658022163
908,21.0,26.56779668833423
909,27.0,26.92828666596757
910,16.0,15.609256368107195
911,10.0,5.698693949823469
912,3.0,3.13641089866657
913,3.0,3.0050217763141895
914,1.0,1.1155405534860487
915,2.0,3.9525111456926005
916,21.0,21.20762235636138
917,29.0,29.47730402219711
918,33.0,32.13347222497071
919,28.0,28.982618207193614
920,26.0,24.011398096563944
921,21.0,19.18409595497976
922,16.0,18.746287868176694
923,34.0,33.263340562707036
924,20.0,24.19040682755471
925,29.0,27.561248412435255
926,31.0,27.187307621248927
927,28.0,28.40702184739728
928,38.0,37.445707711132556
929,39.0,37.67005733255402
930,32.0,30.82273024346135
931,28.0,26.80853008767038
932,24.0,25.487548435108327
933,29.0,24.875130208263883
934,13.0,15.632955477532755
935,5.0,5.435436872621196
936,3.0,3.5714661952848425
937,4.0,2.3937224357110907
938,0.0,1.0613299486718368
939,4.0,4.932852850710928
940,21.0,20.901281973886636
941,36.0,33.57060386386011
942,31.0,31.42227825525973
943,35.0,34.20296422377353
944,27.0,25.649874859696897
945,21.0,20.177768198514638
946,18.0,18.546610605258916
947,31.0,30.769124609998673
948,29.0,28.549454784943904
949,28.0,27.664561517848362
950,30.0,27.89030336429137
951,35.0,32.4425218124294
952,31.0,35.22656077507824
953,40.0,39.316179868858164
954,32.0,28.809873832452723
955,23.0,25.649682803256134
956,29.0,28.74228044005341
957,25.0,24.439661630412967
958,15.0,15.718120463550214
959,5.0,5.527260510625204
960,2.0,4.091040133144317
961,2.0,3.285391810971886
962,3.0,1.3384757782435004
963,1.0,2.9757825734979533
964,20.0,20.630829200766115
965,36.0,32.722387521493395
966,30.0,31.094585585124307
967,26.0,28.375311190008194
968,25.0,25.449250109310736
969,24.0,19.60733917386777
970,17.0,19.262894237680666
971,29.0,30.382860734343293
972,22.0,25.21147280721684
973,26.0,26.467545506556398
974,29.0,28.0268536724361
975,34.0,31.10507388305251
976,32.0,35.488535476668616
977,40.0,38.52063632145996
978,36.0,30.883443197109525
979,25.0,26.846118726855277
980,29.0,27.817419058888508
981,17.0,23.334907250917453
982,22.0,18.76879629357084
983,4.0,5.012298211642158
984,4.0,4.105371156518024
985,3.0,2.8708788380992343
986,3.0,1.5773063318173624
987,5.0,4.499776756434684
