,label,1hour_prediction,label,2hour_prediction
178,38.0,39.51965897093123,30.0,30.49925447250646
179,30.0,30.714713464815528,31.0,31.11331324678239
180,31.0,31.181864319468627,32.0,31.135477136204205
181,32.0,31.227102589266032,38.0,36.317938163666625
182,38.0,36.82962656221742,28.0,27.240992161357962
183,28.0,26.82766233744352,24.0,22.291723968897617
184,24.0,22.77964579515843,21.0,21.264781252156286
185,21.0,21.098564040736527,26.0,25.314728677532695
186,26.0,25.291994874665587,35.0,34.29357014352508
187,35.0,34.29456416696023,28.0,30.289853604386206
188,28.0,29.97840272262735,28.0,28.406917877860252
189,28.0,28.493130801873008,27.0,27.981303124666525
190,27.0,27.662292527646677,28.0,27.26099602430497
191,28.0,27.493905191717676,12.0,11.009102967844333
192,12.0,11.206258365984949,5.0,5.752228399342787
193,5.0,5.36980048800784,6.0,4.805657699087151
194,6.0,4.817707324727275,2.0,2.2131804847014283
195,2.0,1.8795179564228688,1.0,1.4211658149003636
196,1.0,0.9255429095232764,1.0,2.0607791958184976
197,1.0,1.8954434407836136,10.0,10.651194334416887
198,10.0,10.78262232213502,27.0,22.574024573746037
199,27.0,24.62690930447108,36.0,35.44029433253354
200,36.0,35.00644637300475,42.0,40.051041475640645
201,42.0,40.06862401096923,39.0,40.1972710144968
202,39.0,39.902803357438366,33.0,31.141217377163887
203,33.0,31.945652490448083,27.0,28.89975521755374
204,27.0,30.773218122684167,35.0,31.43575041568696
205,35.0,33.94342988545766,31.0,32.8880725460923
206,31.0,32.38578280463117,31.0,27.637109520502985
207,31.0,28.280943541940285,21.0,24.501382007753648
208,21.0,23.509157477479754,18.0,20.99723484088937
209,18.0,21.05296962575397,30.0,27.004381125874154
210,30.0,28.489700005402685,37.0,34.32780810814689
211,37.0,34.5438359012822,34.0,33.089060993714334
212,34.0,32.77928009791926,26.0,27.749278536214298
213,26.0,28.391537100617644,29.0,28.682839279980676
214,29.0,28.541667703657932,30.0,28.633334144035047
215,30.0,28.791463979848945,19.0,18.243055310985092
216,19.0,18.303613442172146,5.0,5.440503424831418
217,5.0,4.960178812814601,4.0,4.667244789254362
218,4.0,4.383608970661369,2.0,2.055870831426247
219,2.0,1.8138143137316305,0.0,1.6134218304418102
220,0.0,1.2185737668738552,2.0,2.1765826773017785
221,2.0,2.3907099065772353,10.0,10.703505134838709
222,10.0,10.840471720831669,25.0,24.3080809255892
223,25.0,24.35139849555991,33.0,34.69107020478576
224,33.0,34.772619234370985,37.0,38.85287776776208
225,37.0,39.3827429963882,48.0,43.84074763137646
226,48.0,45.10439182592692,30.0,30.19297556001819
227,30.0,29.585436650876233,31.0,30.7067982720731
228,31.0,30.29230640173898,30.0,30.126449984593158
229,30.0,30.238241921664603,35.0,33.95828043313924
230,35.0,34.05107735728058,22.0,26.165350881121206
231,22.0,25.923436866941945,27.0,23.737217624195686
232,27.0,24.395183243291854,20.0,20.295334544179504
233,20.0,20.54579014114079,22.0,23.70298273083085
234,22.0,23.892925462542692,35.0,34.270093495932024
235,35.0,35.66984989018446,36.0,34.508306215163074
236,36.0,34.39428016957723,31.0,29.247541762330147
237,31.0,28.868160914018898,27.0,28.163161619710138
238,27.0,28.401154552493324,30.0,28.870203376254608
239,30.0,28.725838893224097,14.0,14.578059796208105
240,14.0,13.980940493497616,6.0,6.3202366555883245
241,6.0,6.6990960167837255,4.0,4.959891987339923
242,4.0,4.758705219315549,3.0,2.8030718153029
243,3.0,2.6313589649954032,1.0,1.6821113008693078
244,1.0,0.9406166737542441,2.0,2.766767421307484
245,2.0,2.4139243159185795,10.0,9.73490127222854
246,10.0,9.805415530257296,24.0,23.04836931023221
247,24.0,23.131027564536357,38.0,36.97186615887349
248,38.0,35.68890786853319,43.0,40.44059476690578
249,43.0,41.67628463703955,38.0,39.8677412984516
250,38.0,39.75803154887231,29.0,30.881079523345086
251,29.0,32.542214278407315,30.0,32.13228224063328
252,30.0,31.08437483976714,38.0,35.0696296915148
253,38.0,35.74297673179658,29.0,30.91644367442458
254,29.0,30.40390994590122,30.0,28.515510468420693
255,30.0,28.764328740681748,28.0,26.334742967149094
256,28.0,25.934002091164253,23.0,22.183794430696118
257,23.0,22.228053077036957,23.0,24.666471096583333
258,23.0,24.304554821185203,35.0,35.14056479656045
259,35.0,35.502748327829075,35.0,32.484976536250706
260,35.0,33.025932929867345,26.0,27.45716481879926
261,26.0,27.88434369444478,28.0,28.48895664522933
262,28.0,28.509570242360553,30.0,29.507195171903877
263,30.0,29.410628791842033,17.0,16.064227638522414
264,17.0,15.657425723210117,3.0,5.498231267253695
265,3.0,4.942291254009142,8.0,5.53901092210462
266,8.0,5.747934632325561,2.0,2.4450380267622878
267,2.0,2.006640034625019,0.0,1.28229187183082
268,0.0,0.9338423395399154,3.0,3.3147215689489014
269,3.0,3.3206876249681563,13.0,11.362209489605405
270,13.0,11.397657020125624,25.0,24.020193638852668
271,25.0,23.64463668521014,33.0,35.10066285143628
272,33.0,34.76352300654657,43.0,41.251277732006976
273,43.0,42.16879044167583,42.0,42.69439360054859
274,42.0,41.521130452470544,33.0,31.933898140629
275,33.0,31.305646665090112,31.0,30.807661466599477
276,31.0,31.00881317702786,34.0,31.424927107718624
277,34.0,31.683101460024517,34.0,34.017810486383596
278,34.0,33.70040134687476,28.0,27.89572165943348
279,28.0,28.42693347313543,23.0,23.86050747060272
280,23.0,23.0477315488944,21.0,21.815725195642656
281,21.0,21.562351894857738,24.0,24.667643121287245
282,24.0,25.173407248205088,33.0,32.703098698555394
283,33.0,33.94435031231954,33.0,33.28873100679103
284,33.0,33.28552790000449,26.0,27.842629172128174
285,26.0,27.866568383403163,31.0,29.066383852228796
286,31.0,28.926568940818566,29.0,28.397324743847694
287,29.0,27.761629109810144,10.0,11.3078087066361
288,10.0,11.120719411171782,6.0,5.396054899699043
289,6.0,5.541091556361558,5.0,5.372640152145158
290,5.0,4.747804492499241,2.0,2.1126224453948823
291,2.0,1.8296210566417477,0.0,1.2793451546500734
292,0.0,0.9191675570009329,2.0,2.77992268659783
293,2.0,2.41988752176289,10.0,10.362404918673278
294,10.0,10.447798549460176,23.0,23.546065910543067
295,23.0,23.188590212148142,31.0,33.36683118958123
296,31.0,33.55191817554636,46.0,43.66422438152201
297,46.0,44.00405551224558,36.0,38.390177325893056
298,36.0,37.61811541661364,31.0,30.531829825754
299,31.0,30.493718077420016,34.0,31.820904012743917
300,34.0,32.08722170107846,30.0,31.959198345508774
301,30.0,30.38483272634565,36.0,35.013996386198585
302,36.0,35.45893948412395,28.0,27.52182011495144
303,28.0,27.526189672588504,26.0,25.57023394998844
304,26.0,25.856196340732772,24.0,22.894062837141814
305,24.0,22.6085187487526,23.0,24.801006310711873
306,23.0,24.568369244456143,40.0,38.46698647254402
307,40.0,39.70620473147291,36.0,34.28437894835943
308,36.0,32.52537237089896,27.0,27.857949804412236
309,27.0,26.772337929923218,30.0,27.415456147565067
310,30.0,28.31618822428713,21.0,24.093488318481267
311,21.0,23.29503393182448,14.0,13.817928539784804
312,14.0,13.357876769969891,5.0,5.192342788818292
313,5.0,4.991274642614911,4.0,5.19942755604003
314,4.0,4.8243355464634785,2.0,1.9269171549743762
315,2.0,1.929681162782793,1.0,1.1451618649523425
316,1.0,0.711895853381609,1.0,1.891364540261466
317,1.0,1.5911540922501943,9.0,10.593845358207695
318,9.0,9.888881656858315,22.0,23.67429958298383
319,22.0,23.428514949488747,32.0,33.30404450038102
320,32.0,33.251056768694376,42.0,40.63006211412468
321,42.0,40.23185318559238,32.0,34.65247614694655
322,32.0,32.51503414653085,33.0,32.64712581679746
323,33.0,32.88557420293342,38.0,34.50247618309219
324,38.0,35.63846542257066,27.0,29.40112358486719
325,27.0,29.024783580167796,36.0,33.823901564154134
326,36.0,34.346191337661004,22.0,24.131480476290815
327,22.0,24.076344828263572,22.0,23.24351201980287
328,22.0,23.848401922302198,22.0,20.48157681519537
329,22.0,20.253805202174135,26.0,26.1279403178969
330,26.0,25.593207711726855,39.0,34.74132462651869
331,39.0,35.94808768041048,34.0,33.139748818828835
332,34.0,32.844789120568244,26.0,27.3448389799607
333,26.0,27.325587429986808,27.0,27.93543053941898
334,27.0,27.437561745234085,27.0,26.650151488830648
335,27.0,26.626016184878964,10.0,10.824151096632846
336,10.0,10.60161615095497,4.0,5.688422321328122
337,4.0,5.556953864013712,3.0,3.988799821311457
338,3.0,4.1466598595032265,3.0,2.0164622220220756
339,3.0,1.7755697014044904,2.0,2.0804252925999207
340,2.0,1.5696355203080687,1.0,3.7330423350261612
341,1.0,3.199738251946787,16.0,11.974438748204484
342,16.0,13.264603538131574,25.0,22.828994457890012
343,25.0,23.03151904718277,32.0,33.64999204356912
344,32.0,33.4570577347121,41.0,39.22501576845697
345,41.0,39.48981807197118,42.0,41.57748144088016
346,42.0,41.21235270315963,32.0,30.879300323541795
347,32.0,31.120050824744258,31.0,31.976956347853562
348,31.0,31.728776541257144,35.0,32.593179042149565
349,35.0,33.252081542174906,35.0,35.12203838632692
350,35.0,34.93904700791307,29.0,28.167177543530478
351,29.0,27.680299545726886,22.0,22.897803812938037
352,22.0,22.364375970656045,21.0,21.001793732158184
353,21.0,21.39275722007682,21.0,24.15076237020234
354,21.0,23.389071517966208,35.0,35.193087030620646
355,35.0,35.15418155671762,32.0,31.99928158349019
356,32.0,32.0464128259027,30.0,28.43157596442073
357,30.0,27.93069408980063,28.0,28.51796785042554
358,28.0,28.609516499110427,27.0,28.200525973599426
359,27.0,27.521577577183795,10.0,10.835739797729412
360,10.0,10.743959452762144,4.0,5.754368929011447
361,4.0,5.62988143463653,6.0,4.576597909018287
362,6.0,4.816541916119539,2.0,1.6428752716082944
363,2.0,1.4110858158093762,2.0,1.5515288316780358
364,2.0,1.2305931811499093,3.0,2.8737327711848364
365,3.0,2.467506766629279,13.0,10.509974567291717
366,13.0,10.292087830349647,22.0,23.206946268510094
367,22.0,22.483438780433026,37.0,36.04779121863689
368,37.0,36.343711146581654,39.0,39.53871537920662
369,39.0,39.25624877657707,39.0,41.469499898003455
370,39.0,41.32768278191892,31.0,30.86227636944088
371,31.0,31.689227405316267,35.0,31.34831257523109
372,35.0,31.360887109116046,28.0,30.09797663942017
373,28.0,30.980506156404434,40.0,34.46735875898767
374,40.0,37.29988061090147,25.0,26.313879180408744
375,25.0,25.29667133248545,23.0,23.95114458211936
376,23.0,24.142825117401774,16.0,20.242734268485016
377,16.0,19.318848576002193,26.0,25.84800516156017
378,26.0,27.414948101642654,34.0,33.36957163831644
379,34.0,34.97408147897025,38.0,31.85539576853432
380,38.0,32.22405358802216,22.0,28.379465179953375
381,22.0,24.313764068877674,20.0,22.996299986912145
382,20.0,22.57399411775209,26.0,24.59126164564473
383,26.0,25.206887998823035,23.0,25.666564927196436
384,23.0,25.575193301306058,19.0,16.020965886245104
385,19.0,17.426812919046025,7.0,5.406151048744776
386,7.0,4.869571273478129,2.0,1.664421126595872
387,2.0,1.5564944024721095,1.0,1.2831966096341128
388,1.0,0.9556923589470062,2.0,2.0754072190519164
389,2.0,1.9761841403434797,9.0,10.487144496085213
390,9.0,10.440438221548444,24.0,24.526096245915642
391,24.0,24.727854302132595,37.0,36.4183772150993
392,37.0,36.65227830958835,37.0,39.09170160124291
393,37.0,39.23241046772113,48.0,44.280399166245104
394,48.0,45.2034941048593,33.0,30.520314533572982
395,33.0,29.900416474734243,29.0,30.083862610089437
396,29.0,29.928044353885742,29.0,30.182827199225947
397,29.0,30.87198319281343,35.0,33.30292279782806
398,35.0,33.95146108111898,30.0,27.56121591167497
399,30.0,27.7829124532516,24.0,24.905897465234823
400,24.0,24.640410120380285,21.0,20.20722644597143
401,21.0,20.134574511125635,20.0,23.32632597023325
402,20.0,24.725913870095432,37.0,34.69634980267965
403,37.0,36.21109643125392,36.0,33.58358721722333
404,36.0,33.368111691537365,31.0,28.54570833087523
405,31.0,28.222699685665585,31.0,28.32396848701968
406,31.0,29.177330051777183,27.0,27.31627885705516
407,27.0,27.273624430291765,8.0,9.858382883821422
408,8.0,9.56619654098713,9.0,8.387919128596721
409,9.0,8.759646177362479,4.0,4.649764711404378
410,4.0,4.022532889348886,3.0,3.3616686680446697
411,3.0,2.62519976624871,2.0,1.8374544473312542
412,2.0,1.4337842139415657,2.0,2.891468057614729
413,2.0,2.439109924896635,9.0,9.539119791555214
414,9.0,9.475048766290904,23.0,22.976209184491147
415,23.0,22.873123411935843,31.0,34.52399714004986
416,31.0,34.043729916870014,47.0,43.2519999375343
417,47.0,44.607847145992594,42.0,41.37090201635545
418,42.0,41.006328173839826,30.0,30.540344545382705
419,30.0,30.052909884654987,36.0,33.13070560469171
420,36.0,32.67179977891668,30.0,31.047677413218363
421,30.0,30.390904430025696,36.0,35.75377076420225
422,36.0,36.42213737930894,29.0,27.231800636089307
423,29.0,26.48101222601646,26.0,23.85439891144139
424,26.0,24.37066799935593,20.0,21.197869819622245
425,20.0,21.03308770926361,25.0,24.98491244752206
426,25.0,25.362679291566597,37.0,35.51549115149595
427,37.0,36.19219455240891,30.0,31.449151760219898
428,30.0,31.225357493859335,26.0,28.178736928633917
429,26.0,27.856781682917052,28.0,28.597875819820096
430,28.0,28.29940706095516,29.0,28.64810378964344
431,29.0,28.87129580903189,19.0,17.674866757704137
432,19.0,17.647153159524358,4.0,5.724662638647781
433,4.0,5.5558304858063625,5.0,4.726206552790251
434,5.0,4.785573749340674,3.0,2.212624494902301
435,3.0,1.8238028621837092,2.0,1.4847124928375293
436,2.0,0.9197993771315209,2.0,2.7657806222357872
437,2.0,2.407817831365675,10.0,10.869652209930713
438,10.0,10.884926663801782,23.0,23.47431160710333
439,23.0,23.201936035740417,39.0,37.401879515226696
440,39.0,38.03242143789393,43.0,41.20937501498215
441,43.0,41.53969651260951,42.0,41.653962373841615
442,42.0,41.92893970957617,32.0,31.64320871907139
443,32.0,30.767804584353513,28.0,31.695217028579975
444,28.0,29.905917428684877,32.0,31.844300138450976
445,32.0,31.747672941956868,35.0,35.22902835461233
446,35.0,35.564326426717095,28.0,27.713069186227706
447,28.0,27.100130598968608,23.0,24.43341314075702
448,23.0,24.358487719479733,20.0,21.371364585676382
449,20.0,21.111066846908457,28.0,25.311943726402095
450,28.0,25.892210566689734,33.0,32.47727309664751
451,33.0,32.17301428836755,31.0,32.31246191165238
452,31.0,32.31674701020685,29.0,28.72716448869646
453,29.0,28.61072723150128,28.0,28.73849725999412
454,28.0,28.591585493358867,29.0,27.82044554589391
455,29.0,27.779819900635275,11.0,12.530233254559178
456,11.0,12.292804622286729,6.0,5.442028076618078
457,6.0,6.4289998278857166,6.0,5.0368401319265
458,6.0,4.581226226815342,2.0,2.025567295276899
459,2.0,1.4278886379724678,1.0,1.5520674423417986
460,1.0,1.2503771088653135,3.0,2.8966391893846457
461,3.0,2.485035817789945,10.0,9.935156480506407
462,10.0,10.057654237944957,22.0,22.653190328382152
463,22.0,22.85651364467452,42.0,39.42228104650712
464,42.0,40.220669017444244,39.0,39.06063111754039
465,39.0,39.36532413175899,41.0,40.79520812499749
466,41.0,41.17521880026523,31.0,28.741289441231743
467,31.0,28.763903147175007,26.0,28.30708160218861
468,26.0,28.182460470163814,31.0,32.073490464898946
469,31.0,32.352518411312126,36.0,34.952931184721166
470,36.0,34.83448076999049,26.0,26.32899964471714
471,26.0,25.976537479680843,28.0,25.65571044783035
472,28.0,26.405544854863887,26.0,24.192681580531087
473,26.0,24.18652194105349,26.0,25.07351746447365
474,26.0,25.295537477164107,33.0,37.02743468812867
475,33.0,35.36066929878306,40.0,35.702049937534994
476,40.0,36.27696247808648,27.0,27.22681591659013
477,27.0,26.584017373770926,24.0,26.092362028468575
478,24.0,26.921277219814435,25.0,25.931707813893386
479,25.0,26.020869403055194,11.0,10.933083320997493
480,11.0,10.49639714758579,4.0,5.20740989422554
481,4.0,4.915530703944541,4.0,4.214440528726566
482,4.0,4.406560804985322,3.0,1.639235104337695
483,3.0,1.3026142290695917,0.0,1.4018346147450744
484,0.0,0.9817246609495613,1.0,1.9396479557220159
485,1.0,2.0281996448805506,11.0,10.675803691513822
486,11.0,10.585588323795678,19.0,22.118208412164662
487,19.0,21.85574319830937,38.0,35.95567029212471
488,38.0,36.899829616563714,41.0,39.63567671667746
489,41.0,39.96128709716468,37.0,38.484597749465145
490,37.0,38.82882164837982,32.0,30.84263039341548
491,32.0,31.015295931905477,28.0,30.176594544348742
492,28.0,29.27908368578495,30.0,30.541919437936542
493,30.0,29.95779093862754,33.0,31.04855553647565
494,33.0,30.374287063134677,23.0,24.05256106609275
495,23.0,23.87837592937628,23.0,23.33246213078407
496,23.0,23.72176844824212,21.0,20.413306755206722
497,21.0,20.37274289371573,25.0,25.518529543937046
498,25.0,25.486632443917742,35.0,35.17361499651192
499,35.0,35.60256914355357,31.0,32.16106292916144
500,31.0,32.48796320262259,28.0,28.239643885915658
501,28.0,28.496957457392575,29.0,28.392417447942936
502,29.0,28.37180783768105,26.0,24.25281503745321
503,26.0,25.458264551284206,12.0,10.664114900709345
504,12.0,10.49234027325922,6.0,6.172748573341485
505,6.0,5.3283758548556355,2.0,4.142557905763155
506,2.0,3.770552655572953,2.0,2.008257939533253
507,2.0,2.22373468568592,1.0,1.9188564720999493
508,1.0,1.5375436589989413,3.0,3.382747728302651
509,3.0,2.9940265161857442,11.0,10.945235662484812
510,11.0,10.955808534961616,26.0,23.856577056315913
511,26.0,23.937777688859263,36.0,35.675894739181736
512,36.0,34.54159562811113,37.0,36.80200211453308
513,37.0,36.888299665335815,43.0,43.238034809763356
514,43.0,43.27466126147055,33.0,31.1277136049484
515,33.0,30.64664087670629,31.0,31.25097989252244
516,31.0,31.158056899899744,31.0,30.981510857463636
517,31.0,30.751399563217653,39.0,36.514393579451216
518,39.0,36.75655159757179,27.0,27.788768712777717
519,27.0,27.843753304662265,22.0,22.621899511926106
520,22.0,22.49028471104414,22.0,21.074736555606002
521,22.0,21.37494554625289,23.0,24.618716005834802
522,23.0,24.4849615804366,33.0,33.80440291878264
523,33.0,34.40794886165199,35.0,32.82907780681906
524,35.0,33.5775868084774,26.0,27.558471431845025
525,26.0,27.692497317256425,29.0,28.239958698166156
526,29.0,28.252746394990453,24.0,24.771457739891595
527,24.0,24.404663690501998,9.0,10.587604083425356
528,9.0,10.537098876555085,5.0,5.6711395718077
529,5.0,6.536893611768789,5.0,4.727971850379869
530,5.0,4.293895668940598,3.0,1.6416068810511697
