,label,1hour_prediction
74,4.0,4.2089818049020185
75,0.0,1.0058215101796224
76,0.0,1.4133050077879432
77,2.0,2.4086322478794995
78,8.0,8.841083237002808
79,23.0,23.11561111668696
80,36.0,35.74129485359587
81,37.0,37.78478844283061
82,41.0,40.1476148671404
83,28.0,30.053291022470866
84,31.0,28.764842245750547
85,33.0,33.21528712516533
86,29.0,29.320416357426122
87,25.0,26.846324760750452
88,25.0,23.476623187188572
89,19.0,20.371988568764337
90,19.0,19.603143916610357
91,33.0,35.9509087980049
92,40.0,38.59892262900409
93,30.0,28.387763244012078
94,29.0,28.429891137858665
95,25.0,24.17543095215527
96,8.0,8.542412367479743
97,1.0,3.607337667803466
98,5.0,4.312735326457352
99,4.0,2.7068661719347635
100,1.0,1.5305779552062684
101,2.0,1.8096503137513849
102,6.0,8.536214865284876
103,24.0,23.75568803993067
104,34.0,33.568637430619354
105,38.0,38.705774380777534
106,32.0,36.455859023394815
107,31.0,31.780968590416634
108,29.0,29.195882469662525
109,36.0,34.54207752710903
110,35.0,31.47610503398299
111,28.0,27.673941734873335
112,30.0,26.78452846270949
113,24.0,21.779973934050684
114,20.0,21.596568517998698
115,36.0,35.86894008425413
116,34.0,34.269040825674054
117,28.0,28.352561108456683
118,29.0,27.132999970022478
119,23.0,23.642989388871747
120,11.0,11.607663222626487
121,4.0,5.269788722615192
122,4.0,3.5625940352465593
123,3.0,1.3354100468567693
124,0.0,1.0940151588418898
125,2.0,3.403869013325178
126,6.0,9.368535464507161
127,24.0,24.043612723272926
128,38.0,36.343215146037004
129,34.0,36.670309821668475
130,40.0,39.43387025192464
131,28.0,29.94878050090809
132,30.0,30.056697651348575
133,38.0,34.316964167415755
134,29.0,29.673400978363244
135,27.0,27.359119217679837
136,30.0,27.3449638397724
137,22.0,23.87172260190954
138,18.0,19.972700879216713
139,33.0,36.815114348750704
140,40.0,36.13950471878397
141,26.0,27.370462653656286
142,31.0,27.774054122311053
143,25.0,24.802051300975066
144,14.0,12.517923007319073
145,4.0,3.5473191491600558
146,4.0,4.177367837445741
147,2.0,2.4642479020078705
148,0.0,1.5039682865939066
149,3.0,2.2172883828396897
150,6.0,8.315509673535985
151,25.0,24.213169718294004
152,35.0,36.27768650179408
153,35.0,38.42117605005983
154,37.0,38.95038697374919
155,31.0,29.709961775644725
156,36.0,32.300114202914955
157,33.0,32.0336261158443
158,28.0,30.13548413206145
159,31.0,28.47562065127241
160,29.0,27.461733381644738
161,21.0,23.187882307969968
162,21.0,22.941269079288325
163,36.0,35.92864815586132
164,39.0,36.93492245691393
165,30.0,28.366212038533046
166,26.0,26.655335061647126
167,20.0,21.544607243880723
168,9.0,10.287005845151699
169,5.0,5.189699756618048
170,4.0,3.8442146695989123
171,1.0,0.7340939251652394
172,0.0,0.6797756210417486
173,1.0,0.9994152037576314
174,4.0,7.439407805044249
175,19.0,21.808776107608903
176,38.0,37.32940258868257
177,37.0,36.921523535492526
178,35.0,36.520457332276095
179,31.0,30.600054297422712
180,32.0,29.714752835135776
181,32.0,30.55101361720813
182,32.0,30.090832230828255
183,25.0,26.019590421322977
184,20.0,20.511019429186845
185,16.0,17.446367255031586
186,22.0,22.535155457372813
187,28.0,30.551235568772793
188,20.0,21.329660031401847
189,26.0,27.96319778536262
190,26.0,24.25042537145891
191,24.0,25.462693768165146
192,22.0,21.36974417217015
193,17.0,15.318857811326115
194,7.0,4.732189077373572
195,4.0,1.9160698464938877
196,1.0,1.0592958669448413
197,4.0,1.9100888829264342
198,5.0,7.949591836266337
199,21.0,22.37030129146885
200,30.0,33.57322069262951
201,40.0,38.88587679315781
202,37.0,37.239405800523656
203,29.0,31.08605442032323
204,44.0,40.15918915942422
205,32.0,31.343040909723946
206,35.0,32.2640042755798
207,20.0,25.053151746629688
208,22.0,21.24235955200549
209,22.0,20.49031567649116
210,19.0,20.81281125223636
211,32.0,33.596899378883116
212,35.0,33.791189017426326
213,29.0,28.48280027710779
214,29.0,27.823103515740872
215,16.0,17.99270052086294
216,11.0,12.381967235359443
217,9.0,7.082948009028607
218,2.0,4.86371489455443
219,4.0,2.4103862642947163
220,3.0,2.211215719931728
221,2.0,2.389006051180619
222,5.0,8.860704610371291
223,23.0,23.077546514638275
224,33.0,35.3517858824328
225,31.0,35.93073777815048
226,38.0,38.64508257511275
227,29.0,30.12839586533356
228,31.0,29.87149501603233
229,43.0,38.96429467264087
230,32.0,31.673632894415512
231,27.0,27.538917542831868
232,27.0,25.50661900479045
233,21.0,23.90627367066425
234,21.0,22.399439856070305
235,37.0,35.94273138389941
236,31.0,32.21279645813627
237,30.0,28.87740360697118
238,28.0,28.727865713627985
239,30.0,27.67119075079341
240,22.0,21.4141800477133
241,6.0,5.334906392190603
242,5.0,4.755256874746352
243,1.0,1.0002472005588192
244,0.0,1.3684090094120516
245,3.0,3.0478858443222774
246,6.0,8.816205216544773
247,25.0,24.07834252499903
248,30.0,32.093723609328734
249,44.0,41.80760032899145
250,32.0,35.03819831968546
251,31.0,31.490708300886162
252,32.0,30.504302437332115
253,36.0,35.7080575502472
254,28.0,28.997467127497416
255,27.0,27.983273547376275
256,29.0,26.13067330533874
257,24.0,23.23327533534285
258,19.0,20.90296133668391
259,35.0,35.44391114732155
260,31.0,33.01625510762395
261,30.0,29.812847922051876
262,34.0,30.26627431356079
263,31.0,28.515923563316193
264,14.0,14.722181924194608
265,7.0,5.9749528587954694
266,4.0,3.755710122123652
267,2.0,2.4944665729998463
268,2.0,1.9606671186574853
269,1.0,1.7245769134229347
270,8.0,9.106585446600805
271,25.0,23.4189301195736
272,31.0,33.6696056762157
273,36.0,38.310437359078456
274,37.0,38.28455510069777
275,31.0,30.699484263594154
276,33.0,30.633509781338724
277,31.0,31.801307352614604
278,35.0,31.29432203857795
279,24.0,26.99267703386027
280,28.0,24.61518264492198
281,27.0,22.425176081191648
282,20.0,22.24660166409072
283,38.0,37.5557328198534
284,32.0,33.79588050059045
285,27.0,29.115841364422504
286,31.0,27.5652515509213
287,21.0,23.670833062391438
288,7.0,10.603585723261371
289,13.0,8.256272700212095
290,5.0,4.8652825779885465
291,3.0,1.4066876586617314
292,1.0,1.4830227284757866
293,2.0,4.577517307513744
294,8.0,9.305231083284966
295,12.0,14.906461783736452
296,22.0,22.16321040827001
297,30.0,30.833892729911685
298,28.0,30.534511618527638
299,28.0,28.715450058527626
300,31.0,30.505724923623042
301,45.0,40.9640543828008
302,38.0,36.05837528366696
303,28.0,28.619214017330428
304,30.0,28.075565027258786
305,33.0,28.700076613839414
306,28.0,27.829076003523756
307,25.0,29.01525800863336
308,32.0,34.353363329257554
309,35.0,24.911282109653968
310,22.0,25.531237832147273
311,26.0,25.826442219040196
312,29.0,28.689146211627225
313,15.0,13.415956738396506
314,3.0,3.8605248518367925
315,3.0,1.2594800042335206
316,1.0,1.4364632178793557
317,3.0,4.46607941527272
318,7.0,9.591289303426713
319,19.0,21.358229233735564
320,34.0,36.048701866287885
321,38.0,39.786161363139165
322,35.0,37.9582391140707
323,34.0,31.187518270938117
324,39.0,35.65571945426667
325,40.0,36.141174808595984
326,28.0,30.790590681326186
327,27.0,27.834389136812096
328,28.0,27.406504990540274
329,24.0,25.25483286171473
330,25.0,24.442394039901977
331,30.0,32.64327184990649
332,38.0,37.72758196695698
333,27.0,26.45418406668777
334,26.0,26.18223517468585
335,29.0,25.272770233877146
336,17.0,15.55254963896653
337,4.0,4.602216225110903
338,5.0,4.407005686784159
339,0.0,0.753459839205831
340,0.0,0.6805227374249188
341,1.0,1.0946923722048907
342,4.0,7.225370621918049
343,25.0,23.270326829612046
344,34.0,33.9486916801908
345,36.0,37.466572384621024
346,35.0,36.40106286051956
347,30.0,29.742525983969315
348,29.0,27.348492851236266
349,34.0,31.64186142074788
350,28.0,29.63668227040135
351,23.0,25.982521756791837
352,22.0,23.026033568260967
353,21.0,21.06716615903292
354,26.0,23.552648538239005
355,34.0,35.00239154533004
356,31.0,33.61624688142643
357,31.0,29.776301708549813
358,29.0,27.792161824785772
359,21.0,20.89192648849753
360,10.0,10.372770315501512
361,5.0,4.076774982205889
362,5.0,5.049185093118961
363,2.0,1.8307914633553812
364,0.0,0.9825537192460074
365,4.0,2.593986476975987
366,8.0,9.088816224279146
367,23.0,23.16868543941402
368,38.0,35.598400434754154
369,33.0,36.53537612810295
370,40.0,40.51056955147683
371,31.0,31.028752531858725
372,29.0,30.359783995517496
373,33.0,31.643928570365276
374,30.0,30.655942629772998
375,28.0,28.243802838919844
376,25.0,22.4518698074258
377,17.0,19.023598033372537
378,21.0,21.638203990482126
379,35.0,34.577373109994525
380,31.0,32.99298191427948
381,30.0,29.5948780545483
382,31.0,28.172836545910616
383,23.0,22.424421024667698
384,7.0,7.414106500308262
385,6.0,4.309502870505032
386,3.0,4.783542671307727
387,1.0,2.139506309564147
388,2.0,1.8866908783039575
389,1.0,2.673310569188193
390,7.0,8.084618775368982
391,25.0,23.694301677653257
392,33.0,35.8742836438283
393,41.0,40.481362987509655
394,37.0,38.66361133267549
395,34.0,32.022621053016074
396,32.0,30.85073709228414
397,36.0,34.069006056014445
398,31.0,30.98576874141652
399,27.0,27.405672146690346
400,26.0,25.710192934102775
401,21.0,23.323563930487285
402,25.0,21.893633311387397
403,35.0,35.7790691875329
404,39.0,36.63321650470319
405,29.0,28.42892534367745
406,29.0,28.400474125992588
407,21.0,23.25879191716972
408,16.0,14.623964335746075
409,2.0,4.467770951790034
410,7.0,5.660440565474414
411,0.0,1.008504237299612
412,0.0,1.3778598516080374
413,2.0,2.760965488465761
414,9.0,10.024399757434216
415,23.0,23.511975824941274
416,36.0,34.7998751266972
417,42.0,40.856512838660635
418,41.0,38.90414439749688
419,28.0,31.48550405644401
420,30.0,31.021838119445476
421,32.0,33.1434081954675
422,32.0,30.88978918201362
423,28.0,28.076782055147092
424,29.0,26.006893934687394
425,21.0,21.5374107222463
426,14.0,18.71922926405113
427,32.0,34.17121469546682
428,43.0,39.695557224980185
429,28.0,28.64461831890347
430,29.0,29.125634157687244
431,27.0,24.783232437365925
432,15.0,13.949220838796132
433,3.0,4.075846980558415
434,6.0,4.487757971283046
435,1.0,1.8547402364792418
436,2.0,1.89518547630948
437,3.0,1.7895125935058425
438,8.0,8.78347031078611
439,25.0,22.994703693481174
440,33.0,33.48873560117856
441,43.0,40.27212755441806
442,38.0,38.26708709088586
443,29.0,30.180759706916703
444,28.0,29.170298138271885
445,36.0,34.632801953267524
446,31.0,30.911388030423957
447,28.0,27.75182449043976
448,25.0,25.33980867631335
449,23.0,19.547487716186893
450,22.0,22.320297143948686
451,37.0,37.203549325442445
452,39.0,36.70686664728717
453,25.0,27.152999921181898
454,25.0,26.471240549730993
455,22.0,20.6808519955201
456,12.0,10.895955435281996
457,5.0,5.2750482773621306
458,5.0,5.122775869888374
459,2.0,1.8587976589232402
460,1.0,1.0344699441485288
461,4.0,2.148422791825038
462,6.0,8.274412536141527
463,24.0,23.759460129499676
464,39.0,36.83844770875537
465,39.0,40.14507966190786
466,44.0,40.64113092740526
467,30.0,30.523730370847794
468,21.0,24.985551139268598
469,35.0,33.881385443037885
470,31.0,29.980302653354066
471,26.0,28.125964044226954
472,26.0,26.615942585605218
473,26.0,24.39259745052246
474,16.0,19.776261136569936
475,40.0,38.54490239440519
476,35.0,35.46945492747192
477,31.0,29.17191449707741
478,26.0,28.33231909190714
479,22.0,24.006536724797943
480,10.0,9.067269728022557
481,4.0,4.222762989369477
482,5.0,4.1686991079944695
483,0.0,1.2915724822673207
484,2.0,1.4715920602512333
485,4.0,2.685227413764477
486,7.0,8.34300074073848
487,25.0,24.251371605805925
488,37.0,37.236349628287094
489,39.0,39.71704373275302
490,40.0,39.51501942977359
491,30.0,29.174697784794667
492,24.0,27.10318772818372
493,36.0,36.27636918159696
494,31.0,30.464251704840102
495,29.0,27.72574297887858
496,30.0,27.255931228574276
497,22.0,24.45974526816307
498,25.0,22.81121143697678
499,41.0,37.42389666219711
500,39.0,37.2967399355472
501,29.0,27.305880745381785
502,22.0,24.84813881248828
503,19.0,20.116330541208683
504,10.0,9.17991574399135
505,4.0,4.412196611477786
506,5.0,4.9034933715998
507,2.0,1.2785705763951267
508,1.0,0.7092738785197368
509,0.0,0.5079066776574279
510,10.0,9.324960202221307
511,23.0,23.13274345597361
512,39.0,35.671667498578785
513,36.0,37.172369813245766
514,37.0,37.34103887400419
515,29.0,29.425439352826366
516,25.0,26.47741909254341
517,30.0,31.044137711932304
518,27.0,27.610073675905923
519,26.0,26.06069754652212
520,21.0,22.89094180780184
521,17.0,18.24758800756796
522,20.0,22.239146964794152
523,35.0,35.258067945518775
524,33.0,31.77424820612468
525,28.0,27.46875018401351
526,27.0,27.51790052265711
527,19.0,18.625343258876473
528,12.0,12.998176442206304
529,3.0,4.338124542860887
530,7.0,5.583094646514487
531,2.0,1.2719907131688841
532,1.0,1.0666003641806707
533,2.0,1.660934303102807
534,9.0,9.435256223994253
535,24.0,23.576203532888105
536,35.0,35.39051196848297
537,41.0,39.460315387773356
538,30.0,34.338003186579165
539,29.0,31.327146671456703
540,40.0,38.32253689790349
541,31.0,29.949783840765647
542,27.0,30.504902594680665
543,29.0,28.482581743309666
544,24.0,21.248942458163647
545,21.0,21.1552901771468
546,22.0,21.940790709740362
547,38.0,36.34002664354353
548,37.0,35.451782713549456
549,26.0,27.849390234944643
550,23.0,25.92022984521723
551,21.0,20.699349118365646
552,15.0,13.438459569155256
553,5.0,4.614106715936862
554,3.0,4.791836617838402
555,3.0,2.169203112673816
556,2.0,2.0505455467017564
557,2.0,2.704148756301351
558,8.0,8.101505401775842
559,21.0,21.639349932979176
560,28.0,31.928581454729432
561,41.0,40.29338232537155
562,37.0,36.4285861078359
563,31.0,30.83341263677163
564,30.0,28.523628575770783
565,38.0,35.52128125308225
566,30.0,30.13673646088608
567,28.0,27.054927384351046
568,26.0,25.934633977342774
569,21.0,22.468943706426046
570,22.0,21.670494134575232
571,39.0,36.541555413685344
572,39.0,36.325782703054124
573,28.0,28.20247187033855
574,27.0,27.598788078281324
575,19.0,21.987837188778396
576,16.0,15.22947905338419
577,4.0,5.397996062133578
578,4.0,5.750443137725174
579,5.0,2.626377925077976
580,2.0,1.6939113439655753
581,1.0,1.3533802193841125
582,10.0,9.00794118737382
583,22.0,22.029384065858718
584,31.0,33.80086363238836
585,40.0,39.654197753143805
586,35.0,36.77504081651904
587,30.0,30.987605947013027
588,28.0,30.36267166183089
589,33.0,32.46313153013779
590,25.0,29.113475144973908
591,32.0,29.108152101927164
592,24.0,24.180473113480254
593,16.0,20.06067139092925
594,24.0,23.763324111751913
595,34.0,34.84953342505003
596,38.0,36.559604469810886
597,29.0,28.26561586052178
598,25.0,28.35830214641128
599,29.0,27.758740804279928
600,16.0,14.955433228992513
601,7.0,6.46807465948246
602,4.0,4.6136010466712545
603,1.0,1.285741912001457
604,1.0,1.9464659341242054
605,1.0,3.1122256505990213
606,9.0,9.781925789529963
607,25.0,23.745520299713785
608,36.0,35.168762523760336
609,37.0,38.69548901016065
610,40.0,40.17472438228804
611,29.0,30.24556370626696
612,29.0,30.792881706941714
613,35.0,34.11315279197125
614,34.0,31.50925127448901
615,28.0,26.82674113415652
616,26.0,26.071259841414253
617,23.0,21.194826984896398
618,19.0,21.40593490051668
619,32.0,34.72889723177884
620,41.0,37.680392848831225
621,29.0,28.92762458132502
622,32.0,28.52640445917175
623,22.0,23.390797327544284
624,9.0,10.676639481142375
625,5.0,8.16773711014345
626,5.0,6.517697552273901
627,3.0,1.3848536101410582
628,2.0,1.5045534308247932
629,4.0,1.7937486874938529
630,7.0,8.120553559677298
631,21.0,22.404754328948595
632,37.0,37.82155856352097
633,35.0,37.997073558178954
634,45.0,41.65541871255978
635,36.0,31.693871907328255
636,18.0,22.194883049070082
637,34.0,33.85119164747818
638,28.0,29.109209456923885
639,29.0,28.45245422293135
640,28.0,26.405076550462837
641,25.0,23.87632521851964
642,23.0,21.79986489853635
643,35.0,35.401023049344396
644,36.0,36.462439635884486
645,27.0,28.055603569249985
646,26.0,27.994012571630908
647,28.0,25.619349401546206
648,10.0,10.2502852031354
649,3.0,3.7906273235233807
650,4.0,3.3720028962470567
651,0.0,1.26566951193384
652,1.0,1.5118500034551712
653,4.0,2.7389849058886426
654,9.0,8.130013596818959
655,20.0,21.308799825542703
656,40.0,38.56505581491106
657,43.0,40.778818529672165
658,39.0,38.62798731876831
659,30.0,29.191589106569896
660,25.0,27.254415714006196
661,34.0,34.465439614287675
662,26.0,28.908126271964157
663,28.0,28.11728233377094
664,29.0,27.334856910896846
665,27.0,25.6995889658409
666,23.0,22.913386807533175
667,38.0,36.95460803420379
668,43.0,37.928285381774806
669,26.0,27.28785898539383
670,26.0,26.63887898687605
671,20.0,22.66119880183952
672,10.0,9.166054761809725
673,4.0,4.298271455095181
674,5.0,4.945117256341878
675,0.0,1.2219095459202796
676,1.0,0.7178050367764973
677,0.0,0.5081376139139057
678,10.0,8.285814425016952
679,19.0,20.90573466066509
680,37.0,35.553998040017554
681,40.0,38.710917590672835
682,35.0,36.134035126221626
683,31.0,30.39293677159481
684,26.0,28.057560505547702
685,29.0,30.947155079346118
686,28.0,28.13014269850126
687,27.0,27.13675837215369
688,23.0,23.217884699727794
689,20.0,20.38148306917084
690,20.0,21.63421806471627
691,37.0,37.27951504651697
692,38.0,34.674232394398
693,25.0,27.242029434132974
694,30.0,27.793909992706144
695,21.0,22.974844372507032
696,9.0,7.798468382655276
697,0.0,2.486660391971202
698,8.0,7.4151660678856235
699,2.0,1.4194893324231108
700,1.0,1.3913550469558844
701,3.0,2.6301797574555374
702,13.0,9.547864165902576
703,24.0,22.421224762438452
704,37.0,36.290227687052734
705,40.0,39.322744882809985
706,40.0,39.140217598215905
707,28.0,28.735339546278976
708,29.0,30.38617367813265
709,30.0,29.037290465457488
710,27.0,28.278835055015666
711,26.0,26.922822162716603
712,20.0,19.26945337774135
713,16.0,17.615293802366654
714,16.0,19.290524041235543
715,26.0,27.95283473317626
716,32.0,34.649995059982906
717,42.0,36.77851862836913
718,22.0,27.863655501489088
719,26.0,23.219623249169523
720,16.0,16.66677103741276
721,10.0,8.70405700842319
722,5.0,4.893297544012242
723,3.0,1.0188460897942506
724,1.0,2.173183730400499
725,3.0,3.47682737665885
726,8.0,8.45893632991644
727,22.0,21.832862234350916
728,37.0,37.004588462515194
729,41.0,40.01568849749022
730,38.0,39.0490530959266
731,30.0,30.748124449742328
732,29.0,28.116275138091883
733,35.0,34.04667565721318
734,31.0,31.05011622719055
735,29.0,28.294329664063426
736,30.0,25.803518987999176
737,18.0,21.361252825952583
738,19.0,21.996175802878906
739,41.0,38.20870327863799
740,34.0,34.693939083338925
741,30.0,29.627142852200265
742,30.0,28.64631135970779
743,23.0,24.062931880553478
744,15.0,14.396841973956507
745,4.0,5.120078728310704
746,6.0,5.0940352783437985
747,1.0,1.0288533896686234
748,1.0,1.3624661852403783
749,1.0,1.8668483606469766
750,8.0,8.89850209234237
751,23.0,22.739745173828574
752,37.0,35.94920584928486
753,36.0,37.642926651648224
754,43.0,40.21190243857502
755,33.0,30.10844143562153
756,27.0,28.29810231323008
757,30.0,31.433599602147023
758,27.0,27.03726891783498
759,27.0,27.03606624065096
760,22.0,25.77614263101371
761,23.0,19.918241628957013
762,20.0,21.4143564440628
763,32.0,34.73084392222842
764,41.0,38.626648187584536
765,29.0,27.68688274401409
766,29.0,28.227160620388126
767,25.0,23.763982291633273
768,9.0,9.586356406437698
769,5.0,4.719027014600196
770,3.0,4.21783126755903
771,2.0,1.7696225863385044
772,1.0,1.9533361483831888
773,3.0,2.9429427880045536
774,11.0,9.499788158842438
775,24.0,22.292749895148948
776,37.0,35.823390408756836
777,39.0,38.835246896161124
778,38.0,39.02718205793698
779,30.0,30.16005731055541
780,28.0,27.919177922982044
781,32.0,33.07602349417741
782,28.0,30.397216406890717
783,28.0,27.6705245102339
784,29.0,26.500605949588902
785,27.0,23.338529913183326
786,18.0,21.198945323282402
787,42.0,39.15561748551998
788,33.0,33.91493395287923
789,28.0,27.58528534446654
790,27.0,26.889397515524156
791,15.0,22.027832412643807
792,12.0,11.842507481891541
793,7.0,6.573262324898639
794,4.0,4.804050742851269
795,3.0,1.9172064510923497
796,1.0,1.503158291056905
797,4.0,2.7714537759526054
798,9.0,9.58766148007028
799,21.0,22.7222025831173
800,41.0,37.6257131775828
801,37.0,37.80211099851369
802,36.0,37.98115381941659
803,27.0,29.937542820137356
804,29.0,29.782711463234435
805,36.0,32.72784447878191
806,26.0,28.18286855117149
807,28.0,27.524056969301302
808,28.0,26.866298405868775
809,27.0,24.740885685053993
810,24.0,23.329051798502498
811,35.0,35.41608567853656
812,31.0,33.06921333235397
813,31.0,28.179505097736183
814,27.0,27.303716686007917
815,25.0,24.482561006505936
816,13.0,11.994433231360919
817,1.0,2.407001060712511
818,5.0,5.014745547868753
819,0.0,1.8725474134564375
820,2.0,2.104075429478416
821,5.0,2.8187803873770423
822,6.0,9.427192815948457
823,26.0,22.932748401421076
824,35.0,36.07404353206857
825,38.0,38.07639555156469
826,38.0,39.03355604166073
827,31.0,29.386956125121163
828,26.0,27.602573846837487
829,40.0,36.41908474380301
830,28.0,29.57945421877982
831,29.0,27.639562202784145
832,28.0,26.830750121548864
833,23.0,24.584192615409656
834,22.0,22.43185958386817
835,30.0,33.438270352200114
836,36.0,36.82663994857218
837,29.0,27.78054850147714
838,31.0,27.519606141179715
839,28.0,25.207672565598557
840,9.0,9.32465715072159
841,3.0,3.5806226044207237
842,3.0,4.320411307003574
843,2.0,2.02314924126526
844,0.0,0.7395222801705037
845,8.0,6.420412573669342
846,11.0,11.090657220513243
847,25.0,22.96016158678397
848,32.0,33.953029078178986
849,42.0,39.747872323659045
850,39.0,36.8641279804611
851,28.0,28.71078883632412
852,27.0,26.244209100331425
853,30.0,30.708339343844884
854,30.0,28.218073650566595
855,20.0,25.381917392023706
856,22.0,23.272330163236642
857,22.0,21.167225858418472
858,22.0,22.045240651180013
859,31.0,34.65036773594808
860,40.0,36.278270636751216
861,30.0,27.643840511028717
862,28.0,27.724603282537554
863,20.0,19.557946341366133
864,9.0,10.588772314036344
865,4.0,4.013895819909534
866,5.0,6.006478648712195
867,3.0,3.285019919291022
868,2.0,1.07092987722288
869,3.0,1.8366873507721977
870,9.0,8.972071215115156
871,21.0,21.970641094177576
872,41.0,37.70762463308365
873,38.0,38.17250206078195
874,44.0,40.51488782222063
875,27.0,29.808054027999944
876,29.0,32.177168001797156
877,34.0,31.15189851238822
878,23.0,27.976437438855356
879,30.0,27.927957380770174
880,25.0,25.28505670757993
881,20.0,20.692116651711462
882,20.0,21.539865905001783
883,37.0,37.537825358981614
884,37.0,34.37970641556595
885,27.0,27.32185141970252
886,28.0,27.428302163629986
887,18.0,20.874607027281318
888,11.0,9.28300509387406
889,2.0,4.4142207828052245
890,5.0,6.298272287454375
891,3.0,1.540752284399936
892,1.0,2.034640112507892
893,6.0,4.28983770583841
894,11.0,10.97042498254857
895,19.0,22.20095499234666
896,45.0,41.409354480638875
897,36.0,37.66995916422385
898,39.0,39.9702175213865
899,30.0,30.85257102789788
900,30.0,28.510395634636673
901,36.0,34.07858891232341
902,32.0,30.51228887949994
903,30.0,27.676535788961314
904,23.0,23.755936890087206
905,22.0,22.17327211492665
906,21.0,21.584310664745015
907,34.0,37.25009994383093
908,40.0,35.93104402423343
909,26.0,26.830705911356223
910,30.0,27.206727961320492
911,21.0,22.181709521083363
912,15.0,14.296479043221938
913,4.0,4.370951132333832
914,6.0,4.77099892195469
915,0.0,1.3380413315172999
916,2.0,1.8925226062537985
917,2.0,1.7829169828929259
918,10.0,10.102942266901197
919,23.0,22.856365362177822
920,36.0,36.584973323904045
921,39.0,38.835677055019936
922,35.0,37.634988336290355
923,29.0,29.749749369687276
924,36.0,32.12962446001677
925,28.0,29.599478353650156
926,26.0,28.02808046450601
927,28.0,27.526894398636056
928,21.0,24.904462589574617
929,22.0,20.71130664745469
930,22.0,21.445617461709965
931,32.0,36.440642281152506
932,40.0,37.96035744556075
933,27.0,27.153721103146825
934,29.0,28.100315106107278
935,26.0,22.475008482349008
936,13.0,11.81942315222234
937,3.0,4.265032196089483
938,5.0,3.932274100179484
939,1.0,1.2750188883702045
940,1.0,1.3728801030191347
941,4.0,2.301492417380635
942,8.0,9.722560344991376
943,23.0,23.620163003220615
944,37.0,35.65411616076842
945,43.0,40.510082628092086
946,32.0,35.56405415277322
947,30.0,31.54679427533006
948,28.0,28.290320118950383
949,34.0,32.22832948937542
950,30.0,31.236579489275986
951,27.0,27.779750914922346
952,28.0,26.548299757994275
953,21.0,21.991603026884267
954,27.0,23.62175322750077
955,36.0,36.53115765008974
956,40.0,35.776015005606546
957,28.0,26.84354483538643
958,27.0,26.974116841852307
959,22.0,21.556810710309218
960,10.0,9.171691849139076
961,2.0,4.120092879622391
962,7.0,4.852746271905572
963,0.0,1.995093320445584
964,1.0,2.5114543567808485
965,3.0,2.2605025927737943
966,6.0,8.23530846476039
967,25.0,23.387782436911962
968,35.0,35.14580029005402
969,46.0,42.63952054465191
970,40.0,38.662385869115056
971,29.0,29.899623344466047
972,27.0,27.5826567098577
973,30.0,31.70897524142248
974,27.0,28.664495885393194
975,27.0,27.656818061850657
976,27.0,26.678384771397788
977,24.0,24.88273233688134
978,23.0,21.534321925986838
979,31.0,34.29504849551913
980,37.0,35.10294148614214
981,30.0,27.84878946582314
982,28.0,27.474566870664923
983,22.0,24.397193390083793
984,9.0,10.339463525087764
985,3.0,5.745807910374144
986,6.0,4.943843997006924
987,1.0,1.0359147567520177
988,2.0,1.8887606672782449
989,2.0,3.2990542413254222
