,label,1hour_prediction,label,2hour_prediction
6826,17.0,17.179,32.0,32.298
6827,32.0,32.392,27.0,27.155
6828,27.0,27.145,30.0,29.114
6829,30.0,29.112,27.0,26.808
6830,27.0,26.747,38.0,37.369
6831,38.0,37.591,36.0,36.737
6832,36.0,35.882,39.0,38.393
6833,39.0,38.694,27.0,26.591
6834,27.0,26.717,27.0,26.935
6835,27.0,26.839,24.0,25.106
6836,24.0,24.991,28.0,27.618
6837,28.0,27.539,15.0,15.288
6838,15.0,15.509,8.0,7.789
6839,8.0,7.818,3.0,3.326
6840,3.0,3.913,2.0,1.482
6841,2.0,1.363,1.0,1.388
6842,1.0,1.076,7.0,6.952
6843,7.0,6.86,25.0,24.486
6844,25.0,24.463,26.0,26.649
6845,26.0,26.708,33.0,32.759
6846,33.0,32.903,29.0,28.674
6847,29.0,28.7,17.0,18.251
6848,17.0,18.214,19.0,18.967
6849,19.0,18.811,18.0,18.563
6850,18.0,18.5,36.0,34.822
6851,36.0,34.843,27.0,26.832
6852,27.0,27.199,24.0,24.134
6853,24.0,24.57,29.0,29.088
6854,29.0,29.219,40.0,38.459
6855,40.0,38.071,34.0,33.834
6856,34.0,33.625,35.0,36.287
6857,35.0,35.265,32.0,31.42
6858,32.0,31.287,28.0,27.209
6859,28.0,27.392,29.0,29.291
6860,29.0,29.358,26.0,25.731
6861,26.0,25.927,18.0,18.317
6862,18.0,18.193,9.0,8.326
6863,9.0,8.338,5.0,5.06
6864,5.0,5.005,1.0,1.002
6865,1.0,1.029,2.0,1.888
6866,2.0,1.835,7.0,7.012
6867,7.0,6.856,20.0,20.706
6868,20.0,20.661,27.0,25.666
6869,27.0,25.754,32.0,32.254
6870,32.0,32.265,30.0,28.679
6871,30.0,28.741,20.0,20.973
6872,20.0,20.88,18.0,19.317
6873,18.0,19.391,20.0,19.39
6874,20.0,19.434,34.0,33.656
6875,34.0,33.33,31.0,28.998
6876,31.0,30.45,21.0,22.026
6877,21.0,22.313,30.0,29.62
6878,30.0,29.528,35.0,35.035
6879,35.0,35.088,35.0,35.96
6880,35.0,35.85,47.0,43.684
6881,47.0,43.98,29.0,28.932
6882,29.0,28.91,27.0,26.66
6883,27.0,26.669,26.0,26.722
6884,26.0,26.692,29.0,29.194
6885,29.0,29.417,21.0,20.437
6886,21.0,20.548,5.0,5.66
6887,5.0,5.274,6.0,6.071
6888,6.0,6.774,1.0,0.914
6889,1.0,0.943,1.0,0.891
6890,1.0,0.921,4.0,4.998
6891,4.0,4.883,23.0,21.98
6892,23.0,22.231,20.0,21.424
6893,20.0,21.652,37.0,35.083
6894,37.0,35.136,27.0,27.423
6895,27.0,27.14,19.0,19.686
6896,19.0,19.68,18.0,18.333
6897,18.0,18.304,20.0,19.456
6898,20.0,19.352,29.0,29.711
6899,29.0,29.832,26.0,26.21
6900,26.0,26.557,26.0,25.826
6901,26.0,26.006,32.0,30.996
6902,32.0,30.944,38.0,36.559
6903,38.0,36.311,32.0,33.077
6904,32.0,32.576,44.0,41.806
6905,44.0,41.604,29.0,29.117
6906,29.0,28.817,24.0,24.887
6907,24.0,24.891,24.0,24.831
6908,24.0,24.687,20.0,20.022
6909,20.0,19.979,15.0,17.104
6910,15.0,16.836,6.0,6.316
6911,6.0,6.395,4.0,4.053
6912,4.0,4.096,3.0,2.428
6913,3.0,2.455,2.0,1.982
6914,2.0,1.924,10.0,9.114
6915,10.0,9.19,24.0,23.688
6916,24.0,23.417,20.0,21.126
6917,20.0,20.85,28.0,29.155
6918,28.0,29.386,25.0,25.164
6919,25.0,25.367,27.0,25.554
6920,27.0,25.248,21.0,21.159
6921,21.0,21.431,16.0,16.608
6922,16.0,16.476,37.0,35.57
6923,37.0,35.215,23.0,23.555
6924,23.0,23.51,22.0,22.775
6925,22.0,23.049,28.0,27.939
6926,28.0,28.574,29.0,32.751
6927,29.0,30.53,39.0,38.522
6928,39.0,38.342,45.0,42.25
6929,45.0,42.237,29.0,29.042
6930,29.0,29.162,26.0,26.214
6931,26.0,26.609,27.0,25.073
6932,27.0,26.352,20.0,21.983
6933,20.0,21.653,14.0,14.984
6934,14.0,14.898,6.0,6.354
6935,6.0,6.179,7.0,6.798
6936,7.0,6.682,2.0,2.044
6937,2.0,2.03,3.0,2.436
6938,3.0,1.415,7.0,7.348
6939,7.0,7.078,22.0,21.472
6940,22.0,21.489,27.0,26.945
6941,27.0,27.271,26.0,28.923
6942,26.0,33.056,32.0,25.333
6943,32.0,28.956,23.0,20.342
6944,23.0,22.313,14.0,15.278
6945,14.0,15.375,20.0,19.955
6946,20.0,19.853,34.0,33.742
6947,34.0,33.734,29.0,28.503
6948,29.0,28.147,27.0,27.221
6949,27.0,26.737,30.0,29.903
6950,30.0,29.764,34.0,33.891
6951,34.0,33.817,35.0,35.032
6952,35.0,35.221,39.0,38.508
6953,39.0,38.004,29.0,28.696
6954,29.0,28.688,26.0,25.765
6955,26.0,25.915,28.0,27.865
6956,28.0,28.207,25.0,25.117
6957,25.0,25.081,15.0,15.76
6958,15.0,15.65,9.0,9.103
6959,9.0,9.192,4.0,3.975
6960,4.0,3.746,0.0,1.862
6961,0.0,0.733,2.0,1.866
6962,2.0,1.757,9.0,8.523
6963,9.0,8.585,24.0,22.531
6964,24.0,22.624,21.0,22.063
6965,21.0,22.206,31.0,30.55
6966,31.0,30.291,28.0,28.386
6967,28.0,27.953,23.0,23.039
6968,23.0,23.1,20.0,20.262
6969,20.0,20.395,21.0,20.518
6970,21.0,20.487,33.0,33.27
6971,33.0,32.938,25.0,24.325
6972,25.0,24.695,24.0,24.462
6973,24.0,24.619,29.0,29.335
6974,29.0,28.954,32.0,33.103
6975,32.0,32.87,41.0,39.798
6976,41.0,40.866,35.0,35.817
6977,35.0,35.927,32.0,32.291
6978,32.0,32.241,31.0,29.121
6979,31.0,26.036,27.0,29.927
6980,27.0,27.604,29.0,27.896
6981,29.0,28.148,16.0,15.941
6982,16.0,15.836,8.0,7.63
6983,8.0,6.979,3.0,3.558
6984,3.0,3.226,2.0,1.688
6985,2.0,1.668,1.0,0.985
6986,1.0,1.022,9.0,8.686
6987,9.0,8.722,22.0,21.005
6988,22.0,20.625,26.0,23.609
6989,26.0,25.235,34.0,33.534
6990,34.0,33.685,34.0,31.46
6991,34.0,32.049,18.0,20.045
6992,18.0,20.202,21.0,20.878
6993,21.0,20.778,15.0,15.754
6994,15.0,15.676,32.0,32.263
6995,32.0,32.246,25.0,26.939
6996,25.0,26.577,28.0,28.061
6997,28.0,28.681,28.0,28.083
6998,28.0,28.255,40.0,38.44
6999,40.0,38.501,34.0,34.372
7000,34.0,34.899,40.0,38.644
7001,40.0,39.998,28.0,28.481
7002,28.0,28.511,31.0,28.816
7003,31.0,29.172,23.0,24.458
7004,23.0,24.522,30.0,28.963
7005,30.0,28.831,16.0,17.209
7006,16.0,17.995,8.0,8.374
7007,8.0,8.195,1.0,1.342
7008,1.0,1.411,2.0,1.907
7009,2.0,1.949,1.0,1.126
7010,1.0,1.026,7.0,7.324
7011,7.0,6.937,25.0,24.443
7012,25.0,23.64,26.0,24.683
7013,26.0,25.343,29.0,30.316
7014,29.0,30.374,27.0,27.161
7015,27.0,27.492,21.0,20.636
7016,21.0,20.322,18.0,17.932
7017,18.0,17.834,18.0,18.761
7018,18.0,18.683,38.0,36.467
7019,38.0,36.169,29.0,27.733
7020,29.0,28.214,26.0,25.342
7021,26.0,25.295,30.0,29.743
7022,30.0,29.434,30.0,35.934
7023,30.0,32.378,38.0,37.245
7024,38.0,37.917,35.0,34.902
7025,35.0,35.157,29.0,29.482
7026,29.0,29.198,23.0,24.427
7027,23.0,24.48,32.0,31.304
7028,32.0,31.136,28.0,27.717
7029,28.0,27.827,18.0,18.273
7030,18.0,18.463,9.0,8.277
7031,9.0,8.249,3.0,3.322
7032,3.0,3.414,1.0,1.058
7033,1.0,1.033,2.0,1.893
7034,2.0,1.832,9.0,8.362
7035,9.0,8.199,23.0,22.19
7036,23.0,22.227,20.0,21.662
7037,20.0,21.663,34.0,33.553
7038,34.0,33.773,27.0,26.009
7039,27.0,26.126,23.0,22.674
7040,23.0,22.96,19.0,20.16
7041,19.0,20.098,18.0,18.744
7042,18.0,18.517,31.0,32.102
7043,31.0,32.356,34.0,32.483
7044,34.0,30.82,23.0,24.43
7045,23.0,24.72,31.0,28.453
7046,31.0,30.117,34.0,34.714
7047,34.0,34.528,40.0,39.281
7048,40.0,39.617,41.0,39.607
7049,41.0,39.537,32.0,30.967
7050,32.0,30.747,25.0,25.378
7051,25.0,26.909,29.0,28.677
7052,29.0,29.145,28.0,28.573
7053,28.0,28.182,19.0,20.027
7054,19.0,19.898,8.0,7.667
7055,8.0,7.752,2.0,2.813
7056,2.0,2.935,2.0,1.685
7057,2.0,1.658,1.0,0.8
7058,1.0,0.845,7.0,6.448
7059,7.0,6.355,22.0,21.636
7060,22.0,21.878,25.0,24.289
7061,25.0,24.12,30.0,30.685
7062,30.0,30.932,31.0,30.482
7063,31.0,28.962,23.0,22.662
7064,23.0,22.904,18.0,18.03
7065,18.0,18.032,16.0,16.731
7066,16.0,16.745,29.0,29.646
7067,29.0,29.895,33.0,31.389
7068,33.0,31.032,23.0,23.362
7069,23.0,23.68,30.0,29.478
7070,30.0,29.729,33.0,34.148
7071,33.0,34.067,34.0,35.406
7072,34.0,35.07,40.0,38.743
7073,40.0,38.978,31.0,29.571
7074,31.0,29.685,26.0,25.855
7075,26.0,26.228,28.0,28.095
7076,28.0,28.539,20.0,19.891
7077,20.0,19.65,12.0,12.964
7078,12.0,12.973,6.0,6.465
7079,6.0,6.412,5.0,5.162
7080,5.0,5.056,1.0,0.999
7081,1.0,1.029,1.0,1.24
7082,1.0,1.159,7.0,7.871
7083,7.0,7.641,26.0,24.76
7084,26.0,24.897,24.0,23.685
7085,24.0,23.841,32.0,30.975
7086,32.0,31.043,24.0,24.477
7087,24.0,24.15,23.0,23.319
7088,23.0,23.2,16.0,17.527
7089,16.0,17.63,18.0,17.964
7090,18.0,18.036,26.0,27.754
7091,26.0,27.908,32.0,29.775
7092,32.0,30.068,23.0,22.528
7093,23.0,22.296,28.0,27.681
7094,28.0,27.949,29.0,31.124
7095,29.0,31.081,36.0,36.871
7096,36.0,36.673,36.0,36.792
7097,36.0,37.042,36.0,33.381
7098,36.0,33.846,25.0,25.809
7099,25.0,25.802,25.0,25.941
7100,25.0,25.662,25.0,25.692
7101,25.0,26.681,21.0,16.259
7102,21.0,16.855,6.0,6.815
7103,6.0,6.181,5.0,5.236
7104,5.0,5.014,3.0,2.441
7105,3.0,2.615,2.0,1.881
7106,2.0,1.119,9.0,7.278
7107,9.0,7.518,22.0,21.265
7108,22.0,21.567,26.0,25.997
7109,26.0,26.253,28.0,29.588
7110,28.0,29.778,25.0,26.337
7111,25.0,25.933,23.0,22.777
7112,23.0,22.749,16.0,16.64
7113,16.0,16.864,19.0,18.854
7114,19.0,18.977,33.0,32.731
7115,33.0,32.599,33.0,30.742
7116,33.0,30.676,21.0,22.947
7117,21.0,22.684,33.0,32.231
7118,33.0,32.315,32.0,32.89
7119,32.0,32.469,36.0,35.891
7120,36.0,36.157,39.0,38.149
7121,39.0,38.092,26.0,26.354
7122,26.0,26.561,26.0,27.055
7123,26.0,26.459,34.0,31.702
7124,34.0,31.855,27.0,26.854
7125,27.0,27.099,14.0,14.99
7126,14.0,14.694,13.0,11.648
7127,13.0,11.611,4.0,3.966
7128,4.0,3.87,1.0,1.014
7129,1.0,1.053,1.0,1.213
7130,1.0,1.106,6.0,6.816
7131,6.0,6.695,21.0,21.413
7132,21.0,21.314,23.0,23.18
7133,23.0,23.035,32.0,29.954
7134,32.0,29.689,24.0,25.43
7135,24.0,24.839,21.0,22.119
7136,21.0,22.019,15.0,16.199
7137,15.0,16.486,22.0,20.973
7138,22.0,20.875,36.0,34.504
7139,36.0,34.716,29.0,27.784
7140,29.0,25.547,21.0,24.489
7141,21.0,21.76,27.0,27.831
7142,27.0,28.081,36.0,36.137
7143,36.0,35.795,34.0,34.516
7144,34.0,34.78,39.0,38.22
7145,39.0,38.243,33.0,32.272
7146,33.0,32.086,26.0,26.23
7147,26.0,26.127,29.0,29.062
7148,29.0,29.267,29.0,27.674
7149,29.0,27.984,13.0,13.71
7150,13.0,13.943,4.0,4.485
7151,4.0,4.518,4.0,4.073
7152,4.0,4.033,3.0,2.528
7153,3.0,2.545,2.0,1.804
7154,2.0,1.698,7.0,7.698
7155,7.0,7.65,20.0,20.661
7156,20.0,20.755,30.0,28.049
7157,30.0,27.671,34.0,33.185
7158,34.0,33.161,23.0,25.242
7159,23.0,24.805,24.0,24.171
7160,24.0,24.811,20.0,19.577
7161,20.0,19.685,18.0,18.062
7162,18.0,18.031,31.0,30.588
7163,31.0,30.811,30.0,29.869
7164,30.0,29.616,25.0,25.752
7165,25.0,26.783,27.0,29.511
7166,27.0,30.196,39.0,33.706
7167,39.0,37.833,32.0,33.646
7168,32.0,33.654,42.0,40.17
7169,42.0,40.829,30.0,29.263
7170,30.0,29.537,22.0,23.51
7171,22.0,23.758,28.0,27.805
7172,28.0,28.265,26.0,25.747
7173,26.0,25.869,17.0,19.309
7174,17.0,18.764,7.0,6.799
7175,7.0,6.946,5.0,4.853
7176,5.0,4.64,2.0,1.726
7177,2.0,1.742,2.0,1.706
7178,2.0,1.754,5.0,5.596
7179,5.0,5.673,22.0,22.357
7180,22.0,22.313,29.0,27.174
7181,29.0,27.501,29.0,29.625
7182,29.0,29.545,26.0,27.081
7183,26.0,27.159,23.0,22.403
7184,23.0,22.5,16.0,16.627
7185,16.0,17.115,18.0,18.923
7186,18.0,20.347,35.0,29.789
7187,35.0,33.132,30.0,28.674
7188,30.0,28.869,26.0,25.343
7189,26.0,25.15,27.0,27.604
7190,27.0,27.65,34.0,34.429
7191,34.0,34.757,33.0,33.714
7192,33.0,33.959,36.0,35.593
7193,36.0,35.406,31.0,30.165
7194,31.0,29.654,24.0,24.808
7195,24.0,24.944,31.0,29.939
7196,31.0,28.826,30.0,29.973
7197,30.0,29.763,20.0,19.115
7198,20.0,19.183,5.0,5.709
7199,5.0,5.719,7.0,6.864
7200,7.0,6.126,2.0,0.987
7201,2.0,1.156,2.0,1.045
7202,2.0,1.602,5.0,5.693
7203,5.0,5.733,23.0,22.971
7204,23.0,22.976,26.0,25.252
7205,26.0,24.671,36.0,34.63
7206,36.0,34.532,14.0,17.881
7207,14.0,17.736,28.0,26.624
7208,28.0,25.432,24.0,23.177
7209,24.0,23.15,16.0,16.57
7210,16.0,16.36,33.0,33.235
7211,33.0,33.349,26.0,27.523
7212,26.0,27.701,24.0,24.401
7213,24.0,25.362,32.0,30.086
7214,32.0,30.715,34.0,34.241
7215,34.0,33.961,36.0,36.51
7216,36.0,36.984,38.0,37.813
7217,38.0,37.894,32.0,31.337
7218,32.0,31.385,24.0,25.001
7219,24.0,25.029,31.0,30.299
7220,31.0,30.181,33.0,31.469
7221,33.0,31.401,22.0,22.637
7222,22.0,22.253,10.0,8.893
7223,10.0,8.753,4.0,3.999
7224,4.0,4.004,1.0,0.668
7225,1.0,0.951,0.0,0.444
7226,0.0,0.451,6.0,6.0
7227,6.0,5.75,21.0,21.08
7228,21.0,20.996,21.0,21.89
7229,21.0,22.028,31.0,31.604
7230,31.0,31.587,30.0,29.27
7231,30.0,29.235,24.0,23.29
7232,24.0,23.424,20.0,19.117
7233,20.0,19.238,16.0,16.067
7234,16.0,16.707,36.0,33.509
7235,36.0,33.836,21.0,22.83
7236,21.0,22.494,23.0,24.546
7237,23.0,24.822,26.0,27.399
7238,26.0,29.326,43.0,35.078
7239,43.0,40.291,38.0,37.138
7240,38.0,37.079,36.0,36.342
7241,36.0,37.023,23.0,28.918
7242,23.0,25.119,26.0,25.95
7243,26.0,26.288,32.0,29.988
7244,32.0,30.176,28.0,25.941
7245,28.0,22.718,13.0,18.734
7246,13.0,15.627,5.0,5.198
7247,5.0,5.296,4.0,3.825
7248,4.0,3.51,3.0,2.751
7249,3.0,2.76,0.0,0.358
7250,0.0,0.416,10.0,8.809
7251,10.0,9.033,16.0,17.306
7252,16.0,17.434,27.0,26.446
7253,27.0,26.862,27.0,28.146
7254,27.0,28.356,30.0,28.82
7255,30.0,28.776,23.0,22.501
7256,23.0,22.604,19.0,19.216
7257,19.0,19.342,21.0,20.471
7258,21.0,20.323,34.0,33.263
7259,34.0,33.304,18.0,19.625
7260,18.0,19.554,24.0,24.061
7261,24.0,25.26,27.0,25.836
7262,27.0,26.801,34.0,33.248
7263,34.0,33.507,36.0,36.594
7264,36.0,36.24,39.0,39.068
7265,39.0,38.95,31.0,29.956
7266,31.0,29.815,28.0,27.708
7267,28.0,27.948,28.0,28.241
7268,28.0,27.758,23.0,23.414
7269,23.0,23.531,14.0,15.214
7270,14.0,15.155,6.0,5.624
7271,6.0,5.652,2.0,1.817
7272,2.0,1.852,1.0,1.097
7273,1.0,1.098,1.0,1.395
7274,1.0,1.526,3.0,4.891
7275,3.0,4.83,22.0,21.878
7276,22.0,22.204,32.0,29.991
7277,32.0,29.758,26.0,27.643
7278,26.0,27.675,30.0,29.245
7279,30.0,28.849,24.0,23.811
7280,24.0,23.25,19.0,17.875
7281,19.0,18.545,17.0,18.03
7282,17.0,17.872,32.0,32.156
7283,32.0,32.211,24.0,24.689
7284,24.0,24.734,28.0,27.806
7285,28.0,27.216,24.0,25.329
7286,24.0,25.241,33.0,33.237
7287,33.0,33.291,41.0,39.739
7288,41.0,39.251,39.0,38.189
7289,39.0,38.005,28.0,28.061
7290,28.0,27.732,27.0,26.987
7291,27.0,26.862,28.0,27.53
7292,28.0,27.292,26.0,27.155
7293,26.0,27.134,22.0,23.881
7294,22.0,23.847,5.0,5.263
7295,5.0,5.285,3.0,3.29
7296,3.0,2.954,0.0,0.416
7297,0.0,0.334,2.0,1.868
7298,2.0,2.04,5.0,5.616
7299,5.0,5.758,24.0,23.244
7300,24.0,22.739,29.0,27.775
7301,29.0,28.152,32.0,31.389
7302,32.0,31.558,21.0,22.397
7303,21.0,21.883,20.0,20.978
7304,20.0,21.214,25.0,23.659
7305,25.0,23.737,20.0,19.876
7306,20.0,19.722,31.0,31.48
7307,31.0,31.699,26.0,25.948
7308,26.0,25.299,26.0,25.805
7309,26.0,25.879,32.0,30.842
7310,32.0,30.493,31.0,31.5
7311,31.0,32.647,43.0,40.004
7312,43.0,41.874,36.0,36.459
7313,36.0,36.437,30.0,29.212
7314,30.0,29.251,27.0,27.91
7315,27.0,27.572,28.0,27.996
7316,28.0,28.12,31.0,30.055
7317,31.0,29.76,13.0,14.759
7318,13.0,14.429,8.0,8.17
7319,8.0,7.939,1.0,1.219
7320,1.0,1.221,1.0,1.054
7321,1.0,1.009,1.0,1.074
7322,1.0,1.058,10.0,8.647
7323,10.0,8.537,22.0,21.697
7324,22.0,21.734,23.0,24.044
7325,23.0,24.064,33.0,33.075
7326,33.0,33.081,29.0,28.239
7327,29.0,28.185,23.0,22.553
7328,23.0,22.839,22.0,21.886
7329,22.0,21.809,15.0,16.392
7330,15.0,16.602,39.0,36.631
7331,39.0,36.446,26.0,26.286
7332,26.0,26.106,29.0,29.936
7333,29.0,29.767,26.0,27.074
7334,26.0,26.977,29.0,30.59
7335,29.0,31.171,47.0,44.014
7336,47.0,43.711,36.0,36.029
7337,36.0,35.938,31.0,29.93
7338,31.0,29.92,23.0,24.473
7339,23.0,24.448,28.0,28.306
7340,28.0,27.957,24.0,24.756
7341,24.0,24.684,19.0,19.397
7342,19.0,19.451,4.0,4.982
7343,4.0,5.188,2.0,2.147
7344,2.0,1.92,1.0,1.047
7345,1.0,1.022,1.0,1.32
7346,1.0,1.461,9.0,7.968
7347,9.0,8.112,21.0,21.556
7348,21.0,21.544,29.0,27.676
7349,29.0,27.647,31.0,31.33
7350,31.0,31.756,25.0,25.27
7351,25.0,25.554,24.0,22.427
7352,24.0,22.576,15.0,16.142
7353,15.0,16.351,19.0,19.401
7354,19.0,19.206,34.0,33.333
7355,34.0,33.194,25.0,24.631
7356,25.0,23.312,29.0,27.463
7357,29.0,27.9,29.0,29.917
7358,29.0,28.651,38.0,34.145
7359,38.0,36.69,44.0,41.995
7360,44.0,42.372,30.0,31.106
7361,30.0,30.741,27.0,27.3
7362,27.0,27.348,28.0,27.615
7363,28.0,27.921,24.0,24.974
7364,24.0,25.369,29.0,28.847
7365,29.0,29.001,16.0,17.799
7366,16.0,17.554,4.0,4.519
7367,4.0,4.678,3.0,3.185
7368,3.0,3.211,1.0,1.084
7369,1.0,1.039,2.0,1.561
7370,2.0,1.67,9.0,7.361
7371,9.0,7.624,15.0,16.757
7372,15.0,20.79,29.0,22.634
7373,29.0,26.428,33.0,32.598
7374,33.0,32.626,25.0,24.964
7375,25.0,24.809,24.0,23.301
7376,24.0,23.871,21.0,20.794
7377,21.0,20.915,20.0,19.576
7378,20.0,19.606,37.0,35.532
7379,37.0,35.81,28.0,28.241
7380,28.0,27.903,26.0,26.501
7381,26.0,26.17,27.0,27.704
7382,27.0,27.737,35.0,34.307
7383,35.0,34.3,42.0,40.984
7384,42.0,41.348,38.0,38.642
7385,38.0,38.973,30.0,29.589
7386,30.0,29.543,26.0,25.976
7387,26.0,25.903,29.0,29.069
7388,29.0,28.986,28.0,28.281
7389,28.0,28.316,21.0,21.676
7390,21.0,21.731,8.0,8.322
7391,8.0,8.463,2.0,2.017
7392,2.0,2.038,0.0,0.757
7393,0.0,0.347,0.0,0.337
7394,0.0,0.426,7.0,5.646
7395,7.0,5.494,21.0,20.942
7396,21.0,20.967,26.0,24.831
7397,26.0,24.988,35.0,34.249
7398,35.0,34.198,28.0,26.763
7399,28.0,26.56,18.0,19.017
7400,18.0,18.921,19.0,19.118
7401,19.0,19.059,20.0,19.705
7402,20.0,19.779,31.0,30.536
7403,31.0,29.574,25.0,25.669
7404,25.0,25.192,26.0,26.638
7405,26.0,26.592,31.0,30.248
7406,31.0,29.926,33.0,32.833
7407,33.0,32.818,39.0,39.337
7408,39.0,38.812,37.0,37.12
7409,37.0,37.058,27.0,27.645
7410,27.0,27.276,24.0,24.704
7411,24.0,24.381,23.0,24.253
7412,23.0,24.11,26.0,25.007
7413,26.0,25.498,13.0,14.523
7414,13.0,14.198,6.0,6.534
7415,6.0,6.424,2.0,2.503
7416,2.0,2.34,2.0,2.076
7417,2.0,2.093,2.0,1.831
7418,2.0,1.282,8.0,5.781
7419,8.0,7.157,20.0,19.722
7420,20.0,19.68,27.0,28.587
7421,27.0,31.593,29.0,30.273
7422,29.0,30.178,27.0,26.902
7423,27.0,27.388,25.0,21.508
7424,25.0,23.789,20.0,19.773
7425,20.0,20.125,19.0,19.074
7426,19.0,19.401,32.0,31.883
7427,32.0,32.306,24.0,23.547
7428,24.0,23.342,27.0,25.719
7429,27.0,25.934,20.0,21.734
7430,20.0,22.272,28.0,29.473
7431,28.0,29.846,43.0,41.265
7432,43.0,41.484,42.0,40.619
7433,42.0,41.094,31.0,29.735
7434,31.0,29.453,29.0,28.84
7435,29.0,28.808,25.0,26.15
7436,25.0,26.011,24.0,24.545
7437,24.0,24.545,17.0,16.95
7438,17.0,17.02,6.0,6.16
7439,6.0,6.08,1.0,1.336
7440,1.0,1.395,0.0,0.489
7441,0.0,0.493,2.0,1.789
7442,2.0,1.645,4.0,4.718
7443,4.0,4.613,19.0,19.157
7444,19.0,19.753,33.0,32.071
7445,33.0,32.0,29.0,29.931
7446,29.0,29.87,30.0,29.745
7447,30.0,29.447,25.0,23.645
7448,25.0,24.191,18.0,18.116
7449,18.0,18.533,20.0,19.074
7450,20.0,17.757,31.0,32.157
7451,31.0,31.422,31.0,30.091
7452,31.0,30.852,26.0,25.192
7453,26.0,25.124,25.0,26.44
7454,25.0,26.473,34.0,33.049
7455,34.0,32.605,39.0,38.614
7456,39.0,38.526,35.0,36.096
7457,35.0,36.165,28.0,28.987
7458,28.0,28.733,25.0,25.35
7459,25.0,25.681,30.0,28.985
7460,30.0,29.194,25.0,26.337
7461,25.0,26.098,20.0,21.541
7462,20.0,21.643,7.0,6.884
7463,7.0,6.967,2.0,2.048
7464,2.0,1.994,1.0,0.964
7465,1.0,0.969,0.0,0.452
7466,0.0,0.402,5.0,4.913
7467,5.0,4.686,19.0,18.971
7468,19.0,19.125,28.0,29.43
7469,28.0,29.147,34.0,32.717
7470,34.0,32.749,23.0,23.518
7471,23.0,23.166,21.0,21.975
7472,21.0,22.077,21.0,20.677
7473,21.0,20.731,21.0,20.737
7474,21.0,20.763,31.0,31.415
7475,31.0,30.991,30.0,28.825
7476,30.0,28.986,23.0,23.307
7477,23.0,23.67,27.0,28.076
7478,27.0,27.925,35.0,34.438
7479,35.0,34.488,37.0,37.48
7480,37.0,37.298,43.0,41.062
7481,43.0,41.13,29.0,28.922
7482,29.0,28.874,23.0,25.63
7483,23.0,25.592,39.0,35.493
7484,39.0,35.512,23.0,25.024
7485,23.0,25.118,18.0,18.303
7486,18.0,18.782,8.0,8.053
7487,8.0,8.298,5.0,4.712
7488,5.0,4.594,1.0,1.109
7489,1.0,1.095,0.0,0.442
7490,0.0,0.616,5.0,5.078
7491,5.0,5.112,17.0,17.59
7492,17.0,17.698,27.0,29.174
7493,27.0,28.928,36.0,34.703
7494,36.0,34.665,31.0,29.516
7495,31.0,29.029,20.0,20.66
7496,20.0,20.741,22.0,22.346
7497,22.0,22.428,21.0,20.233
7498,21.0,20.377,35.0,34.092
7499,35.0,33.96,23.0,24.452
7500,23.0,24.542,29.0,29.474
7501,29.0,28.901,36.0,33.744
7502,36.0,29.151,25.0,32.643
7503,25.0,27.821,38.0,38.598
7504,38.0,38.802,38.0,37.901
7505,38.0,37.899,28.0,28.268
7506,28.0,28.273,27.0,26.893
7507,27.0,26.954,30.0,29.148
7508,30.0,29.192,25.0,25.281
7509,25.0,25.458,13.0,16.138
7510,13.0,16.424,12.0,10.153
7511,12.0,10.058,2.0,1.955
7512,2.0,2.08,0.0,0.547
7513,0.0,0.489,0.0,0.597
7514,0.0,0.533,3.0,3.616
7515,3.0,3.518,20.0,19.942
7516,20.0,20.292,31.0,31.041
7517,31.0,31.361,32.0,32.028
7518,32.0,32.357,28.0,26.784
7519,28.0,26.973,21.0,21.164
7520,21.0,21.246,20.0,20.034
7521,20.0,19.933,20.0,19.828
7522,20.0,19.806,36.0,34.98
7523,36.0,34.772,21.0,21.905
7524,21.0,21.838,25.0,25.899
7525,25.0,26.209,32.0,31.356
7526,32.0,30.988,34.0,33.514
7527,34.0,33.554,39.0,38.713
7528,39.0,38.781,40.0,38.565
7529,40.0,38.813,27.0,26.623
7530,27.0,27.017,27.0,27.146
7531,27.0,27.159,27.0,27.541
7532,27.0,28.884,33.0,28.807
7533,33.0,28.911,14.0,19.268
7534,14.0,15.588,4.0,4.351
7535,4.0,4.446,4.0,3.735
7536,4.0,3.816,0.0,0.401
7537,0.0,0.918,2.0,0.862
7538,2.0,1.609,4.0,4.696
7539,4.0,4.489,17.0,17.821
7540,17.0,17.692,33.0,32.781
7541,33.0,32.842,33.0,32.438
7542,33.0,32.519,24.0,24.454
7543,24.0,24.548,22.0,21.799
7544,22.0,22.408,23.0,21.951
7545,23.0,22.587,20.0,19.65
7546,20.0,20.137,33.0,32.596
7547,33.0,32.702,26.0,25.633
7548,26.0,25.734,26.0,26.114
7549,26.0,26.147,29.0,29.442
7550,29.0,29.342,37.0,35.617
7551,37.0,35.216,42.0,38.778
7552,42.0,40.861,35.0,36.496
7553,35.0,36.122,32.0,30.846
7554,32.0,31.068,26.0,26.085
7555,26.0,26.381,28.0,28.375
7556,28.0,28.226,30.0,29.804
7557,30.0,29.938,21.0,21.085
7558,21.0,21.375,6.0,6.722
7559,6.0,6.767,3.0,2.792
7560,3.0,2.229,1.0,1.57
