,label,1hour_prediction,label,2hour_prediction
6423,30.0,29.108,24.0,24.479
6424,24.0,24.268,20.0,20.68
6425,20.0,20.403,23.0,22.717
6426,23.0,22.769,39.0,38.159
6427,39.0,37.94,31.0,31.029
6428,31.0,31.271,27.0,27.171
6429,27.0,27.155,28.0,27.96
6430,28.0,28.253,29.0,27.353
6431,29.0,26.854,7.0,7.615
6432,7.0,7.557,11.0,10.325
6433,11.0,10.345,4.0,4.541
6434,4.0,4.637,2.0,2.25
6435,2.0,2.756,2.0,1.228
6436,2.0,1.657,4.0,4.719
6437,4.0,4.681,19.0,17.377
6438,19.0,17.064,20.0,20.99
6439,20.0,19.903,40.0,38.968
6440,40.0,39.335,45.0,39.102
6441,45.0,42.382,35.0,36.241
6442,35.0,36.773,28.0,28.477
6443,28.0,28.348,23.0,23.888
6444,23.0,25.204,29.0,32.512
6445,29.0,30.829,33.0,32.359
6446,33.0,32.257,29.0,28.615
6447,29.0,28.693,30.0,28.454
6448,30.0,28.487,27.0,26.255
6449,27.0,26.257,26.0,25.277
6450,26.0,24.609,36.0,38.545
6451,36.0,36.756,29.0,29.722
6452,29.0,29.472,25.0,26.734
6453,25.0,26.839,28.0,28.296
6454,28.0,28.083,31.0,25.079
6455,31.0,28.994,12.0,12.154
6456,12.0,12.234,9.0,8.53
6457,9.0,8.547,5.0,5.242
6458,5.0,5.183,3.0,2.624
6459,3.0,2.667,0.0,0.367
6460,0.0,0.51,2.0,1.984
6461,2.0,1.926,14.0,12.343
6462,14.0,12.392,19.0,18.905
6463,19.0,19.047,34.0,35.646
6464,34.0,35.199,43.0,41.435
6465,43.0,41.291,43.0,41.465
6466,43.0,41.683,28.0,27.919
6467,28.0,27.914,25.0,24.855
6468,25.0,24.847,35.0,33.82
6469,35.0,33.8,30.0,30.228
6470,30.0,30.132,29.0,26.44
6471,29.0,28.217,23.0,24.744
6472,23.0,27.613,22.0,21.613
6473,22.0,21.61,21.0,21.142
6474,21.0,21.387,38.0,37.644
6475,38.0,37.422,28.0,28.85
6476,28.0,29.011,29.0,29.025
6477,29.0,28.906,30.0,29.352
6478,30.0,29.283,27.0,26.474
6479,27.0,26.342,17.0,16.567
6480,17.0,16.353,4.0,4.212
6481,4.0,4.208,4.0,4.459
6482,4.0,5.096,3.0,2.802
6483,3.0,3.168,2.0,2.192
6484,2.0,1.831,3.0,2.903
6485,3.0,2.953,9.0,8.792
6486,9.0,8.675,18.0,18.605
6487,18.0,18.54,39.0,38.565
6488,39.0,39.048,40.0,39.429
6489,40.0,39.024,41.0,40.518
6490,41.0,40.402,29.0,28.976
6491,29.0,28.919,28.0,27.111
6492,28.0,27.107,34.0,33.132
6493,34.0,33.327,25.0,26.583
6494,25.0,26.774,29.0,28.468
6495,29.0,28.752,27.0,26.648
6496,27.0,26.653,21.0,23.106
6497,21.0,23.276,27.0,26.486
6498,27.0,26.107,37.0,36.583
6499,37.0,36.374,30.0,30.406
6500,30.0,29.997,26.0,27.035
6501,26.0,26.678,26.0,26.624
6502,26.0,26.532,32.0,29.102
6503,32.0,29.307,15.0,14.498
6504,15.0,14.573,7.0,6.475
6505,7.0,6.371,4.0,4.335
6506,4.0,4.401,2.0,1.973
6507,2.0,1.994,0.0,0.28
6508,0.0,0.276,4.0,3.737
6509,4.0,3.928,11.0,10.154
6510,11.0,10.344,18.0,18.515
6511,18.0,18.578,34.0,34.875
6512,34.0,35.262,42.0,40.566
6513,42.0,40.058,38.0,38.186
6514,38.0,38.33,28.0,28.024
6515,28.0,28.124,26.0,26.289
6516,26.0,26.219,30.0,30.883
6517,30.0,31.133,34.0,32.672
6518,34.0,32.351,26.0,26.284
6519,26.0,26.213,26.0,25.935
6520,26.0,25.988,22.0,21.75
6521,22.0,22.053,22.0,22.176
6522,22.0,22.353,40.0,39.285
6523,40.0,39.541,31.0,30.835
6524,31.0,30.759,24.0,24.993
6525,24.0,25.025,28.0,27.365
6526,28.0,27.242,30.0,26.023
6527,30.0,28.142,12.0,12.291
6528,12.0,12.019,6.0,6.237
6529,6.0,6.383,5.0,5.101
6530,5.0,5.186,2.0,1.938
6531,2.0,2.012,2.0,1.539
6532,2.0,1.563,2.0,1.929
6533,2.0,2.301,12.0,8.559
6534,12.0,11.103,19.0,18.924
6535,19.0,19.229,35.0,35.709
6536,35.0,36.74,33.0,38.338
6537,33.0,35.19,39.0,39.395
6538,39.0,39.642,28.0,27.877
6539,28.0,27.968,27.0,27.271
6540,27.0,27.739,33.0,33.192
6541,33.0,32.572,32.0,31.151
6542,32.0,31.11,29.0,28.29
6543,29.0,28.145,25.0,25.669
6544,25.0,25.615,25.0,24.861
6545,25.0,24.751,18.0,19.679
6546,18.0,19.663,34.0,33.357
6547,34.0,33.754,29.0,29.481
6548,29.0,29.942,27.0,27.37
6549,27.0,28.389,29.0,27.869
6550,29.0,27.492,23.0,25.324
6551,23.0,23.517,9.0,9.408
6552,9.0,9.226,6.0,5.885
6553,6.0,5.921,3.0,3.443
6554,3.0,3.386,3.0,2.482
6555,3.0,2.544,1.0,0.962
6556,1.0,0.869,0.0,0.15
6557,0.0,0.128,12.0,10.942
6558,12.0,11.185,18.0,19.128
6559,18.0,18.94,43.0,41.197
6560,43.0,41.327,38.0,37.664
6561,38.0,37.294,39.0,38.9
6562,39.0,38.735,30.0,29.671
6563,30.0,29.582,19.0,21.29
6564,19.0,21.529,33.0,32.702
6565,33.0,32.724,26.0,27.908
6566,26.0,31.101,27.0,27.961
6567,27.0,27.582,30.0,28.566
6568,30.0,28.35,25.0,24.009
6569,25.0,24.209,29.0,27.343
6570,29.0,27.312,37.0,36.912
6571,37.0,36.807,33.0,31.373
6572,33.0,32.165,27.0,27.129
6573,27.0,27.261,25.0,26.15
6574,25.0,28.24,23.0,21.019
6575,23.0,22.334,10.0,9.645
6576,10.0,9.531,4.0,4.559
6577,4.0,4.493,6.0,5.708
6578,6.0,5.624,3.0,2.843
6579,3.0,2.769,1.0,1.184
6580,1.0,1.125,2.0,2.452
6581,2.0,2.325,11.0,10.471
6582,11.0,10.568,20.0,19.594
6583,20.0,19.379,35.0,35.805
6584,35.0,35.481,40.0,39.171
6585,40.0,38.565,33.0,35.15
6586,33.0,35.491,29.0,29.053
6587,29.0,29.295,30.0,28.802
6588,30.0,29.218,33.0,32.227
6589,33.0,32.213,34.0,32.984
6590,34.0,33.332,26.0,26.491
6591,26.0,26.532,26.0,26.153
6592,26.0,25.906,20.0,20.054
6593,20.0,20.212,20.0,21.03
6594,20.0,20.761,35.0,35.891
6595,35.0,35.55,32.0,31.489
6596,32.0,31.208,27.0,27.097
6597,27.0,27.098,30.0,29.489
6598,30.0,29.57,22.0,22.535
6599,22.0,22.071,9.0,9.043
6600,9.0,8.771,8.0,7.276
6601,8.0,6.139,3.0,4.523
6602,3.0,3.653,1.0,1.138
6603,1.0,1.264,0.0,0.364
6604,0.0,0.344,3.0,2.827
6605,3.0,2.891,12.0,10.964
6606,12.0,11.199,20.0,19.804
6607,20.0,19.942,40.0,38.623
6608,40.0,38.457,38.0,37.974
6609,38.0,38.03,35.0,36.469
6610,35.0,36.417,27.0,27.468
6611,27.0,27.198,24.0,24.664
6612,24.0,24.83,34.0,33.684
6613,34.0,33.606,29.0,29.994
6614,29.0,30.099,31.0,29.628
6615,31.0,29.83,27.0,27.017
6616,27.0,26.769,26.0,25.532
6617,26.0,25.385,24.0,23.078
6618,24.0,23.722,35.0,35.173
6619,35.0,35.155,27.0,28.458
6620,27.0,28.608,27.0,28.249
6621,27.0,30.097,30.0,28.097
6622,30.0,29.325,27.0,25.375
6623,27.0,25.47,10.0,9.37
6624,10.0,9.59,7.0,7.016
6625,7.0,6.905,6.0,5.87
6626,6.0,5.564,2.0,2.038
6627,2.0,2.093,1.0,0.898
6628,1.0,0.955,0.0,0.441
6629,0.0,0.804,11.0,9.903
6630,11.0,10.476,21.0,20.557
6631,21.0,19.385,34.0,35.502
6632,34.0,34.351,31.0,33.606
6633,31.0,33.266,48.0,44.851
6634,48.0,44.488,24.0,25.847
6635,24.0,25.716,26.0,26.794
6636,26.0,30.049,32.0,30.341
6637,32.0,31.758,32.0,31.413
6638,32.0,31.149,24.0,24.66
6639,24.0,24.74,24.0,24.324
6640,24.0,24.464,20.0,20.975
6641,20.0,20.609,21.0,21.444
6642,21.0,21.133,35.0,35.495
6643,35.0,34.974,34.0,32.75
6644,34.0,32.904,28.0,27.71
6645,28.0,27.719,28.0,27.789
6646,28.0,27.901,20.0,22.048
6647,20.0,21.737,10.0,10.477
6648,10.0,10.385,7.0,6.489
6649,7.0,6.578,3.0,3.429
6650,3.0,3.506,2.0,1.899
6651,2.0,1.935,3.0,2.891
6652,3.0,2.835,2.0,2.448
6653,2.0,2.437,9.0,8.532
6654,9.0,8.321,17.0,17.478
6655,17.0,17.922,34.0,35.699
6656,34.0,35.407,41.0,40.01
6657,41.0,37.248,37.0,39.681
6658,37.0,36.829,27.0,27.724
6659,27.0,28.458,28.0,25.666
6660,28.0,27.399,34.0,32.939
6661,34.0,33.222,33.0,31.939
6662,33.0,32.246,26.0,26.634
6663,26.0,26.609,27.0,26.81
6664,27.0,26.583,28.0,26.736
6665,28.0,27.25,21.0,22.592
6666,21.0,22.772,40.0,38.184
6667,40.0,38.288,29.0,29.68
6668,29.0,31.056,27.0,27.296
6669,27.0,27.055,28.0,27.938
6670,28.0,27.896,25.0,26.025
6671,25.0,25.871,10.0,10.586
6672,10.0,10.375,7.0,7.041
6673,7.0,6.967,5.0,4.898
6674,5.0,4.675,1.0,2.057
6675,1.0,1.327,0.0,0.264
6676,0.0,0.283,3.0,2.906
6677,3.0,2.881,7.0,6.975
6678,7.0,7.027,13.0,15.382
6679,13.0,15.617,37.0,36.601
6680,37.0,36.872,39.0,38.311
6681,39.0,38.177,38.0,38.205
6682,38.0,38.328,28.0,28.151
6683,28.0,28.256,23.0,25.069
6684,23.0,25.342,32.0,33.433
6685,32.0,35.836,36.0,31.301
6686,36.0,34.294,26.0,26.555
6687,26.0,26.544,30.0,28.899
6688,30.0,29.225,25.0,24.272
6689,25.0,21.575,23.0,21.703
6690,23.0,22.8,39.0,38.921
6691,39.0,38.77,31.0,30.962
6692,31.0,30.741,28.0,27.63
6693,28.0,27.689,27.0,27.443
6694,27.0,27.381,26.0,25.311
6695,26.0,24.985,12.0,12.17
6696,12.0,12.164,8.0,7.604
6697,8.0,7.56,1.0,1.378
6698,1.0,1.347,2.0,1.738
6699,2.0,1.723,1.0,1.146
6700,1.0,1.17,3.0,2.742
6701,3.0,2.625,9.0,8.925
6702,9.0,9.06,19.0,19.148
6703,19.0,20.976,43.0,39.33
6704,43.0,41.893,38.0,37.866
6705,38.0,37.995,39.0,38.801
6706,39.0,38.951,28.0,28.183
6707,28.0,28.101,21.0,22.412
6708,21.0,22.592,36.0,35.711
6709,36.0,35.662,31.0,30.623
6710,31.0,31.31,29.0,28.389
6711,29.0,28.475,30.0,29.098
6712,30.0,28.936,23.0,23.655
6713,23.0,23.385,23.0,23.284
6714,23.0,23.171,35.0,35.872
6715,35.0,36.794,28.0,30.408
6716,28.0,29.01,30.0,28.909
6717,30.0,29.149,30.0,29.43
6718,30.0,29.167,25.0,24.968
6719,25.0,24.711,8.0,8.214
6720,8.0,8.296,6.0,5.903
6721,6.0,5.855,4.0,3.817
6722,4.0,3.675,1.0,1.043
6723,1.0,1.016,0.0,0.012
6724,0.0,0.033,0.0,0.094
6725,0.0,0.057,6.0,7.203
6726,6.0,8.586,20.0,19.809
6727,20.0,19.915,41.0,39.419
6728,41.0,39.402,36.0,36.587
6729,36.0,36.651,38.0,38.324
6730,38.0,38.359,30.0,29.013
6731,30.0,28.984,20.0,21.088
6732,20.0,21.824,29.0,29.466
6733,29.0,29.378,29.0,29.098
6734,29.0,29.039,29.0,28.36
6735,29.0,27.194,25.0,26.697
6736,25.0,25.594,19.0,20.005
6737,19.0,19.796,28.0,26.505
6738,28.0,26.28,36.0,35.184
6739,36.0,34.927,28.0,29.027
6740,28.0,29.306,32.0,30.706
6741,32.0,30.645,31.0,29.767
6742,31.0,29.849,15.0,16.87
6743,15.0,17.089,7.0,6.991
6744,7.0,6.67,6.0,6.041
6745,6.0,6.131,5.0,5.432
6746,5.0,6.023,2.0,2.358
6747,2.0,2.347,2.0,1.731
6748,2.0,1.888,2.0,2.043
6749,2.0,2.178,12.0,11.329
6750,12.0,11.247,21.0,20.695
6751,21.0,20.502,33.0,33.711
6752,33.0,33.694,39.0,37.965
6753,39.0,36.18,39.0,38.898
6754,39.0,38.692,30.0,29.366
6755,30.0,29.396,30.0,29.641
6756,30.0,29.281,31.0,31.29
6757,31.0,31.097,35.0,33.621
6758,35.0,33.771,26.0,26.322
6759,26.0,25.701,26.0,25.613
6760,26.0,25.961,20.0,20.484
6761,20.0,20.575,22.0,21.447
6762,22.0,20.764,30.0,34.693
6763,30.0,31.269,32.0,32.208
6764,32.0,31.858,28.0,27.884
6765,28.0,27.829,26.0,26.714
6766,26.0,26.928,21.0,21.666
6767,21.0,21.812,13.0,13.242
6768,13.0,12.212,7.0,6.941
6769,7.0,6.809,5.0,4.727
6770,5.0,4.789,2.0,1.794
6771,2.0,1.788,0.0,0.486
6772,0.0,0.529,4.0,3.907
6773,4.0,3.773,13.0,11.737
6774,13.0,11.719,16.0,16.924
6775,16.0,18.941,39.0,36.759
6776,39.0,38.169,39.0,38.867
6777,39.0,38.499,41.0,38.628
6778,41.0,40.072,29.0,28.58
6779,29.0,28.59,24.0,24.536
6780,24.0,24.77,31.0,31.244
6781,31.0,31.401,36.0,34.396
6782,36.0,34.262,28.0,28.005
6783,28.0,27.929,26.0,26.527
6784,26.0,26.542,21.0,22.487
6785,21.0,22.256,24.0,23.096
6786,24.0,23.391,36.0,35.664
6787,36.0,35.352,32.0,31.993
6788,32.0,31.857,25.0,26.095
6789,25.0,26.173,30.0,29.772
6790,30.0,29.645,25.0,24.696
6791,25.0,24.834,16.0,15.212
6792,16.0,15.34,8.0,7.601
6793,8.0,7.328,4.0,4.078
6794,4.0,4.032,1.0,1.3
6795,1.0,1.316,1.0,1.3
6796,1.0,1.207,3.0,3.302
6797,3.0,3.469,11.0,10.07
6798,11.0,10.189,17.0,17.754
6799,17.0,18.197,37.0,37.36
6800,37.0,37.266,40.0,39.527
6801,40.0,39.663,47.0,43.958
6802,47.0,44.074,27.0,27.312
6803,27.0,27.527,21.0,22.894
6804,21.0,22.819,32.0,32.646
6805,32.0,33.026,29.0,29.638
6806,29.0,29.815,28.0,27.433
6807,28.0,27.399,29.0,28.157
6808,29.0,28.26,23.0,22.364
6809,23.0,22.476,18.0,19.457
6810,18.0,19.989,39.0,37.787
6811,39.0,38.062,27.0,28.66
6812,27.0,28.441,31.0,30.394
6813,31.0,30.901,29.0,28.68
6814,29.0,28.629,27.0,26.326
6815,27.0,26.133,12.0,12.149
6816,12.0,12.232,8.0,7.554
6817,8.0,7.481,4.0,3.856
6818,4.0,3.948,1.0,1.272
6819,1.0,1.309,3.0,3.182
6820,3.0,3.211,4.0,3.747
6821,4.0,3.61,6.0,6.694
6822,6.0,6.785,22.0,21.498
6823,22.0,21.669,39.0,37.772
6824,39.0,37.862,42.0,40.837
6825,42.0,40.669,39.0,39.49
6826,39.0,38.94,31.0,30.396
6827,31.0,30.306,25.0,25.297
6828,25.0,25.955,35.0,34.107
6829,35.0,34.346,29.0,29.591
6830,29.0,29.778,29.0,28.585
6831,29.0,27.708,24.0,26.704
6832,24.0,25.065,24.0,24.057
6833,24.0,24.176,25.0,24.782
6834,25.0,24.864,41.0,38.52
6835,41.0,38.516,28.0,29.089
6836,28.0,29.169,27.0,27.456
6837,27.0,27.501,28.0,28.086
6838,28.0,28.088,23.0,23.279
6839,23.0,23.271,12.0,12.073
6840,12.0,12.035,8.0,5.514
6841,8.0,5.838,5.0,5.162
6842,5.0,5.064,2.0,2.153
6843,2.0,1.996,1.0,0.91
6844,1.0,0.868,3.0,3.068
6845,3.0,2.933,10.0,9.444
6846,10.0,9.507,20.0,19.649
6847,20.0,19.959,37.0,36.715
6848,37.0,36.973,36.0,37.351
6849,36.0,37.333,40.0,39.697
6850,40.0,39.59,28.0,28.408
6851,28.0,28.52,25.0,25.833
6852,25.0,26.469,33.0,32.71
6853,33.0,33.027,34.0,33.257
6854,34.0,33.574,27.0,27.16
6855,27.0,27.297,28.0,28.016
6856,28.0,27.799,27.0,25.315
6857,27.0,25.596,23.0,22.435
6858,23.0,23.173,37.0,36.191
6859,37.0,36.101,32.0,31.901
6860,32.0,31.989,27.0,27.076
6861,27.0,27.189,26.0,26.785
6862,26.0,26.634,24.0,24.06
6863,24.0,24.018,11.0,11.34
6864,11.0,11.366,8.0,8.012
6865,8.0,8.113,4.0,3.91
6866,4.0,4.063,3.0,3.022
6867,3.0,2.965,2.0,1.961
6868,2.0,1.783,2.0,1.942
6869,2.0,1.883,11.0,9.959
6870,11.0,9.981,18.0,18.694
6871,18.0,18.755,40.0,40.114
6872,40.0,40.221,38.0,37.948
6873,38.0,38.149,40.0,39.538
6874,40.0,39.62,28.0,28.198
6875,28.0,28.067,26.0,26.238
6876,26.0,26.132,35.0,34.956
6877,35.0,35.109,30.0,30.14
6878,30.0,30.373,29.0,28.766
6879,29.0,28.762,29.0,28.659
6880,29.0,28.67,25.0,24.802
6881,25.0,24.703,23.0,23.626
6882,23.0,23.655,40.0,38.786
6883,40.0,38.539,27.0,28.384
6884,27.0,28.144,29.0,28.857
6885,29.0,28.6,32.0,30.539
6886,32.0,30.608,22.0,23.124
6887,22.0,23.156,7.0,7.561
6888,7.0,8.386,9.0,6.426
6889,9.0,8.199,3.0,3.173
6890,3.0,3.19,2.0,1.731
6891,2.0,1.797,0.0,0.048
6892,0.0,0.062,1.0,0.806
6893,1.0,0.752,9.0,8.621
6894,9.0,8.336,19.0,18.804
6895,19.0,18.83,35.0,35.287
6896,35.0,35.542,36.0,37.047
6897,36.0,36.864,40.0,39.518
6898,40.0,39.412,29.0,28.412
6899,29.0,28.536,19.0,21.262
6900,19.0,25.688,30.0,28.949
6901,30.0,30.211,29.0,29.708
6902,29.0,29.816,27.0,27.47
6903,27.0,27.735,28.0,27.68
6904,28.0,27.396,19.0,20.307
6905,19.0,19.929,23.0,23.129
6906,23.0,23.179,40.0,39.288
6907,40.0,38.824,32.0,31.064
6908,32.0,31.552,27.0,27.134
6909,27.0,26.992,27.0,27.057
6910,27.0,27.043,18.0,19.579
6911,18.0,19.379,10.0,9.357
6912,10.0,9.444,5.0,4.835
6913,5.0,4.873,5.0,5.12
6914,5.0,5.018,2.0,1.832
6915,2.0,1.864,2.0,2.159
6916,2.0,2.159,3.0,2.911
6917,3.0,3.007,10.0,9.811
6918,10.0,9.92,19.0,19.316
6919,19.0,19.116,35.0,35.368
6920,35.0,35.543,42.0,40.668
6921,42.0,40.589,40.0,39.217
6922,40.0,39.183,30.0,29.663
6923,30.0,29.493,29.0,28.664
6924,29.0,29.064,32.0,32.378
6925,32.0,32.034,31.0,31.422
6926,31.0,31.766,29.0,26.893
6927,29.0,28.238,24.0,24.522
6928,24.0,24.654,17.0,18.433
6929,17.0,18.447,23.0,23.249
6930,23.0,22.835,39.0,38.04
6931,39.0,35.986,26.0,30.864
6932,26.0,27.848,28.0,28.469
6933,28.0,28.458,29.0,28.831
6934,29.0,28.808,27.0,25.54
6935,27.0,25.337,8.0,8.166
6936,8.0,8.535,8.0,7.658
6937,8.0,7.647,5.0,4.863
6938,5.0,4.502,1.0,1.948
6939,1.0,1.301,2.0,1.682
6940,2.0,1.626,2.0,2.21
6941,2.0,2.149,13.0,11.856
6942,13.0,9.743,19.0,22.172
6943,19.0,20.085,40.0,36.859
6944,40.0,39.135,41.0,39.916
6945,41.0,40.03,39.0,38.817
6946,39.0,38.908,23.0,24.961
6947,23.0,25.011,24.0,25.108
6948,24.0,26.45,32.0,32.163
6949,32.0,32.039,37.0,35.365
6950,37.0,35.612,28.0,27.867
6951,28.0,27.547,26.0,26.532
6952,26.0,26.613,25.0,24.083
6953,25.0,21.671,19.0,22.159
6954,19.0,20.208,38.0,37.76
6955,38.0,37.79,30.0,30.53
6956,30.0,30.621,29.0,28.262
6957,29.0,28.579,28.0,27.889
6958,28.0,28.016,28.0,26.461
6959,28.0,26.686,11.0,11.131
6960,11.0,11.393,7.0,6.712
6961,7.0,7.1,4.0,4.265
6962,4.0,4.191,2.0,1.793
6963,2.0,1.79,0.0,0.563
6964,0.0,0.545,3.0,2.965
6965,3.0,2.98,9.0,8.745
6966,9.0,8.863,21.0,20.774
6967,21.0,20.631,36.0,36.013
6968,36.0,36.055,38.0,38.183
6969,38.0,38.487,42.0,40.676
6970,42.0,40.705,30.0,29.377
6971,30.0,29.425,31.0,28.923
6972,31.0,28.936,32.0,31.762
6973,32.0,30.871,24.0,26.288
6974,24.0,26.559,29.0,28.347
6975,29.0,28.529,27.0,27.24
6976,27.0,27.183,21.0,21.132
6977,21.0,20.798,17.0,18.56
6978,17.0,18.89,39.0,38.322
6979,39.0,37.771,30.0,31.518
6980,30.0,30.339,31.0,30.068
6981,31.0,29.834,30.0,28.994
6982,30.0,29.339,27.0,26.256
6983,27.0,25.066,13.0,12.723
6984,13.0,12.782,6.0,5.86
6985,6.0,5.911,3.0,3.375
6986,3.0,3.399,5.0,4.2
6987,5.0,4.107,2.0,2.283
6988,2.0,2.955,1.0,3.068
6989,1.0,1.929,9.0,8.543
6990,9.0,8.737,18.0,18.585
6991,18.0,18.668,44.0,41.453
6992,44.0,41.883,39.0,38.989
6993,39.0,39.086,39.0,39.484
6994,39.0,39.24,30.0,29.728
6995,30.0,29.777,19.0,22.026
6996,19.0,21.824,37.0,36.383
6997,37.0,36.82,35.0,33.059
6998,35.0,33.537,26.0,26.359
6999,26.0,26.449,28.0,27.19
7000,28.0,26.419,25.0,25.148
7001,25.0,25.113,20.0,21.099
7002,20.0,21.296,40.0,39.585
7003,40.0,39.82,29.0,29.867
7004,29.0,29.835,31.0,29.709
7005,31.0,29.501,25.0,26.257
7006,25.0,27.923,24.0,23.288
7007,24.0,23.441,13.0,13.286
7008,13.0,13.382,8.0,7.513
7009,8.0,7.505,6.0,5.785
7010,6.0,5.693,1.0,1.337
7011,1.0,1.356,1.0,1.103
7012,1.0,1.557,4.0,1.938
7013,4.0,3.312,7.0,7.481
7014,7.0,7.693,23.0,22.029
7015,23.0,22.025,36.0,36.9
7016,36.0,37.047,40.0,39.634
7017,40.0,39.68,42.0,40.806
7018,42.0,40.761,26.0,26.878
7019,26.0,26.96,23.0,25.266
7020,23.0,25.011,29.0,30.41
7021,29.0,30.907,33.0,32.861
7022,33.0,31.956,26.0,27.784
7023,26.0,26.684,30.0,28.916
7024,30.0,28.834,26.0,23.81
7025,26.0,23.481,20.0,20.709
7026,20.0,21.284,40.0,39.435
7027,40.0,39.633,32.0,31.768
7028,32.0,31.502,27.0,27.103
7029,27.0,27.157,28.0,27.976
7030,28.0,27.938,20.0,21.553
7031,20.0,21.466,17.0,16.866
7032,17.0,16.595,8.0,7.395
7033,8.0,7.123,2.0,1.898
7034,2.0,2.033,1.0,1.118
7035,1.0,1.113,2.0,1.787
7036,2.0,1.756,1.0,1.367
7037,1.0,1.365,9.0,8.94
7038,9.0,8.852,17.0,17.94
7039,17.0,17.872,40.0,40.25
7040,40.0,40.373,43.0,41.044
7041,43.0,40.806,39.0,38.919
7042,39.0,39.024,28.0,28.156
7043,28.0,28.496,26.0,25.926
7044,26.0,25.628,36.0,33.79
7045,36.0,33.624,32.0,32.386
7046,32.0,31.83,30.0,29.272
7047,30.0,29.289,28.0,28.444
7048,28.0,28.251,22.0,22.771
7049,22.0,22.994,25.0,24.553
7050,25.0,24.786,38.0,38.711
7051,38.0,39.418,31.0,29.965
7052,31.0,30.659,28.0,27.548
7053,28.0,27.518,30.0,29.179
7054,30.0,29.083,23.0,24.098
7055,23.0,23.727,9.0,8.487
7056,9.0,8.565,5.0,5.75
7057,5.0,5.734,4.0,4.31
7058,4.0,4.383,2.0,1.619
7059,2.0,1.617,0.0,0.095
7060,0.0,0.141,1.0,0.638
7061,1.0,0.663,9.0,8.909
7062,9.0,8.852,18.0,18.468
7063,18.0,19.115,39.0,35.211
7064,39.0,37.828,37.0,37.418
7065,37.0,37.442,38.0,38.422
7066,38.0,38.466,25.0,25.979
7067,25.0,25.861,25.0,24.942
7068,25.0,24.997,31.0,30.865
7069,31.0,31.135,30.0,30.45
7070,30.0,30.554,26.0,26.512
7071,26.0,26.389,25.0,25.669
7072,25.0,25.761,20.0,20.245
7073,20.0,20.188,23.0,23.272
7074,23.0,22.971,40.0,39.29
7075,40.0,38.875,30.0,30.422
7076,30.0,30.191,28.0,27.701
7077,28.0,27.781,29.0,28.164
7078,29.0,28.371,18.0,18.994
7079,18.0,19.129,5.0,5.868
7080,5.0,5.833,7.0,6.564
7081,7.0,6.907,6.0,5.664
7082,6.0,5.712,2.0,2.012
7083,2.0,1.962,2.0,2.244
7084,2.0,2.112,3.0,3.215
7085,3.0,3.177,8.0,8.163
7086,8.0,7.935,23.0,22.011
7087,23.0,21.958,35.0,36.052
7088,35.0,35.836,39.0,38.656
7089,39.0,38.306,26.0,31.192
7090,26.0,30.891,28.0,28.726
7091,28.0,29.371,28.0,28.446
7092,28.0,28.103,33.0,32.908
7093,33.0,32.601,36.0,34.41
7094,36.0,34.792,28.0,27.674
7095,28.0,27.422,30.0,28.502
7096,30.0,28.339,19.0,19.983
7097,19.0,19.89,22.0,22.353
7098,22.0,21.977,33.0,33.796
7099,33.0,33.696,35.0,33.919
7100,35.0,33.741,26.0,26.559
7101,26.0,27.724,29.0,28.192
7102,29.0,28.149,25.0,22.596
7103,25.0,24.106,11.0,10.505
7104,11.0,10.283,4.0,4.427
7105,4.0,4.499,5.0,5.146
7106,5.0,5.676,2.0,1.163
7107,2.0,1.228,2.0,1.48
7108,2.0,1.864,4.0,3.408
7109,4.0,3.43,11.0,10.307
7110,11.0,10.455,19.0,19.373
7111,19.0,19.249,36.0,36.96
7112,36.0,37.289,46.0,43.753
7113,46.0,43.698,35.0,35.682
7114,35.0,35.938,25.0,26.454
7115,25.0,26.508,21.0,22.747
7116,21.0,23.154,34.0,33.468
7117,34.0,33.896,32.0,31.159
7118,32.0,31.463,29.0,28.736
7119,29.0,28.744,29.0,28.149
7120,29.0,28.015,24.0,23.806
7121,24.0,23.687,21.0,21.708
7122,21.0,22.611,31.0,36.757
7123,31.0,33.408,32.0,31.559
7124,32.0,31.663,25.0,26.078
7125,25.0,26.199,29.0,28.986
7126,29.0,29.286,25.0,24.717
7127,25.0,24.631,13.0,13.089
7128,13.0,12.419,8.0,8.122
7129,8.0,7.782,6.0,5.476
7130,6.0,5.312,1.0,1.206
7131,1.0,1.122,1.0,1.175
7132,1.0,1.204,3.0,2.953
7133,3.0,3.008,11.0,10.282
7134,11.0,10.391,22.0,21.429
7135,22.0,21.349,31.0,32.865
7136,31.0,32.88,35.0,36.81
7137,35.0,37.335,44.0,42.508
7138,44.0,42.369,31.0,30.101
7139,31.0,30.089,25.0,25.701
7140,25.0,27.117,33.0,32.12
7141,33.0,32.663,33.0,31.991
7142,33.0,31.8,27.0,27.02
7143,27.0,26.62,25.0,25.697
7144,25.0,25.988,19.0,19.535
7145,19.0,19.484,21.0,21.043
7146,21.0,21.247,34.0,35.348
7147,34.0,34.801,33.0,32.655
7148,33.0,32.632,27.0,27.131
7149,27.0,27.281,29.0,28.68
7150,29.0,28.596,28.0,26.889
7151,28.0,27.248,12.0,11.927
7152,12.0,12.167,4.0,4.341
7153,4.0,4.269,6.0,5.311
7154,6.0,5.273,3.0,2.927
7155,3.0,2.843,3.0,2.716
7156,3.0,2.676,2.0,2.185
7157,2.0,2.201,7.0,6.847
