,label,EAD,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
0,26.0,25.0,26.0,2018,1,1,0,1,1.0,1.0,24.562613514033615,27.953905553993394,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
1,29.0,26.0,29.0,2018,1,1,1,1,1.0,1.0,25.306227668110008,30.37769152315251,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2,32.0,33.0,24.0,2018,1,1,2,1,1.0,1.0,27.3935122795872,29.335218908703194,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
3,35.0,37.0,19.0,2018,1,1,3,1,1.0,1.0,32.81271956180893,26.381364464773206,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
4,41.0,41.0,19.0,2018,1,1,4,1,1.0,1.0,36.304030024512954,19.90506762501334,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5,33.0,26.0,37.0,2018,1,1,5,1,1.0,1.0,39.973326323118954,20.273572692377414,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6,23.0,27.0,32.0,2018,1,1,6,1,1.0,1.0,30.94719725790402,22.09449469406114,4.052802742095981,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
7,27.0,25.0,35.0,2018,1,1,7,1,1.0,1.0,25.563781386688948,36.67797082865393,2.436218613311052,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
8,22.0,23.0,26.0,2018,1,1,8,1,1.0,1.0,26.325892674678737,34.52179483083377,1.6741073253212626,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
9,18.0,24.0,19.0,2018,1,1,9,1,1.0,1.0,21.508922266607232,27.83434985460995,0.0,14.16565014539005,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
10,4.0,3.0,9.0,2018,1,1,10,1,1.0,1.0,19.12679524723441,27.22367490523693,0.0,9.77632509476307,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
11,3.0,2.0,8.0,2018,1,1,11,1,1.0,1.0,5.653048649962936,22.706278794977273,22.346951350037063,2.2937212050227274,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
12,0.0,3.0,1.0,2018,1,1,12,1,1.0,1.0,3.0128240585927024,6.624609605200375,23.987175941407298,23.375390394799624,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
13,2.0,0.0,4.0,2018,1,1,13,1,1.0,1.0,2.2502223975322875,2.95732800251745,22.749777602467713,23.04267199748255,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
14,1.0,2.0,0.0,2018,1,1,14,1,1.0,1.0,1.5434828907478726,4.211214703270038,24.45651710925213,24.788785296729962,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
15,21.0,21.0,1.0,2018,1,1,15,1,1.0,1.0,3.6354659043502906,1.2241723950739731,29.36453409564971,22.775827604926025,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
16,36.0,30.0,3.0,2018,1,1,16,1,1.0,1.0,21.578485643797183,1.0148560621732954,15.421514356202817,17.985143937826706,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
17,32.0,36.0,18.0,2018,1,1,17,1,1.0,1.0,31.86257627574549,2.3467124368183203,9.13742372425451,16.653287563181678,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
