,EAD,label,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
0,28.0,26.0,33.0,2018,1,1,0,1,1.0,1.0,30.375239675824794,7.480833709592005,0.0,3.519166290407995,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
1,28.0,32.0,29.0,2018,1,1,1,1,1.0,1.0,28.0797006074284,23.71045126756898,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2,14.0,38.0,42.0,2018,1,1,2,1,1.0,1.0,26.450253990061494,33.80198951721138,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
3,13.0,36.0,37.0,2018,1,1,3,1,1.0,1.0,18.4366297867666,38.49041663771592,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
4,28.0,30.0,25.0,2018,1,1,4,1,1.0,1.0,16.676450420372074,36.430788107667965,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5,27.0,29.0,30.0,2018,1,1,5,1,1.0,1.0,29.887878711063532,29.48277238240431,3.1121212889364678,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6,25.0,30.0,26.0,2018,1,1,6,1,1.0,1.0,25.117748037255023,28.825668176835272,9.882251962744977,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
7,26.0,30.0,29.0,2018,1,1,7,1,1.0,1.0,24.404590088328217,30.630099195901668,3.5954099116717835,2.3699008040983323,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
8,33.0,28.0,24.0,2018,1,1,8,1,1.0,1.0,26.85084804787538,29.572057251733565,1.149151952124619,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
9,37.0,17.0,19.0,2018,1,1,9,1,1.0,1.0,33.25491740769992,25.174496739883043,0.0,16.825503260116957,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
10,41.0,22.0,19.0,2018,1,1,10,1,1.0,1.0,36.51448174555808,20.521430052177713,0.0,16.478569947822287,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
11,26.0,22.0,37.0,2018,1,1,11,1,1.0,1.0,38.43420468275441,20.131403234345544,0.0,4.8685967656544555,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
12,27.0,39.0,32.0,2018,1,1,12,1,1.0,1.0,30.517126511622788,22.265727871639623,0.0,7.734272128360377,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
13,25.0,33.0,35.0,2018,1,1,13,1,1.0,1.0,25.68952701299494,36.73780315739164,0.0,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
14,23.0,29.0,26.0,2018,1,1,14,1,1.0,1.0,26.175355007731,34.201773285625414,0.0,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
15,24.0,27.0,19.0,2018,1,1,15,1,1.0,1.0,21.912731653752562,27.971159414135776,11.087268346247438,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
