,EAD,label,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
0,27.0,29.0,30.0,2018,1,1,0,1,1.0,1.0,29.626992419300546,29.38440184651679,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
1,25.0,30.0,26.0,2018,1,1,1,1,1.0,1.0,24.392243612511944,28.76813075895582,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2,26.0,30.0,29.0,2018,1,1,2,1,1.0,1.0,25.101638201294215,30.408597339268464,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
3,33.0,28.0,24.0,2018,1,1,3,1,1.0,1.0,26.432524226726684,29.48007151552172,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
4,37.0,17.0,19.0,2018,1,1,4,1,1.0,1.0,32.06826413548029,26.124626785324413,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5,41.0,22.0,19.0,2018,1,1,5,1,1.0,1.0,35.844804091017544,20.492122552879728,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6,26.0,22.0,37.0,2018,1,1,6,1,1.0,1.0,38.668229624648205,20.1730912724327,0.0,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
7,27.0,39.0,32.0,2018,1,1,7,1,1.0,1.0,31.835242425540137,22.147504861958573,0.0,10.852495138041427,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
8,25.0,33.0,35.0,2018,1,1,8,1,1.0,1.0,25.85665266115849,36.83125755729538,2.1433473388415116,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
9,23.0,29.0,26.0,2018,1,1,9,1,1.0,1.0,26.200504146844622,34.797237723733375,0.0,7.2027622762666255,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
10,24.0,27.0,19.0,2018,1,1,10,1,1.0,1.0,21.841936295271225,28.176760522969666,0.0,8.823239477030334,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
11,3.0,12.0,9.0,2018,1,1,11,1,1.0,1.0,20.003912721130185,26.635511795120784,7.996087278869815,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
12,2.0,7.0,8.0,2018,1,1,12,1,1.0,1.0,4.855026132760533,15.735896452418787,22.144973867239468,14.264103547581213,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
13,3.0,2.0,1.0,2018,1,1,13,1,1.0,1.0,2.92776353271199,7.009460443497424,22.07223646728801,18.990539556502576,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
14,0.0,4.0,4.0,2018,1,1,14,1,1.0,1.0,2.566067317706654,3.0650754524541752,23.433932682293346,25.934924547545826,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
15,2.0,0.0,0.0,2018,1,1,15,1,1.0,1.0,1.7225891536514788,4.324455538852535,31.27741084634852,19.675544461147464,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
16,21.0,0.0,1.0,2018,1,1,16,1,1.0,1.0,3.318474532578836,1.2403924135563589,33.68152546742117,17.759607586443643,315.0,300.0,260.0,25.0,16.0,2.0,340.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
17,30.0,3.0,3.0,2018,1,1,17,1,1.0,1.0,21.266649139346686,1.2342893620611894,19.733350860653314,17.76571063793881,315.0,300.0,260.0,25.0,16.0,2.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
18,36.0,7.0,18.0,2018,1,1,18,1,1.0,1.0,32.31955643908224,2.337833365076266,0.0,34.662166634923736,305.0,290.0,230.0,26.0,17.0,4.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
19,25.0,27.0,33.0,2018,1,1,19,1,1.0,1.0,31.617887590224235,9.626466006162715,0.0,22.373533993837285,305.0,290.0,230.0,26.0,17.0,4.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
20,26.0,39.0,30.0,2018,1,1,20,1,1.0,1.0,25.498243008762934,24.3194649468617,0.0,10.6805350531383,305.0,290.0,230.0,26.0,17.0,4.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
21,15.0,28.0,43.0,2018,1,1,21,1,1.0,1.0,23.99325480021434,35.71008081392052,0.0,0.0,305.0,290.0,230.0,26.0,17.0,4.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
22,15.0,36.0,40.0,2018,1,1,22,1,1.0,1.0,18.516945834413153,32.29470008684994,5.4830541655868466,0.0,305.0,290.0,230.0,26.0,17.0,4.0,330.0,10.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
23,32.0,30.0,26.0,2018,1,1,23,1,1.0,1.0,17.119138884141602,36.142307731950474,0.0,0.0,305.0,290.0,230.0,26.0,17.0,4.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
24,22.0,43.0,37.0,2018,1,2,0,2,1.0,1.0,31.980841307065848,29.318003980894524,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
25,22.0,30.0,22.0,2018,1,2,1,2,1.0,1.0,21.622408117060303,38.25979663733895,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
26,26.0,28.0,32.0,2018,1,2,2,2,1.0,1.0,21.237380901112452,31.62483229409356,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
