,label,EAD,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
0,33.0,26.0,37.0,2018,1,1,0,1,1.0,1.0,39.637979628255394,20.862489916105584,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
1,23.0,27.0,32.0,2018,1,1,1,1,1.0,1.0,30.88418162890877,22.220982383131588,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2,27.0,25.0,35.0,2018,1,1,2,1,1.0,1.0,25.809174590897914,37.46496665958422,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
3,22.0,23.0,26.0,2018,1,1,3,1,1.0,1.0,26.348504684968166,34.85242830499286,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
4,18.0,24.0,19.0,2018,1,1,4,1,1.0,1.0,21.36342779206267,28.319740391293777,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5,4.0,3.0,9.0,2018,1,1,5,1,1.0,1.0,18.824397786047253,27.053808014065904,14.175602213952747,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6,3.0,2.0,8.0,2018,1,1,6,1,1.0,1.0,4.906178243911342,15.61177116490291,30.09382175608866,0.0,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
7,0.0,3.0,1.0,2018,1,1,7,1,1.0,1.0,2.8906381641272283,6.565825111143915,25.10936183587277,26.434174888856084,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
8,2.0,0.0,4.0,2018,1,1,8,1,1.0,1.0,2.2188648629125836,2.71733238545785,25.781135137087418,26.28266761454215,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
9,1.0,2.0,0.0,2018,1,1,9,1,1.0,1.0,1.4900568415215507,4.24473765746214,12.50994315847845,37.75526234253786,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
10,21.0,21.0,1.0,2018,1,1,10,1,1.0,1.0,3.7113270793685285,1.2131030362571664,9.288672920631472,35.786896963742834,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
11,36.0,30.0,3.0,2018,1,1,11,1,1.0,1.0,21.157216250950324,0.9496490253900073,6.842783749049676,24.050350974609994,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
12,32.0,36.0,18.0,2018,1,1,12,1,1.0,1.0,31.86273906033278,2.358497905457278,0.0,27.641502094542723,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
13,24.0,25.0,33.0,2018,1,1,13,1,1.0,1.0,31.21013375687254,9.969234333475164,0.0,16.030765666524836,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
14,25.0,26.0,30.0,2018,1,1,14,1,1.0,1.0,25.600727918949048,24.557753076420465,0.39927208105095247,4.442246923579535,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
15,18.0,15.0,43.0,2018,1,1,15,1,1.0,1.0,24.622921502606886,36.04774395623051,8.377078497393114,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
16,15.0,15.0,40.0,2018,1,1,16,1,1.0,1.0,18.259306055774175,32.10701678754307,18.740693944225825,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
17,30.0,32.0,26.0,2018,1,1,17,1,1.0,1.0,17.495482590986303,35.92639002769301,23.504517409013697,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
18,21.0,22.0,37.0,2018,1,1,18,1,1.0,1.0,32.162773430266725,29.19762759668042,0.0,7.8023724033195805,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
19,20.0,22.0,22.0,2018,1,1,19,1,1.0,1.0,21.840826358902863,39.01022865959114,5.159173641097137,0.0,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
20,28.0,26.0,32.0,2018,1,1,20,1,1.0,1.0,21.245509119144774,30.97616889129436,3.7544908808552258,4.0238311087056395,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
21,23.0,26.0,25.0,2018,1,1,21,1,1.0,1.0,25.774960928297794,30.3607687921461,0.0,0.0,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
22,37.0,37.0,17.0,2018,1,1,22,1,1.0,1.0,26.022972524403155,28.238715629151887,0.0,0.0,305.0,290.0,230.0,26.0,17.0,4.0,340.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
23,44.0,40.0,20.0,2018,1,1,23,1,1.0,1.0,35.82826830083883,22.89532277132855,0.0,0.0,305.0,290.0,230.0,26.0,17.0,4.0,340.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
24,34.0,27.0,35.0,2018,1,2,0,2,1.0,1.0,40.56659248640686,19.750979858247934,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
25,24.0,30.0,32.0,2018,1,2,1,2,1.0,1.0,31.397012697648698,20.757390551131053,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
26,23.0,22.0,36.0,2018,1,2,2,2,1.0,1.0,26.708895790265757,35.517737545905284,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,340.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
27,17.0,22.0,22.0,2018,1,2,3,2,1.0,1.0,24.436173937766057,34.22765452172074,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,40.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
28,17.0,17.0,17.0,2018,1,2,4,2,1.0,1.0,19.83906856327998,28.319802112059293,1.1609314367200199,0.0,290.0,280.0,325.0,31.0,13.0,3.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
29,5.0,4.0,11.0,2018,1,2,5,2,1.0,1.0,16.973671128849215,24.859614533467408,13.026328871150785,0.0,290.0,280.0,325.0,31.0,13.0,3.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
30,4.0,3.0,9.0,2018,1,2,6,2,1.0,1.0,5.354302919197591,15.17023056184709,30.64569708080241,2.82976943815291,290.0,315.0,325.0,31.0,18.0,8.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
31,0.0,2.0,3.0,2018,1,2,7,2,1.0,1.0,3.652889707281844,7.8297898473118925,21.347110292718156,25.170210152688107,290.0,315.0,325.0,31.0,18.0,8.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
32,2.0,2.0,4.0,2018,1,2,8,2,1.0,1.0,1.7442532949969645,3.9650115923038594,24.255746705003034,26.03498840769614,290.0,315.0,325.0,31.0,18.0,8.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
33,1.0,1.0,2.0,2018,1,2,9,2,1.0,1.0,2.153849346993433,4.306350263156749,12.846150653006568,38.69364973684325,290.0,315.0,325.0,31.0,18.0,8.0,30.0,7.0,0.0,9999.0,0,0,0.0,0,0.0,0,0.0
34,20.0,15.0,1.0,2018,1,2,10,2,1.0,1.0,3.1667363747083037,2.10254577367584,11.833263625291696,37.89745422632416,290.0,315.0,325.0,31.0,18.0,8.0,340.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
35,33.0,34.0,2.0,2018,1,2,11,2,1.0,1.0,19.731693400268828,1.2374676056851088,12.268306599731172,24.762532394314892,290.0,315.0,325.0,31.0,18.0,8.0,340.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
36,34.0,39.0,15.0,2018,1,2,12,2,1.0,1.0,31.93352275929241,2.2810481655575163,0.0,34.718951834442485,315.0,315.0,300.0,39.0,18.0,6.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
37,27.0,27.0,33.0,2018,1,2,13,2,1.0,1.0,32.28050790372673,8.781953169538973,0.0,13.218046830461027,315.0,315.0,300.0,39.0,18.0,6.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
38,27.0,26.0,32.0,2018,1,2,14,2,1.0,1.0,27.624446631847857,22.99836944444724,0.0,9.001630555552762,315.0,315.0,300.0,39.0,18.0,6.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
39,16.0,12.0,42.0,2018,1,2,15,2,1.0,1.0,25.262968677773515,35.73974792050599,0.7370313222264855,0.0,315.0,315.0,300.0,39.0,18.0,6.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
40,11.0,14.0,39.0,2018,1,2,16,2,1.0,1.0,16.369969465523905,36.03630258579653,20.630030534476095,0.0,315.0,315.0,300.0,39.0,18.0,6.0,330.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
41,36.0,29.0,29.0,2018,1,2,17,2,1.0,1.0,16.115785041492252,37.083751592367264,23.884214958507748,0.0,315.0,315.0,300.0,39.0,18.0,6.0,330.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
42,21.0,30.0,32.0,2018,1,2,18,2,1.0,1.0,31.41771911885727,29.631307983820182,0.0,5.368692016179818,325.0,335.0,315.0,24.0,18.0,15.0,340.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
43,15.0,20.0,32.0,2018,1,2,19,2,1.0,1.0,25.664301547460408,28.392591175338417,4.335698452539592,3.607408824661583,325.0,335.0,315.0,24.0,18.0,15.0,340.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
44,28.0,27.0,30.0,2018,1,2,20,2,1.0,1.0,19.994892048482093,36.8773894174595,2.005107951517907,0.0,325.0,335.0,315.0,24.0,18.0,15.0,340.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
45,39.0,38.0,24.0,2018,1,2,21,2,1.0,1.0,27.17228664297537,30.816466818195348,0.0,0.0,325.0,335.0,315.0,24.0,18.0,15.0,340.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
46,35.0,36.0,20.0,2018,1,2,22,2,1.0,1.0,35.85450223672874,27.03396965477703,0.0,0.0,325.0,335.0,315.0,24.0,18.0,15.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
47,44.0,42.0,21.0,2018,1,2,23,2,1.0,1.0,35.08751548109844,25.31414319692141,0.0,0.0,325.0,335.0,315.0,24.0,18.0,15.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
48,32.0,25.0,37.0,2018,1,3,0,3,1.0,1.0,41.795827273030966,21.57008042235984,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
49,25.0,27.0,35.0,2018,1,3,1,3,1.0,1.0,29.977065928928486,22.40361703750834,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
50,26.0,27.0,36.0,2018,1,3,2,3,1.0,1.0,26.10227560988231,34.54046589033474,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
51,20.0,26.0,24.0,2018,1,3,3,3,1.0,1.0,27.90869211681641,35.498414190690944,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
52,25.0,24.0,22.0,2018,1,3,4,3,1.0,1.0,23.84315999336328,27.667368206027188,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
53,6.0,2.0,11.0,2018,1,3,5,3,1.0,1.0,20.413638124462185,28.0051822271052,13.586361875537815,0.0,315.0,305.0,325.0,23.0,17.0,11.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
54,1.0,1.0,16.0,2018,1,3,6,3,1.0,1.0,4.095009873758874,25.789777670426687,34.904990126241124,0.0,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
55,2.0,3.0,2.0,2018,1,3,7,3,1.0,1.0,2.554388280955484,14.12997269678882,24.445611719044514,18.87002730321118,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
56,0.0,0.0,4.0,2018,1,3,8,3,1.0,1.0,2.0973587442967347,3.453814976271265,23.902641255703266,28.546185023728736,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
57,2.0,2.0,0.0,2018,1,3,9,3,1.0,1.0,1.984144761724744,4.330628644605336,10.015855238275256,37.66937135539467,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
58,18.0,16.0,2.0,2018,1,3,10,3,1.0,1.0,3.520915803249232,1.216855901728755,10.479084196750769,37.783144098271244,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
59,32.0,32.0,1.0,2018,1,3,11,3,1.0,1.0,20.040177710757497,1.181587421432647,8.959822289242503,27.818412578567354,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
