,EAD,label,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
32,27.0,23.0,35.0,2018,1,2,8,2,1.0,1.0,40.252945770109584,20.375650095524573,0.0,9.624349904475427,290.0,315.0,325.0,31.0,18.0,8.0,340.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
33,30.0,35.0,32.0,2018,1,2,9,2,1.0,1.0,31.513628786086485,21.256671676162124,0.0,21.743328323837876,290.0,315.0,325.0,31.0,18.0,8.0,340.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
34,22.0,37.0,36.0,2018,1,2,10,2,1.0,1.0,27.19337810001164,35.55597121831547,0.0,4.44402878168453,290.0,315.0,325.0,31.0,18.0,8.0,340.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
35,22.0,30.0,22.0,2018,1,2,11,2,1.0,1.0,23.705378427646377,35.54068816359209,8.294621572353623,0.0,290.0,315.0,325.0,31.0,18.0,8.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
36,17.0,22.0,17.0,2018,1,2,12,2,1.0,1.0,20.318559668678986,28.885069175258312,1.6814403313210136,8.114930824741688,315.0,315.0,300.0,39.0,18.0,6.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
37,4.0,13.0,11.0,2018,1,2,13,2,1.0,1.0,17.165603643957677,24.640040915126974,4.834396356042323,0.0,315.0,315.0,300.0,39.0,18.0,6.0,330.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
38,3.0,7.0,9.0,2018,1,2,14,2,1.0,1.0,5.387740675017334,15.630449716254299,20.612259324982666,16.369550283745703,315.0,315.0,300.0,39.0,18.0,6.0,330.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
39,2.0,5.0,3.0,2018,1,2,15,2,1.0,1.0,3.875769425861187,7.538996374466103,22.124230574138814,17.4610036255339,315.0,315.0,300.0,39.0,18.0,6.0,330.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
40,2.0,3.0,4.0,2018,1,2,16,2,1.0,1.0,1.5927303877653656,4.259571040100895,35.407269612234636,12.740428959899106,315.0,315.0,300.0,39.0,18.0,6.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
41,1.0,1.0,2.0,2018,1,2,17,2,1.0,1.0,1.7059342313205381,4.336531665286644,38.29406576867946,15.663468334713356,315.0,315.0,300.0,39.0,18.0,6.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
42,15.0,2.0,1.0,2018,1,2,18,2,1.0,1.0,3.1091833798811837,1.9426451993156968,23.890816620118816,33.0573548006843,325.0,335.0,315.0,24.0,18.0,15.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
43,34.0,3.0,2.0,2018,1,2,19,2,1.0,1.0,19.76547239294731,1.4294178826719386,10.23452760705269,30.570582117328062,325.0,335.0,315.0,24.0,18.0,15.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
44,39.0,9.0,15.0,2018,1,2,20,2,1.0,1.0,31.61121389539505,2.134524620998908,0.0,33.86547537900109,325.0,335.0,315.0,24.0,18.0,15.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
45,27.0,24.0,33.0,2018,1,2,21,2,1.0,1.0,32.25603328769888,8.787616607478906,0.0,13.212383392521094,325.0,335.0,315.0,24.0,18.0,15.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
46,26.0,35.0,32.0,2018,1,2,22,2,1.0,1.0,27.785994509992168,22.973228431341546,0.0,0.0,325.0,335.0,315.0,24.0,18.0,15.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
47,12.0,33.0,42.0,2018,1,2,23,2,1.0,1.0,25.58825155268767,35.40902481257122,0.0,0.0,325.0,335.0,315.0,24.0,18.0,15.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
48,14.0,37.0,39.0,2018,1,3,0,3,1.0,1.0,16.717200054260648,36.44345080965333,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
49,29.0,29.0,29.0,2018,1,3,1,3,1.0,1.0,16.580761158142163,37.3729642261314,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
50,30.0,29.0,32.0,2018,1,3,2,3,1.0,1.0,31.241016949106356,29.70632749854448,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
51,20.0,40.0,32.0,2018,1,3,3,3,1.0,1.0,26.126222650874517,28.919116810026292,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
52,27.0,31.0,30.0,2018,1,3,4,3,1.0,1.0,20.290940899704015,36.46356771521827,0.0,0.0,315.0,305.0,325.0,23.0,17.0,11.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
53,38.0,27.0,24.0,2018,1,3,5,3,1.0,1.0,26.509300291579628,30.946919940245976,7.490699708420372,0.0,315.0,305.0,325.0,23.0,17.0,11.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
54,36.0,25.0,20.0,2018,1,3,6,3,1.0,1.0,36.38164822068838,26.919723442215766,2.6183517793116167,0.0,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
55,42.0,23.0,21.0,2018,1,3,7,3,1.0,1.0,36.673155716300535,24.837845302842407,0.0,8.162154697157593,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
56,25.0,22.0,37.0,2018,1,3,8,3,1.0,1.0,41.409818473098376,21.69222668450569,0.0,10.307773315494309,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
57,27.0,32.0,35.0,2018,1,3,9,3,1.0,1.0,30.27795057766669,21.95335963032223,0.0,20.04664036967777,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
58,27.0,36.0,36.0,2018,1,3,10,3,1.0,1.0,26.06805167503236,34.60714501120938,0.0,4.392854988790617,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
59,26.0,27.0,24.0,2018,1,3,11,3,1.0,1.0,27.77626178926534,35.62076491851719,1.223738210734659,0.0,330.0,320.0,265.0,25.0,10.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
60,24.0,29.0,22.0,2018,1,3,12,3,1.0,1.0,23.604725993186875,27.79314762276093,6.395274006813125,4.20685237723907,345.0,325.0,310.0,14.0,13.0,13.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
61,2.0,25.0,11.0,2018,1,3,13,3,1.0,1.0,21.095168143396968,28.662377160369456,0.0,3.3376228396305443,345.0,325.0,310.0,14.0,13.0,13.0,330.0,15.0,25.0,9999.0,0,2,30.0,7,180.0,0,400.0
62,1.0,14.0,16.0,2018,1,3,14,3,1.0,1.0,4.170062394043426,25.609264289819272,22.829937605956573,4.390735710180728,345.0,325.0,310.0,14.0,13.0,13.0,330.0,15.0,25.0,9999.0,0,2,30.0,7,180.0,0,400.0
63,3.0,4.0,2.0,2018,1,3,15,3,1.0,1.0,2.430141026996956,13.542934805261433,35.56985897300304,10.457065194738567,345.0,325.0,310.0,14.0,13.0,13.0,330.0,15.0,25.0,9999.0,0,2,30.0,7,180.0,0,400.0
64,0.0,4.0,4.0,2018,1,3,16,3,1.0,1.0,1.8733866549354496,3.8075275365206824,34.12661334506455,16.19247246347932,345.0,325.0,310.0,14.0,13.0,13.0,330.0,15.0,25.0,9999.0,0,2,30.0,7,180.0,0,400.0
65,2.0,0.0,0.0,2018,1,3,17,3,1.0,1.0,1.1301476478302206,4.304212857695014,40.86985235216978,16.695787142304987,345.0,325.0,310.0,14.0,13.0,13.0,330.0,8.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
66,16.0,0.0,2.0,2018,1,3,18,3,1.0,1.0,3.333660775505261,1.2060518672236051,21.666339224494738,35.79394813277639,320.0,345.0,310.0,16.0,10.0,9.0,330.0,8.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
67,32.0,2.0,1.0,2018,1,3,19,3,1.0,1.0,19.91665933043842,1.3965645761273089,7.083340669561579,33.60343542387269,320.0,345.0,310.0,16.0,10.0,9.0,330.0,8.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
68,36.0,8.0,14.0,2018,1,3,20,3,1.0,1.0,31.301427003092837,1.7533690566859998,0.0,34.246630943314,320.0,345.0,310.0,16.0,10.0,9.0,330.0,8.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
69,32.0,23.0,32.0,2018,1,3,21,3,1.0,1.0,32.0119600563973,8.581849489045137,0.0,15.418150510954863,320.0,345.0,310.0,16.0,10.0,9.0,330.0,8.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
70,24.0,36.0,33.0,2018,1,3,22,3,1.0,1.0,30.229523647047184,22.465435058750774,0.0,0.0,320.0,345.0,310.0,16.0,10.0,9.0,330.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
71,18.0,37.0,45.0,2018,1,3,23,3,1.0,1.0,24.501224917268683,35.71170436212504,0.0,0.0,320.0,345.0,310.0,16.0,10.0,9.0,330.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
72,18.0,41.0,38.0,2018,1,4,0,4,1.0,1.0,20.032974931350207,37.46238704252208,0.0,0.0,335.0,360.0,330.0,18.0,4.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
73,32.0,28.0,29.0,2018,1,4,1,4,1.0,1.0,18.51495757043511,38.44031757043214,0.0,0.0,335.0,360.0,330.0,18.0,4.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
74,25.0,31.0,35.0,2018,1,4,2,4,1.0,1.0,32.84166815732192,29.745100706404767,0.0,0.0,335.0,360.0,330.0,18.0,4.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
75,25.0,33.0,24.0,2018,1,4,3,4,1.0,1.0,22.44134590033855,29.61352162349699,0.0,0.0,335.0,360.0,330.0,18.0,4.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
76,30.0,29.0,28.0,2018,1,4,4,4,1.0,1.0,24.156738343737484,32.234302636605804,0.0,0.0,335.0,360.0,330.0,18.0,4.0,8.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
77,28.0,25.0,26.0,2018,1,4,5,4,1.0,1.0,29.174636712643093,29.18344766878583,2.8253632873569074,0.0,335.0,360.0,330.0,18.0,4.0,8.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
78,37.0,25.0,19.0,2018,1,4,6,4,1.0,1.0,31.16734807926322,27.344937858501904,4.8326519207367795,0.0,350.0,30.0,50.0,4.0,9.0,3.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
79,37.0,19.0,19.0,2018,1,4,7,4,1.0,1.0,35.97600107115367,24.10061204665339,0.0,7.899387953346611,350.0,30.0,50.0,4.0,9.0,3.0,330.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
80,28.0,19.0,33.0,2018,1,4,8,4,1.0,1.0,37.96799378420816,20.517194316619154,0.0,12.482805683380846,350.0,30.0,50.0,4.0,9.0,3.0,70.0,6.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
81,28.0,33.0,34.0,2018,1,4,9,4,1.0,1.0,31.35119380836435,19.42984519649053,0.0,25.57015480350947,350.0,30.0,50.0,4.0,9.0,3.0,70.0,6.0,0.0,9999.0,0,2,30.0,7,180.0,0,400.0
82,25.0,40.0,40.0,2018,1,4,10,4,1.0,1.0,26.23514684427954,34.770904394775265,0.0,3.2290956052247353,350.0,30.0,50.0,4.0,9.0,3.0,340.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
83,22.0,30.0,23.0,2018,1,4,11,4,1.0,1.0,27.629751259582847,37.10612993549066,4.3702487404171535,0.0,350.0,30.0,50.0,4.0,9.0,3.0,340.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
84,17.0,29.0,27.0,2018,1,4,12,4,1.0,1.0,20.673335239172744,28.518218343199237,4.326664760827256,6.481781656800763,350.0,30.0,50.0,4.0,9.0,3.0,340.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
85,3.0,25.0,13.0,2018,1,4,13,4,1.0,1.0,17.870265838424537,28.149966007444696,7.129734161575463,0.0,350.0,30.0,50.0,4.0,9.0,3.0,340.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
86,1.0,8.0,9.0,2018,1,4,14,4,1.0,1.0,5.030637608470055,24.40456000331368,24.969362391529945,3.59543999668632,350.0,30.0,50.0,4.0,9.0,3.0,340.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
87,6.0,1.0,3.0,2018,1,4,15,4,1.0,1.0,2.4324500365206747,8.504749113904474,25.567549963479326,17.495250886095526,350.0,30.0,50.0,4.0,9.0,3.0,70.0,6.0,0.0,9999.0,0,2,30.0,7,120.0,0,400.0
88,2.0,5.0,3.0,2018,1,4,16,4,1.0,1.0,3.285160996662952,3.9600464438507603,33.71483900333705,15.03995355614924,350.0,30.0,50.0,4.0,9.0,3.0,350.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
89,1.0,4.0,3.0,2018,1,4,17,4,1.0,1.0,1.7501965946115199,4.152573915700457,35.24980340538848,14.847426084299542,350.0,30.0,50.0,4.0,9.0,3.0,350.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
90,16.0,1.0,2.0,2018,1,4,18,4,1.0,1.0,3.2123514928970347,2.502781121306155,24.787648507102965,30.497218878693843,220.0,210.0,305.0,10.0,5.0,2.0,350.0,8.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
91,34.0,2.0,1.0,2018,1,4,19,4,1.0,1.0,20.363290623061182,1.854215904737874,7.636709376938818,32.14578409526213,220.0,210.0,305.0,10.0,5.0,2.0,70.0,6.0,0.0,9999.0,0,2,30.0,7,120.0,0,400.0
92,38.0,6.0,14.0,2018,1,4,20,4,1.0,1.0,32.81205867082625,1.8945815907075996,0.0,38.1054184092924,220.0,210.0,305.0,10.0,5.0,2.0,70.0,6.0,0.0,9999.0,0,2,30.0,7,120.0,0,400.0
93,32.0,24.0,31.0,2018,1,4,21,4,1.0,1.0,31.027150368017608,8.348729840897533,0.0,14.651270159102467,220.0,210.0,305.0,10.0,5.0,2.0,330.0,6.0,0.0,9999.0,0,2,30.0,7,120.0,0,400.0
94,29.0,34.0,32.0,2018,1,4,22,4,1.0,1.0,30.73275927841494,22.69780069872278,0.0,4.30219930127722,220.0,210.0,305.0,10.0,5.0,2.0,340.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
95,16.0,38.0,46.0,2018,1,4,23,4,1.0,1.0,27.193079213106575,35.026665710187444,0.0,0.0,220.0,210.0,305.0,10.0,5.0,2.0,340.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
96,19.0,32.0,40.0,2018,1,5,0,5,1.0,1.0,20.491994863792897,38.18037493336831,0.0,0.0,280.0,310.0,295.0,10.0,11.0,3.0,340.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
97,31.0,31.0,29.0,2018,1,5,1,5,1.0,1.0,19.044897549170994,35.88432421963146,0.0,0.0,280.0,310.0,295.0,10.0,11.0,3.0,340.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
98,28.0,29.0,35.0,2018,1,5,2,5,1.0,1.0,31.77523153492563,30.210931809123114,0.0,0.0,280.0,310.0,295.0,10.0,11.0,3.0,340.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
99,26.0,36.0,30.0,2018,1,5,3,5,1.0,1.0,24.967955783596054,29.717078582624495,0.0,0.0,280.0,310.0,295.0,10.0,11.0,3.0,340.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
100,30.0,35.0,32.0,2018,1,5,4,5,1.0,1.0,25.772236776097362,34.2524912328423,0.0,0.0,280.0,310.0,295.0,10.0,11.0,3.0,340.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
101,34.0,28.0,26.0,2018,1,5,5,5,1.0,1.0,29.095373220409538,31.60029120383651,4.904626779590462,0.0,280.0,310.0,295.0,10.0,11.0,3.0,70.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
102,37.0,30.0,21.0,2018,1,5,6,5,1.0,1.0,33.580226118711366,27.654376096662503,4.419773881288634,0.0,295.0,275.0,265.0,20.0,14.0,8.0,70.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
103,40.0,24.0,17.0,2018,1,5,7,5,1.0,1.0,35.94131184423322,27.32570377975292,0.0,3.6742962202470792,295.0,275.0,265.0,20.0,14.0,8.0,70.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
104,25.0,20.0,40.0,2018,1,5,8,5,1.0,1.0,38.578849250903154,22.53053738257081,0.0,9.46946261742919,295.0,275.0,265.0,20.0,14.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
105,28.0,36.0,32.0,2018,1,5,9,5,1.0,1.0,30.767500696027586,21.31171979247313,0.0,24.68828020752687,295.0,275.0,265.0,20.0,14.0,8.0,330.0,10.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
106,24.0,34.0,37.0,2018,1,5,10,5,1.0,1.0,26.79318518914309,36.3718806957564,0.0,3.6281193042435973,295.0,275.0,265.0,20.0,14.0,8.0,330.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
107,26.0,28.0,24.0,2018,1,5,11,5,1.0,1.0,26.71520458051852,34.182119525849124,4.28479541948148,0.0,295.0,275.0,265.0,20.0,14.0,8.0,330.0,6.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
108,22.0,29.0,19.0,2018,1,5,12,5,1.0,1.0,24.225769274507297,27.846016597747347,3.7742307254927034,7.153983402252653,315.0,300.0,340.0,20.0,15.0,5.0,320.0,10.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
109,4.0,23.0,12.0,2018,1,5,13,5,1.0,1.0,18.22298600329583,27.75951497200739,7.77701399670417,2.2404850279926087,315.0,300.0,340.0,20.0,15.0,5.0,320.0,10.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
110,1.0,11.0,14.0,2018,1,5,14,5,1.0,1.0,5.407710967524671,24.311083493733978,24.59228903247533,7.688916506266022,315.0,300.0,340.0,20.0,15.0,5.0,320.0,10.0,0.0,9999.0,0,2,30.0,7,150.0,0,400.0
