,label,EAD,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
0,22.0,23.0,26.0,2018,1,1,0,1,1.0,1.0,26.478579008048257,33.920263292557244,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
1,18.0,24.0,19.0,2018,1,1,1,1,1.0,1.0,21.773929351201847,28.36275655678983,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
2,4.0,3.0,9.0,2018,1,1,2,1,1.0,1.0,19.086405330823695,27.15439477196592,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
3,3.0,2.0,8.0,2018,1,1,3,1,1.0,1.0,4.745661108439327,22.164648738433257,0.0,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
4,0.0,3.0,1.0,2018,1,1,4,1,1.0,1.0,2.9156400411492953,7.218603763716254,13.084359958850705,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
5,2.0,0.0,4.0,2018,1,1,5,1,1.0,1.0,1.9557173209064316,3.054638594952857,31.04428267909357,0.0,320.0,325.0,245.0,28.0,19.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
6,1.0,2.0,0.0,2018,1,1,6,1,1.0,1.0,1.2288298477008577,4.48707404803042,33.77117015229914,8.51292595196958,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
7,21.0,21.0,1.0,2018,1,1,7,1,1.0,1.0,3.1958881740249216,1.2924911717835321,24.804111825975077,31.70750882821647,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
8,36.0,30.0,3.0,2018,1,1,8,1,1.0,1.0,20.7362052071085,1.2846995051188679,7.263794792891499,27.71530049488113,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
9,32.0,36.0,18.0,2018,1,1,9,1,1.0,1.0,30.33514722939365,2.390506373880508,0.0,39.609493626119495,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
10,24.0,25.0,33.0,2018,1,1,10,1,1.0,1.0,31.4068645597186,9.287309759313139,0.0,27.71269024068686,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
11,25.0,26.0,30.0,2018,1,1,11,1,1.0,1.0,26.174485619076055,22.9682747954592,1.825514380923945,2.0317252045407983,300.0,280.0,235.0,30.0,9.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
12,18.0,15.0,43.0,2018,1,1,12,1,1.0,1.0,24.69566062176169,35.398073455641224,2.3043393782383106,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
13,15.0,15.0,40.0,2018,1,1,13,1,1.0,1.0,18.41938617460173,32.45888405197965,6.58061382539827,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
14,30.0,32.0,26.0,2018,1,1,14,1,1.0,1.0,17.112074325722737,36.204543629637676,8.887925674277263,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
15,21.0,22.0,37.0,2018,1,1,15,1,1.0,1.0,32.10884472956068,29.245407056074463,0.8911552704393202,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
16,20.0,22.0,22.0,2018,1,1,16,1,1.0,1.0,21.186164020991377,38.43106183189288,15.813835979008623,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
17,28.0,26.0,32.0,2018,1,1,17,1,1.0,1.0,21.145443481235798,31.20773425052263,19.854556518764202,0.0,315.0,300.0,260.0,25.0,16.0,2.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
18,23.0,26.0,25.0,2018,1,1,18,1,1.0,1.0,25.594484327093916,29.526955341539242,0.40551567290608403,7.473044658460758,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
19,37.0,37.0,17.0,2018,1,1,19,1,1.0,1.0,26.47703284975815,27.927699886025653,0.5229671502418505,4.072300113974347,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
20,44.0,40.0,20.0,2018,1,1,20,1,1.0,1.0,35.905586140164786,22.944084473619135,0.0,12.055915526380865,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
21,34.0,27.0,35.0,2018,1,1,21,1,1.0,1.0,39.59061188593261,19.836522263007765,0.0,6.163477736992235,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
22,24.0,30.0,32.0,2018,1,1,22,1,1.0,1.0,31.029756342270755,21.900355048251303,0.0,0.0,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
23,23.0,22.0,36.0,2018,1,1,23,1,1.0,1.0,26.522439387534977,35.69322693310275,0.0,0.0,305.0,290.0,230.0,26.0,17.0,4.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
24,17.0,22.0,22.0,2018,1,2,0,2,1.0,1.0,23.119780633619342,35.50285332410096,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
25,17.0,17.0,17.0,2018,1,2,1,2,1.0,1.0,20.07571462405972,28.612120875068072,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
26,5.0,4.0,11.0,2018,1,2,2,2,1.0,1.0,16.38407324528601,24.870459906508888,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
27,4.0,3.0,9.0,2018,1,2,3,2,1.0,1.0,5.088324371486195,17.710935960314263,0.0,0.0,290.0,280.0,325.0,31.0,13.0,3.0,0.0,0.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
28,0.0,2.0,3.0,2018,1,2,4,2,1.0,1.0,3.7093884023185253,7.750762395281836,17.290611597681476,0.0,290.0,280.0,325.0,31.0,13.0,3.0,40.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
